,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5
1970-01-01,-1.7621289491653442,4.448868274688721,-3.3854353427886963,2.14847469329834,3.7691617012023926
1970-02-01,-1.5519307851791382,3.0527853965759277,-3.1110644340515137,-0.09756863117218018,3.8267860412597656
1970-03-01,-0.9691382050514221,0.43283796310424805,-1.8976773023605347,2.288606643676758,5.733630657196045
1970-04-01,-0.800848662853241,-0.9141330718994141,-2.5020790100097656,0.5323712825775146,2.8196680545806885
1970-05-01,-1.6704535484313965,-0.6744678020477295,-0.442660391330719,-0.18727940320968628,-1.1046864986419678
1970-06-01,-1.8858907222747803,-2.217885971069336,-0.45706653594970703,0.0065479278564453125,0.6364880800247192
1970-07-01,-3.345491409301758,0.07530462741851807,1.6049712896347046,2.0816826820373535,0.16697990894317627
1970-08-01,-5.453366756439209,-3.3919837474823,0.797574520111084,4.061867713928223,1.184574842453003
1970-09-01,-3.2642931938171387,-3.188988208770752,-0.8715693950653076,0.4348025321960449,1.0896257162094116
1970-10-01,-2.230327606201172,-0.8899046182632446,-1.4091792106628418,1.1040318012237549,2.664475202560425
1970-11-01,-0.07988846302032471,2.112459421157837,-1.3044074773788452,0.26258420944213867,2.1046013832092285
1970-12-01,-1.663905382156372,1.5617529153823853,-4.2170610427856445,1.1911232471466064,5.905194282531738
1971-01-01,-0.24616849422454834,4.350417613983154,-2.393305540084839,0.6312568187713623,4.960080623626709
1971-02-01,-1.2761896848678589,2.0593223571777344,-3.5608067512512207,0.5139307975769043,4.123683452606201
1971-03-01,-2.2594244480133057,0.05470407009124756,-5.052933692932129,-1.6965479850769043,1.713822841644287
1971-04-01,-0.6974776387214661,-1.0969617366790771,-3.3592653274536133,-0.1842665672302246,5.436582565307617
1971-05-01,-2.6207594871520996,-0.7960890531539917,-4.368412017822266,2.332123279571533,0.17850828170776367
1971-06-01,-3.9185431003570557,-1.975106954574585,-0.45850682258605957,3.2721705436706543,1.5741832256317139
1971-07-01,-3.9207024574279785,-1.6943883895874023,-0.38724756240844727,3.00080943107605,2.6063637733459473
1971-08-01,-5.551749229431152,-3.9646098613739014,-0.39588499069213867,1.4352631568908691,2.5660552978515625
1971-09-01,-2.134181022644043,-2.478240966796875,-1.8232309818267822,2.36307430267334,1.8037968873977661
1971-10-01,-2.5912482738494873,-1.3697625398635864,-7.2238240242004395,0.6183006167411804,1.0890439748764038
1971-11-01,-2.6394739151000977,1.2114086151123047,-3.3455893993377686,-1.5921781063079834,3.1872353553771973
1971-12-01,-0.7622588872909546,2.067959785461426,-2.8597302436828613,0.7759346961975098,5.1695404052734375
1972-01-01,-1.7571656703948975,3.3295395374298096,-4.992007255554199,3.109894037246704,7.161502361297607
1972-02-01,-2.4220213890075684,2.4463534355163574,-4.613874912261963,1.7900466918945312,3.2512826919555664
1972-03-01,-1.3073524236679077,2.5923452377319336,-0.5681853294372559,1.2540849447250366,2.2056636810302734
