,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1970-01-01,1017.5762,1012.1726,1011.3377,1018.10626,1018.2827
1970-02-01,1014.9582,1011.53204,1010.06323,1018.31537,1017.5079
1970-03-01,1015.22205,1011.8606,1010.1791,1018.7729,1014.6807
1970-04-01,1015.90234,1013.9724,1010.3834,1019.7777,1012.40015
1970-05-01,1015.59875,1015.0301,1010.5998,1019.7112,1010.2403
1970-06-01,1017.2999,1017.6409,1012.0187,1021.035,1005.7173
1970-07-01,1014.7651,1018.11993,1012.5338,1021.4938,1003.9062
1970-08-01,1013.1025,1016.8786,1011.63367,1020.319,1003.6839
1970-09-01,1013.424,1015.7901,1010.70734,1020.11993,1007.4451
1970-10-01,1014.19165,1014.4495,1010.4732,1017.86206,1013.998
1970-11-01,1014.62665,1012.21295,1010.4666,1016.71576,1016.83167
1970-12-01,1015.7728,1012.05194,1010.60455,1016.49414,1021.2608
1971-01-01,1016.4521,1010.3853,1009.95593,1016.47705,1020.4409
1971-02-01,1015.464,1009.7486,1008.87506,1017.00757,1015.42365
1971-03-01,1015.5056,1011.5692,1008.8322,1018.0731,1015.39935
1971-04-01,1015.83905,1012.3762,1010.0999,1018.9537,1010.87494
1971-05-01,1016.9295,1014.65704,1010.258,1020.1516,1007.59576
1971-06-01,1016.48157,1017.5438,1011.431,1020.0224,1006.07654
1971-07-01,1015.0122,1017.3173,1011.81757,1020.46014,1003.4239
1971-08-01,1013.7976,1016.5097,1011.5539,1020.29376,1003.53143
1971-09-01,1014.7441,1016.2057,1011.67804,1019.842,1008.948
1971-10-01,1014.954,1015.56,1011.3811,1018.3924,1015.281
1971-11-01,1015.233,1012.8056,1011.13086,1017.4094,1017.9867
1971-12-01,1016.4854,1012.1241,1011.21216,1016.6083,1019.47845
1972-01-01,1016.70135,1010.8512,1009.29,1016.4238,1019.4924
1972-02-01,1017.7425,1010.48865,1009.6175,1017.2126,1019.25867
