,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5
1965-01-01,0.43578357,-0.3530716,0.027521634,-0.019279862,0.47449046
1965-02-01,0.43122116,-0.37971014,0.0432693,-0.045035385,0.17925851
1965-03-01,0.4213605,-0.32952362,0.029876422,-0.031642508,-0.11788678
1965-04-01,0.22723742,-0.28507695,0.11891699,-0.078296825,0.12995505
1965-05-01,0.21207842,-0.21619928,0.14467251,-0.016042018,-1.0034357
1965-06-01,0.30244356,-0.18073025,0.1989799,-0.11832829,-0.9257275
1965-07-01,0.38132906,-0.21840692,0.17690375,-0.05254128,-0.6927502
1965-08-01,0.49524212,-0.25976294,0.1458499,-0.0651983,-0.8218223
1965-09-01,0.5146691,-0.21472757,0.11818109,-0.1367251,-0.6116571
1965-10-01,0.3800045,-0.30111897,0.11450176,-0.19397596,0.124803975
1965-11-01,0.19471177,-0.27771825,0.1039052,-0.054160215,0.35056958
1965-12-01,0.4834682,-0.32937646,0.114796065,0.020162916,0.5354208
1966-01-01,0.6776196,-0.36470518,0.07754145,-0.03920474,0.37107047
1966-02-01,0.45410934,-0.35761648,0.067270085,0.012441349,0.04484675
1966-03-01,0.37078118,-0.32810444,0.04672742,-0.037758015,0.010560656
1966-04-01,-0.250997,-0.31059974,0.08969345,-0.07349074,-0.17302155
1966-05-01,0.31031042,-0.25504768,0.12311149,-0.08622146,-0.6988857
1966-06-01,0.57157874,-0.09967544,0.1605802,-0.13396151,-0.8701712
1966-07-01,0.5451047,-0.27559036,0.16853686,-0.10589614,-1.0455074
1966-08-01,0.56015015,-0.29700106,0.16839223,-0.08622146,-1.0962855
1966-09-01,0.4610533,-0.25389034,0.14741555,-0.11182747,-0.38380122
1966-10-01,0.12369017,-0.27009302,0.10994677,-0.13063419,-0.051356696
1966-11-01,0.34242648,-0.2994604,0.04311075,-0.047450732,-0.13106804
1966-12-01,0.52485144,-0.3249218,0.09519081,0.01851735,0.38568187
1967-01-01,0.5010831,-0.3327232,0.07477112,0.006161547,0.66128314
1967-02-01,0.48942608,-0.40050012,0.026144922,-0.059617043,0.39933443
1967-03-01,0.43014207,-0.36586225,0.034804367,-0.022814345,0.29408866
1967-04-01,0.27760234,-0.35037518,0.08859296,-0.15270625,0.10174867
1967-05-01,0.2761036,-0.35020858,0.1528728,-0.14604515,-0.7145721
1967-06-01,0.5147383,-0.21698609,0.18001688,-0.1741884,-0.7681941
1967-07-01,0.40466323,-0.19950067,0.15903434,-0.080100015,-0.974689
1967-08-01,0.50224876,-0.08442974,0.15570377,-0.09292267,-0.7903424
1967-09-01,0.31990045,-0.24429671,0.15353891,-0.07810167,-0.3996674
1967-10-01,0.58051693,-0.26627845,0.11540397,-0.035803556,-0.249126
1967-11-01,0.22831002,-0.32606205,0.056619555,-0.042464662,0.15037487
1967-12-01,0.25562063,-0.3923402,0.06477942,0.20532915,0.13755222
1968-01-01,0.47494903,-0.4115281,0.009201693,0.09951987,0.46489793
1968-02-01,0.2617528,-0.43672657,0.050113846,0.06568594,0.2535421
1968-03-01,0.30011684,-0.38831154,0.029445434,-0.01854496,0.35277882
1968-04-01,0.22777736,-0.281855,0.03553269,-0.092866324,0.13830855
1968-05-01,0.34046268,-0.26161128,0.10206802,-0.03482487,-0.89468783
1968-06-01,0.27293643,-0.17341654,0.13392004,-0.21616904,-0.6840398
1968-07-01,0.48698202,-0.17426594,0.17171781,-0.14581147,-0.88279647
1968-08-01,0.2178678,-0.09725485,0.1704437,-0.1204714,-0.77619827
1968-09-01,0.36835092,-0.15543786,0.14241393,-0.05492704,-0.41605815
1968-10-01,0.21376245,-0.26812324,0.08791158,-0.048698198,-0.33437547
1968-11-01,0.034683324,-0.25807217,0.05237887,-0.072197914,0.17822975
1968-12-01,0.42455205,-0.27987307,0.07955928,0.008918571,0.39708853
1969-01-01,0.5352508,-0.37505406,0.019229675,0.0036339522,0.48861504
1969-02-01,0.16913018,-0.36612064,0.01816976,-0.038156487,0.34159142
1969-03-01,0.10402187,-0.3771739,0.052692294,-0.14429817,0.37172294
1969-04-01,0.22379081,-0.30116373,0.104930356,-0.10932137,-0.049664
1969-05-01,0.16958442,-0.28238833,0.13899866,-0.09312,-0.54191303
1969-06-01,0.47831887,-0.22651632,0.16670752,-0.17654946,-0.7119516
1969-07-01,0.5432757,-0.16776744,0.1677674,-0.16761601,-0.8114311
1969-08-01,0.4362256,-0.16413347,0.16307357,-0.08948606,-0.92953455
1969-09-01,0.36127535,-0.17427824,0.14884059,-0.15141465,-0.37429705
1969-10-01,0.40594274,-0.2047126,0.12794538,-0.09084878,-0.04406166
1969-11-01,0.50345373,-0.28889912,0.08872898,-0.108261466,0.062988475
1969-12-01,0.18336315,-0.33977446,0.075858735,-0.029223025,0.50360507
1970-01-01,0.43454057,-0.42746854,0.06325592,0.02632389,0.37626135
1970-02-01,0.5522778,-0.4097883,0.025145197,-0.05068331,0.23652211
1970-03-01,0.3894888,-0.40690708,0.038241673,-0.021740127,0.0062862993
1970-04-01,0.3453537,-0.30344504,0.06639905,-0.18007633,-0.27974042
1970-05-01,0.32531613,-0.23390281,0.10686712,-0.22368756,-0.48352137
1970-06-01,0.3841192,-0.1913393,0.18492202,-0.14903775,-0.54507476
1970-07-01,0.429171,-0.24988048,0.18046924,-0.08827014,-1.0164164
1970-08-01,0.5757204,-0.07189958,0.17012303,-0.12088034,-0.7157216
1970-09-01,0.37403494,-0.14131081,0.13044074,-0.119832635,-0.4349335
1970-10-01,0.34129378,-0.12913112,0.10162853,-0.13345297,-0.097306706
1970-11-01,0.46086445,-0.21399617,0.058934093,-0.027371597,0.388703
1970-12-01,0.56524324,-0.27018005,0.09521128,0.0006548166,0.58331645
1971-01-01,0.43993634,-0.3423327,0.04174789,0.028503727,0.17159824
1971-02-01,0.34449205,-0.36867705,0.004462695,-0.043619346,0.3896949
1971-03-01,0.3351348,-0.30130455,0.024760818,-0.13488886,0.30591124
1971-04-01,0.017131042,-0.38868722,0.044914972,-0.17822027,0.5074528
1971-05-01,0.2581171,-0.27913502,0.14021532,-0.16771135,-0.7009326
1971-06-01,0.36191097,-0.25955668,0.13431303,-0.19448756,-0.9673993
1971-07-01,0.48269194,-0.18253903,0.18599403,-0.07917702,-1.203059
1971-08-01,0.42179757,-0.12639531,0.18311487,-0.08493535,-1.3301742
1971-09-01,0.4056743,-0.1661278,0.16598384,-0.063053705,-0.73548263
1971-10-01,0.31929937,-0.12941845,0.11675012,-0.10897638,-0.010652828
1971-11-01,0.37659472,-0.18081154,0.07370661,-0.09112556,0.25149503
1971-12-01,0.465129,-0.286189,0.13618448,-0.010940814,0.568635
1972-01-01,0.45244384,-0.39943954,0.018018842,-0.022490669,0.3852349
1972-02-01,0.43784466,-0.38799688,0.01341548,0.13297114,0.0035511018
1972-03-01,0.30434743,-0.37773803,0.051820587,-0.07246995,0.4829575
1972-04-01,0.19807573,-0.31105512,0.032223485,-0.14480837,-0.16138041
1972-05-01,0.21175423,-0.2429255,0.19925943,-0.118766524,-0.29356244
1972-06-01,0.4453416,-0.1855809,0.15362048,-0.12994608,-0.72627753
1972-07-01,0.4776965,-0.19465609,0.15625095,-0.0448498,-1.3952106
1972-08-01,0.39509922,-0.031171298,0.14178327,-0.12613189,-1.3172166
1972-09-01,0.34906572,-0.22096094,0.15006933,-0.14296702,-0.5655548
1972-10-01,0.33288822,-0.25673556,0.15769772,-0.063657805,-0.26752058
1972-11-01,0.4649387,-0.23450795,0.117056705,-0.02775166,0.2485811
1972-12-01,0.17203388,-0.3394644,0.10824458,0.01275785,0.32631198
1973-01-01,0.43812418,-0.38645792,0.097791865,0.08948094,0.038922835
1973-02-01,0.39449182,-0.35861632,0.077291586,-0.021469885,0.17425236
1973-03-01,0.24572627,-0.34850472,0.072028,0.0062331944,0.2270267
1973-04-01,0.19696888,-0.31927794,0.043216802,-0.071196906,0.21940836
1973-05-01,0.24129382,-0.3277274,0.19544521,-0.08698766,-0.5802409
1973-06-01,0.42441115,-0.20029326,0.18754984,-0.20098582,-0.8596264
