,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5
1965-01-01,-3.2071934e-05,3.523546e-05,-7.5105265e-05,8.508181e-05,7.1733302e-06
1965-02-01,-4.0946754e-05,4.300653e-05,-8.1682854e-05,8.3233266e-05,-2.4777546e-07
1965-03-01,-4.132364e-05,2.5714548e-05,-6.9308364e-05,8.2542305e-05,3.3550168e-07
1965-04-01,-4.4769477e-05,3.570208e-05,-8.577478e-05,8.04425e-05,4.364614e-06
1965-05-01,-3.8227772e-05,4.428077e-05,-8.341474e-05,7.493275e-05,-7.5029675e-07
1965-06-01,-4.416825e-05,4.253093e-05,-8.299299e-05,7.1944574e-05,-9.656578e-07
1965-07-01,-3.666638e-05,3.125121e-05,-7.74653e-05,7.320086e-05,-6.9645466e-07
1965-08-01,-3.839827e-05,3.6321257e-05,-7.914335e-05,7.589292e-05,2.3007015e-06
1965-09-01,-3.2771874e-05,3.7353206e-05,-7.542831e-05,8.093604e-05,1.026463e-06
1965-10-01,-4.0964696e-05,3.263314e-05,-7.5069365e-05,7.696077e-05,-7.143972e-07
1965-11-01,-2.9110677e-05,3.663533e-05,-7.3525924e-05,8.317045e-05,2.2019958e-06
1965-12-01,-3.750092e-05,3.638407e-05,-7.778835e-05,8.3421706e-05,-2.029119e-07
1966-01-01,-4.0958912e-05,2.5759098e-05,-6.7091474e-05,8.376321e-05,-8.385541e-08
1966-02-01,-4.2278694e-05,3.0549418e-05,-7.83748e-05,8.6467946e-05,5.366357e-06
1966-03-01,-4.3965083e-05,3.4720582e-05,-7.380444e-05,8.4423096e-05,1.1463126e-06
1966-04-01,-2.8836472e-05,3.2626853e-05,-7.369039e-05,8.580806e-05,2.8001123e-06
1966-05-01,-3.6698133e-05,4.3959055e-05,-7.700613e-05,7.886698e-05,1.7980565e-06
1966-06-01,-3.755355e-05,3.704242e-05,-8.557657e-05,7.24473e-05,-2.6093621e-06
1966-07-01,-4.5627028e-05,3.5250123e-05,-7.460282e-05,7.364488e-05,-1.0533222e-06
1966-08-01,-3.629894e-05,3.6358088e-05,-8.4745596e-05,7.410925e-05,5.353031e-07
1966-09-01,-3.5394645e-05,3.6089245e-05,-8.311623e-05,8.193018e-05,1.1544616e-06
1966-10-01,-3.1891523e-05,3.903024e-05,-8.453378e-05,8.615837e-05,2.686058e-06
1966-11-01,-3.070209e-05,3.9543487e-05,-7.939315e-05,8.610949e-05,7.0038623e-06
1966-12-01,-3.173673e-05,3.384887e-05,-7.890434e-05,8.7698114e-05,-1.0533222e-06
1967-01-01,-3.7334623e-05,2.7753485e-05,-7.1024326e-05,8.505814e-05,1.9760519e-06
1967-02-01,-3.4198623e-05,3.850891e-05,-7.3622956e-05,8.350217e-05,-3.798672e-06
1967-03-01,-3.710203e-05,3.7482296e-05,-8.338384e-05,8.418391e-05,-2.2155291e-07
1967-04-01,-3.504077e-05,4.277579e-05,-7.731236e-05,8.452077e-05,1.0216172e-06
1967-05-01,-4.171379e-05,3.93671e-05,-8.140279e-05,8.086344e-05,2.2647873e-06
1967-06-01,-3.338856e-05,3.47393e-05,-8.446661e-05,7.607523e-05,-3.819623e-07
1967-07-01,-3.304368e-05,3.844475e-05,-7.6582495e-05,7.425459e-05,-6.3059633e-07
1967-08-01,-3.4158522e-05,3.2188796e-05,-7.6518336e-05,7.9355596e-05,1.1041266e-08
1967-09-01,-3.078993e-05,3.741011e-05,-7.647021e-05,8.171361e-05,8.322604e-08
1967-10-01,-3.320409e-05,3.401746e-05,-8.086542e-05,8.622912e-05,4.31246e-08
1967-11-01,-2.8014856e-05,3.1611322e-05,-7.460145e-05,8.7825196e-05,1.8637656e-06
1967-12-01,-3.3990094e-05,3.6960966e-05,-7.145743e-05,8.365456e-05,3.1470372e-06
1968-01-01,-3.4303208e-05,3.080012e-05,-7.0846596e-05,8.595973e-05,-1.8142091e-06
1968-02-01,-3.4973214e-05,3.002775e-05,-7.032548e-05,8.1493024e-05,2.3174944e-06
1968-03-01,-4.0891602e-05,3.0288309e-05,-7.120021e-05,8.3912484e-05,4.6718196e-06
1968-04-01,-3.2274584e-05,4.0282557e-05,-7.012076e-05,8.40986e-05,-1.4140678e-06
1968-05-01,-3.5680445e-05,3.6169473e-05,-7.1935356e-05,7.8105775e-05,3.446985e-07
1968-06-01,-3.7504346e-05,3.681156e-05,-8.894606e-05,7.820813e-05,3.819223e-07
1968-07-01,-3.3335426e-05,3.4801542e-05,-8.085015e-05,7.355532e-05,-2.0840744e-06
1968-08-01,-3.070193e-05,3.509002e-05,-7.2931056e-05,7.738924e-05,1.7219354e-06
1968-09-01,-4.352509e-05,3.6122943e-05,-7.66347e-05,8.06276e-05,2.196517e-06
1968-10-01,-2.4820769e-05,4.427468e-05,-7.76304e-05,8.484305e-05,1.4334582e-06
1968-11-01,-2.7072732e-05,3.2326247e-05,-7.774207e-05,8.605278e-05,7.323928e-06
1968-12-01,-3.2311807e-05,2.9571773e-05,-7.013006e-05,8.611792e-05,4.57876e-06
1969-01-01,-3.6728896e-05,3.6197835e-05,-6.914657e-05,8.471447e-05,7.634997e-06
1969-02-01,-3.845316e-05,2.5391844e-05,-6.657371e-05,8.1356215e-05,2.9558578e-07
1969-03-01,-3.8498292e-05,2.5373785e-05,-7.5077674e-05,8.0480546e-05,7.8307494e-07
1969-04-01,-4.256973e-05,3.752489e-05,-7.794844e-05,8.2394385e-05,-1.410619e-06
1969-05-01,-3.8832317e-05,4.1921314e-05,-8.10449e-05,7.746534e-05,-3.2071039e-06
1969-06-01,-3.8733015e-05,3.234307e-05,-8.087337e-05,7.542511e-05,1.1712618e-06
1969-07-01,-2.6798574e-05,3.3751367e-05,-7.829149e-05,7.61112e-05,3.4072582e-07
1969-08-01,-2.8856859e-05,3.653186e-05,-8.220945e-05,7.6842436e-05,1.0268195e-06
