,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5
1965-01-01,-0.45837468407102416,0.3936988507916114,-0.020477807465771602,-0.09726458393116645,0.15385667877327688
1965-02-01,-0.41995142635546234,0.4147378270497579,-0.060881230492149656,-0.09328506758816411,0.17054107654007217
1965-03-01,-0.46338982903182324,0.35370145729201996,-0.05880538917004086,-0.0677870271497091,0.15653606586212948
1965-04-01,-0.40727703379403696,0.39618461431857355,-0.04858151144660942,-0.04588269486306937,0.12066354645817498
1965-05-01,-0.4254521231164135,0.5188031289391889,-0.075614736288612,1.7197965892195017e-05,0.10695452600738668
1965-06-01,-0.3113925918336992,0.5889329724683019,-0.15720149644695214,0.039871534178938094,0.12816229190247466
1965-07-01,-0.3022742299103515,0.5571239722703032,-0.18604568220269124,0.09921439264517316,0.11177447564238863
1965-08-01,-0.2377927372514648,0.5572424855774748,-0.16520955912701196,0.11317571182716195,0.08159819350461708
1965-09-01,-0.3626878232040642,0.49796589834247523,-0.14889504175860285,0.06304649154851663,0.12145090246793029
1965-10-01,-0.3697482747928277,0.5106585825274804,-0.09829051316692826,0.02184316377101327,0.10193350095503166
1965-11-01,-0.4041685454616606,0.41706958216821366,-0.052358121314477396,-0.012003256230753137,0.09987831197733717
1965-12-01,-0.4516946826556888,0.390451289936454,-0.05957365528850704,-0.03213729134651723,0.13836233928213126
1966-01-01,-0.4168492352630332,0.36065444617928144,-0.019761884167377296,-0.08324890341808032,0.12514392104126598
1966-02-01,-0.4225479652268968,0.2588393088586316,-0.036154573435391434,-0.0366492006229046,0.11351819344615444
1966-03-01,-0.44800562109371456,0.4713785327123311,-0.04148125611052362,-0.06137155400654705,0.11872942220814789
1966-04-01,-0.3371918487475014,0.26516719849523673,-0.034953601568956626,-0.052382743381189575,0.12066727907976522
1966-05-01,-0.3594658230849464,0.41974906079069585,-0.09242332602057475,0.014743172983317822,0.11022265154304227
1966-06-01,-0.34924055861983877,0.5901156428331387,-0.14079528801558702,0.06855068397292535,0.09937526569953356
1966-07-01,-0.30951232363934117,0.5534346053700248,-0.16549696491115598,0.11663254920391702,0.08602063608025912
1966-08-01,-0.26006125794556395,0.5181309170351771,-0.14998745149057044,0.0994336497676265,0.0712583201673016
1966-09-01,-0.32382061699226544,0.4840248716091682,-0.12692164499240163,0.07874970167972922,0.08300342538044245
1966-10-01,-0.3409603339599751,0.4512632142997788,-0.07651391854067605,0.026330328031605524,0.08431392367071831
1966-11-01,-0.3543495301491705,0.2786902878098859,-0.031195169232602096,-0.01493026517685518,0.08218525048392546
1966-12-01,-0.4791123625294712,0.40955195526876853,-0.014799369856033924,-0.0896488328561199,0.13273212017418146
1967-01-01,-0.42169656454594145,0.3505726685067137,-0.03846838800647283,-0.06674562088335138,0.1325488908140559
1967-02-01,-0.4662846633155279,0.32278195826593276,-0.016376701684610678,-0.09151850289296752,0.15636113999763118
1967-03-01,-0.4058547064246777,0.33851251630725976,-0.03762097066526824,-0.03289225504388094,0.1094643856641688
1967-04-01,-0.4142682803304572,0.37061789792454886,-0.06728372542639341,-0.02115995086001859,0.11632133938814497
1967-05-01,-0.40421340118620785,0.5852683932481412,-0.0825967426483076,0.007775693980825914,0.0912489803176152
