,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5
1965-01-01,-8.310526e-07,4.1131065e-05,-7.528843e-05,8.228207e-05,-4.1572774e-05
1965-02-01,-8.131101e-07,3.6904534e-05,-7.254253e-05,8.092707e-05,-4.0531846e-05
1965-03-01,-1.7373823e-06,3.8241586e-05,-7.1914386e-05,8.304482e-05,-4.213811e-05
1965-04-01,-1.1720476e-06,4.1157986e-05,-7.566532e-05,8.018227e-05,-4.0065224e-05
1965-05-01,-1.6566191e-06,4.0502917e-05,-7.435518e-05,8.043353e-05,-3.797439e-05
1965-06-01,-2.5629488e-06,4.0951596e-05,-7.575505e-05,7.848627e-05,-3.9383234e-05
1965-07-01,-1.5579135e-06,4.3168056e-05,-7.5405085e-05,8.107962e-05,-3.7229587e-05
1965-08-01,-2.015564e-06,4.458587e-05,-7.567429e-05,7.8917e-05,-3.8521775e-05
1965-09-01,-1.1810262e-06,4.0691357e-05,-7.4929485e-05,8.1214224e-05,-3.9140952e-05
1965-10-01,-1.0015501e-06,4.0458046e-05,-7.690366e-05,7.9922036e-05,-3.9329392e-05
1965-11-01,-6.695336e-07,4.236941e-05,-7.48577e-05,8.049634e-05,-4.1850955e-05
1965-12-01,-1.234861e-06,4.2279677e-05,-7.4292366e-05,8.018227e-05,-3.949989e-05
1966-01-01,-8.333591e-07,3.959237e-05,-7.211464e-05,8.145766e-05,-4.177234e-05
1966-02-01,-1.0614713e-06,3.872066e-05,-7.532448e-05,8.385282e-05,-4.4754066e-05
1966-03-01,-1.0614713e-06,4.0423343e-05,-7.6253215e-05,7.884254e-05,-4.335282e-05
1966-04-01,-2.438279e-06,3.8231854e-05,-7.2913026e-05,8.58162e-05,-4.3075826e-05
1966-05-01,-2.0553816e-06,4.1099527e-05,-7.573182e-05,8.155542e-05,-4.097395e-05
1966-06-01,-2.2020213e-06,4.118914e-05,-7.729601e-05,7.955945e-05,-3.9825252e-05
1966-07-01,-2.389399e-06,4.1107673e-05,-7.5951786e-05,8.001568e-05,-3.9637875e-05
1966-08-01,-2.633802e-06,4.287553e-05,-7.4974174e-05,8.087924e-05,-4.1218354e-05
1966-09-01,-1.8517094e-06,4.4806322e-05,-7.573997e-05,8.100959e-05,-4.1470907e-05
1966-10-01,-9.555624e-07,4.246819e-05,-7.477865e-05,7.9909776e-05,-4.222856e-05
1966-11-01,-1.485103e-06,4.6614914e-05,-7.6913115e-05,8.078148e-05,-4.2774394e-05
1966-12-01,-1.4932521e-06,4.3038468e-05,-7.371142e-05,8.285891e-05,-4.120206e-05
1967-01-01,-7.82984e-07,3.6431615e-05,-7.4106996e-05,8.2451494e-05,-4.384449e-05
1967-02-01,-4.4612534e-07,4.7098816e-05,-7.2462804e-05,8.020576e-05,-4.3331183e-05
1967-03-01,-3.7394057e-07,3.9134506e-05,-7.5125594e-05,8.4737316e-05,-4.403698e-05
1967-04-01,-1.4968027e-06,3.9070343e-05,-7.603993e-05,8.345405e-05,-4.150252e-05
1967-05-01,-2.475299e-06,3.9086386e-05,-7.644095e-05,8.248357e-05,-3.868734e-05
1967-06-01,-1.5048245e-06,4.0963172e-05,-7.6456985e-05,8.110405e-05,-3.9328977e-05
1967-07-01,-2.8763207e-06,4.306453e-05,-7.395461e-05,7.869792e-05,-3.8911912e-05
1967-08-01,-2.603625e-06,4.432374e-05,-7.603191e-05,8.170559e-05,-4.0708495e-05
1967-09-01,-2.1785418e-06,4.5671175e-05,-7.490904e-05,8.2066515e-05,-3.9818224e-05
1967-10-01,-1.4085781e-06,4.5590972e-05,-7.539027e-05,8.408766e-05,-4.0299452e-05
1967-11-01,-1.1439042e-06,4.2607364e-05,-7.364983e-05,8.11201e-05,-4.256122e-05
1967-12-01,-6.706978e-07,4.026539e-05,-7.583139e-05,8.225098e-05,-4.223238e-05
1968-01-01,-1.3023964e-06,3.930547e-05,-7.443349e-05,8.126969e-05,-4.687947e-05
1968-02-01,-1.060449e-06,3.6374196e-05,-7.204194e-05,8.17908e-05,-4.2617492e-05
1968-03-01,-1.4419857e-06,3.8011985e-05,-7.349362e-05,8.251664e-05,-4.1351926e-05
1968-04-01,-2.6796333e-06,4.214369e-05,-7.568975e-05,8.1539554e-05,-3.8355513e-05
1968-05-01,-3.6567217e-06,4.0785064e-05,-7.57828e-05,8.373568e-05,-3.89976e-05
1968-06-01,-3.9917286e-06,4.3995507e-05,-7.633184e-05,8.017162e-05,-3.7452864e-05
1968-07-01,-3.3589458e-06,4.1166593e-05,-7.470335e-05,7.9622594e-05,-3.9006907e-05
1968-08-01,-2.2143504e-06,4.2813695e-05,-7.300972e-05,7.8347715e-05,-3.7024805e-05
