,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5
1965-01-01,-0.20646396050086388,-0.020503590328207564,-0.004232493613089773,0.18496358146270114,0.019835663449251473
1965-02-01,-0.1708215314608354,-0.05938888927068915,-0.008045445748422166,0.19715905971365208,0.033340661219764436
1965-03-01,-0.08247559689558469,-0.0653835958207638,-0.0036977804537671292,0.0986527088155717,0.02998173153785005
1965-04-01,-0.08177293607821831,-0.044981014970823775,-0.006012741168979957,0.06462135639639548,0.03610769664940749
1965-05-01,-0.03775469844157879,-0.08065759854749031,0.005754531777887628,0.025626758607909264,0.02991273564057926
1965-06-01,0.006671055578268492,-0.10478011477919198,0.003280220450093776,-0.011668304975983904,0.03848845439050832
1965-07-01,0.020459967593734082,-0.12888778502680026,0.006553383704024388,-0.0004709190739330226,0.04232617193611005
1965-08-01,0.016162300697312906,-0.07841192082212686,-0.0023377031911721927,-0.019554710188121705,0.039071341041709284
1965-09-01,-0.014217121096757742,-0.07530443497416789,0.00021755116905983557,-0.014799611282212957,0.039539314781101724
1965-10-01,-0.047286800610331386,-0.07607440934039959,-0.0031550922501161443,0.08886929107025081,0.027316307186662867
1965-11-01,-0.15987036205255067,-0.04573339926408306,0.00219565196525299,0.05028864000866442,0.03954678439059616
1965-12-01,-0.27338355779647827,-0.03151889025991117,0.004485209269478538,0.18892493328930418,0.03374689519122367
1966-01-01,-0.25115689406028163,-0.04379449201550475,0.0030930282981447574,0.23357638238388814,0.02120373087309245
1966-02-01,-0.19345013911907488,-0.016333278322080733,-0.0014436763669182305,0.13991703083853663,0.02111674592578115
1966-03-01,-0.1019896945128074,-0.03549678726004741,0.0007667530254681954,0.12812533266382453,0.010763874209295567
1966-04-01,-0.10151203607137387,-0.03713805519405558,-0.003910059273819817,0.10602510775680894,0.02577130967327015
1966-05-01,-0.007840834629650299,-0.06078964022374452,0.006320450039962147,0.046010096959861704,0.011010124372475874
1966-06-01,0.011688396639118973,-0.10697182194334814,0.0043966298955427485,-0.010561016546332357,0.0386048961010333
1966-07-01,0.02908411747417771,-0.0839738711995646,-0.001971018820908697,-0.020546432481043868,0.0410301947485488
1966-08-01,0.020575490421973743,-0.08982612184605007,-0.0019144036873730457,-0.028643731234802138,0.041212211418147154
1966-09-01,-0.019437578291847155,-0.058994030737095714,-0.0032322370989093688,0.0367292478237945,0.027327549649511288
1966-10-01,-0.007752327355914391,-0.05362702623892515,-0.0010946701051313438,-0.015946442295831663,0.027608512557128588
1966-11-01,-0.19557845363250145,-0.06210851203817439,0.006058697179372587,0.013067684837697463,0.05507806507869085
