,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5
1965-01-01,1.8164368,-9.327881,-1.3270264,-6.7712097,-4.7948
1965-02-01,1.5770569,-10.189453,-0.75909424,-6.7256775,-5.9163513
1965-03-01,1.3117065,-10.675873,-0.8797302,-7.0244446,-6.10437
1965-04-01,1.4252625,-10.117737,-1.5680237,-8.403809,-5.430969
1965-05-01,1.7799988,-8.797485,-2.8363953,-9.656708,-3.9006653
1965-06-01,2.1741638,-7.094574,-3.5180054,-10.287933,-1.5875244
1965-07-01,1.4436035,-4.7210693,-4.3363647,-11.030945,0.4855957
1965-08-01,1.2320557,-3.1059265,-4.7529907,-11.639191,1.7614441
1965-09-01,1.4114075,-3.7149353,-5.3554993,-11.376984,1.5226746
1965-10-01,1.1752014,-6.281769,-4.5688477,-11.245453,-0.038757324
1965-11-01,1.4890442,-8.335999,-4.3058777,-10.789917,-1.5705872
1965-12-01,1.473114,-9.430206,-3.314911,-9.181213,-2.730133
1966-01-01,1.52594,-10.23468,-2.3228455,-7.580597,-4.415161
1966-02-01,1.4337463,-11.154419,-1.8723755,-6.0867615,-5.698456
1966-03-01,1.5117493,-11.490448,-1.7928772,-6.4591064,-6.185791
1966-04-01,1.5648499,-11.577515,-2.1149597,-7.7943115,-5.582489
1966-05-01,1.9924011,-9.559448,-2.8155212,-9.495911,-4.574005
1966-06-01,2.416809,-8.117371,-4.105713,-10.648407,-2.5272827
1966-07-01,2.2042542,-5.326874,-5.004608,-10.665802,-0.40698242
1966-08-01,1.9977417,-3.3881226,-5.3911743,-11.180969,1.2377625
1966-09-01,1.7267761,-3.6010742,-5.6147156,-11.13269,1.3072205
1966-10-01,1.5779114,-5.925995,-5.1054993,-10.939667,0.66311646
1966-11-01,1.558075,-8.189423,-4.570099,-10.19046,-1.56604
1966-12-01,2.1725464,-9.180084,-2.8577576,-8.875519,-3.7554016
1967-01-01,2.0581055,-9.814941,-1.4917297,-7.667389,-4.988983
1967-02-01,1.8002014,-10.528107,-0.46902466,-6.8795776,-5.391144
1967-03-01,1.6065674,-10.817902,-0.51242065,-6.7046204,-5.296295
1967-04-01,1.7554321,-10.428131,-1.5074158,-7.7777405,-5.0112
1967-05-01,2.0390015,-9.657257,-3.0859375,-9.517517,-3.0829163
1967-06-01,1.9934082,-6.8836975,-4.014496,-10.286316,-1.4863281
1967-07-01,2.026184,-4.0378113,-4.682373,-10.162903,0.48815918
1967-08-01,1.6755676,-2.854889,-5.411621,-9.893982,1.853363
1967-09-01,1.6721802,-2.9559326,-4.811493,-10.42572,1.7137451
1967-10-01,1.4895325,-4.6140137,-4.659088,-10.146637,0.47787476
1967-11-01,1.6488342,-7.0455017,-4.0535583,-9.789001,-1.0836792
1967-12-01,1.7973328,-8.2552185,-2.7015686,-8.433014,-2.7376099
1968-01-01,1.6881104,-9.376831,-1.350769,-6.9502563,-4.214081
1968-02-01,1.702179,-10.081909,-0.3123474,-6.2674866,-4.7247925
1968-03-01,1.7503967,-10.580231,-0.7013855,-5.438751,-4.73938
1968-04-01,1.844696,-10.985504,-1.289154,-7.210144,-4.4180603
1968-05-01,2.0117798,-9.611084,-2.6237183,-8.336487,-2.9412537
1968-06-01,1.8598022,-7.279602,-3.057129,-10.276459,-1.7884521
1968-07-01,1.8548279,-5.49115,-3.8015442,-11.015442,0.51986694
1968-08-01,1.3426514,-3.6721802,-4.255829,-11.009735,2.0534058
1968-09-01,1.0600281,-4.295624,-4.6082153,-11.349274,1.6975708
1968-10-01,1.5718384,-6.5026855,-3.9875793,-11.366699,-0.33242798
1968-11-01,1.460968,-8.887268,-3.790802,-10.723267,-1.4725647
1968-12-01,1.6446533,-10.388733,-2.251892,-8.991943,-2.9102173
1969-01-01,1.6368103,-11.289642,-1.5643005,-7.3799133,-4.98999
1969-02-01,1.8611755,-11.684662,-0.79589844,-6.8837585,-5.9033813
1969-03-01,1.7748718,-12.07193,-1.4667358,-7.0151978,-6.9598083
1969-04-01,1.7750854,-11.73587,-2.0920715,-8.392761,-6.390991
1969-05-01,2.1406555,-10.837555,-3.0058289,-9.760773,-5.290619
1969-06-01,2.458435,-8.872833,-3.2371826,-10.559265,-2.760315
1969-07-01,1.921875,-4.257782,-3.9455261,-10.874329,0.20980835
1969-08-01,1.788208,-3.7951355,-5.0693054,-11.000824,1.8076782
1969-09-01,1.6982117,-4.225586,-5.3115845,-11.463562,1.7197571
1969-10-01,1.6242676,-6.2243958,-4.667694,-11.270386,0.49926758
1969-11-01,1.6879883,-8.391113,-4.693695,-9.468933,-2.0832825
1969-12-01,2.0004578,-9.754852,-3.0116882,-7.981262,-3.305481
1970-01-01,2.165619,-11.108978,-1.5309143,-6.45166,-4.993408
1970-02-01,1.9172668,-11.48233,-1.0183411,-5.827545,-5.835785
1970-03-01,2.0549316,-11.929413,-1.2944641,-5.9765625,-6.2544556
1970-04-01,1.9359436,-11.613983,-1.7621155,-7.3099976,-5.7789
1970-05-01,2.3623962,-10.131165,-2.3047485,-9.025726,-4.2511597
1970-06-01,2.1710205,-8.114746,-3.020935,-9.971252,-1.5895386
1970-07-01,1.748169,-5.1510315,-3.259369,-10.561981,0.20935059
1970-08-01,1.73703,-2.843811,-4.4699707,-10.786987,1.3367004
1970-09-01,1.9280701,-3.4596558,-4.6312256,-10.492645,1.5504761
1970-10-01,1.9168091,-5.7959595,-4.455475,-10.073608,0.37799072
1970-11-01,2.3409119,-7.5543213,-4.661072,-8.7274475,-2.0193787
1970-12-01,2.3241882,-9.427063,-3.1916504,-6.8086243,-3.1777039
1971-01-01,2.2494507,-10.456696,-1.8562927,-4.845337,-4.159973
1971-02-01,2.1194763,-11.213745,-1.1699829,-3.7730713,-5.0899353
1971-03-01,1.7405701,-11.056519,-1.1693726,-5.2331543,-5.03598
