,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5
1970-01-01,2.9138719e-06,-2.9125404e-05,1.48658e-05,6.822407e-05,-3.7305908e-06
1970-02-01,1.8199644e-06,-4.021841e-05,1.046587e-05,6.2082e-05,-3.1390737e-06
1970-03-01,1.3661993e-06,-5.095489e-05,1.6680873e-05,8.244484e-05,-5.1324096e-06
1970-04-01,7.7820005e-08,-3.052722e-05,1.4890109e-05,8.883001e-05,-3.7305908e-06
1970-05-01,2.5978552e-06,-3.6807047e-05,2.0416357e-05,6.428601e-05,-3.722489e-06
1970-06-01,3.3028155e-06,-3.53242e-05,2.7587514e-05,9.199018e-05,-2.0613734e-06
1970-07-01,5.9200866e-06,-1.633076e-05,3.778109e-05,8.893535e-05,-1.6076046e-06
1970-08-01,1.9009967e-06,-3.996722e-05,2.5180923e-05,8.8295215e-05,-4.9865557e-06
1970-09-01,2.9219736e-06,-3.5016288e-05,2.6023634e-05,8.07108e-05,-4.792084e-06
1970-10-01,2.3871762e-06,-4.7819027e-05,2.4589403e-05,4.7893638e-05,-5.2458527e-06
1970-11-01,3.8214057e-06,-4.377563e-05,6.9491653e-06,1.4582196e-05,-3.916961e-06
1970-12-01,4.3435284e-07,-3.2885197e-05,1.8690418e-05,8.434905e-05,-3.349749e-06
1971-01-01,2.4457186e-06,-1.7131555e-05,5.5883647e-06,6.167505e-05,-4.1712483e-06
1971-02-01,1.1936354e-06,-2.2894448e-05,-3.2591342e-06,6.176626e-05,-4.080037e-06
1971-03-01,-5.6425415e-07,-3.8184786e-05,9.5104515e-06,6.808472e-05,-4.9009395e-06
1971-04-01,-2.3257599e-07,-2.2670567e-05,2.5430978e-05,5.3830874e-05,-4.1629573e-06
1971-05-01,2.7525202e-06,-1.4146455e-05,3.0480769e-05,7.004991e-05,-3.3752221e-06
1971-06-01,5.7127436e-06,-1.6327234e-05,4.24875e-05,0.00010951125,-2.3967732e-06
1971-07-01,4.7425856e-06,-1.9428422e-05,2.9062849e-05,0.00010797725,-4.080037e-06
1971-08-01,3.863639e-06,-2.9619216e-05,3.8449325e-05,9.186601e-05,-6.6754146e-06
1971-09-01,3.6563433e-06,-3.4279285e-05,2.9527197e-05,7.9535894e-05,-6.352031e-06
1971-10-01,2.7608112e-06,-3.990122e-05,1.0878623e-05,6.745453e-05,-2.8196628e-06
1971-11-01,3.797304e-06,-1.2537821e-05,8.200324e-06,4.8150894e-05,-3.6986094e-06
1971-12-01,2.8022732e-06,-2.6310729e-05,7.047747e-06,6.460211e-05,-5.0170274e-06
1972-01-01,2.974135e-06,-1.5912978e-05,1.0705546e-05,6.6109526e-05,-4.436246e-06
1972-02-01,2.7066126e-06,-1.6100246e-05,7.227747e-06,6.357698e-05,-3.598012e-06
1972-03-01,-1.4696707e-07,-3.9258804e-05,8.886389e-06,4.637526e-05,-3.4642508e-06
1972-04-01,-1.2616438e-06,-3.1473894e-05,1.4004996e-05,6.222153e-05,-4.6681016e-06
1972-05-01,-1.2527235e-06,-2.6845744e-05,1.4754056e-05,8.059143e-05,-4.231144e-06
1972-06-01,4.2939137e-06,-3.3489232e-05,3.3828437e-05,9.997792e-05,-4.766196e-06
1972-07-01,5.016227e-06,-2.1513122e-05,2.9182458e-05,0.00011680511,-6.6120992e-06
1972-08-01,1.6989434e-06,-2.7255948e-05,4.131908e-05,0.00010116394,-2.9648727e-06
1972-09-01,3.5716002e-06,-3.6788682e-05,2.2423046e-05,0.00010498952,-3.9190345e-06
1972-10-01,3.5270132e-06,-4.264743e-05,1.8561801e-05,7.672127e-05,-7.0401366e-06
1972-11-01,4.9894734e-06,-4.126523e-05,5.560192e-06,6.125845e-05,-2.893532e-06
1972-12-01,2.8849608e-06,-4.5652596e-05,2.3198863e-05,6.657324e-05,-6.469425e-06
1973-01-01,4.5569977e-06,-2.3075503e-05,1.5928963e-06,0.00010643358,-5.175869e-06
1973-02-01,4.3888867e-06,-3.2357115e-05,1.7333597e-05,6.804184e-05,-5.8394726e-06
1973-03-01,2.8847135e-06,-3.3233075e-05,2.3978493e-05,9.7275835e-05,-4.875037e-06
1973-04-01,1.2124292e-06,-2.983542e-05,1.0511743e-05,8.579105e-05,-4.0344676e-06
1973-05-01,2.5484842e-06,-2.960537e-05,1.6015238e-05,0.00010337215,-2.7249553e-06
1973-06-01,4.8578295e-06,-2.6614725e-05,3.26319e-05,8.967535e-05,-3.875204e-06
1973-07-01,3.5660123e-06,-4.3735723e-05,3.7029386e-05,0.00010922957,-1.8136052e-06
1973-08-01,1.9733634e-06,-1.1192555e-05,2.2792854e-05,9.098487e-05,-4.8307993e-06
1973-09-01,2.1857195e-06,-3.8842743e-05,1.9988016e-05,6.2352534e-05,-2.8222858e-06
1973-10-01,1.6813792e-06,-2.9224902e-05,1.0732943e-05,4.569164e-05,-6.007591e-06
1973-11-01,2.5484842e-06,-2.7287177e-05,3.619105e-06,5.2079937e-05,-2.326793e-06
1973-12-01,3.2474854e-06,-3.993106e-05,2.5750342e-06,2.1633758e-05,-4.3972395e-06
1974-01-01,3.070607e-06,-1.5933656e-05,8.926152e-06,5.0843766e-05,-3.875277e-06
1974-02-01,6.314731e-07,-4.2538013e-05,6.4385567e-06,4.6320863e-05,-3.7218197e-06
1974-03-01,1.0353033e-06,-3.312069e-05,2.3415592e-05,2.4530164e-05,-3.4391414e-06
1974-04-01,2.0852603e-06,-2.049694e-05,2.3609431e-05,6.00511e-05,-3.600675e-06
1974-05-01,1.2129894e-06,-3.1327676e-05,1.3965957e-05,7.230332e-05,-3.6572092e-06
1974-06-01,4.3790205e-06,-3.068155e-05,3.4537086e-05,9.083107e-05,-3.0837691e-06
1974-07-01,5.5097444e-06,-3.085116e-05,1.9692274e-05,0.000102679456,-5.0544622e-06
1974-08-01,3.765199e-06,-2.255648e-05,3.7113525e-05,9.626662e-05,-4.4083354e-06
1974-09-01,2.4971669e-06,-4.2085725e-05,3.3923265e-05,7.305445e-05,-5.498674e-06
1974-10-01,3.6036654e-06,-4.379797e-05,1.8472707e-05,5.7846188e-05,-3.5522098e-06
1974-11-01,4.3790205e-06,-3.3136843e-05,1.882e-05,5.5092063e-05,-4.5133274e-06
1974-12-01,4.274021e-06,-3.4768316e-05,1.5742811e-05,5.6562007e-05,-4.4164117e-06
1975-01-01,5.0547496e-06,-3.0814062e-05,1.147814e-05,7.9036785e-05,-4.2160354e-06
1975-02-01,1.3280114e-06,-3.10988e-05,6.7966866e-06,6.754671e-05,-2.3401044e-06
