,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5
1970-01-01,6.982033141949652e-06,0.0036897367681376636,5.393927343948117e-06,-1.2972618470625378e-05,-2.8966497952095448e-06
1970-02-01,5.350529119965234e-06,0.0037493216223083436,6.691588069588448e-06,-1.4409930894099982e-05,-1.4058716465717155e-06
1970-03-01,7.4418025654215365e-06,0.0035108704469166696,4.30805587133886e-06,-1.604394128662534e-05,-1.1292034107640265e-06
1970-04-01,6.9108367929472e-06,0.0019525700190570205,2.1751606667747435e-06,-1.2039095302852762e-05,1.773686918759608e-07
1970-05-01,8.08287808509599e-06,0.0019362613966222852,-4.009878724965681e-06,-7.82071435699028e-06,1.879432600583137e-07
1970-06-01,8.797505457280603e-06,0.0004788346996065229,-5.67654299345137e-06,-6.708095454782121e-06,1.1397740547079237e-06
1970-07-01,9.816462065162364e-06,0.00035611188650364056,-6.495129603927837e-06,-3.270614031634839e-06,4.030864116392161e-07
1970-08-01,8.861253513333585e-06,-0.00020730458345497027,-7.190615192527995e-06,-2.503420798000259e-06,-1.0738864424669902e-07
1970-09-01,8.189798537679891e-06,0.00047761415771674365,-5.982297873430908e-06,-4.3146862229947205e-06,-1.3413018784035228e-07
1970-10-01,6.814654399603339e-06,0.0012659761705435812,-7.152700395096605e-07,-6.75705052315978e-06,-6.703854506420307e-08
1970-11-01,7.274988965893257e-06,0.002351557050133124,1.0954079996373394e-06,-1.1096219217018133e-05,-2.417979923874348e-07
1970-12-01,6.906092557579284e-06,0.0036806782009080052,4.9003256051974814e-06,-1.714332234771455e-05,-3.7997015281215123e-07
1971-01-01,6.408984795422831e-06,0.004088094865437597,5.781742590645717e-06,-1.369943413036855e-05,-2.2820238440507576e-06
1971-02-01,5.904845369611701e-06,0.003663248789962381,7.862961213403723e-06,-1.71035997522033e-05,-1.6426047826438195e-06
1971-03-01,5.584985121070711e-06,0.0019041677296627313,4.574306808868126e-06,-1.533127195775545e-05,-1.3407805970185106e-06
1971-04-01,7.2273714698986175e-06,0.0012735641212202609,-1.4558313167772595e-07,-1.1733536965100977e-05,-5.396559254542103e-07
1971-05-01,8.5550743079486e-06,0.0013495027087628841,-2.6672388308320113e-06,-1.069474118078291e-05,1.3516207734215196e-06
1971-06-01,7.982236364873342e-06,0.00024159246095223352,-5.1451958303737836e-06,-5.588539604136928e-06,9.276136234417544e-07
