,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,0.7224426,-10.421875,-2.4210205,-7.865204,-5.888794
1965-02-01,0.4368286,-11.329681,-1.8993225,-7.865906,-7.0565796
1965-03-01,0.078063965,-11.909515,-2.1133728,-8.258087,-7.3380127
1965-04-01,0.035064697,-11.507935,-2.9582214,-9.794006,-6.821167
1965-05-01,0.37716675,-10.200317,-4.2392273,-11.05954,-5.3034973
1965-06-01,0.92059326,-8.348145,-4.771576,-11.541504,-2.841095
1965-07-01,0.36260986,-5.802063,-5.4173584,-12.111938,-0.59539795
1965-08-01,0.17810059,-4.1598816,-5.806946,-12.693146,0.707489
1965-09-01,0.285614,-4.8407288,-6.4812927,-12.502777,0.3968811
1965-10-01,-0.044921875,-7.501892,-5.788971,-12.465576,-1.2588806
1965-11-01,0.19500732,-9.630035,-5.5999146,-12.083954,-2.864624
1965-12-01,0.23953247,-10.663788,-4.5484924,-10.414795,-3.9637146
1966-01-01,0.32699585,-11.433624,-3.5217896,-8.779541,-5.614105
1966-02-01,0.21029663,-12.377869,-3.0958252,-7.310211,-6.9219055
1966-03-01,0.20114136,-12.801056,-3.103485,-7.7697144,-7.496399
1966-04-01,0.15386963,-12.988495,-3.52594,-9.205292,-6.993469
1966-05-01,0.5869751,-10.964874,-4.2209473,-10.901337,-5.979431
1966-06-01,1.0997009,-9.434479,-5.422821,-11.965515,-3.8443909
1966-07-01,1.0168762,-6.5142517,-6.191986,-11.85318,-1.5943604
1966-08-01,0.9203186,-4.4655457,-6.4685974,-12.258392,0.16033936
1966-09-01,0.64105225,-4.686798,-6.7004395,-12.218414,0.22149658
1966-10-01,0.39587402,-7.108032,-6.2875366,-12.121704,-0.5189209
1966-11-01,0.28463745,-9.46286,-5.8435364,-11.463898,-2.8394775
1966-12-01,0.9303589,-10.422272,-4.099945,-10.117706,-4.997589
1967-01-01,0.9234009,-10.949646,-2.6264343,-8.8020935,-6.1236877
1967-02-01,0.6966553,-11.631653,-1.5725708,-7.983124,-6.49469
1967-03-01,0.4019165,-12.0225525,-1.7170715,-7.9092712,-6.500946
1967-04-01,0.379364,-11.804199,-2.883484,-9.153809,-6.387268
1967-05-01,0.61047363,-11.085785,-4.5144653,-10.946045,-4.511444
1967-06-01,0.7233887,-8.153717,-5.2845154,-11.556335,-2.7563477
1967-07-01,0.901062,-5.1629333,-5.807495,-11.288025,-0.6369629
1967-08-01,0.65341187,-3.8770447,-6.433777,-10.916138,0.8312073
1967-09-01,0.6591797,-3.968933,-5.8244934,-11.438721,0.7007446
1967-10-01,0.44937134,-5.654175,-5.6992493,-11.186798,-0.5622864
1967-11-01,0.517395,-8.176941,-5.1849976,-10.920441,-2.2151184
1967-12-01,0.647583,-9.404968,-3.8513184,-9.582764,-3.8873596
1968-01-01,0.5967102,-10.468231,-2.4421692,-8.0416565,-5.305481
1968-02-01,0.5359802,-11.248108,-1.4785461,-7.4336853,-5.890991
1968-03-01,0.5286255,-11.802002,-1.9231567,-6.6605225,-5.961151
1968-04-01,0.5050659,-12.325134,-2.6287842,-8.549774,-5.7576904
1968-05-01,0.65689087,-10.965973,-3.9786072,-9.691376,-4.2961426
1968-06-01,0.60775757,-8.531647,-4.3091736,-11.528503,-3.0404968
1968-07-01,0.750824,-6.595154,-4.905548,-12.119446,-0.58413696
1968-08-01,0.3230896,-4.691742,-5.2753906,-12.029297,1.033844
1968-09-01,-0.0184021,-5.374054,-5.6866455,-12.427704,0.6191406
1968-10-01,0.38168335,-7.6928406,-5.1777344,-12.556854,-1.522583
1968-11-01,0.2234497,-10.124786,-5.0283203,-11.960785,-2.710083
1968-12-01,0.41845703,-11.614929,-3.4780884,-10.21814,-4.1364136
1969-01-01,0.42266846,-12.503784,-2.7784424,-8.594055,-6.204132
1969-02-01,0.6291199,-12.916718,-2.027954,-8.115814,-7.135437
1969-03-01,0.43270874,-13.414093,-2.808899,-8.357361,-8.301971
1969-04-01,0.32510376,-13.185852,-3.5420532,-9.842743,-7.840973
1969-05-01,0.6950989,-12.283112,-4.4513855,-11.206329,-6.7361755
1969-06-01,1.1349182,-10.19635,-4.5606995,-11.882782,-4.083832
1969-07-01,0.76208496,-5.417572,-5.105316,-12.034119,-0.9499817
1969-08-01,0.6637268,-4.9196167,-6.1937866,-12.125305,0.683197
1969-09-01,0.5630493,-5.3607483,-6.446747,-12.598724,0.5845947
1969-10-01,0.43469238,-7.413971,-5.8572693,-12.459961,-0.6903076
1969-11-01,0.4114685,-9.667633,-5.970215,-10.745453,-3.3598022
1969-12-01,0.7791443,-10.976166,-4.2330017,-9.202576,-4.5267944
1970-01-01,0.96554565,-12.3090515,-2.7309875,-7.6517334,-6.1934814
1970-02-01,0.708313,-12.691284,-2.227295,-7.036499,-7.044739
1970-03-01,0.71591187,-13.268433,-2.633484,-7.3155823,-7.5934753
1970-04-01,0.53271484,-13.017212,-3.1653442,-8.713226,-7.182129
