,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1289.1984101313694,1515.9087679279382,1923.5627948113206,2924.0720912388397,8542.039998372396
1965-02-01,1286.9166283091163,1512.257954611707,1914.6705483490566,2911.47216796875,8513.555399576824
1965-03-01,1288.549921315187,1511.113317688899,1918.6873525943395,2905.810546875,8514.959716796875
1965-04-01,1286.383834158539,1506.8458215514224,1912.1690282281838,2884.9443708147323,8494.227600097656
1965-05-01,1285.1387947228304,1500.873485963736,1911.2308142320164,2883.2890973772323,8494.660949707031
1965-06-01,1287.1111244153064,1495.7345990992303,1905.1411178876767,2869.978899274554,8463.33719889323
1965-07-01,1286.8846723228503,1494.1325173449159,1902.620596255896,2863.017578125,8442.333984375
1965-08-01,1286.634855817078,1497.9657529005362,1907.4370762087262,2872.578822544643,8461.245218912762
1965-09-01,1287.5990169063496,1502.315282109958,1914.0391223835495,2889.724818638393,8490.970357259115
1965-10-01,1288.0342714346139,1508.844768467234,1923.2364294663914,2903.341238839286,8525.135294596355
1965-11-01,1288.642134939789,1514.465377579874,1928.6951604879127,2916.74072265625,8549.3896484375
1965-12-01,1287.7438296178343,1515.2250375320662,1925.6323472508843,2928.070242745536,8543.382771809896
1966-01-01,1289.8012197701034,1517.0452516470382,1927.0004560362618,2922.8928920200897,8557.622273763021
1966-02-01,1287.84568446457,1512.9989851766557,1919.1321031102593,2910.534319196429,8522.475687662762
1966-03-01,1286.7811846884952,1509.3862049615204,1913.5355247641508,2894.749407087054,8497.8022257487
1966-04-01,1285.7966915057723,1505.4792261835353,1912.3334776680424,2889.187186104911,8497.3388671875
1966-05-01,1286.5585424338176,1501.526562135611,1911.4619417010613,2888.2169015066966,8500.926717122396
1966-06-01,1286.2060158116042,1495.8357170446595,1906.178254901238,2868.5789271763397,8468.528747558594
1966-07-01,1284.6150975318471,1492.828414689249,1900.0057580336083,2862.864641462054,8441.383870442709
1966-08-01,1285.56296962082,1495.7122802734375,1902.8501114755306,2866.6373116629466,8443.450419108074
1966-09-01,1286.9675946083796,1502.3660232771688,1914.1120190890329,2889.541887555804,8492.81972249349
1966-10-01,1287.4582472880174,1509.1471202337918,1924.4245421211674,2909.517822265625,8531.7866007487
1966-11-01,1287.0038658190683,1512.7524760232043,1927.8742952166863,2932.367815290179,8564.041137695312
1966-12-01,1286.7828563520104,1513.81567200618,1920.3239009065446,2921.205008370536,8531.004842122396
1967-01-01,1288.767198696258,1517.2257608442164,1924.6265339401532,2937.785295758929,8558.917236328125
1967-02-01,1287.5435798790804,1512.641155185984,1918.7605947818395,2918.250906808036,8515.44138590495
1967-03-01,1286.6452745571257,1508.6336050460586,1914.2322468307782,2896.9775390625,8495.181783040365
1967-04-01,1286.183312288515,1506.3758963969215,1913.2492353331368,2888.307059151786,8493.817647298178
1967-05-01,1284.5877677771696,1500.6344467846313,1909.970380675118,2882.541678292411,8484.477742513021
1967-06-01,1283.9923834345143,1494.78368047458,1904.5109586895635,2870.8642578125,8458.768208821615
1967-07-01,1284.238506730195,1491.9591647475513,1900.746816959021,2860.799560546875,8434.672037760418
1967-08-01,1285.7797416152468,1494.133337220149,1902.0900510392098,2867.31201171875,8436.411539713543
1967-09-01,1286.7926530777268,1500.1691220411612,1910.0963664504716,2883.653738839286,8472.845458984375
1967-10-01,1288.1811834444666,1509.6654635756763,1922.5125294811319,2909.919084821429,8531.045532226562
1967-11-01,1287.7561532767716,1513.3784052151352,1924.6253823334316,2921.0232979910716,8538.271077473959
1967-12-01,1288.766654433718,1516.3312314161612,1926.3519862912735,2926.227678571429,8544.065348307293
1968-01-01,1288.0623398313096,1515.1067477553638,1919.4773548054245,2915.711146763393,8525.676981608074
1968-02-01,1288.9091734673566,1514.715576171875,1919.9836011202829,2922.355433872768,8529.259236653646
1968-03-01,1285.8627805284634,1508.6994228078356,1914.9393333579008,2897.380022321429,8492.76072184245
1968-04-01,1286.5847447875199,1506.7273040315997,1918.790766877948,2898.1877790178573,8509.85056559245
1968-05-01,1285.7197949840763,1501.7759864010027,1910.7246830778302,2883.7939453125,8484.207153320312
1968-06-01,1285.4369728428542,1495.4447732042909,1906.2646254053655,2870.7427106584823,8462.0112101237
1968-07-01,1285.8756095740446,1493.2281494140625,1903.1551720961083,2866.884765625,8439.339701334637
1968-08-01,1287.2027549014729,1496.1952323344215,1904.3505398732311,2868.4934779575897,8442.63407389323
1968-09-01,1287.2091305483677,1501.5976179891557,1911.6096928434552,2889.55322265625,8488.340250651043
1968-10-01,1287.9225032344746,1509.190528072528,1922.2286584242333,2906.8076869419647,8529.94384765625
1968-11-01,1289.270913676851,1515.356581958372,1928.5406148658608,2921.531459263393,8564.641316731771
1968-12-01,1288.1980944590962,1515.15721563083,1921.7301278744103,2920.388881138393,8539.898681640625
1969-01-01,1287.111318794785,1513.64891849347,1918.2809505822522,2925.41015625,8522.493998209637
1969-02-01,1288.3336935833001,1514.0696511339784,1918.0646788399174,2926.949637276786,8524.600219726562
1969-03-01,1287.7240029110271,1509.3475341796875,1916.1009590580777,2900.531180245536,8512.311299641928
1969-04-01,1286.5493677224322,1506.292724609375,1914.9279324513561,2893.913748604911,8505.757649739584
1969-05-01,1284.8493636793391,1500.8223348589086,1911.527583284198,2882.7652413504466,8494.083658854168
1969-06-01,1285.5612590814092,1495.5594646396921,1904.992790941922,2872.488490513393,8468.055216471355
1969-07-01,1285.92529296875,1493.388480570779,1902.9577867040093,2864.690813337054,8446.790568033855
1969-08-01,1286.5961743008559,1497.807608077775,1907.3517421506485,2874.516252790179,8458.174641927084
1969-09-01,1286.8769360196059,1501.540272271455,1913.6504551149762,2891.6702706473216,8492.100016276043
1969-10-01,1287.3844608379777,1509.1877040578356,1922.3472739165684,2902.8262765066966,8525.97147623698
1969-11-01,1288.0620288241441,1513.7114567543142,1925.1870209316037,2926.3919503348216,8549.326578776043
1969-12-01,1288.8959167869227,1516.7678605264691,1924.7292572597287,2927.052176339286,8555.608113606771
1970-01-01,1289.0452391023089,1515.7804119053171,1921.1992371757074,2928.75732421875,8536.209106445312
1970-02-01,1288.4373755971337,1513.8837671991603,1919.3077231353184,2913.423025948661,8529.934692382812
1970-03-01,1286.7290132364649,1509.3992774166277,1914.2555092865566,2908.1399972098216,8511.73095703125
1970-04-01,1286.5941916301751,1506.720745029734,1919.4993504938088,2899.801897321429,8523.814392089844
1970-05-01,1284.27318402916,1499.4151101183534,1910.915273990271,2880.0828334263397,8491.76991780599
1970-06-01,1284.6747720317476,1494.9708853194961,1906.9332482679833,2872.3245675223216,8466.19618733724
1970-07-01,1285.9037168466361,1493.8045217030083,1899.873323260613,2861.842215401786,8434.762064615887
1970-08-01,1284.833152430832,1494.4779581098414,1905.7013745577829,2866.281912667411,8450.364685058594
1970-09-01,1285.3324355593152,1499.1454622638757,1910.2610462116745,2887.160818917411,8474.380493164062
1970-10-01,1286.8597917496018,1507.3864837190997,1922.701162662146,2907.054094587054,8521.59423828125
1970-11-01,1287.2673277642316,1513.4668606430737,1926.5004283977003,2919.9700055803573,8549.740600585938
1970-12-01,1287.9863763311107,1516.162792604361,1924.336904849646,2926.6796875,8544.333902994793
1971-01-01,1287.4355437649283,1515.4525984579057,1926.4962826135022,2935.5423409598216,8554.119873046875
1971-02-01,1286.2590425333399,1511.516149720149,1915.6337522110848,2907.087053571429,8509.814961751303
1971-03-01,1287.5969564838774,1511.4430897271454,1921.1456874631485,2905.1170131138397,8537.985229492188
1971-04-01,1285.2499409086386,1504.715239112057,1912.9833293410966,2891.1260114397323,8491.802469889324
1971-05-01,1284.4184632513932,1499.7320829932369,1910.7340110922758,2882.5408063616073,8480.73476155599
1971-06-01,1285.3671128582803,1493.429292137943,1901.5135567143277,2863.625662667411,8432.206217447918
1971-07-01,1284.7858404657643,1493.042720965485,1899.9175449587262,2861.930629185268,8425.259908040365
1971-08-01,1285.3033952652268,1495.4324750757928,1904.144402270047,2869.286063058036,8442.25565592448
1971-09-01,1286.0096536624203,1501.2237548828125,1911.4325757296579,2892.5566755022323,8485.619099934896
1971-10-01,1288.2719197850317,1508.8543792269122,1923.2651044737618,2911.139613560268,8531.207275390625
1971-11-01,1289.4079512091957,1515.843542298274,1930.047722582547,2922.234584263393,8565.861002604168
1971-12-01,1287.6009218252389,1515.4198945458254,1926.3199716244103,2918.1119210379466,8540.521240234375
