,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,-9.373849e-06,0.00014693596,7.184551e-05,4.391535e-06,-4.8327922e-05
1965-02-01,-1.9011415e-05,0.00018012903,5.9982518e-05,2.237888e-06,-4.540255e-05
1965-03-01,-1.4111873e-05,0.000104868086,5.209479e-05,1.0475582e-05,-3.0479583e-05
1965-04-01,-5.515234e-06,0.00014251201,4.950144e-05,3.2877942e-06,-4.6479377e-05
1965-05-01,-5.326794e-06,7.975119e-05,8.985982e-06,2.2199456e-06,-3.5352205e-05
1965-06-01,-2.0514562e-06,0.00015337896,4.4512162e-05,-4.985799e-06,-4.297072e-05
1965-07-01,1.0717871e-05,2.1423286e-05,2.1270731e-05,-1.4681791e-06,-2.662096e-05
1965-08-01,-3.2718526e-06,2.6233094e-05,1.0623553e-06,-9.275143e-06,-1.732439e-05
1965-09-01,4.9478913e-06,2.4007659e-05,3.5448902e-05,-1.6835402e-06,-3.525349e-05
1965-10-01,-2.9757284e-06,7.8799996e-05,6.261176e-05,-1.575856e-06,-3.836731e-05
1965-11-01,-5.2908945e-06,0.00012841461,5.3431846e-05,4.885078e-06,-4.300662e-05
1965-12-01,-9.248222e-06,8.881445e-05,4.9034817e-05,6.428527e-06,-3.307293e-05
1966-01-01,-1.5522044e-05,8.962059e-05,6.095199e-05,1.0344054e-05,-6.0166523e-05
1966-02-01,-1.4568868e-05,0.00017811115,5.6357192e-05,1.1248347e-05,-4.07364e-05
1966-03-01,-8.7357585e-06,0.00012277807,6.3070154e-05,5.61076e-06,-4.385662e-05
1966-04-01,-1.3949713e-05,0.00012686776,4.933465e-05,7.8348385e-06,-3.9938008e-05
1966-05-01,6.4335873e-06,0.00016430233,4.3224547e-05,-4.4831286e-06,-5.7909856e-05
1966-06-01,-4.548303e-06,5.750589e-05,1.9387004e-05,-1.5502774e-06,-3.6882957e-05
1966-07-01,4.983456e-06,4.6841727e-05,2.7493072e-05,-8.475061e-06,-3.343686e-05
1966-08-01,-6.3080115e-06,-8.6787295e-06,3.667452e-05,-6.9486487e-07,4.0058403e-06
1966-09-01,-2.6826856e-06,1.5617989e-06,2.6433987e-05,-3.3099896e-06,-2.0287924e-05
1966-10-01,-3.6084384e-07,0.00016646122,4.1041203e-05,4.7827416e-07,-3.971805e-05
1966-11-01,-5.094138e-06,5.8483507e-05,2.181475e-05,5.9773665e-06,-5.4838514e-05
1966-12-01,-7.880342e-06,0.00010529503,6.425959e-05,7.541552e-06,-4.6431014e-05
1967-01-01,-8.250023e-06,0.00014258259,4.9922313e-05,8.183881e-06,-3.1910356e-05
1967-02-01,-1.8580366e-05,0.0002910171,8.193996e-05,9.386949e-06,-3.73402e-05
1967-03-01,-1.18271455e-05,0.00014111484,4.9593473e-05,2.4332185e-06,-4.942702e-05
1967-04-01,-6.9507114e-06,0.0001809765,5.7541743e-05,1.1087286e-05,-5.1696814e-05
1967-05-01,-3.93502e-06,0.00017351747,2.6374266e-05,5.2403775e-06,-2.7066002e-05
1967-06-01,-5.490987e-06,9.652114e-05,3.5934645e-05,-8.097635e-06,-2.2301858e-05
