,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,102.13912328084311,273.66976737976074,406.8800735473633,51.63847958600079,73.41622488839286
1965-02-01,103.48525047302246,232.58848190307617,387.50804901123047,52.219030592176644,74.83089447021484
1965-03-01,106.98942343393962,259.2890739440918,411.3542175292969,52.52543378759313,76.58958980015346
1965-04-01,112.87655035654704,300.1880407333374,447.50755310058594,53.950979091503,81.47569383893695
1965-05-01,119.6393648783366,437.576961517334,526.5298843383789,53.73109181722005,83.12304905482702
1965-06-01,122.32495943705241,559.4605922698975,592.1131896972656,52.84003151787652,77.92314801897322
1965-07-01,119.97334162394206,640.0067329406738,625.0637054443359,52.37537136784306,74.21254294259208
1965-08-01,116.19784037272136,639.5666122436523,655.7978057861328,52.05885569254557,72.84324645996094
1965-09-01,118.49513053894043,612.3907089233398,656.4667510986328,52.59480123166684,75.2260480608259
1965-10-01,120.32919724782309,544.5231914520264,629.5711517333984,52.80341925444426,80.0310025896345
1965-11-01,116.39107863108318,432.0934295654297,555.984001159668,52.89672392385977,80.83280290876117
1965-12-01,109.1562032699585,354.8370838165283,475.50487518310547,52.45547647829409,77.432370867048
1966-01-01,104.69322204589844,314.24896717071533,425.1933288574219,52.44720776875813,75.88556017194476
1966-02-01,104.55893675486247,267.9647445678711,416.3124465942383,53.3569194652416,76.7502920968192
1966-03-01,107.55587418874106,313.91711235046387,444.0711212158203,53.99366308141637,78.38224138532367
1966-04-01,114.29225603739421,341.3919687271118,476.69288635253906,54.7010686662462,83.069212777274
1966-05-01,120.34509976704916,462.7472400665283,547.3990249633789,54.557825017858434,83.360595703125
1966-06-01,123.25547536214194,575.0834941864014,600.9049224853516,53.842804167005745,79.37889099121094
1966-07-01,121.25775814056396,666.5425300598145,633.5337448120117,53.65584867971914,75.47584533691406
1966-08-01,117.97610918680827,690.2124404907227,671.5070343017578,52.514282862345375,73.04056985037668
1966-09-01,119.51142152150473,642.1170234680176,662.2187042236328,52.52002786706995,75.45716966901507
1966-10-01,120.57690620422363,566.3033962249756,615.0727844238281,52.81165617483633,79.05689239501953
1966-11-01,113.60111236572266,503.8151741027832,554.3350982666016,52.348009745279946,78.9846420288086
1966-12-01,106.7392110824585,400.5667209625244,476.9820785522461,51.76124925966616,75.64265659877232
1967-01-01,101.85500780741374,311.4966869354248,414.60514068603516,51.97813069378888,73.33627428327289
1967-02-01,102.05405553181967,246.93748950958252,393.90541076660156,52.47337023417155,73.8245119367327
1967-03-01,108.60088666280112,259.5184564590454,405.90538024902344,53.32981215582953,78.27372414725168
1967-04-01,114.22675450642905,325.84118843078613,444.6012878417969,54.57117469222457,82.80773162841797
1967-05-01,121.37551307678223,452.1486282348633,521.6655349731445,54.92451809070728,85.05492619105749
1967-06-01,124.01273250579834,583.1315517425537,581.3784408569336,53.99919262638798,80.44178009033203
1967-07-01,121.18391195933025,639.7390842437744,633.5182952880859,53.285810682508675,74.18580191476005
1967-08-01,116.48794015248617,663.1137371063232,667.9689788818359,52.4946442356816,72.231810433524
1967-09-01,118.621826171875,629.6695232391357,658.9909362792969,52.31136392664026,73.40819767543248
1967-10-01,119.17195320129395,530.4100036621094,619.8653030395508,52.08371656912344,78.0366461617606
1967-11-01,113.20868333180746,460.7874870300293,564.721794128418,52.32636487042462,77.96988895961216
1967-12-01,108.1263780593872,379.18217182159424,472.01000213623047,52.14016172620985,75.26066371372768
1968-01-01,102.80271371205649,308.90703201293945,407.2339630126953,51.85825736434371,72.93265751429966
1968-02-01,101.06650988260905,278.2679319381714,378.8288116455078,52.093687763920535,73.79122597830637
1968-03-01,106.19693597157797,274.1908311843872,407.96974182128906,52.8774067207619,76.70458112444197
1968-04-01,113.90111446380615,312.16628551483154,463.74034881591797,54.38373706958912,82.18320029122489
1968-05-01,120.40855089823405,478.20096015930176,542.1443557739258,54.3040946677879,83.59824589320593
1968-06-01,122.76562054951987,547.7187156677246,583.3007049560547,53.52715209678367,79.95906284877232
1968-07-01,120.97903887430827,598.6804008483887,620.5631637573242,53.08108329772949,74.92295401436942
1968-08-01,115.5558983484904,658.6428642272949,636.318359375,52.18249250341344,72.92586735316685
1968-09-01,117.6779349644979,619.6382999420166,641.6354370117188,52.44798483671965,74.11328451974052
1968-10-01,119.36288674672446,533.8863372802734,608.895149230957,52.49580630549678,78.24406215122768
1968-11-01,114.12783463795981,451.178503036499,552.6056289672852,52.24535553543656,78.90934535435268
1968-12-01,109.15618737538657,365.8905029296875,491.8309783935547,52.13402112325032,77.38546643938338
1969-01-01,103.63829135894775,329.08990383148193,436.0199737548828,52.708761780350294,75.68065643310547
1969-02-01,102.67391999562582,277.28495597839355,402.2300338745117,53.292131423950195,75.08957999093192
1969-03-01,109.5691442489624,256.5495729446411,433.10401916503906,54.14352770204897,79.1716548374721
1969-04-01,118.84948412577312,273.0680465698242,461.1304473876953,55.57238084298593,85.20761217389789
1969-05-01,124.21347300211589,437.71371841430664,536.1227798461914,55.74399983441388,86.3066155569894
1969-06-01,124.14418856302898,549.284839630127,591.0649490356445,54.73341412014431,80.18123081752233
1969-07-01,120.57534853617351,595.9790229797363,625.9008026123047,53.82847962556062,75.302609034947
1969-08-01,115.77048301696777,628.0590057373047,657.9726409912109,53.647970270227496,72.30753762381418
1969-09-01,118.12634468078613,592.6705360412598,645.7353973388672,53.77109845479329,75.02803257533482
1969-10-01,119.16813850402832,489.0542984008789,612.2042083740234,53.33087532608597,79.37783922467914
1969-11-01,116.48468176523845,412.67943382263184,543.7284851074219,52.978978333649806,80.19407544817244
1969-12-01,109.310253461202,332.0661783218384,476.54685974121094,52.70883242289225,76.73575265066965
1970-01-01,105.76168696085612,274.07734394073486,427.91664123535156,53.01354196336534,76.5335191999163
1970-02-01,104.9018700917562,239.75772857666016,418.99940490722656,53.39607309412073,76.60637446812221
1970-03-01,109.21445687611899,252.689528465271,425.1298522949219,54.37057106583207,79.61266653878349
1970-04-01,117.27656523386638,305.0058603286743,480.2012634277344,55.22499261079011,85.00838143484934
