,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5
1965-01-01,-0.08447814,0.3333502,0.48405686,0.11509047,-0.19441748
1965-02-01,-0.0853612,0.30980226,0.47493201,-0.1718998,-0.28640154
1965-03-01,-0.04694865,0.24887201,0.38059318,-0.010449362,-0.2544647
1965-04-01,-0.030759478,0.17940569,-0.13878553,-0.09448601,-0.14732166
1965-05-01,0.037087966,0.2537288,-0.2865487,0.5429266,-0.3395315
1965-06-01,0.05195259,0.30921358,-0.7382272,0.43254575,-0.76236373
1965-07-01,0.012656999,0.021781826,-1.5849221,0.35733956,-0.48126054
1965-08-01,0.028846193,-0.063137844,-0.96517026,0.47978884,-0.38088757
1965-09-01,0.08580271,-0.04415233,-0.443731,0.26344234,-0.34041455
1965-10-01,-0.031642534,0.08462532,0.13230984,0.101256035,-0.15997866
1965-11-01,-0.07196832,0.2843411,0.22723737,-0.13024941,-0.067847446
1965-12-01,-0.11891699,0.3493922,0.2663858,0.30730027,-0.048861932
1966-01-01,-0.13830149,0.4195339,0.5581247,0.1394589,-0.10170078
1966-02-01,-0.08824678,0.2061503,0.27964106,-0.040940713,-0.2334923
1966-03-01,-0.07204411,0.19472161,0.20441432,0.023002053,-0.18068893
1966-04-01,0.006654692,0.1206522,-0.14871755,0.13613153,-0.2103456
1966-05-01,0.0601814,0.2204723,-0.33533782,0.16347352,-0.25215435
1966-06-01,-0.040506743,0.12007351,-0.89389646,0.7448896,-0.83328116
1966-07-01,0.011139369,-0.054105423,-1.1069908,0.52311534,-0.51486933
1966-08-01,0.010416007,-0.11457612,-0.9759227,0.51834136,-0.40579057
1966-09-01,0.061194085,-0.048029423,-0.63479817,0.21063495,-0.37237248
1966-10-01,0.0067993402,0.039494038,-0.1764936,0.06987407,-0.11153813
1966-11-01,-0.0059313537,0.30683845,0.24549966,0.14090554,-0.13743353
1966-12-01,-0.04759538,0.29179305,0.44600797,0.001012659,-0.067270115
1967-01-01,-0.08526237,0.39250675,0.6086602,0.1563699,-0.094254896
1967-02-01,-0.106744505,0.26494622,0.5700257,-0.021482134,-0.3132394
1967-03-01,-0.071773626,0.22980878,-0.035137463,0.09525408,-0.22631168
1967-04-01,-0.07110751,0.22897616,-0.05978365,0.046461344,-0.15054141
1967-05-01,-0.025978375,0.1878437,-0.31174058,0.4394676,-0.21065803
1967-06-01,0.037468813,0.1373857,-1.0614501,0.2721069,-0.43397227
1967-07-01,-0.006161547,-0.001998329,-1.0482944,0.4404668,-0.44995895
1967-08-01,0.024812698,-0.08059959,-1.4261467,0.5818492,-0.40732774
1967-09-01,0.07327237,-0.05628649,-0.75920165,0.20949236,-0.4429648
1967-10-01,0.025312256,0.09725241,-0.024979215,0.044296503,-0.15270627
1967-11-01,-0.018318081,0.266778,0.42664498,-0.17418839,-0.19700278
1967-12-01,-0.15786865,0.3620321,0.12939234,-0.05428817,-0.13605347
1968-01-01,-0.14920902,0.3759954,0.41124496,0.17171776,-0.26996356
1968-02-01,-0.13392004,0.36622748,0.06129744,0.2371206,-0.1983319
1968-03-01,-0.10036925,0.24688855,0.44578665,-0.15713663,-0.24377413
1968-04-01,-0.06752628,0.20201257,-0.30832753,0.01061734,-0.20894928
1968-05-01,-0.025481606,0.1680371,-0.071631625,0.15557942,-0.3217762
1968-06-01,0.0070782183,0.20017223,-1.2572346,0.51203895,-0.55422515
1968-07-01,-0.012316108,-0.11891421,-0.86750746,0.44606987,-0.54360783
1968-08-01,0.037656166,-0.060731184,-1.2838488,0.29969215,-0.25538242
1968-09-01,0.08946879,-0.034258626,-0.7498673,0.30039996,-0.15473005
1968-10-01,-0.016987741,0.09371571,-0.2621775,0.1101372,-0.024773788
1968-11-01,-0.037231468,0.29289705,0.51345456,0.22508761,-0.030436372
1968-12-01,-0.0399212,0.40246797,0.3928416,0.10773063,-0.11438414
1969-01-01,-0.15050615,0.4185101,0.5552375,-0.072527625,-0.22757621
1969-02-01,-0.11038127,0.35173622,0.02468059,0.17185561,-0.19865601
1969-03-01,-0.08206674,0.25271103,0.012567425,-0.07949269,-0.18154617
1969-04-01,-0.031342827,0.09281719,-0.02513485,0.01938107,-0.10099359
1969-05-01,0.011961758,0.12052605,-0.41199923,0.65411127,-0.14596371
1969-06-01,0.019986738,0.1344562,-1.1051755,0.51268995,-0.6395755
1969-07-01,0.027557468,-0.005602336,-1.2200992,0.4375883,-0.5617483
1969-08-01,-0.021198045,-0.09251435,-0.9958541,0.312217,-0.2884449
1969-09-01,0.12249444,0.02362069,-0.57734406,0.38550168,-0.25134832
1969-10-01,0.03285698,0.05314653,-0.00060566666,0.15217172,-0.034522545
1969-11-01,0.0043910267,0.26134166,0.21606867,0.1467208,-0.21591727
1969-12-01,-0.034219705,0.28950483,0.34764796,-0.1922966,-0.21016352
1970-01-01,-0.07792397,0.32597095,0.16383676,-0.10726003,-0.19422054
1970-02-01,-0.10175948,0.29257494,0.27659726,-0.22669978,-0.2900866
1970-03-01,-0.093246795,0.22381854,-0.20941241,0.14681134,-0.19068448
1970-04-01,-0.1457636,0.17575452,-0.32020852,0.043611217,-0.12598796
1970-05-01,-0.022656893,0.13764383,-0.63819057,0.48129493,-0.22329469
1970-06-01,0.02435944,0.056183815,-1.1464642,0.49020052,-0.5105001
1970-07-01,-0.037324954,-0.018727947,-1.1464642,0.3655223,-0.73222315
1970-08-01,0.03784878,-0.069935106,-1.5892556,0.35569993,-0.16161032
1970-09-01,0.088401124,-0.075042725,-1.1386063,0.10961733,-0.24149878
1970-10-01,0.11983261,0.0214782,-0.6117357,0.16449156,-0.29388458
1970-11-01,0.036015272,0.26651302,0.44108886,0.41280046,-0.03483658
1970-12-01,-0.04898076,0.34823492,0.4189558,-0.014929962,-0.11760624
1971-01-01,-0.039732456,0.42942744,0.23249257,0.072410986,-0.2918033
1971-02-01,-0.11732595,0.34506792,0.4815403,-0.36277476,-0.2195363
1971-03-01,-0.109120324,0.2847494,0.14770117,-0.07428245,-0.16699155
1971-04-01,-0.048945807,0.111279726,-0.18023577,-0.07341869,-0.10235431
1971-05-01,0.045202874,0.21507359,-0.27999875,0.10149052,-0.19132046
1971-06-01,0.008925414,0.0011516571,-1.1316557,0.24947958,-0.6194523
1971-07-01,0.026056457,-0.09299703,-1.12345,0.28259,-0.3842245
1971-08-01,-0.012092471,-0.10796869,-1.5488466,0.40164346,-0.2288936
1971-09-01,0.082919955,-0.07816932,-0.4183426,0.026632285,-0.23925857
1971-10-01,0.13604054,0.039012693,-0.32131475,0.013100147,-0.33787
1971-11-01,-0.0064781187,0.12653928,0.41100073,-0.07356266,-0.08637495
1971-12-01,-0.084071614,0.2464565,0.28187022,0.031095004,-0.08623099
1972-01-01,-0.10048461,0.3128965,0.47059423,-0.09903786,-0.24634519
1972-02-01,-0.0868061,0.40220156,0.11797738,0.08535931,-0.23634934
1972-03-01,-0.0878583,0.24200484,0.008417511,0.121265456,-0.20333672
1972-04-01,-0.04287696,0.18544938,-0.05918598,-0.08588543,-0.2762012
1972-05-01,-0.012757873,0.081808165,-0.086148456,0.32447067,-0.17624268
1972-06-01,0.032749604,0.21556845,-0.97301733,0.41403872,-0.34564608
