,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,0.0001242208333375,1.5677001008915962e-05,3.6549729940110856e-05,9.397856604312084e-05,2.093715920636896e-05,,,,,,1289.1984101313694,1515.9087679279382,1923.5627948113208,2924.07209123884,8542.039998372396,117.145035998656,35.47240624060998,62.1867561340332,143.14599544443985,26.967118710887675,102.13912328084312,273.66976737976074,406.8800735473633,51.63847958600079,73.41622488839286,5.673396309105896e-06,-8.536290144310561e-06,0.0001376259769174,9.03416447626013e-05,-0.000268271866265,13.563544043266068,73.17276157303796,40.77911671424467,56.37570106330729,49.41022962540852,0.0185306338488916,3.422546684741974,-0.9044029882975988,0.0052124616021001,6.580205261707306,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,0.0001319042348768,1.7205572049180996e-05,3.5162041485262084e-05,9.77631029568042e-05,9.331978516355676e-05,,,,,,1286.9166283091165,1512.257954611707,1914.6705483490568,2911.47216796875,8513.555399576824,106.43276932215926,23.409432631272534,48.06401252746582,149.91643378075133,38.37039713956872,103.48525047302246,232.58848190307617,387.50804901123047,52.21903059217664,74.83089447021484,5.839685224808742e-06,-6.643139109339403e-06,0.000186247277833,7.526267735455703e-05,-0.0002891335580815,17.588262825062916,70.6387477538112,46.692246508014,70.20058991339748,35.493849977604334,0.0399181323352261,4.356690645217896,-1.3193536372411818,-0.0268077254000211,1.9062187522649765,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,0.0001343775268954,1.5309305293770623e-05,3.440413170860016e-05,0.0001014108846419,0.0004589577858698,,,,,,1288.549921315187,1511.113317688899,1918.6873525943397,2905.810546875,8514.959716796875,107.70742964036394,26.368076617901146,46.50036811828613,151.6626073959026,42.23180498395647,106.98942343393962,259.2890739440918,411.3542175292969,52.52543378759313,76.58958980015346,3.131759740426787e-06,-4.48326392435537e-06,0.0001973380546717,-4.525684036909499e-05,-4.331799655946352e-05,10.6410910132711,66.07004936150106,36.14263763159759,55.49228411458343,36.24448130548543,0.0347880794553556,2.4885541200637817,-0.9122578161103384,-0.01816219989617,0.9228955022990704,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,0.0001323990776048,1.3873090656303174e-05,3.554738139762182e-05,0.0001067807675058,0.0005403507707847,,,,,,1286.383834158539,1506.8458215514224,1912.169028228184,2884.9443708147323,8494.227600097656,108.78371059304416,55.104311429537255,49.06905651092529,146.20067515271776,50.03556621317961,112.87655035654704,300.1880407333374,447.50755310058594,53.950979091503,81.47569383893695,1.3534323894546846e-06,-3.81957193603146e-06,0.0001693191041427,8.28669878198222e-05,4.279791441645516e-05,6.252496299438312,51.76171463437016,33.95901554201144,47.01324106600833,24.459300303334327,0.0179475943653661,1.6147032380104065,-0.7068876709256854,-0.0356055592829492,-0.7137872744351625,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,0.0001267467741854,9.235907559834268e-06,4.004602060933617e-05,0.0001102794215569,0.0009719773920045,,,,,,1285.1387947228304,1500.873485963736,1911.2308142320164,2883.2890973772323,8494.660949707031,119.73880730052986,43.42795738807092,33.08469533920288,148.90432154878658,56.71622607172752,119.6393648783366,437.576961517334,526.5298843383789,53.73109181722005,83.12304905482702,-4.391519000654877e-06,2.518702108713826e-06,0.0001667592316932,-0.0003246620811599,0.0002988999767694,23.380647565848054,21.95168428694819,34.60284151717436,35.0182386203101,10.177816340495292,0.0211347318820167,-0.2384059689939022,-0.372859551793053,-0.0830759963309261,-3.854840621352196,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,0.0001275373991423,-4.614409534747675e-06,4.3746925313120746e-05,0.0001277939231881,0.0015270878470295,,,,,,1287.1111244153064,1495.7345990992303,1905.1411178876767,2869.978899274554,8463.33719889323,101.5325414072169,43.80880502554086,29.18550968170166,142.31140461373838,67.76833047672194,122.3249594370524,559.4605922698975,592.1131896972656,52.84003151787652,77.92314801897322,-1.4713228906712397e-05,9.691644495630854e-06,0.0001867073955335,-0.0008068548696529,0.0007487807703331,46.02424185188068,17.81179772600299,48.08488939158071,21.622138209521264,38.707939168097376,0.0217852069534988,-0.7414066046476364,-0.3077416547707149,-0.0673251665971228,-8.0718033015728,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,0.0001193530236681,-6.099799993906494e-06,4.0944638496920544e-05,0.0001398562089233,0.0017014503504873,,,,,,1286.8846723228503,1494.132517344916,1902.620596255896,2863.017578125,8442.333984375,99.64333713644804,67.00236393855168,35.34457445144653,141.8352005329538,74.08237068020567,119.97334162394206,640.0067329406738,625.0637054443359,52.37537136784306,74.21254294259208,-1.814772306726853e-05,1.2008539986551192e-05,0.0001392607633273,-0.0008829427921834,0.0009606088993181,46.83680204015089,33.1021257651745,36.66756440569917,11.236223425967337,54.860574549038006,0.0034046464895603,-0.602107048034668,-0.2081361909707387,-0.0526322019089695,-10.22854819893837,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,0.0001244856005844,-2.5527620724757555e-06,4.1460678366259954e-05,0.0001260497843792,0.0016033867723308,,,,,,1286.634855817078,1497.9657529005362,1907.4370762087265,2872.578822544643,8461.245218912762,127.31476585463722,66.40249399038461,32.42208003997803,159.98801373420878,73.55330330984933,116.19784037272136,639.5666122436523,655.7978057861328,52.05885569254557,72.84324645996094,-1.4258074474763633e-05,9.527424599977875e-06,0.0001447101350918,-0.0009045962037311,0.0008298441984648,37.55827082244359,23.9197647553031,32.723357776118725,10.35103102611267,43.38078424414884,0.0120414390498511,-0.7016914337873459,-0.1379560856592087,-0.1123973443894319,-8.99537205696106,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,0.0001241438051996,-1.0295833845350213e-06,4.138422512796194e-05,0.0001137216836591,0.001219859404955,,,,,,1287.5990169063496,1502.315282109958,1914.0391223835493,2889.724818638393,8490.970357259115,120.49588873834894,55.09679941030649,33.02490234375,154.6981324540808,68.82620830925144,118.49513053894044,612.3907089233398,656.4667510986328,52.59480123166684,75.2260480608259,-1.3344291450683006e-05,6.766399861668975e-06,0.0001485243306628,-0.0007896802950805,0.0005223088836911,31.038219879540407,13.006298443409838,45.19359866006116,26.969464704325176,27.36948438758993,0.0227910499131985,-0.2895546518266201,-0.2745546932731356,-0.0725009491745854,-6.874086707830429,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,0.0001196693726039,1.2528418516680809e-05,3.776999341314469e-05,9.859132324555168e-05,0.0006140203671141,,,,,,1288.034271434614,1508.844768467234,1923.2364294663917,2903.341238839286,8525.135294596355,129.72633437354966,39.94269737830529,45.84322452545166,158.38267549555354,61.33835461674904,120.32919724782307,544.5231914520264,629.5711517333984,52.80341925444426,80.0310025896345,-1.1431053672570571e-06,-1.6429099935561204e-06,9.050658956680091e-05,-0.0002532540747779,6.331212137989827e-05,14.21276628173906,27.781539068806087,45.11431348046359,42.71713232808675,12.428899079326971,0.0107754779126599,1.274225413799286,-0.3209605458236876,-0.1077098535819792,-3.63716334104538,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
1965-11-01,0.0001180854548389,1.795250292551438e-05,3.612546365451524e-05,9.15747666301474e-05,0.0001122137998916,,,,,,1288.642134939789,1514.465377579874,1928.6951604879127,2916.74072265625,8549.3896484375,135.39333910045056,38.201872018667366,49.2225980758667,154.7699623919548,44.68383010552854,116.39107863108318,432.0934295654297,555.984001159668,52.89672392385977,80.83280290876117,4.973191884543546e-06,-6.872709288631007e-06,8.972602656632218e-05,-4.429224039389131e-05,-0.0002554100898454,10.01396290379715,52.59900832992282,41.115305180502894,48.03492942790759,33.622049588916155,0.013149379117188,2.350749224424362,-0.4965444405873617,-0.0587165565557882,0.7367368787527084,-0.4,1.42,0.21,-1.88,-0.59,-0.81,-2.4,-0.09,-0.3,1.56,11
1965-12-01,0.0001180393446702,1.9366535172816745e-05,3.7711666961086496e-05,9.344826999900712e-05,7.285136942098486e-05,,,,,,1287.7438296178343,1515.2250375320662,1925.6323472508843,2928.070242745536,8543.382771809896,124.73207228254564,28.02856738750751,42.34908580780029,153.72801435754656,42.38078448237205,109.1562032699585,354.8370838165283,475.5048751831055,52.45547647829409,77.432370867048,7.784280777664811e-06,-6.541444255835022e-06,0.000101097767973,-4.274922705210176e-05,-0.0002981656672835,16.042452816993336,61.46719176016868,45.790168344828,62.33237286512451,29.68467612314649,0.0250495065038449,3.1689471006393437,-0.7640881907372248,-0.0762817253109435,3.9352457970380783,-1.13,1.36,-99.9,1.18,0.06,-1.56,0.3,0.01,-0.25,0.38,12
1966-01-01,0.0001145337882917,1.6688130815556196e-05,3.630763358716872e-05,9.8067680441959e-05,2.8146898027140804e-05,,,,,,1289.8012197701034,1517.0452516470382,1927.0004560362615,2922.8928920200897,8557.622273763021,122.4246072297049,22.90274399977464,46.67773723602295,149.75081098840593,36.346478364905536,104.69322204589844,314.24896717071533,425.1933288574219,52.44720776875813,75.88556017194476,5.68805876081383e-06,-7.218374242296229e-06,8.18153889018244e-05,-3.021746377069374e-05,-0.0003125369072553,13.520844211784729,75.22267300512496,42.25190428829431,52.86879718405277,49.82825751052125,0.0198179277130097,3.5024750232696533,-0.6076296170552572,-0.0278397505893044,2.145603485405445,-0.49,1.12,-0.36,-2.54,-0.82,-0.15,-2.2,-0.02,-0.19,0.42,1
