,vws_v850-250_cluster1,vws_v850-250_cluster2,vws_v850-250_cluster3,vws_v850-250_cluster4,vws_v850-250_cluster5
1965-01-01,8.257959365844727,4.532238006591797,-0.6608133316040039,7.686186790466309,-5.895073413848877
1965-02-01,0.8756879568099976,3.3386528491973877,-2.0884058475494385,-11.248544692993164,1.744017481803894
1965-03-01,4.18122673034668,5.138596534729004,-1.7020728588104248,-5.307847499847412,-0.11773955821990967
1965-04-01,1.2024154663085938,-0.05077517032623291,-1.6277498006820679,6.9142560958862305,-0.2641782760620117
1965-05-01,4.631580352783203,-3.8677449226379395,9.16896915435791,-6.793574333190918,5.487400054931641
1965-06-01,-0.38559722900390625,-8.571441650390625,8.461796760559082,-0.3392372131347656,7.089394569396973
1965-07-01,-0.7248344421386719,-8.281508445739746,2.208353042602539,-1.8492472171783447,1.4239130020141602
1965-08-01,2.4298505783081055,-5.914206504821777,0.6674361228942871,1.9478541612625122,1.56593656539917
1965-09-01,3.821384906768799,-6.333653450012207,3.6072463989257812,-1.4474608898162842,4.606560707092285
1965-10-01,3.354842185974121,-0.6276991367340088,14.75056266784668,-7.552258491516113,-0.4179755449295044
1965-11-01,4.837624549865723,-0.49524223804473877,4.574182033538818,-0.2708010673522949,-5.730974197387695
1965-12-01,7.557409763336182,2.9596786499023438,-0.8874620199203491,-1.0449388027191162,-2.510796546936035
1966-01-01,7.662280559539795,3.4220948219299316,1.4922385215759277,-3.056810140609741,-4.1179423332214355
1966-02-01,0.6025373935699463,3.7519352436065674,4.39136266708374,3.004007339477539,-3.602928400039673
1966-03-01,2.094052791595459,3.3931615352630615,-2.7240772247314453,0.9605879783630371,-1.4589653015136719
1966-04-01,-0.9982013702392578,0.09692680835723877,-1.2701749801635742,1.0582380294799805,1.675965666770935
1966-05-01,4.034758567810059,-3.704195022583008,3.6079914569854736,-1.7822961807250977,5.021387100219727
1966-06-01,0.7500976324081421,-2.2076163291931152,6.4304423332214355,2.543243646621704,-3.866945505142212
1966-07-01,-1.8162925243377686,-6.543282508850098,0.2198936939239502,-2.802920341491699,5.924831390380859
1966-08-01,3.6976850032806396,-4.044885635375977,-1.5450420379638672,4.499139308929443,1.7410656213760376
1966-09-01,1.1067016124725342,-3.968212127685547,3.879241943359375,-2.875977039337158,2.6568069458007812
1966-10-01,1.4387120008468628,0.5208008289337158,2.660423755645752,-4.857190132141113,1.5696355104446411
1966-11-01,5.354844093322754,1.1392515897750854,-1.5869953632354736,-1.9190056324005127,0.7305675745010376
1966-12-01,7.954507827758789,4.099135398864746,-0.9258679151535034,-2.774710178375244,-1.2036283016204834
1967-01-01,4.568698406219482,5.517908573150635,4.656126022338867,-6.789350509643555,1.1865127086639404
1967-02-01,1.0815999507904053,4.309747219085693,2.5870139598846436,7.121574401855469,-5.060789108276367
1967-03-01,-6.630316734313965,3.247298002243042,2.2955896854400635,3.6960911750793457,-0.6786019802093506
1967-04-01,-1.228144884109497,1.2531242370605469,0.7452132701873779,7.233981132507324,-1.8368051052093506
1967-05-01,2.7010860443115234,-3.007497549057007,8.815164566040039,-4.7843523025512695,6.519575119018555
1967-06-01,-0.6969201564788818,-5.0866007804870605,8.851800918579102,0.7676945328712463,-0.9592018127441406
1967-07-01,-0.09658634662628174,-7.64363956451416,1.8093278408050537,1.1140730381011963,0.02331387996673584
1967-08-01,1.7901771068572998,-8.402174949645996,1.7027499675750732,-0.35637012124061584,6.538726329803467
1967-09-01,3.3130764961242676,-4.117407321929932,3.7135767936706543,0.5453796982765198,1.2239816188812256
1967-10-01,4.131562232971191,-3.6186554431915283,4.08909797668457,-7.9617085456848145,4.228148460388184
1967-11-01,1.4995853900909424,2.075772762298584,9.144058227539062,-6.623654842376709,-1.7152395248413086
1967-12-01,7.921741008758545,2.491260528564453,-9.012500762939453,3.13655686378479,-5.9367265701293945
1968-01-01,3.365696430206299,4.41327428817749,-2.737858295440674,-4.556962013244629,-1.4467895030975342
1968-02-01,1.5614571571350098,2.5396676063537598,-2.4193379878997803,6.37323522567749,-4.399117469787598
1968-03-01,1.7065601348876953,2.9049041271209717,4.601555824279785,-0.9626388549804688,-2.0172948837280273
1968-04-01,0.48839759826660156,1.3101797103881836,5.235764503479004,6.021447658538818,-3.4591293334960938
1968-05-01,2.2650327682495117,-0.9265398979187012,6.358371257781982,-1.3271673917770386,3.606356620788574
1968-06-01,0.29799342155456543,-4.7593994140625,8.34310531616211,1.3264596462249756,1.0440384149551392
1968-07-01,-0.25127696990966797,-5.430415153503418,3.222716808319092,-1.403612494468689,-2.3230738639831543
1968-08-01,3.9815025329589844,-5.044651985168457,4.027511119842529,1.4170609712600708,-1.1976360082626343
1968-09-01,1.8799771070480347,-4.7070207595825195,2.3365228176116943,2.1170976161956787,2.580721378326416
1968-10-01,2.017294406890869,0.4501751661300659,2.0420684814453125,-11.507781028747559,5.273279190063477
1968-11-01,7.97645378112793,1.6223294734954834,-0.9187538623809814,-1.534559726715088,-0.7701111435890198
1968-12-01,5.589675426483154,5.96906852722168,-3.192988395690918,-0.42398595809936523,-0.9449432492256165
1969-01-01,1.393771767616272,0.7828137874603271,6.887851715087891,0.9947941303253174,-3.479508638381958
1969-02-01,0.4981541633605957,4.794544696807861,-4.808929443359375,3.4181857109069824,-2.3605542182922363
1969-03-01,3.1282265186309814,4.5318403244018555,0.08100652694702148,1.741268515586853,-5.770412445068359
1969-04-01,1.2590126991271973,2.960156202316284,4.724893569946289,-3.189549446105957,3.2682852745056152
1969-05-01,2.7216782569885254,-3.602154493331909,5.070876598358154,-1.9562773704528809,4.191157341003418
1969-06-01,0.7699434757232666,-4.451590538024902,7.379950046539307,-2.5149970054626465,7.664609432220459
1969-07-01,-1.2552272081375122,-7.862205505371094,2.248507499694824,-1.838173747062683,1.0053932666778564
