,vws600-250_cluster1,vws600-250_cluster2,vws600-250_cluster3,vws600-250_cluster4,vws600-250_cluster5
1965-01-01,13.19815731048584,23.043960571289062,16.760967254638672,22.776206970214844,33.59849166870117
1965-02-01,3.1288535594940186,39.501304626464844,11.452836036682129,19.78307342529297,30.661588668823242
1965-03-01,7.329092025756836,30.675260543823242,17.09603500366211,14.445281028747559,24.361791610717773
1965-04-01,6.406724452972412,27.934595108032227,14.434348106384277,13.23496150970459,20.874073028564453
1965-05-01,5.424495697021484,15.644436836242676,6.131284236907959,7.9286274909973145,25.234861373901367
1965-06-01,17.533111572265625,8.732872009277344,8.41890811920166,26.208141326904297,21.487279891967773
1965-07-01,20.43828010559082,6.955880165100098,15.388171195983887,16.487165451049805,11.797466278076172
1965-08-01,16.159828186035156,6.6160383224487305,13.058229446411133,14.70105266571045,12.126852989196777
1965-09-01,15.842105865478516,12.940128326416016,6.4276838302612305,20.306821823120117,22.850711822509766
1965-10-01,5.754499912261963,18.607959747314453,5.206343650817871,23.055654525756836,27.71503448486328
1965-11-01,3.8376994132995605,21.38199234008789,13.984947204589844,21.86557960510254,27.695526123046875
1965-12-01,7.688102722167969,29.28266716003418,9.003486633300781,22.13224220275879,46.750526428222656
1966-01-01,10.481701850891113,21.805950164794922,18.74462127685547,20.738025665283203,36.99188232421875
1966-02-01,4.738960266113281,31.95457649230957,13.178862571716309,19.71392822265625,30.834550857543945
1966-03-01,4.726022720336914,28.212921142578125,13.442647933959961,21.27260398864746,31.502182006835938
1966-04-01,9.39976692199707,21.6713809967041,18.649377822875977,13.677775382995605,21.05476951599121
1966-05-01,5.450071334838867,15.925065040588379,8.071954727172852,16.88437843322754,27.059431076049805
1966-06-01,15.845187187194824,8.949127197265625,5.751458644866943,18.540367126464844,22.60487937927246
1966-07-01,17.43109703063965,6.274069309234619,14.55273151397705,19.561819076538086,10.180294036865234
1966-08-01,18.019912719726562,11.371631622314453,16.56653594970703,22.717235565185547,8.00600814819336
1966-09-01,14.444685935974121,7.25801944732666,6.384438514709473,18.668331146240234,16.503692626953125
1966-10-01,6.311811447143555,28.28357696533203,4.47060489654541,18.102033615112305,29.313335418701172
1966-11-01,7.967545509338379,28.360729217529297,14.704666137695312,13.268486976623535,52.83140563964844
1966-12-01,6.586035251617432,29.613840103149414,16.26146697998047,22.425813674926758,48.1171875
1967-01-01,7.445741653442383,33.4638786315918,8.467644691467285,25.43975067138672,47.95912551879883
1967-02-01,6.979498863220215,32.32161331176758,16.82451057434082,27.611804962158203,30.934059143066406
