,vws500-200_cluster1,vws500-200_cluster2,vws500-200_cluster3,vws500-200_cluster4,vws500-200_cluster5
1965-01-01,35.14203432600458,11.355598354197593,26.22181829663217,30.117267738244927,148.79595088573623
1965-02-01,46.94845676519564,12.017166191828556,19.512800541923774,34.99533533678956,161.2338153312721
1965-03-01,39.16658423202413,9.402083659512039,21.578003510774643,26.82197223447731,132.11379828478567
1965-04-01,33.68871161632516,5.702379515798828,15.973801806177837,26.373094696324653,117.40676387300297
1965-05-01,23.6351587008628,14.405782756768158,9.541363200548808,30.3578028979747,106.69127865581545
1965-06-01,14.505332260192574,32.89489661727581,13.260823094949087,44.62896974190521,76.37165709211357
1965-07-01,9.564717737988277,34.78637922942587,20.94856779921732,31.979885532255558,38.67261372124525
1965-08-01,10.301886355385845,25.94862109328816,18.066817359604578,31.31401735867051,40.412340409421596
1965-09-01,19.61426029895223,19.847202056561883,10.694183388904442,41.3387711523801,79.19558723272057
1965-10-01,28.54983928637873,8.897672834154973,11.218327624420255,34.706994506469,122.16137543002314
1965-11-01,32.419914537181924,7.456619178213189,20.32001058205576,30.701302297252468,135.3619363439677
1965-12-01,37.6926081758029,9.034431918418033,18.074229894995778,38.34807295804417,191.17956730546672
1966-01-01,36.23049362688527,12.18007772595255,27.35318834867061,30.632248356308683,157.63879133995874
1966-02-01,43.62425609745305,7.2353110700655625,19.24474404819974,36.928106153525114,164.46411980691482
1966-03-01,37.28776029376392,7.4578258681933285,18.278236510239935,37.888061916474264,148.94250100837834
1966-04-01,31.472140883818096,6.595270870093171,25.06004056756943,25.560695146795904,98.95329204869887
1966-05-01,25.302023564697027,10.969738812710835,11.64696558031983,33.21247161695646,125.50155402644778
1966-06-01,11.600504368305868,25.488076569740187,11.945119270056738,33.55703634732659,85.5209972128221
1966-07-01,9.91842947218539,29.20232065057431,21.518428111945298,32.451402561671856,38.228293406494345
1966-08-01,12.800158055484705,27.19858161499505,21.323681134795894,30.957389068196605,35.83969779879955
1966-09-01,13.047607984894297,20.597936511373156,8.66493896780095,33.08541629467995,56.26381365286609
1966-10-01,35.336414466817786,9.674481479872371,10.703858761810096,29.785904850962048,146.17619807000995
1966-11-01,34.359679073603125,9.568917953687013,15.449405681044322,36.772314628917606,206.52155744538985
1966-12-01,40.15924310475528,11.606261638137692,19.80148997827306,37.982913463242944,195.7853983010156
1967-01-01,42.89199125921009,10.451746760634865,16.733335569054198,42.54923501753777,198.21948106930026
1967-02-01,43.19653308544272,9.997320270768034,22.082054073566596,37.120255319588416,174.0626860870872
1967-03-01,43.87139897422867,5.769976933154378,19.474958486714147,28.489467166245298,124.17925851036952
1967-04-01,30.971912297625206,7.8361514191142145,18.68714409901006,26.825029627199367,103.71309145702517
1967-05-01,26.15071826763961,10.346622026281986,10.475262560000534,30.275710628567705,104.07008756688468
1967-06-01,9.853081227257666,23.473172400779216,10.983495886037293,40.06590838617282,66.30051658376047
1967-07-01,9.059671720334638,31.79515929467324,22.538123922457746,29.722406938292977,31.348069725439647
1967-08-01,9.420535276367247,30.048671427851943,21.75736818199617,32.1449020593556,31.478184444006114
1967-09-01,12.33567793013247,22.799406000408663,12.499322874098553,42.19712801527321,67.35121361006871
1967-10-01,29.449974202544364,8.54085746363328,11.205059213309303,33.35354471652386,132.4023618626675
1967-11-01,41.16172516937749,7.313533998045861,22.705718512392682,27.263312601833363,139.51003847215117
1967-12-01,42.382905977051905,10.993940192850681,24.594291376153866,29.851411497180663,194.05071617169128
1968-01-01,47.14896208339435,10.54617379596852,20.54306589638424,35.46290315605702,174.6417061232295
1968-02-01,50.28495930100389,9.274933442306699,25.67916111175463,32.39719570401539,200.93062571307993
1968-03-01,38.09306615615121,9.025937828684329,18.49973696998167,35.898020196816624,139.05361443039294
1968-04-01,27.803400008985385,10.130107989691888,21.93941445640633,22.701275478470436,87.66656012394589
1968-05-01,24.44218586420699,6.565220376802486,11.60868300140209,27.88769531911623,99.2064709783081
1968-06-01,12.157302686857104,23.950866680583424,12.534497803185063,40.800930986618,67.14467603287397
1968-07-01,8.777211145517768,29.567829697615302,22.04308822000396,29.2408312876018,41.14337737814178
1968-08-01,8.287577645728165,27.786339813611427,18.528683113881375,30.411276262215214,37.54353995067156
1968-09-01,12.721658529076432,19.98892770755796,11.510079522369834,42.58745696308999,64.67875863814739
1968-10-01,27.01772053047928,7.641186085483506,9.971616324840682,33.90189211935772,136.3278420166596
1968-11-01,34.53079744375968,8.393218277864108,22.803878512824706,30.212094191405942,159.5745660271821
1968-12-01,41.574428798835285,9.697426514900473,25.91238307317094,34.532857575520794,174.3725272400435
1969-01-01,44.27161496767663,7.917581451241402,24.679716289013257,42.66046051010939,175.4985540632398
1969-02-01,41.27879060905188,10.010150181866532,25.942201007318776,36.679222574983584,199.3642959799186
1969-03-01,30.518951446871228,14.412815924601553,28.099381124370954,25.486109410628824,96.09629394305709
1969-04-01,29.20271641917608,12.003902620535774,19.737515995677445,23.51303588093245,91.13966985426333
1969-05-01,22.864278555796925,8.828989342932122,12.022736008520393,30.724971772556035,88.49031219404834
1969-06-01,19.08682967808747,28.012668307773748,12.197095431319958,42.94534338275422,91.0020774367803
1969-07-01,6.941619241175821,33.07530406345038,21.919517770635277,32.24853938105388,40.37195944284074
1969-08-01,10.64013902034463,22.869965692332478,19.220410749474226,30.711596002643276,31.236764146322376
1969-09-01,18.450227071485138,19.266789825929433,11.028212036243639,44.83530319599545,72.60411115627211
1969-10-01,29.99551804340576,8.396378033531711,12.584428276979644,26.107135854768828,130.0364120555868
1969-11-01,36.55288961858763,10.234735345021406,19.283137423606984,31.30298259003286,193.27156965108216
1969-12-01,36.13713228793925,12.012920802680732,23.856228925286594,34.870240551902626,176.97812501800277
1970-01-01,47.129690671439995,7.492050010232985,28.26857920923246,31.55659084756492,181.12545192445495
1970-02-01,46.32827526361538,8.758279054252116,25.613831558146227,36.01087339169354,173.1483207007743
1970-03-01,41.95690005145696,9.206007880102034,22.797457770405316,35.19897517846671,177.8560973156901
1970-04-01,29.347490377792646,8.65794342951197,21.57909628991603,26.993634188656486,113.61069936573018
1970-05-01,24.575749065255742,12.690538423144691,9.528002680694573,34.57449944792753,128.85178684474909
1970-06-01,8.488455580027805,27.929519188069648,13.996959425749498,42.270611916372104,72.96514927078496
1970-07-01,10.447426814302414,31.461709957146905,24.59294919438368,37.76617636769811,41.78472082868446
1970-08-01,7.458242488350464,29.49646482920474,19.86256245820887,25.589797903453732,26.625829800186423
1970-09-01,8.28303111709286,19.133735749225668,14.01374779227197,39.6513037611555,49.97299822421687
1970-10-01,22.325855310394488,13.920328533466257,7.573606213904822,40.9536124820538,120.11090335834945
1970-11-01,37.12483226009471,10.588091651278852,18.832612007023474,34.016098248075146,162.1453554792208
1970-12-01,39.868854518842184,12.092779104800998,21.847205217021877,37.37019600415011,189.802933725301
1971-01-01,45.92655129742263,10.905746377542103,19.512691942727535,34.67280489047526,225.93541916908623
1971-02-01,47.774570749328,13.516992559204951,17.59650704072557,41.543912388797,204.9646780850982
1971-03-01,32.22822245551999,10.5694321069126,18.693296046697096,31.517192323303476,155.55053251835915
1971-04-01,25.641269559560055,8.944474297456168,16.135428078119727,28.807810812203865,71.58305463756251
1971-05-01,22.537614798719517,12.08360005936562,10.848788194640536,33.44389243285923,97.8701293842814
1971-06-01,7.99819942731164,28.692736084479854,19.722484762339437,38.80948702706418,53.137601472637634
1971-07-01,9.496066331123298,26.3580344218691,22.2922049657654,22.742984148418824,21.17847345252412
1971-08-01,9.979530509117549,27.650787630406015,19.357886538271863,30.322996595672763,32.6942726099406
1971-09-01,11.581353643371338,20.369895313962935,11.814481291334022,43.59833665460037,64.77368557375158
1971-10-01,19.74308565896904,15.550498917233465,6.463057246498471,46.215431026132286,111.92998798329513
1971-11-01,29.832787735786802,9.886979322953191,20.40134326717003,28.966095911891497,134.39272486323355
1971-12-01,39.13534813022984,9.428464189011743,19.249784414856542,37.37381766588344,179.67773473022476
1972-01-01,36.36133652444259,12.552083265157359,28.18828991432879,37.15879961994205,150.89212515254565
1972-02-01,49.25110269953015,10.292581173628005,13.41768845013453,45.42644862052204,220.10727873475102
1972-03-01,33.84922578692914,11.341205406077377,25.225817291932096,31.33184634565131,110.00883806271733
