,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5
1965-01-01,-0.33924446,1.4381224,0.8991119,-1.892404,0.7413845
1965-02-01,-0.67425233,0.67490387,1.1738313,-2.296825,-0.20172158
1965-03-01,-0.36075288,0.90106696,1.1428725,-2.0106995,-0.029003525
1965-04-01,-0.31480294,0.8890095,1.2569317,-1.7457564,0.38356438
1965-05-01,-0.31708413,0.33077163,1.0033944,-0.39725152,-0.93495905
1965-06-01,0.32001743,0.8326317,-0.3952961,-1.0359828,-0.12383576
1965-07-01,0.24832268,1.1070251,-1.1317923,0.21671219,0.45102233
1965-08-01,0.13393784,0.8661976,0.07495308,-0.19618186,-0.038128663
1965-09-01,0.59571457,1.0604241,-0.38845292,0.26689833,-0.16620064
1965-10-01,-0.5354263,1.1396135,0.2176899,-0.5223907,-0.040409468
1965-11-01,-0.2587513,1.5958502,1.0281613,-1.2660561,0.5292343
1965-12-01,-0.28612557,1.776715,1.133096,-1.7278328,0.33533365
1966-01-01,-0.22188377,2.1636918,1.0953029,-2.180103,0.45886534
1966-02-01,-0.3200241,1.4097475,1.0509923,-1.7215658,0.5563496
1966-03-01,-0.46411705,1.3959618,0.9659809,-1.4609514,0.3794338
1966-04-01,-0.7358917,1.1826122,1.3358959,-1.1422402,0.24453124
1966-05-01,0.436874,1.1986954,0.35908356,-1.3352394,-0.70832026
1966-06-01,0.24879837,0.7979267,0.033807375,-0.7572266,-0.092889406
1966-07-01,-0.010175323,1.29618,-1.1986954,0.25667572,0.8097431
1966-08-01,-0.28851432,0.80055314,-0.2547062,-0.015098572,0.04562378
1966-09-01,0.31116217,0.28687286,0.047264863,0.31707,-0.54748726
1966-10-01,0.1408104,0.99716264,0.78709525,-1.1268135,-0.47133827
1966-11-01,-0.3512062,2.152532,0.97615546,-1.1842533,0.26389694
1966-12-01,-0.34562606,2.3790104,1.3985878,-1.6752856,0.13326149
1967-01-01,-1.1559662,1.118087,1.9266098,-2.3083405,0.013061905
1967-02-01,-0.7833794,1.6448025,1.844321,-2.480429,0.107759476
1967-03-01,-0.37128067,1.4028333,1.6470884,-2.4337332,0.34940225
1967-04-01,-0.33862647,1.0743297,1.6591705,-2.041554,0.41275176
1967-05-01,-0.6687622,-0.036899567,1.4181808,-1.4015274,-0.74027556
1967-06-01,0.9296707,0.5394508,-0.5446758,-0.41895637,-0.3281769
