,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5
1965-01-01,0.00010383648,1.1291488e-05,4.124087e-05,6.3872096e-05,2.1348624e-05
1965-02-01,9.70166e-05,1.2915692e-05,3.0014991e-05,5.286158e-05,9.108739e-06
1965-03-01,9.119278e-05,1.6558946e-05,3.7597616e-05,6.0327555e-05,3.144384e-05
1965-04-01,9.454888e-05,1.3723309e-05,3.0661082e-05,6.090186e-05,4.002253e-05
1965-05-01,9.4647585e-05,1.1964499e-05,5.3525626e-05,6.5415545e-05,3.86765e-05
1965-06-01,9.539239e-05,3.2584057e-07,3.8252685e-05,7.2002105e-05,8.1157166e-05
1965-07-01,9.013391e-05,-2.7610572e-06,3.615288e-05,7.0027934e-05,0.00012806177
1965-08-01,9.5787225e-05,7.457993e-08,4.0460174e-05,7.3123796e-05,0.00010228982
1965-09-01,9.102228e-05,8.644298e-06,4.3295804e-05,6.911263e-05,6.620727e-05
1965-10-01,9.332848e-05,1.9511232e-05,5.293337e-05,5.181168e-05,4.2436408e-05
1965-11-01,0.00010732718,1.530265e-05,3.196224e-05,5.3274365e-05,1.6063223e-05
1965-12-01,0.00010520942,2.0085537e-05,3.967948e-05,5.1874493e-05,-6.3795633e-06
1966-01-01,0.00010259047,1.5385811e-05,2.6746118e-05,5.3812153e-05,2.6831876e-06
1966-02-01,9.931545e-05,9.332734e-06,3.0167772e-05,5.7820384e-05,1.717635e-05
1966-03-01,9.7026204e-05,1.1947859e-05,3.2782897e-05,5.73886e-05,2.3457535e-05
1966-04-01,9.334385e-05,1.4831827e-05,3.196822e-05,5.8757265e-05,3.3803975e-05
1966-05-01,9.466363e-05,4.289866e-06,3.957733e-05,6.189378e-05,4.7376547e-05
1966-06-01,9.100571e-05,-1.9342938e-06,4.057124e-05,7.504272e-05,7.977638e-05
1966-07-01,9.435405e-05,-7.2134194e-06,3.667707e-05,7.2566094e-05,0.00012969183
1966-08-01,9.734393e-05,3.6951474e-06,3.646525e-05,7.621586e-05,0.00010345099
1966-09-01,9.671663e-05,4.151368e-06,4.8441052e-05,7.263127e-05,6.697775e-05
1966-10-01,0.00010360882,1.1564958e-05,3.6359343e-05,5.0545284e-05,3.5661444e-05
1966-11-01,0.00011050916,1.4041589e-05,3.4844037e-05,5.093633e-05,-1.34882175e-05
1966-12-01,0.0001123096,9.9437475e-06,2.763412e-05,5.2378316e-05,-1.1508539e-05
1967-01-01,0.00011262443,1.4401054e-05,2.998591e-05,5.6700635e-05,-1.7158636e-06
1967-02-01,0.000108012675,1.9895064e-05,2.8165268e-05,5.937947e-05,2.799189e-05
1967-03-01,0.000104483675,1.21633475e-05,2.962499e-05,6.13124e-05,3.6260975e-05
1967-04-01,9.839615e-05,8.409776e-06,2.8590352e-05,6.099158e-05,3.7977352e-05
1967-05-01,8.879567e-05,1.7240292e-05,4.5826302e-05,6.0558472e-05,4.648705e-05
1967-06-01,9.078474e-05,-8.441193e-06,4.2313342e-05,7.050383e-05,9.746505e-05
1967-07-01,8.635745e-05,-5.0726035e-06,3.868008e-05,6.98622e-05,0.00017351497
1967-08-01,9.1995826e-05,-3.8615167e-06,4.3468288e-05,7.3736075e-05,0.000120347395
1967-09-01,8.8001645e-05,1.04710325e-05,4.005158e-05,7.1161514e-05,8.61562e-05
1967-10-01,0.000100842386,5.8993733e-06,5.0197446e-05,5.471958e-05,2.6347694e-05
1967-11-01,0.000108213186,1.4176481e-05,3.0675666e-05,5.1294854e-05,2.9900755e-05
1967-12-01,0.00011364303,1.5523916e-05,2.8822942e-05,5.5409342e-05,4.010737e-06
1968-01-01,0.00010991243,1.6467848e-05,4.30699e-05,5.520883e-05,1.2136214e-05
1968-02-01,0.000102961116,1.3992549e-05,2.4142239e-05,5.831691e-05,2.5247853e-05
1968-03-01,9.784302e-05,1.3462131e-05,2.4021268e-05,6.0457205e-05,2.788135e-05
1968-04-01,9.3255345e-05,1.0921687e-05,3.265689e-05,5.9889564e-05,5.5295746e-05
1968-05-01,0.000102365564,1.0381964e-05,2.9548813e-05,6.1759994e-05,3.553058e-05
