,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5
1965-01-01,6.3341904,2.062214,6.773182,2.8271751,4.673233
1965-02-01,5.7772636,1.8591003,6.314537,2.7370834,5.333355
1965-03-01,6.001671,2.0507507,6.0262413,3.605236,5.96072
1965-04-01,5.148258,1.9966927,5.880459,3.46109,4.8452263
1965-05-01,4.6027946,2.6994095,5.372669,4.262085,4.624092
1965-06-01,4.14415,2.0736809,4.8337593,3.426693,3.703518
1965-07-01,3.9836235,2.3734398,4.6208153,3.239956,3.3333244
1965-08-01,3.6560173,2.1490326,4.3587303,2.5880203,2.982788
1965-09-01,3.7133484,1.7313347,4.814102,2.3619728,3.0908966
1965-10-01,4.155613,1.8885841,5.76252,2.6306114,3.2203026
1965-11-01,5.3612022,2.2882614,7.3448563,3.0712395,4.0819054
1965-12-01,7.449688,4.0982857,9.949318,4.650299,6.3833313
1966-01-01,7.920727,3.2405357,10.113899,4.2386246,6.5795403
1966-02-01,8.017582,3.1108475,9.941532,4.507847,6.807724
1966-03-01,6.3710594,2.8120766,7.979824,4.235344,5.9639435
1966-04-01,5.070915,2.3163147,6.024681,3.0484695,4.064617
1966-05-01,4.3092155,2.2145348,4.1549034,3.5885544,4.2566833
1966-06-01,3.4818497,2.5362892,3.158455,3.6968994,3.693615
1966-07-01,3.1157722,2.2834854,2.5182304,3.2027779,3.3357468
1966-08-01,2.7808876,1.8615952,2.3901863,2.585537,2.84655
1966-09-01,2.7217903,1.7171326,2.4821167,2.2260284,2.7185059
1966-10-01,3.2569504,1.7811546,3.1748695,2.2851257,3.2044182
1966-11-01,5.5453377,3.4145432,4.7787094,4.6194763,6.1100464
1966-12-01,6.3973236,2.3786964,5.368042,3.5507965,6.4925385
1967-01-01,6.929016,2.0796738,5.9375267,3.221489,7.3563538
1967-02-01,5.9442825,2.4782944,5.163929,3.9275246,6.51688
1967-03-01,4.4494514,2.108387,4.3852654,3.0812988,4.7669983
1967-04-01,4.292366,2.5982208,4.192711,3.4326248,4.43087
1967-05-01,4.218048,2.4039764,4.4139786,3.5069427,4.184265
1967-06-01,3.6758537,2.7840195,3.8954315,4.3835754,3.7856407
1967-07-01,3.1505508,2.5695076,3.18602,3.981575,3.875164
1967-08-01,3.3380356,2.3701935,3.4461365,3.218113,3.3481712
1967-09-01,4.150482,2.175953,4.5491066,2.9985313,3.628559
1967-10-01,5.469654,2.1202126,6.587822,2.724903,4.1707535
1967-11-01,5.1875763,2.699566,6.9847565,2.7164574,4.179199
1967-12-01,6.890167,1.8719177,8.535328,2.3972206,4.702812
1968-01-01,8.57518,2.3895645,10.21373,3.5178795,6.611492
1968-02-01,6.424782,2.4265862,7.095974,3.1879158,4.934311
1968-03-01,4.7926674,2.3799095,5.6441345,2.8627815,3.9460297
