,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10,zgu200_cluster11
1965-01-01,0.34348106,0.07560501,0.12513924,-0.3897562,0.046601105,1.157863,0.7293266,-0.23463592,-1.095945,-0.3571682,0.7234608
1965-02-01,-0.04627533,-0.11829567,-0.18021317,-0.12807198,-0.13133106,-0.1342636,1.464193,0.70749265,-1.5104691,0.32164687,0.76452196
1965-03-01,-0.19487838,-0.08310051,0.44254953,0.13458976,-0.6367758,1.1868664,0.61298597,-0.820248,-1.4208511,-0.23528747,0.56671107
1965-04-01,0.28091127,-0.35162812,0.05377083,-0.15218773,-0.16620044,0.49762344,0.44971886,0.52956045,-0.6227627,-0.42788467,0.18901233
1965-05-01,-1.1682914,-0.10982247,-0.12742043,0.21312752,-0.71368444,0.60646856,0.10493431,-0.44092005,0.13947792,0.0335659,-0.104608536
1965-06-01,-0.19618186,0.11503677,-0.4112648,0.55693436,-0.27113494,0.007169342,-0.86522007,-0.07853775,-0.57746506,0.13393803,0.13067932
1965-07-01,0.8143822,0.62536967,0.11373329,0.44352722,-0.1459957,-0.9594002,0.1244873,0.6045135,-0.48849908,0.43179512,0.07560463
1965-08-01,-0.29916078,0.24506417,-0.18738289,0.55823785,-0.20139618,-0.7100996,0.46275425,1.2706187,-0.17630272,-1.1037662,0.11731796
1965-09-01,0.11503677,0.10265312,-0.3421772,0.43570596,-0.4458084,0.35358316,-0.58007205,-0.83393514,-0.3389187,0.5217392,0.07853775
1965-10-01,0.41289407,-0.09580994,-0.42397422,0.5038155,-0.16196403,-0.061265945,1.1601441,-0.2955761,0.5422697,0.106889725,0.06908722
1965-11-01,0.45134813,0.04627533,0.055074118,0.67099345,-0.31675833,-0.04986,0.283844,0.027700042,0.040735245,0.057029724,-0.16815606
1965-12-01,-0.21475677,-0.36889952,0.007821274,0.9897072,-0.027048493,0.7417103,0.6250435,0.23724289,-0.7198757,0.49469072,-0.04171295
1966-01-01,-0.19595337,-0.42111912,0.24879798,0.07418003,-0.4227602,0.28785706,1.1107299,-0.475605,-0.99617845,0.47265092,0.7316246
1966-02-01,0.14048156,-0.34300023,-0.07253895,-0.032494735,0.1549244,0.015426636,1.2443199,0.6794365,-0.8898312,-0.05711212,0.39682978
1966-03-01,0.43096542,-0.3512062,0.13949776,-0.18512154,-0.14212342,-0.13949776,0.48873442,0.11225434,-0.1427803,-0.2583168,0.0042671203
1966-04-01,-0.2300888,-0.29606324,-0.14245185,0.17822914,-0.40109712,0.46871263,0.4719948,-0.6328274,-0.4897194,-0.008205796,0.1079876
1966-05-01,-0.6787796,0.10536156,0.15197048,0.10733108,-0.75657004,1.4025265,-0.14704704,0.09682789,0.12407074,0.1785572,0.09584312
1966-06-01,0.061707307,0.029212188,-0.34332848,-0.04562378,-0.28752977,0.5835926,-1.186223,-0.08107281,-0.34267235,-0.17822877,0.17986985
1966-07-01,0.39912757,-0.059410095,-0.1719925,0.3617096,0.007221222,-0.95679015,0.0045955656,0.5931114,-0.6679481,-0.30033034,-0.036104966
1966-08-01,0.68895453,0.33184052,-0.0006565094,0.34890825,-0.44540864,0.11258278,-0.2159752,0.44376677,-0.04759369,-0.3423439,-0.15295525
