,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7,zgv250_cluster8,zgv250_cluster9,zgv250_cluster10,zgv250_cluster11
1965-01-01,-0.24239635,1.9955387,0.046065617,-1.3303101,-0.35601503,-1.0547993,0.41208857,0.83418494,1.5644648,0.049744964,-0.12068305
1965-02-01,0.060341645,-0.55146277,2.1630232,0.25107956,-1.3981575,-1.7588819,1.9434389,-0.16130333,-0.5732447,-0.15924278,-1.0642188
1965-03-01,-0.1658657,0.8653859,0.24077758,1.1301527,-0.4054657,0.517907,1.6610111,0.5349792,-0.581192,-0.06755309,-0.63623524
1965-04-01,-1.1079295,1.4396608,0.32275352,-0.5089294,-0.2419548,-0.070202254,-0.1810246,0.82815075,-0.15350285,0.0862442,-0.8135805
1965-05-01,-1.2861578,0.6903954,0.5177599,-0.7112943,-0.77178305,-0.09021797,-0.3198101,1.1444288,0.47949427,0.045329668,0.3958994
1965-06-01,-0.41797552,0.55146277,-0.1886776,-0.53026974,-0.7545635,-0.53129977,0.6115099,-0.35822278,-0.6079777,0.3402674,-0.41650376
1965-07-01,-0.18764743,-0.36867198,-0.75618255,0.18117175,1.3276608,-0.4406404,0.71659255,-0.2790428,0.13069096,0.32834625,0.29743963
1965-08-01,0.6989316,-0.44755754,-1.1410438,-0.20972362,0.67788565,-0.07344005,-0.15041241,-0.18720588,-0.14982358,0.005886984,-0.5126087
1965-09-01,-0.37367597,0.14364223,-0.24813633,-0.21119538,-0.25740814,0.12141895,-0.2937603,0.90379846,0.26255932,0.13569483,0.44947082
1965-10-01,0.22709027,-0.4137074,0.08477249,0.0038265227,-0.44505563,-0.755005,1.7443119,-0.057545282,-0.8390417,0.13348722,-0.08653851
1965-11-01,-0.70187503,-0.26314792,-0.7529446,0.14820461,1.6468823,1.3863837,-0.7352837,-0.64639026,0.11155824,0.14320078,0.050333597
1965-12-01,-1.1198506,0.78841364,0.21899548,-0.5423379,0.41620937,0.31274575,-0.6753836,-0.01898551,0.93146724,0.0213403,-0.23695087
1966-01-01,0.22524643,-0.018806648,0.977948,0.5371481,-0.28484893,0.19428761,-0.016057968,0.35703793,-0.4280693,-0.031826712,-0.38669473
1966-02-01,0.37092552,-0.31204644,1.4550593,-0.6308922,-0.69382226,-0.839357,0.3733852,1.0145487,0.29512042,0.123979494,-0.94959337
1966-03-01,0.058156084,0.2437636,-0.050922774,-0.22249761,-0.21627693,0.003761387,0.5581248,0.3958084,-0.33374634,-0.09215279,-0.17229824
1966-04-01,-0.33678445,-0.53975207,0.6401509,0.24940567,-0.6433336,0.18531823,-0.06061535,-0.34474105,-0.16173764,0.098228835,-0.10893414
1966-05-01,-0.52687657,1.6208475,-0.83284724,0.09504614,0.556678,0.77541435,0.924132,-0.13844624,0.11038084,0.13482952,0.49562868
1966-06-01,-0.00274868,1.0420355,-0.57968014,-0.723045,0.010560608,0.26242566,-0.09678211,-0.18792228,-0.21005626,0.06669142,0.74141765
1966-07-01,0.05048876,1.1424344,-1.410936,-0.48564667,1.1065569,0.244053,0.10112214,0.778597,-0.66329765,-0.06466611,-0.08289413
1966-08-01,0.19703627,0.41620654,-0.9182005,0.117903516,0.7874217,-0.37917185,0.25056303,1.4957107,0.6106386,-0.10936818,-0.3946512
1966-09-01,0.38727316,0.11038084,-0.6661909,-0.50416404,-0.5370034,0.5296254,0.097360805,0.9286167,-0.3402565,0.23146701,-0.25808573
1966-10-01,0.023870016,1.1689084,-0.70120037,0.6524476,-0.57302547,-0.19124961,-0.12499223,-0.11862679,0.8089771,0.015190005,0.041085385
1966-11-01,-0.40810522,0.6126642,-0.7259383,-0.23551765,0.23508367,0.4164959,-1.2212776,0.7673131,0.8280729,0.14105019,-0.022423362
1966-12-01,0.032260705,-0.1762043,0.6755942,-0.018083334,-0.9592859,0.2087543,-0.1691155,0.11992884,0.5751953,0.21728961,-0.5086487
1967-01-01,-0.044129945,-0.5015826,1.0359714,0.66861033,-0.93838584,-0.9050802,0.21948414,-0.28909284,-0.38751096,-0.12889275,-0.35920113
1967-02-01,0.18551226,-0.060782753,0.33139092,0.9991686,-0.18817672,1.6917589,-0.2967531,0.047627043,0.09858465,-0.18717757,-0.29142419
1967-03-01,-0.7540393,0.54970914,-0.35420522,-0.21848488,0.6439642,0.6081606,-0.642965,1.090759,0.20299777,-0.40166578,0.14504595
1967-04-01,-1.1502097,1.5951726,-0.6258129,0.23480463,0.4299755,0.1488761,0.53055847,-0.5090764,-0.5245635,-0.10441313,-0.4316408
1967-05-01,-0.80166626,0.5948383,-0.6268117,0.5337225,0.0279768,0.8286438,0.18634495,0.4289764,0.053289033,-0.040632855,0.3623652
1967-06-01,-0.98901045,1.5257305,-0.7661959,-0.068776116,-0.95870227,-0.39500466,-0.25112444,0.25978383,-0.32356414,-0.015154064,1.0326408
1967-07-01,0.43214044,0.9465457,-1.3715255,0.45928445,0.29275647,-1.120401,-0.15020832,-0.120566346,0.22731085,-0.1262283,-0.5666951
1967-08-01,0.32722774,0.06644468,-0.6346386,-0.30308113,0.94438076,-0.19184038,-0.28309783,-0.14970875,-0.07626988,-0.35637015,0.031973384
1967-09-01,0.497919,0.60149944,-1.0000012,-0.07110751,-0.5961706,0.44346437,0.145046,0.23047495,-0.049458884,0.24163227,-0.39683646
1967-10-01,0.05745219,-1.1215668,0.36269817,-0.22914271,-0.4036641,-0.6028317,0.4802671,0.49225712,-0.30158243,0.15020832,0.37801877
1967-11-01,-0.111906886,0.8626156,-0.9293934,0.5943388,0.49358925,0.41332275,-0.5590348,0.13621998,-0.36569566,-0.29941756,-0.11490438
1967-12-01,-0.09725227,0.88293207,1.2076616,-0.45129117,-1.1330572,0.32972556,-0.025811767,1.8852646,1.3958385,0.3094092,-0.9558713
1968-01-01,-0.5148703,0.39907044,0.80677634,-0.24929515,-0.43460312,0.25481614,0.6967807,0.9367325,0.82574576,0.08465562,-0.4743828
1968-02-01,0.21659374,0.5007137,-0.1630824,-0.43219662,-0.58876693,0.09230022,0.28412002,0.35051376,0.19592533,0.038080834,0.5655503
1968-03-01,-0.43601876,0.17794666,1.093586,-0.3755707,-0.52223146,-0.6568595,-0.0049547674,0.54275846,0.5914566,0.016421413,-0.8397608
1968-04-01,-1.4200338,0.63633263,1.1152455,0.36920026,-0.54332465,-0.25410837,0.50963235,-0.058183003,0.5450233,0.28468627,-0.9392807
1968-05-01,-0.16676304,0.44040728,-0.026189422,-0.16506414,-0.47041893,0.72594297,-0.027888203,-0.08621283,-0.37542912,-0.15671197,0.061155893
1968-06-01,-0.3832152,-0.6676184,0.15402222,-0.3277219,0.09980297,0.69522345,-0.25396678,-0.09923675,0.013731766,0.1490674,0.23414776
1968-07-01,0.24575596,0.21050644,-0.4936355,0.35829982,0.32050213,-0.21984968,0.008777047,0.6980547,-0.19040422,-0.055210173,0.106173396
1968-08-01,-0.08890255,-0.034683324,-0.5399272,-0.546156,0.34952283,-0.37868512,-0.103908345,0.31583053,-0.088336274,-0.08592968,-0.2909151
1968-09-01,-0.85703164,0.5516769,0.67030805,0.22169003,-0.9152147,-0.25000295,-0.13519411,-0.4338953,0.04501748,-0.095414475,0.7170243
1968-10-01,-0.12797435,0.08168273,-0.39694697,0.6799344,0.06554441,0.3417368,-0.4927861,0.71362674,0.3144148,0.030436372,0.43969947
1968-11-01,0.34923974,-0.022225667,1.001569,0.071065426,-0.61070937,0.9881204,-0.1493506,0.6385976,0.5175599,-0.19210309,0.039071847
1968-12-01,-0.39524812,0.08508024,1.163802,-0.25524083,-0.4538559,0.020810032,0.13066407,0.039638065,0.081541166,-0.30039993,-0.48188567
1969-01-01,0.53555363,-0.81900185,0.26982087,-0.64972025,0.08494358,0.40624553,0.9672367,1.2989862,0.37732524,-0.101296425,0.03225131
1969-02-01,-0.6536571,0.70468366,-0.026648998,0.2919274,0.6098982,0.6837885,-0.6506287,-0.4394053,0.5582658,0.29525852,-0.33674613
1969-03-01,0.09463425,-0.3426513,0.4618147,0.77297175,-0.96269435,0.36415213,-0.42350674,0.50451356,-0.32675284,-0.15928821,-0.46226883
1969-04-01,-0.08570065,0.1022049,0.5502408,0.012264538,0.15414008,-0.33750325,0.0148386005,-0.07192192,-0.11325817,-0.3341721,0.026951801
1969-05-01,-0.33432356,0.3420457,0.45091277,-0.38913566,-0.6603192,-0.181849,0.38307905,0.33447495,-0.045575906,-0.10417326,0.31282267
1969-06-01,-0.36718053,0.4486416,-0.28087416,-0.30388921,-0.63170195,0.6753093,0.199716,-0.123402975,0.4241124,-0.043304585,0.6365472
1969-07-01,-0.14596376,0.7878103,-0.7263361,-0.10387049,0.7923528,0.711346,0.18154617,0.5653822,-0.685757,-0.22560783,0.16564763
1969-08-01,-0.18866262,0.5317682,-1.2246417,-0.1218888,-0.7507137,-0.6333674,0.37687105,0.066471,-0.4392539,-0.08146107,0.22712192
1969-09-01,0.55887145,0.34901077,-0.710286,-0.28708217,0.4004917,0.16564763,-0.1376359,0.09433136,0.03573389,-0.15943964,-0.5996019
1969-10-01,-0.47544193,-0.09751101,0.9626943,0.2522568,-1.0933652,0.016504193,0.4241124,0.40775967,-0.11522655,0.0569319,-0.9040969
1969-11-01,-0.7286073,2.3214893,-0.4092738,-0.27633172,-0.26603565,0.029071618,-0.67727774,0.12824821,0.40775967,-0.22106536,0.4911891
1969-12-01,-0.21092062,0.06919651,1.0162952,0.48528394,-1.0444583,-0.67591506,0.8869869,0.44137383,-0.20910358,0.08252101,-0.21425171
1970-01-01,0.806742,-0.75016534,0.6452626,0.2834074,-0.9696622,0.14641844,0.98040104,0.4702939,0.13384572,-0.17012303,-0.08486519
1970-02-01,-0.007072079,0.3648674,-0.1367271,-0.51940554,0.7441409,1.2266145,-0.12873821,0.04544468,-0.14248952,-0.047671128,0.27685916
1970-03-01,0.35190192,-0.18256468,0.9625899,1.7677605,-0.51403606,0.8968457,-0.3385435,-0.05880308,-0.41201478,-0.32308972,-0.62732047
1970-04-01,-1.0412998,0.59012663,0.9885212,0.29545623,-0.4524828,-0.18177891,-0.15741949,-0.124547385,-0.15257378,0.25145206,-0.88898784
1970-05-01,-0.3517709,0.0077269077,0.30069476,0.34587753,0.16828957,0.7311754,-0.1417037,-0.181386,0.34888974,0.0,-0.6250941
1970-06-01,-0.10385494,0.08093615,0.11184378,-0.17601642,0.3395912,0.55934983,0.025014233,-0.0792336,0.05801735,-0.3001709,0.13070269
1970-07-01,2.0713363,0.38228577,-1.4661489,-0.31104097,0.44449386,0.09311585,0.08224578,-0.11983266,0.5432412,0.027109683,-0.5890788
1970-08-01,0.27371603,0.122582816,-1.13232,-0.26035768,0.2388794,0.29742065,0.34627047,0.10031891,0.32335168,0.13201234,-0.14877582
1970-09-01,-0.8701288,0.1261189,-0.39734668,0.077531055,-0.46165028,-0.08800821,-0.017287303,0.288515,-0.08971081,-0.08499606,0.34286547
1970-10-01,0.2748947,-0.76797646,0.79705065,-0.4213131,0.3300308,0.12219,0.061029483,1.2511051,-0.8724861,0.14314432,-0.5545042
1970-11-01,0.2870744,-0.032348253,-0.3354004,0.29702777,-0.0708518,-0.42183703,1.4049883,-0.7722982,-0.84393597,-0.06168432,0.14812097
1970-12-01,-0.3952512,0.7124475,-0.55856407,0.89357156,1.1667637,1.2851559,-0.44920865,-1.1627039,0.56550515,0.19906616,-0.2574765
1971-01-01,-0.7819811,0.80127144,0.9318417,-0.09141345,-0.5631646,0.24717626,0.8834715,1.9584078,0.33211175,-0.28806043,0.1730378
