,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.04832828,0.01801765,0.022903025,0.018753052,-0.2882933,0.68401146,-0.058940947,-0.37969798,0.0072486997,0.27405596,0.0076164007
1965-02-01,0.04396814,0.034302354,0.0063031316,0.022798002,-0.18281013,0.071074426,0.031623244,-0.3592108,0.004937291,0.050166905,0.03614098
1965-03-01,0.040080845,0.028734028,-0.030153692,0.026475191,-0.27883762,0.49684185,-0.031204343,0.026265085,0.016809404,0.1491887,0.0072486997
1965-04-01,0.03824222,0.022010028,-0.091195285,0.03220111,-0.2646016,0.47530395,0.029889762,-0.19468224,-0.012293041,0.018542945,0.017229676
1965-05-01,0.03624606,0.0014176965,-0.06850171,0.031203032,-0.3063116,0.34250444,0.008036673,-0.003205061,-0.003205061,-0.067661166,-0.002732277
1965-06-01,0.046069443,-0.14761406,-0.057365,0.02815622,-0.3445019,0.00089240074,-0.005674064,-0.0050436854,-0.1129958,-0.11147243,-0.04664862
1965-07-01,0.020223975,-0.120770454,-0.10243702,0.02815622,-0.48013812,-0.081424415,-0.010401905,0.021327138,-0.056419432,-0.09644842,-0.02673918
1965-08-01,0.020906866,-0.122136295,0.020539165,0.032884,-0.35285443,-0.06818652,0.028839111,0.047802985,-0.07564598,-0.07758963,-0.01665312
1965-09-01,0.009402454,-0.18286264,0.0022581816,0.027053058,-0.23066628,0.16169119,-0.057470083,-0.1337983,-0.07149595,0.01870054,-0.05268973
1965-10-01,0.038084626,-0.11520213,-0.03241259,0.022430241,-0.22178847,0.06681937,0.059570014,0.014918268,-0.1004408,0.0051473975,-0.013816416
1965-11-01,-0.013448715,-0.012765825,-0.006146848,0.025266945,-0.24653077,0.7423739,-0.054528296,-0.26208007,-0.059991598,0.16069305,0.014130294
1965-12-01,0.0106107,0.012817025,-0.055421352,0.024846733,-0.2909199,0.6157731,0.005672753,-0.23723274,-0.094872475,0.11525333,0.005410075
1966-01-01,0.04238665,0.010153294,-0.06780845,0.026019216,-0.27105623,0.3912999,-0.054222167,-0.48770797,-0.030240893,0.14487678,0.013207972
1966-02-01,0.029757738,0.03463608,-0.07419133,0.027751744,-0.22637641,0.045532465,0.12098676,-0.38799894,0.010016561,0.11100215,0.015441954
1966-03-01,0.041566014,-0.001199007,-0.061608016,0.035730243,-0.2561022,0.46132874,0.0056853294,-0.18703079,-0.015788376,0.19128913,0.013207972
1966-04-01,0.03139907,0.00358814,-0.07058954,0.030715168,-0.3844428,0.17291567,-0.002293229,-0.122244954,-0.014739752,0.066003144,0.008238494
1966-05-01,0.033587456,-0.08937335,-0.033979416,0.02478826,-0.25126946,0.16211045,0.012204945,-0.11362815,-0.11736667,-0.046836317,-0.0027947426
1966-06-01,0.02971214,-0.22929424,-0.010910034,0.020092309,-0.23285043,0.042158723,-0.0020196438,0.04694581,-0.07232207,-0.07669884,-0.0637964
1966-07-01,0.02214396,-0.065620065,-0.031107187,0.03518319,-0.3637442,-0.07200289,0.0030866265,0.06472659,-0.103461206,-0.08066535,-0.0063052773
1966-08-01,0.012432933,-0.04811287,0.0029954314,0.021277726,-0.24219674,-0.081896305,0.03272122,0.032630026,-0.061471224,-0.13200158,-0.010727704
1966-09-01,0.03367865,-0.064480305,0.01817745,0.014210999,-0.21698451,0.008831143,0.014986038,-0.05052924,-0.041775644,0.011293113,-0.012779295
1966-10-01,0.043845594,-0.09488994,0.025836885,0.028891504,-0.18301868,0.40146685,0.03595823,-0.10710853,-0.039632797,0.05150497,-0.04145646
1966-11-01,0.00067025423,0.031171083,0.016764104,0.023192525,-0.21092081,0.48608506,-0.045331776,-0.38622093,-0.051258683,0.11341852,0.014256597
1966-12-01,0.041520417,0.02952981,-0.03311318,0.02989453,-0.2556463,0.4791551,0.0041351914,-0.23617864,-0.0369429,0.14610776,0.012660861
1967-01-01,0.041082323,0.022301555,0.012937307,0.028997779,-0.44256103,0.55810195,0.008019805,-0.70094,0.007915258,0.32718778,0.010740161
1967-02-01,0.033601403,0.023243189,0.006398082,0.042913318,-0.18051994,0.36569095,-0.044608116,-0.4425087,0.025597334,0.41863275,0.024603367
1967-03-01,0.017279387,0.028579235,0.006031871,0.0246557,-0.27374363,1.0282482,-0.07149756,-0.25035918,-0.021694541,0.32807714,0.020522892
1967-04-01,0.038728178,-0.014370561,-0.014370561,0.026120484,-0.34834337,0.95417154,0.024237156,-0.04152155,-0.06019771,0.25515133,0.017593324
1967-05-01,0.030462563,0.0051949024,-0.01871264,0.027899146,-0.27238345,0.06624538,-0.026664376,-0.16398871,-0.06124401,0.011524916,0.021569192
1967-06-01,0.03909439,-0.13668084,-0.0130627155,0.031404197,-0.36754262,-8.881092e-05,-0.0031753778,-0.007098913,-0.082221866,-0.063388824,-0.032732844
