,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11
1965-01-01,-1.008276e-05,9.757699e-06,-8.069543e-05,-4.1063904e-06,5.5127843e-05,1.6434002e-05,-2.3148212e-05,-0.00010404453,-9.320007e-06,1.7878745e-05,-2.1681117e-06
1965-02-01,-9.445641e-06,1.6276899e-06,-1.7853832e-05,-3.1282761e-06,2.974174e-05,1.2010059e-05,-3.3674158e-05,-0.00013398021,-1.9078798e-06,2.1728381e-05,1.4033503e-06
1965-03-01,-1.314273e-05,1.367458e-06,2.7623988e-05,-1.04865685e-05,2.7094553e-05,2.1665568e-05,-3.7084093e-05,-0.00011566525,1.367458e-06,1.640708e-05,7.9315214e-07
1965-04-01,-9.786636e-06,1.6007689e-06,-4.123884e-05,-2.518078e-06,4.908866e-05,3.1769756e-05,-2.3184104e-05,-8.147612e-05,-7.8618905e-07,1.5635364e-05,-7.8618905e-07
1965-05-01,-1.1186501e-05,-5.169859e-07,0.00021030699,-2.302717e-06,8.203046e-05,3.980106e-05,-1.9962608e-05,-1.6175785e-05,-6.538219e-06,1.6048143e-05,6.6298526e-08
1965-06-01,1.0628137e-05,-1.4681791e-06,0.000377062,-6.3138796e-06,7.358638e-05,6.325785e-05,-1.6624457e-05,9.255185e-06,-7.2112307e-06,1.1731878e-05,-3.1372547e-06
1965-07-01,9.255185e-06,-4.5012275e-06,0.00035823556,-1.1410841e-05,0.00010953432,5.2381944e-05,-3.0084746e-05,-2.0931751e-05,-8.745701e-06,9.32697e-06,-1.9527433e-06
1965-08-01,9.685915e-06,-3.7205318e-06,0.00032502454,-4.7614594e-06,9.78149e-05,5.1475618e-05,-2.508649e-05,-3.814297e-05,-8.458548e-06,1.0197407e-05,-2.3206594e-06
1965-09-01,1.0269192e-05,-1.916851e-06,0.00023785571,-5.326794e-06,5.759556e-05,4.4341665e-05,-1.9531879e-05,-4.3939865e-05,-7.112525e-06,1.3732977e-05,-5.493348e-09
1965-10-01,-5.595997e-06,-1.4681791e-06,5.4741977e-05,3.2518947e-06,5.5881617e-05,2.9194354e-05,-1.8203798e-05,-6.634676e-05,-1.0755772e-05,2.2832126e-05,5.1497045e-07
1965-11-01,-1.4578494e-05,5.0735252e-06,-7.973984e-06,-5.533184e-06,5.2713964e-05,3.7692284e-05,-1.3501674e-05,-6.0101178e-05,-8.853385e-06,2.0786167e-05,2.3994144e-06
1965-12-01,-2.0335065e-06,1.869972e-06,6.960214e-05,-8.898256e-06,4.3480206e-05,2.3119279e-05,-2.6378679e-05,-9.298915e-05,-9.050804e-06,2.1854015e-05,-5.0800736e-07
1966-01-01,-1.0438438e-05,1.0458109e-05,0.00015879508,-8.157334e-06,2.609997e-05,1.3749417e-05,-2.0271633e-05,-8.296127e-05,-8.06772e-06,2.7028704e-05,-7.681847e-07
1966-02-01,-6.9271664e-06,3.345951e-06,5.7375542e-05,4.7012873e-07,2.7664155e-05,1.7814671e-05,-3.3176162e-05,-0.00012429,-5.4363045e-06,1.898781e-05,-8.4150815e-07
1966-03-01,-8.882402e-06,3.7940226e-06,7.827209e-05,-1.5155438e-05,5.088254e-05,4.1644067e-05,-1.8927407e-05,-6.892433e-05,1.2796227e-07,1.9207773e-05,3.1667187e-06
1966-04-01,-1.1978187e-05,2.9549046e-06,5.302515e-05,-6.071754e-06,5.2397845e-05,2.4535782e-05,-3.1880823e-05,-5.6736717e-05,-6.6094435e-06,2.2385027e-05,6.5750646e-07
1966-05-01,5.6759345e-06,1.4151592e-06,0.00013683131,-2.1042615e-06,4.3224547e-05,3.2707027e-05,-1.6646303e-05,1.03522e-05,-6.242837e-06,1.31547e-05,-1.6236008e-06
1966-06-01,8.396968e-06,-2.2427557e-06,0.00012452964,-9.729669e-06,7.804398e-05,6.188887e-05,-1.9294013e-05,-2.2183158e-06,-9.0127505e-06,1.1818625e-05,-1.5910118e-06
1966-07-01,7.14236e-06,-2.4545734e-06,0.0003106026,-7.2856274e-06,8.875702e-05,5.4255317e-05,-2.0475301e-05,-9.637079e-07,-9.998512e-06,1.8469364e-06,-2.6012167e-06
1966-08-01,2.384626e-06,-1.6887752e-06,0.0002834819,-6.1339597e-07,0.000102908016,4.7281654e-05,-1.6719623e-05,-1.9212544e-05,-1.1970038e-05,2.1057098e-05,-2.7885908e-06
1966-09-01,3.0933988e-06,-7.193048e-07,0.00018013157,-5.7621764e-06,5.2088268e-05,4.349339e-05,-2.2593471e-05,-4.1282234e-05,-9.688934e-06,1.0010033e-05,-1.4525176e-06
1966-10-01,-9.962969e-07,-9.392679e-07,1.2030439e-05,-5.1104325e-06,4.0788655e-05,3.4702993e-05,-7.163424e-06,-6.870437e-05,-3.6765923e-06,1.1696422e-05,-6.704249e-07
1966-11-01,-1.234479e-05,1.7491766e-06,-0.00014614787,-2.33237e-06,3.9965827e-05,3.4385266e-05,1.5989786e-05,-4.4239525e-05,-1.1766369e-05,2.2295411e-05,3.1341333e-06
1966-12-01,-1.2230736e-05,1.244076e-06,-0.0001494066,-1.2018918e-05,3.7603255e-05,4.3724467e-06,-1.2466993e-05,-9.537701e-05,-8.963867e-06,2.0959336e-05,4.2828324e-06
1967-01-01,-1.2717417e-05,-3.4377517e-06,2.9197467e-05,-7.656512e-06,5.835983e-05,1.8538285e-05,-3.244773e-05,-0.00012337559,-2.6196685e-06,2.1746466e-05,-2.2155291e-07
1967-02-01,-1.2484823e-05,-1.8946957e-07,-0.000102979575,-9.236541e-06,3.3913493e-05,1.6364742e-05,-3.2872813e-05,-0.00010697377,-2.0983389e-06,1.6420887e-05,7.168419e-07
1967-03-01,-1.2396598e-05,-7.4288255e-07,-0.0001375798,-7.103099e-06,7.132088e-05,3.618328e-05,-2.0112275e-05,-9.518371e-05,2.144483e-06,1.8730776e-05,-2.0550942e-07
1967-04-01,-1.0888754e-05,-4.7018693e-07,8.149883e-05,-4.6729037e-06,6.5722605e-05,4.008924e-05,-2.7459006e-05,-3.2463766e-05,-4.777168e-06,1.9123778e-05,1.5429468e-06
1967-05-01,-1.2131924e-05,2.2968707e-06,0.00020891172,-5.5551536e-06,5.8295664e-05,3.4811783e-05,-3.2977077e-05,-3.160558e-05,-9.926298e-06,1.1223634e-05,5.7697252e-06
1967-06-01,-4.993719e-06,-1.2722303e-06,0.00022209735,-1.0840631e-05,6.7928224e-05,5.552861e-05,-2.2879329e-05,-1.5636859e-05,-7.022896e-06,1.5867474e-05,-5.4428674e-06
1967-07-01,1.0325344e-05,-2.419154e-06,0.00028080706,-6.589791e-06,0.00012277208,4.7604404e-05,-4.0235587e-05,-4.6579764e-05,-9.8220335e-06,1.4062873e-05,-2.852259e-06
1967-08-01,5.8659716e-06,-1.0155782e-06,0.0002505138,-7.2474686e-06,0.000103170096,4.9200473e-05,-2.4772155e-05,-7.051279e-05,-1.1626635e-05,2.0174457e-05,-3.100893e-06
1967-09-01,5.1633106e-07,-2.5073787e-06,0.00015713972,1.3825374e-06,2.4433317e-05,3.4338576e-05,-1.4145055e-05,-3.8599414e-05,-8.450534e-06,1.8057059e-05,-3.7024292e-06
1967-10-01,-2.9565272e-06,7.2535076e-06,0.00013422528,-5.723581e-06,4.328138e-05,3.4771678e-05,-1.9687192e-05,-6.4329026e-05,-5.097987e-06,1.738334e-05,-1.7775201e-06
1967-11-01,-7.937226e-06,1.0777621e-06,-0.00014049927,-7.66453e-06,4.2030188e-05,1.8305693e-05,-2.0777967e-05,-9.6491036e-05,-1.0680222e-05,2.7368802e-05,-1.2321289e-06
1967-12-01,-4.5766574e-06,7.2294497e-06,1.2458782e-05,-3.9911647e-06,4.4107484e-05,2.2348e-05,-2.8565832e-05,-0.00010490449,-1.1698819e-05,2.3735538e-05,9.975556e-07
