,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,-7.129611326995978e-06,-1.4906730888162176e-05,8.097345828770942e-06,2.1490154578507054e-06,4.262161066593683e-06,-4.110504505661083e-05,3.8417730298961565e-05,2.799211250592135e-06,-0.0012335112842265517,-2.136158898446454e-06,-2.0890461126357684e-05
1965-02-01,5.787704064156666e-07,-2.093433753108117e-06,1.2573483283111792e-05,-2.0816157124315823e-06,-8.883402504421689e-06,-4.09201707693033e-05,-2.7919106608297783e-05,-1.1610798004963441e-06,-0.002006132126552984,-1.0279899513642748e-05,-1.963289534734165e-05
1965-03-01,1.3527416816335366e-07,-1.1038163149709696e-05,2.4152403251978933e-05,-2.649381810983811e-07,2.425964048004813e-07,3.5984795333985986e-06,2.4112149035585494e-05,-1.514085763083844e-08,-0.0061429258494172245,-1.2891813466488938e-05,-3.002516349937889e-05
1965-04-01,-1.123765969168744e-06,-3.842278858146657e-06,4.076211926725851e-06,-1.815749400624485e-06,-7.583647580442788e-06,1.0332484277699092e-05,8.793468750542053e-07,-1.8040027141835834e-05,-0.006826708704466,-7.60321654524887e-06,-2.2227823883142382e-05
1965-05-01,1.5404310084300555e-06,1.0669195880452631e-06,3.832311027248839e-06,-1.928153303968521e-06,-1.2771963907732202e-05,-4.078057307716725e-05,-7.198988950061474e-06,-1.0117499044224364e-05,-0.008136843825923279,-6.664511363938108e-06,-1.7285012410091023e-05
1965-06-01,1.0520975971909745e-06,-4.571824909259998e-06,-3.0710288407525302e-06,-3.4560223037813186e-06,-3.80083016036382e-05,-1.464542427649056e-05,-2.9859328980605554e-05,-6.680803006234141e-06,-0.006614933226956055,2.760456633647361e-06,-8.495182973107507e-06
1965-07-01,-6.7742404199735674e-06,6.046917713345619e-06,-2.094740563864304e-05,-1.0370228760103037e-06,-1.1314921760893649e-05,3.992138074084193e-06,-4.477300107657142e-05,-6.858977699534187e-06,-0.005518369289347902,1.0525165331879787e-06,-4.547245762445468e-06
1965-08-01,-9.306942148315202e-06,-4.121170284531512e-07,-1.625371136729622e-05,-2.107600206313058e-06,-1.2664110687657502e-05,2.077629070689519e-05,-3.651486140905249e-05,-2.94316330783819e-06,-0.006316115468507633,4.261377874908725e-06,-1.1204850974924038e-05
1965-09-01,-3.418315878257595e-06,8.095545241995354e-07,-1.5043450015842348e-05,-2.572858624883833e-06,-1.6876077532525294e-05,-5.270808856039365e-06,1.8227155230894874e-05,-9.430630812216001e-06,-0.007006178930168971,4.577232392053009e-06,-6.820957543047863e-06
1965-10-01,-4.130377722807073e-06,-5.502159208998832e-06,-4.119462460039358e-06,-2.3182594701855905e-06,-1.5008007049682023e-05,-5.1919775095094724e-05,-3.661331421051941e-05,-8.001744640305155e-06,-0.006533275154652074,-4.4172936208312987e-07,-1.1548259028101906e-05
