,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7,zgv50_cluster8,zgv50_cluster9,zgv50_cluster10,zgv50_cluster11
1965-01-01,-0.004170027691437755,0.004253209668344685,0.060360009471575424,-0.22387824092920008,0.03538735126708187,-0.24771814544995627,0.11258566413413394,-0.002854582944921419,0.19787500955556567,0.586632004490605,-0.5654151950563703
1965-02-01,-0.11434700599936552,-0.15683865972927638,0.2379475250130608,-0.7331187908466046,-0.014557980400862666,-0.05143589340150356,0.41122209619392047,0.04595634764900395,-0.2514137445311797,0.27561687208988045,-0.2131602194692407
1965-03-01,-0.27106255292892456,0.30421774302210125,0.3055240781534286,-0.28910278700865233,-0.03734230521624371,-0.11811727037032446,0.39211135696281085,0.06220275718791812,0.054010631222473945,-0.44582784175872797,-0.27130722467388424
1965-04-01,-0.0441781006926714,0.34716941771053134,-0.17014968962896437,0.336186415874041,0.01465821728152407,-0.3069943686326345,-0.02808616157959808,0.004442114814974404,-0.06576071150208775,-0.07006653619033318,-0.06936052814126015
1965-05-01,0.0013530068911698668,0.23374685219355992,-0.1343855279542151,-0.0069274679005432585,-0.0044398471492074305,-0.030135102570056915,0.0909839164127003,0.023249655450676004,0.2744128633486597,-0.14559378226598102,-0.21387454388397079
1965-06-01,-0.004932061270918957,0.028191480253423964,-0.05190085974477587,-0.051607456631385364,-0.006290399443126668,0.024041960326333843,-0.024377787485718727,0.007783107222149185,0.07050877535029461,-0.013238660715244434,-0.0015795915844916764
1965-07-01,0.0332228081344172,-0.14151550297226226,-0.01733951669718538,0.02554438363474149,-0.007412666062749449,0.05623399590452512,-0.10598212141882289,0.010339073133746199,0.015372724125259802,0.20880314211050668,0.12339356222323007
1965-08-01,0.06393256142388942,-0.2160289457866124,0.020940526432934262,0.014495730507545745,-0.004762741026736922,0.03367867010335128,-0.0647662588479844,0.004320935273141253,0.03543996595238384,0.17436890414467562,0.10845444298216274
1965-09-01,-0.0615154804531918,0.5343227159409296,-0.06595745327926818,-0.01621214458002494,-0.0025604439321852755,-0.17922382801771164,0.07951167327436534,0.00759984613122309,0.20937227496975347,-0.2282892526299865,-0.09818349831870624
1965-10-01,0.0002765004674709121,-0.441918664035343,-0.015379783386985462,-0.34438855946063995,-0.003666087450975247,0.7793577015399933,0.055080059577118264,0.012794856904257162,-0.01644900583318974,0.4964948804290206,0.120208239448922
1965-11-01,0.18998829777850662,-0.07832440591993786,0.2800866961479187,0.7952692416998056,-0.00038075992195619703,-0.24946073691050213,-0.3693528473377228,0.020385426834371747,-0.29177932362807424,0.756679199360035,0.4311186394521168
1965-12-01,0.06719024981870207,0.0518821534656343,0.032478621939108485,0.3893253608391835,0.008932881630788751,-0.42605797449747723,0.05007141100412065,0.011431129977983588,-0.34620110925875214,0.14258210581761818,0.18730550738317625
1966-01-01,-0.13500951057256655,-0.10738084536223184,0.35526238027073087,-0.47640886444311875,0.015414647736960212,-0.6160528461138408,0.31978755512020807,-0.00290268607547178,-0.2001865129721792,0.26599941430268464,-0.44432277125971653
1966-02-01,-0.27428156761235967,0.27913687129815423,0.18798790517307465,-0.26754384430555195,0.0179920795420974,-0.06326907624801001,0.49520480361851776,0.0024605809035254463,0.03270171337613934,-0.35559959985591744,-0.21565810644200867
1966-03-01,-0.16852936079335767,-0.48212902176947825,0.2771560280095963,-0.23111103532406,-0.0015887363398142454,0.41713928182919824,0.08471678434447809,0.01360576472007761,0.08723992658288855,-0.16587281392680273,0.17316101917198726
