,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10,abs_vo1000_cluster11
1965-01-01,8.817627e-05,1.6052603e-05,5.5617387e-05,5.3240888e-06,3.1775864e-05,6.67087e-05,-4.4610966e-05,0.000114163675,8.107962e-05,0.00012061556,4.3028605e-05
1965-02-01,8.8768524e-05,1.7811413e-05,5.3580396e-05,4.695948e-06,3.2628344e-05,7.1859504e-05,-4.8658014e-05,0.000102480146,7.894392e-05,0.00016950333,4.821531e-05
1965-03-01,8.846342e-05,1.6007732e-05,5.389447e-05,1.1273538e-05,3.1363077e-05,6.961612e-05,-3.298128e-05,0.000104867104,8.2721774e-05,0.0001273816,4.4581026e-05
1965-04-01,8.775452e-05,1.6079517e-05,5.5096923e-05,7.271346e-06,2.8850493e-05,7.297222e-05,-3.089941e-05,9.216957e-05,7.932978e-05,0.00011602111,4.242738e-05
1965-05-01,8.574445e-05,1.5200116e-05,5.323043e-05,5.4497227e-06,3.21348e-05,7.425544e-05,-5.0443752e-05,0.00010055084,8.1878265e-05,0.00019876598,4.512841e-05
1965-06-01,8.748531e-05,1.7542203e-05,5.6442947e-05,3.38581e-06,3.2448876e-05,6.132459e-05,-4.1209994e-05,9.851385e-05,7.72569e-05,0.00011382261,4.5846293e-05
1965-07-01,8.6812295e-05,1.175428e-05,5.6478846e-05,2.2910403e-06,3.451279e-05,6.2419356e-05,-5.6420122e-05,9.83613e-05,8.303585e-05,9.723056e-05,4.6716723e-05
1965-08-01,8.553806e-05,1.2158089e-05,5.6380133e-05,-4.3691261e-07,3.2700136e-05,6.1100254e-05,-4.749146e-05,9.686272e-05,8.104373e-05,0.00016271934,4.6510333e-05
1965-09-01,8.463173e-05,1.2346536e-05,5.827355e-05,6.219648e-07,3.5526795e-05,6.5515225e-05,-2.874577e-05,9.944709e-05,7.636852e-05,0.00014875653,4.782047e-05
1965-10-01,8.639054e-05,1.7784492e-05,5.916193e-05,1.4565026e-06,3.497044e-05,6.397178e-05,-2.303861e-05,0.00010079312,8.0119455e-05,0.00019429717,4.4545133e-05
1965-11-01,8.713534e-05,1.6519225e-05,5.5491753e-05,1.6718636e-06,3.3507753e-05,6.64395e-05,-3.0154613e-05,0.00010960512,7.826193e-05,7.5299264e-05,4.644752e-05
