,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9,mgu250_cluster10,mgu250_cluster11
1965-01-01,1.0587944,1.4087932,0.28775483,1.7242485,-2.6279228,0.658284,2.3929603,-0.94017315,-0.1733698,0.7479019,0.26983184
1965-02-01,1.4883087,-0.937566,-0.06028843,0.29818344,0.6178749,-1.1389618,0.047253035,0.9287672,1.0812805,-0.03291435,-0.48556596
1965-03-01,2.9042711,-1.6453842,0.24310914,1.6303933,-2.7022233,0.5429214,1.7900765,1.3416612,0.68142164,-0.47057533,-1.7336991
1965-04-01,1.7291362,0.5012085,-0.58104974,1.2738774,-0.7078182,-0.44222373,-0.39790344,0.92257535,1.448877,0.7263935,-0.1310051
1965-05-01,2.040029,-0.1385004,-0.17174073,0.37444,0.9173611,-1.1578629,-0.7954809,1.0457592,1.8630743,0.93169993,-0.4405941
1965-06-01,0.5963665,-1.3181975,-0.039431762,-0.11731796,3.1128368,-1.0490181,1.331559,0.20106964,1.8291826,2.639002,0.27667484
1965-07-01,-0.5856121,-1.0653121,-0.04399414,1.096597,2.0559971,0.41484946,-3.7841556,0.5621487,2.8843923,0.40898323,3.292724
1965-08-01,0.19194527,1.863726,0.10265312,1.375227,2.0263417,2.6210785,-3.1535716,0.3715065,0.47318268,0.2903618,1.2686634
1965-09-01,0.51456946,-1.8562307,-0.42267036,1.5228523,0.72997856,-0.5230427,-0.3418514,0.3389183,2.686907,0.29296914,2.58295
1965-10-01,2.1302981,0.55595666,-0.7912445,-0.54487646,2.8162823,-0.6641499,-0.4992531,0.30763358,1.6365855,2.132254,-0.24506417
1965-11-01,1.3960836,0.053118896,0.18673095,1.6049744,0.8495773,0.84403723,-0.92518234,0.06941299,2.3241992,-0.06843567,0.9538597
1965-12-01,2.7918413,0.09776497,-0.12253189,0.96005213,1.3631694,0.32620925,-1.4505062,0.64101255,3.0460305,0.99198836,-0.5601929
1966-01-01,3.0312035,-1.6050441,0.11520882,0.4234169,-0.8136818,1.0463966,3.0791252,1.618502,1.1757199,0.38993722,-2.2129257
1966-02-01,2.5562546,-1.5853504,0.0013130188,0.24223328,0.3475952,1.8951995,-1.9388542,2.265443,2.6908288,-2.174195,-2.380323
1966-03-01,2.0845885,-0.2701332,0.5015354,-1.6464016,0.5451897,0.15164223,0.808102,1.3047138,1.4435551,0.60492784,-0.4608349
1966-04-01,2.3353558,-0.9384092,0.35547334,-0.42407304,0.05153198,-2.024522,0.64267385,1.8564686,1.696949,-1.5735344,-0.17691574
1966-05-01,1.3870999,-1.2282366,0.29967386,0.41521072,2.175836,-0.96565247,-1.5538406,1.0349087,1.1163099,0.7568983,-0.7303116
1966-06-01,1.4497913,1.297493,-0.2642254,-0.6571163,3.9095466,-0.8126974,-0.2359974,0.07385178,1.4737524,3.5796752,0.5461744
1966-07-01,-0.2947506,-0.15656567,-0.58851624,0.39190635,1.8367748,0.9771406,-2.1784623,0.12604026,2.065879,-0.8471615,1.9788983
