,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,-0.9450989,-10.696289,-7.1960754,0.013916016,-13.691559,-2.7079163,-10.5086975,-7.257965,-3.1310425,-3.3036804,-1.1336975
1965-02-01,-1.5635071,-12.182404,-8.174744,0.02368164,-14.492126,-3.8816833,-11.601624,-7.7965393,-2.4306946,-4.509369,-0.8250427
1965-03-01,-1.738678,-12.532715,-8.510071,0.089538574,-14.266113,-4.0792847,-12.207397,-8.9661255,-1.0431213,-4.9679565,-0.0032653809
1965-04-01,-2.1718445,-11.971954,-8.704254,0.16479492,-14.115509,-3.053009,-13.005829,-8.237244,-0.381073,-4.8143616,0.37783813
1965-05-01,-1.3447571,-10.665863,-7.913086,0.42855835,-13.309357,-1.6516113,-11.78302,-6.901184,-0.21609497,-3.7871704,1.0527649
1965-06-01,-0.550354,-7.437042,-6.253998,1.1715698,-10.382904,0.26345825,-9.927856,-3.755188,-0.053894043,-2.5147705,1.4898987
1965-07-01,0.301239,-2.8851318,-4.9079285,1.0776062,-6.658783,1.4283752,-7.430176,-0.59988403,-0.2406311,-1.8502808,1.1968689
1965-08-01,0.84121704,-1.830719,-3.0277405,1.8805542,-6.692108,2.0871277,-5.1363525,-0.09933472,-1.6491089,-0.8851929,0.79730225
1965-09-01,1.4282532,-2.8279114,-3.3139038,1.6233215,-5.950897,1.1578064,-6.241791,-0.31015015,-1.8484497,-0.44885254,0.6184387
1965-10-01,0.95999146,-6.4920044,-4.114929,1.5682373,-8.390564,0.25097656,-6.777405,-2.264801,-1.3751526,-0.4630432,0.9016113
1965-11-01,-0.3388672,-8.474945,-5.261627,1.2059326,-12.033539,-0.8223572,-8.284332,-4.9717407,-1.5109253,-2.3731384,0.5397949
1965-12-01,-1.2553406,-10.11792,-7.436981,0.8802185,-14.083679,-2.2263489,-10.453735,-5.767456,-1.8531189,-3.9203186,0.51794434
1966-01-01,-2.0916138,-11.009033,-8.741211,0.6582947,-14.837128,-3.2590332,-12.122009,-7.0301514,-1.5187378,-5.087097,0.24578857
