,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7,zgv50_cluster8,zgv50_cluster9,zgv50_cluster10,zgv50_cluster11
1965-01-01,-0.055337597,0.030906629,0.039442755,-0.05165825,0.086832955,-0.040472984,0.11759243,0.073587224,0.12760027,0.16277495,-0.1486462
1965-02-01,-0.007947421,-0.055190466,0.08109312,-0.2157578,-0.09065948,-0.0172194,0.23886418,0.11788676,-0.08374228,0.073440075,-0.04753735
1965-03-01,-0.16645434,0.046654224,0.18426247,-0.11670933,0.050480843,-0.03488035,0.14496684,0.09772382,0.0426806,-0.114501715,-0.025313998
1965-04-01,-0.03767667,0.08315357,-0.039001238,0.10213907,-0.046654295,-0.092572734,-0.046654306,-0.010743737,-0.018838335,-0.032084037,0.0020604134
1965-05-01,0.0019132614,0.07962139,-0.05519042,-0.019868517,-0.046359967,-0.005886984,0.0019132852,0.11273565,0.11612065,-0.060930204,-0.045476913
1965-06-01,-0.018838335,0.039001226,-0.008388924,-0.028257513,-0.024725318,0.0045624017,-0.022959232,0.038265347,0.021193122,-0.015158987,0.005592632
1965-07-01,0.02089877,-0.02001574,0.0048567294,0.0069172145,-0.04621277,0.02060442,-0.041650392,0.03635211,0.011038065,0.06166611,0.035763405
1965-08-01,0.0069171907,-0.039737105,0.014570284,0.001471734,-0.028993368,0.009566331,-0.041503213,0.005592632,0.020015717,0.057545207,0.026491404
1965-09-01,-0.04459388,0.1165622,-0.041650392,-0.021193122,-0.011185264,-0.06652286,0.0013245583,0.026049877,0.09713514,-0.050186515,0.00706439
1965-10-01,-0.0057397843,-0.038854074,-0.061813284,-0.0731457,-0.0098607065,0.23356588,0.060194373,0.023842264,-0.017808056,0.15924278,-0.03296709
1965-11-01,0.07108529,0.019721389,0.191474,0.19235703,0.008388949,-0.099342726,-0.1980968,0.020751595,-0.10052018,0.22282216,0.15880127
1965-12-01,0.027668798,-0.020751571,0.056367826,0.12539263,-0.0035321712,-0.13510613,-0.030317951,0.017513776,-0.06372657,0.045182563,0.058281135
1966-01-01,-0.03356271,-0.03356285,0.22423363,-0.13439551,0.019385338,-0.20817563,0.15450421,0.0069439886,-0.0572881,0.07363544,-0.09374418
1966-02-01,-0.1126955,0.07710743,0.038626052,-0.07710743,0.027197361,-0.026329374,0.33172113,0.035298683,0.030669356,-0.19833827,-0.044846725
1966-03-01,-0.09938614,-0.10719814,0.14596888,-0.06249609,-0.022134066,0.13265952,0.05439477,0.03341808,0.03399668,-0.0063653467,0.012152004
1966-04-01,-0.08390677,-0.0098373415,0.080579445,-0.04933138,-0.032694697,-0.046438027,0.04397874,0.034720086,0.06336407,-0.008680058,-0.0015913009
1966-05-01,-0.010560656,-0.12311153,0.10141144,-0.0026040077,-0.013888026,0.035009384,-0.10589614,0.01085,0.023146724,0.07927744,-0.011573339
1966-06-01,0.028499365,0.031971406,-0.03312874,-0.025606012,-0.015334701,0.01142869,-0.0011573315,0.05989208,0.0231467,0.03414135,-0.034575365
1966-07-01,0.031392716,0.016636705,-0.048897408,0.010560703,-0.055841424,0.013020039,-0.008824682,0.06466608,0.021555329,0.017938662,0.018228006
