,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1020.59296,1011.7569,1011.98694,1012.823,1015.51447,1003.8529,1014.8367,1019.79913,1018.9446,1008.86444,1013.6831
1965-02-01,1018.9018,1010.1116,1021.71924,1020.1682,1014.9693,1017.4568,1014.03784,1018.0708,1015.70294,1008.7317,1013.1833
1965-03-01,1017.25464,1010.9618,1016.57806,1020.072,1016.61584,1010.1482,1016.8943,1020.47455,1015.34076,1010.1984,1014.24805
1965-04-01,1017.4853,1011.0896,1019.21313,1023.22437,1016.9204,1019.2795,1018.5067,1021.62555,1013.10205,1010.0043,1014.0732
1965-05-01,1018.43915,1010.47815,1020.0032,1025.0216,1016.9855,1021.09534,1018.4596,1023.9741,1011.96094,1009.4629,1013.6856
1965-06-01,1016.8317,1010.98663,1022.47577,1025.4142,1016.41064,1018.0453,1019.83575,1023.2305,1012.7268,1010.77075,1013.0946
1965-07-01,1016.622,1010.59283,1021.5183,1024.5844,1014.7392,1024.4257,1017.77185,1021.0742,1015.0481,1009.56464,1011.3445
1965-08-01,1016.6785,1011.2062,1020.4578,1022.3375,1013.0611,1020.2649,1016.75354,1018.88257,1014.356,1010.06256,1010.15125
1965-09-01,1015.7502,1011.3723,1014.38513,1023.18646,1013.3575,1013.39844,1015.6478,1018.2314,1012.4849,1010.12146,1010.94885
1965-10-01,1017.2745,1011.5783,1020.0391,1014.14703,1014.5067,1021.00665,1015.4543,1018.3734,1017.0878,1009.80084,1012.258
1965-11-01,1019.4177,1011.1435,1018.6761,1019.2813,1013.7315,1022.39764,1016.82245,1017.05865,1016.8248,1009.5925,1012.65857
1965-12-01,1021.0829,1010.00055,1020.7356,1023.1654,1014.56805,1020.198,1019.1145,1021.1983,1017.9957,1008.5147,1011.88837
1966-01-01,1020.0554,1009.5718,1017.43665,1016.0916,1014.7841,1008.3069,1017.9705,1021.22076,1019.54596,1008.4183,1012.7469
1966-02-01,1020.4534,1010.09125,1020.64374,1019.18854,1015.6473,1023.044,1015.9289,1019.02893,1018.04126,1008.7512,1013.6075
1966-03-01,1020.4309,1009.77576,1017.95557,1015.55084,1015.72046,1015.0558,1017.8566,1020.79706,1018.22595,1008.67804,1013.2145
1966-04-01,1017.74084,1010.5857,1020.8496,1019.35187,1015.20917,1017.4091,1016.42334,1018.03937,1012.6618,1009.52924,1013.1894
1966-05-01,1015.5659,1011.5909,1018.63086,1024.4279,1016.0428,1021.18695,1018.1283,1022.4319,1013.28577,1010.7134,1013.32086
1966-06-01,1017.421,1011.9464,1021.2014,1021.396,1015.8237,1016.30005,1019.47516,1022.68976,1014.69653,1010.6314,1012.5485
