,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5,r400_cluster6,r400_cluster7,r400_cluster8,r400_cluster9,r400_cluster10,r400_cluster11
1965-01-01,37.171403417047465,37.902111477322045,54.877010573688736,74.30511019123134,53.27217313978407,37.404325734014094,96.6171189850452,28.534749576023643,56.370521659281714,37.23779843177324,141.46844148635864
1965-02-01,29.909799683768792,38.60382503933376,78.89745663373898,74.27746787000058,68.7817414601644,36.91827525263247,102.8462054682713,22.23354237420218,52.81463167560634,16.556147587152175,106.34281635284424
1965-03-01,35.30139923095703,43.172408209906685,64.82485909747263,80.18822741152634,40.33459027608236,36.76838667496391,104.46280311135685,36.7640665599278,48.62464790913596,17.826951580283083,141.74373149871826
1965-04-01,41.575593768425705,40.855187310112846,45.816967629978805,79.19193666372726,109.61048338148329,96.27741108769955,93.1887757544424,47.02937943594796,57.03670444773204,20.052801532509886,153.39713096618652
1965-05-01,45.37528775772958,38.82381015353732,54.897500714685165,84.33579402183419,114.47718938191733,82.79017572817595,80.44292599547143,46.42625536237444,49.35989949240613,36.82600421670042,373.0952739715576
1965-06-01,38.66447232804208,32.73799684312608,36.70735155415331,84.3214974474551,134.6472634209527,87.91583517323369,73.03036708457797,49.54542432512555,46.80769621436276,69.39091623565297,438.474702835083
1965-07-01,66.25583576706221,37.67306433783637,43.678365202031586,76.89572804009735,150.70224338107639,101.11666969631028,68.35521249210133,37.63304097311837,68.29941592999359,65.43078010464892,443.29328536987305
1965-08-01,50.16112417544959,39.756529066297745,29.054426535581932,76.09066749686625,105.05972968207466,60.14559787252675,52.573531281714345,32.48935086386544,79.34778128097307,68.55358547634548,469.2269802093506
1965-09-01,59.054212750128976,34.7017945183648,37.08414257082165,72.10759404879897,113.96381590101454,48.758212379787274,56.33845983767042,22.36084086554391,62.80454948766907,62.17760156702112,447.0170497894287
1965-10-01,58.27968525436689,30.25395499335395,49.610346606653984,70.09485728705107,134.2935880025228,62.23269338193147,61.84226952347101,27.600676672799246,42.802878991881414,53.44130904586226,401.47528648376465
1965-11-01,68.37949932746167,38.85659535725912,65.6342270027878,78.8389803758308,124.1655985514323,67.6367303599482,86.3339293236826,23.86052097593035,48.36345501800081,34.80686847074532,350.4652261734009
1965-12-01,56.60148836531729,44.20025295681423,65.10064866807726,79.48152342839028,166.16139941745334,82.10217019786005,77.24383485083486,26.45818335669381,58.68567851052355,27.95371067376784,186.01304292678833
1966-01-01,24.37232935203696,41.910057067871094,54.25560617039346,78.62487337482509,68.28410890367296,82.48390529466711,81.70204536587585,39.85836505889892,58.60003571012127,27.329779259952495,207.9684019088745
1966-02-01,52.22434997558594,41.01628197564019,74.67057969835069,75.94623850352728,109.67009862263998,79.22259620998216,95.7766663794424,31.8591867174421,57.279518469056086,29.586394039201146,137.27365732192993
1966-03-01,32.74619264422722,36.84459262424045,39.29380433172243,80.32577856263117,122.7502399020725,88.48535288935122,83.63140704585057,49.27578313010079,53.23413450326492,39.46855333116319,163.8829231262207
1966-04-01,21.554716578069723,37.997449239095054,38.62374134552785,79.43520617129197,123.92528322007921,99.32593470034392,83.44010371787876,47.61324610028948,56.63287034675256,39.5870726785542,209.476900100708
1966-05-01,64.36791330013635,37.543373107910156,47.1648436326247,71.78657873352961,118.28943888346355,59.766089397927985,85.50570244882621,27.274608612060543,53.15330846985774,44.770370295018324,350.1398801803589
1966-06-01,40.3826227727926,35.63281589084201,32.81428345248231,90.60732144028393,104.87440956963434,59.2038403386655,70.33456914565143,32.86859648568289,53.73126357348997,64.07353907455632,448.0045795440674
1966-07-01,53.59786771378427,37.21144782172309,31.02413568741236,74.9757282769502,146.96877797444662,78.12864054804263,58.538281683828316,24.495845181601386,62.79927154085529,56.96670155466338,401.46493911743164
1966-08-01,61.81502432193396,40.28099060058594,39.14531316512671,67.88037997573169,102.85453796386719,46.96772616842519,51.67860143324908,27.319143499646867,71.08075156140683,61.316657360689135,429.33154106140137
1966-09-01,65.54685628639076,36.06610616048177,39.51696086133647,67.20036179272095,107.04788631863065,43.61560241035793,60.627666174196726,24.034767491476874,64.97779390705165,63.161124712155186,424.5119094848633
1966-10-01,70.42695531305277,28.688640594482422,36.96968698094034,76.5694917137943,91.46209292941623,36.56511721403702,74.23789080451516,20.995501109531947,44.94156054596402,53.190118295175054,405.3834915161133
1966-11-01,69.4692647682046,39.75939008924696,69.51364044450287,76.97753336892198,100.29391182793512,43.81505302760912,78.30494899375766,21.921053954533168,32.70497962610045,23.76470683533468,216.69912338256836
1966-12-01,32.570367489220956,40.76017591688368,44.26377940381694,84.52915931815531,76.61227650112576,53.331623906674594,87.96397190467984,23.64301000322614,44.890218706273316,25.924461270556037,167.0991063117981
1967-01-01,35.553316800099495,37.42798275417751,64.14024809486845,78.93386385334071,52.422051959567604,46.7846621637759,95.62914605234184,35.619003432137625,43.20668177818184,26.4984060216833,139.5083785057068
1967-02-01,48.85539288790721,46.06741163465712,56.22921968117739,75.0594181800956,65.4099252488878,53.29309546429178,87.33158859552121,32.666563987731934,50.695908959232156,20.340180102689764,105.81187009811401
1967-03-01,57.429788697440664,34.49042850070529,63.698760464660126,73.817273040316,102.42412355211046,53.63482599673063,87.61893253700406,29.345532826014924,36.429655729834714,16.452446690312136,93.10698509216309
1967-04-01,54.10066640601968,44.539099799262154,80.58529389210237,73.11422433426131,132.91228612263998,69.08738094827403,88.17216835769952,33.33738531385149,37.75777959111911,30.31305854703173,262.6002550125122
1967-05-01,66.61224365234375,38.73925526936849,57.19363220736512,82.31925964355469,153.041500515408,64.87386537634808,87.9190444946289,29.608011245727536,44.69997349070079,30.001355394904994,325.83346366882324
1967-06-01,52.88066144259471,33.9604992336697,30.954522352952225,86.5601326102641,127.44071748521593,64.50524537459664,78.29430898030598,38.50759438105992,51.4643711830253,66.02374889232493,475.57945251464844
1967-07-01,79.14919583302624,44.142752753363716,49.56710685012687,75.68398660688257,124.4025018480089,66.33791716202445,69.85877541934742,35.68810735430036,68.44908870867829,57.09009994695216,437.56160736083984
1967-08-01,81.70769169645489,41.08339097764757,43.29871479262654,74.76633555853545,130.96877204047308,56.30597653596298,68.64193000045476,21.803181512015204,70.21635824175023,53.83526366433979,349.7826814651489
1967-09-01,78.45096948011866,36.26583523220486,32.30078607542902,67.7755384302851,100.65186818440756,44.73362798276155,62.5183479458678,24.498207228524343,64.49088480935167,58.87046625584731,386.81700229644775
1967-10-01,55.72342422773253,29.44086710611979,38.58751802362948,74.57740555948286,95.46660317314996,34.61493616518767,66.40684464398552,15.788243498120988,51.10011314278218,53.47408718532986,326.77013874053955
