,vws_v600-250_cluster1,vws_v600-250_cluster2,vws_v600-250_cluster3,vws_v600-250_cluster4,vws_v600-250_cluster5,vws_v600-250_cluster6,vws_v600-250_cluster7,vws_v600-250_cluster8,vws_v600-250_cluster9,vws_v600-250_cluster10,vws_v600-250_cluster11
1965-01-01,2.2311654090881348,-3.3754465579986572,-2.7131612300872803,-1.9868552684783936,0.1802886724472046,5.655179500579834,-9.32718276977539,6.72292947769165,-14.10961627960205,2.6520838737487793,-6.9856367111206055
1965-02-01,2.6896133422851562,-4.934760093688965,-1.6225985288619995,-3.470374345779419,6.784743309020996,10.649544715881348,3.6020946502685547,-2.513740062713623,-3.1097967624664307,-1.857342004776001,-13.993349075317383
1965-03-01,3.741910934448242,-0.5938490033149719,-2.4938712120056152,-9.57222843170166,1.8727953433990479,1.4710087776184082,-1.334136724472046,1.5379732847213745,7.892230987548828,-2.3592069149017334,-15.534265518188477
1965-04-01,5.57643985748291,-4.608768463134766,1.234058141708374,3.0457754135131836,-2.0788395404815674,3.818441390991211,-2.0383663177490234,6.107004642486572,-2.3842263221740723,4.764037609100342,-5.524194240570068
1965-05-01,6.53160285949707,-4.36961030960083,-1.3348724842071533,4.055392742156982,-6.102589130401611,2.270902156829834,-1.23258638381958,-1.3620996475219727,-0.39222002029418945,3.84787654876709,-6.574283599853516
1965-06-01,-1.6564487218856812,-2.098708152770996,-0.32746315002441406,2.7286148071289062,-0.429013729095459,-0.71821129322052,3.699230432510376,-5.452077865600586,4.93328857421875,2.4813613891601562,-6.288764953613281
1965-07-01,2.997943878173828,-3.2223851680755615,-1.8109819889068604,0.30097174644470215,-3.9619369506835938,-4.10543155670166,0.5820748805999756,-3.9442758560180664,-2.2753171920776367,1.8647005558013916,-4.777283668518066
1965-08-01,-2.3783395290374756,-5.788372039794922,-0.058133840560913086,-1.988327145576477,0.9051228761672974,-4.293079376220703,7.210813522338867,-5.199673652648926,1.210510015487671,-0.635057806968689,-4.1414899826049805
1965-09-01,-0.33629369735717773,-3.897915840148926,-0.4878835678100586,-0.7535333633422852,-1.440838098526001,-2.537287950515747,1.7844905853271484,-3.8876137733459473,0.9242557287216187,-0.2656499147415161,-6.5124711990356445
1965-10-01,0.7711942195892334,3.3239355087280273,-1.173716425895691,-0.514374852180481,5.714048862457275,2.5505337715148926,-0.9845972061157227,-2.7632007598876953,1.1302998065948486,-0.7976856231689453,-3.3305587768554688
1965-11-01,-0.5489606857299805,-3.821385145187378,-4.10028076171875,-1.574766755104065,-5.8943376541137695,4.268795490264893,-3.580019474029541,1.0795246362686157,1.5674080848693848,2.216447591781616,-1.0670149326324463
1965-12-01,6.632416725158691,-3.2459330558776855,1.132507562637329,5.750842571258545,-1.7359225749969482,-1.8691158294677734,-2.6013097763061523,6.307162284851074,-0.47684526443481445,0.6630210876464844,-4.488821506500244
1966-01-01,1.0734281539916992,-4.195339202880859,1.249198317527771,0.27631378173828125,9.133543014526367,-2.9497573375701904,-4.5721964836120605,7.351970672607422,4.506372451782227,1.464751958847046,-12.781316757202148
1966-02-01,0.49114394187927246,-5.422837257385254,-0.8354511260986328,5.182690143585205,8.851442337036133,3.341080904006958,-0.5562440156936646,2.441976547241211,-5.899514198303223,2.645233154296875,-4.128068923950195
1966-03-01,1.608695387840271,-2.9794139862060547,2.5671136379241943,1.2708983421325684,2.071629524230957,3.182670831680298,-2.9504806995391846,2.4210000038146973,-1.7765090465545654,2.1410696506500244,-5.19715690612793
1966-04-01,4.134578704833984,-4.149769306182861,0.10054349899291992,0.18517351150512695,2.7920703887939453,-0.8050708770751953,3.6933445930480957,4.329879283905029,0.9171879291534424,4.349409103393555,-4.347962379455566
1966-05-01,-0.891871452331543,1.7034523487091064,-4.379789352416992,-1.5233421325683594,1.7873589992523193,-1.2419650554656982,-3.934938430786133,-1.9211759567260742,3.5855681896209717,2.4506566524505615,-1.4018218517303467
1966-06-01,1.9768726825714111,-1.2940449714660645,-0.825324296951294,0.9504613876342773,0.9569714069366455,-2.038356304168701,-1.3381679058074951,-4.076712608337402,3.4510278701782227,-0.28499364852905273,-4.329155921936035
1966-07-01,-0.5273106098175049,-2.1258797645568848,-3.4155848026275635,3.626075267791748,-2.7660305500030518,-1.7208123207092285,2.3653032779693604,-3.67743182182312,-0.9591412544250488,-0.21627700328826904,-10.287260055541992
1966-08-01,-1.4792187213897705,-3.919025421142578,-1.116828203201294,-1.4850053787231445,-0.9186346530914307,-3.5790581703186035,3.588461399078369,-4.413785934448242,2.45210337638855,-0.08463001251220703,-4.08466911315918
1966-09-01,-2.9034640789031982,-3.9783389568328857,-1.0242412090301514,0.8412377834320068,2.9273338317871094,-3.8257155418395996,0.8151977062225342,-3.6564550399780273,4.422466278076172,0.1446669101715088,-8.234436988830566
1966-10-01,1.5067052841186523,2.2430596351623535,-3.649221420288086,-0.5171840190887451,-0.17070698738098145,-1.310681700706482,1.6954957246780396,-5.328804016113281,3.9993155002593994,0.6821043491363525,-1.2455816268920898
1966-11-01,-2.0853726863861084,-1.5204486846923828,-2.520820140838623,-1.9927860498428345,-4.398595809936523,6.653228759765625,-1.5819323062896729,3.767848491668701,-2.099116325378418,2.509246587753296,-0.8217077255249023
1966-12-01,4.270565986633301,-4.4658660888671875,3.172544479370117,-3.665135145187378,2.902740478515625,7.524123191833496,-1.8951358795166016,6.1714887619018555,1.150101661682129,2.1989362239837646,-6.507115364074707
1967-01-01,3.5895133018493652,-1.8201520442962646,-1.9084120988845825,-9.411335945129395,5.557042121887207,8.76603889465332,0.5903420448303223,2.828479766845703,-1.2231488227844238,-1.6386364698410034,-10.006673812866211
1967-02-01,7.122406959533691,-3.8967576026916504,1.443798542022705,-10.89926528930664,4.5254011154174805,6.087434768676758,-3.8201544284820557,4.610330581665039,5.656959533691406,-2.234807252883911,-9.071619033813477
1967-03-01,-0.4796009063720703,2.313075304031372,-4.027482032775879,-3.3189048767089844,-5.394678115844727,3.309746026992798,-1.4179868698120117,2.55037784576416,1.1124076843261719,-1.81515634059906,-6.281439781188965
1967-04-01,-2.5895121097564697,-4.060787677764893,-2.958371877670288,-2.6769392490386963,-5.4055023193359375,0.6985853314399719,0.5512080192565918,3.460453748703003,3.13655686378479,2.159036636352539,-4.4496307373046875
1967-05-01,4.941721439361572,-4.3413872718811035,-1.6394691467285156,-4.871779441833496,-3.7452173233032227,2.7119100093841553,-1.870943307876587,-0.20899271965026855,4.925068378448486,-1.7160720825195312,-3.527897834777832
1967-06-01,1.562865972518921,-2.278104305267334,1.1140730381011963,2.25895357131958,-5.774361610412598,-1.7152395248413086,3.187347888946533,-5.978358745574951,2.896756649017334,-0.1498754620552063,-4.654460430145264
1967-07-01,0.11157369613647461,-2.8900952339172363,-0.5728566646575928,-3.9234018325805664,1.7610347270965576,-2.709412097930908,6.037476062774658,-5.822654724121094,-3.0757739543914795,-2.046630382537842,-3.7751920223236084
1967-08-01,1.0532903671264648,-0.8309752941131592,-0.7718577980995178,1.727729082107544,-0.6228151321411133,-3.83597469329834,3.32806396484375,-3.474608898162842,1.2331405878067017,-2.2114930152893066,-2.645298957824707
1967-09-01,-1.1115751266479492,-3.1515440940856934,-0.5845136642456055,1.4862632751464844,3.3971734046936035,-4.956708908081055,0.44046688079833984,-4.129897117614746,4.223985195159912,0.24229836463928223,-4.69609260559082
1967-10-01,2.588679313659668,1.8159890174865723,-3.9450507164001465,-1.4987528324127197,0.3730230927467346,-0.9483775496482849,1.4529573917388916,-2.3788540363311768,2.3064143657684326,2.41549015045166,-7.001674175262451
1967-11-01,2.3522095680236816,-1.2039982080459595,-1.690260410308838,-2.6811022758483887,-1.727729082107544,2.202334403991699,-1.17985200881958,1.6228163242340088,1.9816844463348389,0.04995834827423096,-8.238144874572754
1967-12-01,8.133232116699219,-5.328066825866699,0.04163205623626709,3.6078317165374756,3.4779391288757324,-0.055786848068237305,-3.879271984100342,7.711915969848633,-3.99251127243042,5.021655082702637,-10.224825859069824
1968-01-01,-0.6582751274108887,-0.1861574649810791,-1.9988914728164673,-4.782757759094238,1.2783279418945312,-0.19252777099609375,-4.228532314300537,9.888282775878906,-3.296330213546753,1.6159591674804688,-8.712589263916016
1968-02-01,5.769463062286377,1.1841872930526733,-4.31347131729126,-8.847783088684082,2.872344493865967,4.456451416015625,-6.470207214355469,10.531693458557129,-14.961956024169922,0.46433162689208984,-10.768106460571289
1968-03-01,2.345724105834961,1.8183965682983398,-6.124081611633301,1.218163013458252,0.06370401382446289,5.2555832862854,-2.611865520477295,4.928569316864014,-6.431984901428223,1.441834807395935,0.36948347091674805
1968-04-01,5.955620288848877,-2.7513065338134766,-4.80399227142334,-2.120636463165283,-2.144702434539795,2.557363271713257,-1.7801742553710938,6.642208099365234,1.488551139831543,4.223578453063965,-4.543513298034668
1968-05-01,2.1510732173919678,1.1176519393920898,-2.527634620666504,-0.36028170585632324,2.1737234592437744,-0.8005473613739014,-2.6274380683898926,-4.301438331604004,1.6173748970031738,-1.6534738540649414,-1.9493438005447388
1968-06-01,2.2268102169036865,0.6511969566345215,-2.6345157623291016,0.29940903186798096,0.7793128490447998,-2.0668423175811768,0.28029775619506836,-6.878620624542236,1.9465123414993286,-0.2059764266014099,-4.1485490798950195
1968-07-01,-0.6264231204986572,-2.3818235397338867,-2.638762950897217,-1.19126558303833,0.923708438873291,-1.9875659942626953,2.1822173595428467,-3.470454692840576,1.6209139823913574,-2.1114351749420166,-3.447096347808838
1968-08-01,-1.828305959701538,-3.040806293487549,-2.456852436065674,0.7899301052093506,0.0035392045974731445,-0.9973222017288208,3.464792013168335,-4.988026142120361,-2.454728603363037,-1.976240873336792,-6.9331231117248535
1968-09-01,4.200927734375,-1.8070710897445679,-0.9605153799057007,-1.3038092851638794,-1.5019996166229248,-2.3188271522521973,6.092229843139648,-3.757122755050659,1.8063634634017944,-1.2471835613250732,-2.3719139099121094
1968-10-01,-3.4775328636169434,0.3779773712158203,-1.006523847579956,-1.3080562353134155,1.7575236558914185,-0.8996425867080688,-5.951373100280762,-4.087676048278809,4.284450531005859,-1.5763211250305176,-2.0845375061035156
1968-11-01,2.587799549102783,-2.8475704193115234,2.5092310905456543,-6.250782012939453,5.024832725524902,7.258721351623535,-4.6553497314453125,2.2338883876800537,4.275249004364014,-1.790083646774292,-3.2821736335754395
1968-12-01,4.9066267013549805,-0.9576840400695801,-1.2556774616241455,-2.563025951385498,1.7964539527893066,2.5368363857269287,-6.552314281463623,7.037880897521973,-1.3257516622543335,-2.3329834938049316,-0.4692864418029785
1969-01-01,-3.5794425010681152,-6.375313758850098,-2.1750717163085938,1.3180642127990723,1.2620410919189453,-2.0251708030700684,3.3439927101135254,9.054595947265625,-7.313327312469482,2.025928020477295,-2.681553840637207
1969-02-01,4.546225070953369,-1.0122069120407104,-3.530989170074463,-0.9402850270271301,-0.7525310516357422,-3.467395544052124,-4.471274375915527,8.693471908569336,1.9820178747177124,3.019965171813965,-1.9275083541870117
1969-03-01,3.6475789546966553,-3.083559274673462,-1.2605271339416504,-2.8761210441589355,7.790283203125,0.5958166122436523,0.3172140121459961,2.3068020343780518,5.721960067749023,2.9276022911071777,-11.247079849243164
1969-04-01,-2.17885684967041,-4.98532772064209,1.8283319473266602,2.6944236755371094,-0.336140513420105,1.0122069120407104,-2.517268180847168,3.4015297889709473,1.9032821655273438,1.8601291179656982,-3.951165199279785
1969-05-01,0.3921637535095215,-1.7670090198516846,1.432382583618164,2.2386655807495117,0.6548683047294617,-0.23317861557006836,0.08479219675064087,-4.351656913757324,1.0440040826797485,1.5005192756652832,-4.565908432006836
1969-06-01,3.7808234691619873,2.0539395809173584,-2.091036319732666,-1.4687219858169556,-0.0885775089263916,0.1771550178527832,-0.1181032657623291,-5.25787353515625,7.3239264488220215,1.0833717584609985,-1.2022322416305542
1969-07-01,-0.6851513385772705,-2.485471248626709,-3.0525193214416504,2.042583465576172,-1.1621074676513672,-2.4756293296813965,8.003021240234375,-5.577358722686768,3.3159804344177246,-0.21955126523971558,-5.38809061050415
1969-08-01,-0.6336702108383179,-3.5075201988220215,0.22106540203094482,0.5723472833633423,2.350712537765503,-6.364714622497559,12.942924499511719,-5.798423767089844,-0.5670478343963623,0.9576976299285889,-7.837222099304199
1969-09-01,0.8872897624969482,-0.7199766635894775,0.6223140954971313,0.8812332153320312,4.240367412567139,-4.077596664428711,-0.9349856376647949,-6.863626003265381,2.5672354698181152,-2.4453463554382324,-3.8338189125061035
1969-10-01,1.1462090015411377,-1.5837973356246948,-1.2855103015899658,0.5927884578704834,2.1690149307250977,-0.23166441917419434,0.6223142743110657,-1.7511104345321655,4.740792751312256,-0.9251435399055481,-5.4880242347717285
1969-11-01,6.564581394195557,-0.6139864325523376,0.8274810910224915,-6.784132957458496,-1.0606595277786255,4.811200141906738,-5.512249946594238,-3.0101230144500732,-0.10371911525726318,-0.3421971797943115,-3.186521053314209
1969-12-01,4.799086570739746,-3.157752513885498,1.9653619527816772,-10.414299011230469,2.405221700668335,6.36698579788208,-0.8229384422302246,7.207336902618408,-4.400866985321045,-1.0023648738861084,-10.847345352172852
1970-01-01,1.4052503108978271,-3.8870296478271484,-1.3731639385223389,-12.29102897644043,8.261248588562012,5.741488456726074,1.9205965995788574,9.874077796936035,-3.539973735809326,-2.9584906101226807,-10.330489158630371
1970-02-01,4.424639701843262,-1.2539862394332886,-7.2403788566589355,-4.545126914978027,0.4059903621673584,5.307995796203613,-7.389678478240967,3.8778624534606934,-8.21410083770752,1.9828039407730103,-8.825051307678223
1970-03-01,6.75122594833374,-5.766372203826904,6.043362140655518,-13.806290626525879,5.196022033691406,1.6770018339157104,0.7530465126037598,4.046151638031006,9.965753555297852,-2.6101248264312744,-15.3438138961792
1970-04-01,5.247752666473389,-3.777019500732422,-0.12114214897155762,-0.0897107720375061,-2.040428638458252,1.5401439666748047,-0.6161885261535645,2.452312469482422,1.8426722288131714,3.837918281555176,-5.48872709274292
1970-05-01,-0.9409807920455933,1.5414535999298096,-2.7253737449645996,-3.109099864959717,0.9521127939224243,0.45903104543685913,-2.555119514465332,-1.6828954219818115,6.671338081359863,1.8904739618301392,-0.915442705154419
1970-06-01,0.6744678020477295,-1.8302305936813354,1.7300424575805664,-5.380026817321777,-1.312920093536377,-3.215181350708008,-1.4576363563537598,-3.366445541381836,1.7300426959991455,-1.8741036653518677,-5.018564224243164
1970-07-01,-0.6613712310791016,-4.512385845184326,-1.7208750247955322,-2.5603582859039307,2.4071292877197266,-3.8084511756896973,3.9433445930480957,-5.875727653503418,-1.3613771200180054,-0.2737160325050354,0.12441641092300415
1970-08-01,-1.167549729347229,-3.552415132522583,3.4090089797973633,1.4458494186401367,-0.6764322519302368,-5.055889129638672,7.808110237121582,-4.342132091522217,0.3038378953933716,-0.3883100748062134,-1.9769108295440674
1970-09-01,2.333789348602295,0.20495963096618652,-0.9894378185272217,0.29205113649368286,-4.319868087768555,-3.9236998558044434,5.027731895446777,-4.601441860198975,2.192347526550293,0.1263808012008667,-4.841761589050293
1970-10-01,-0.6639906167984009,3.9263193607330322,-2.3534340858459473,3.995075225830078,-0.16632509231567383,0.3686653971672058,1.0437880754470825,-2.9303336143493652,3.151663303375244,1.8957127332687378,-9.000543594360352
1970-11-01,5.0486860275268555,-0.6240463256835938,-1.8623168468475342,-2.617982864379883,-0.20430481433868408,9.570894241333008,-0.5297517776489258,0.9167523384094238,-1.5008544921875,-0.2075788974761963,-2.6127443313598633
1970-12-01,0.30252790451049805,-4.671507835388184,-7.531120300292969,-6.478819847106934,-2.827526330947876,6.036159515380859,-4.454761028289795,4.903969764709473,6.806886196136475,5.512955665588379,-5.06571102142334
1971-01-01,8.180426597595215,-5.200490951538086,0.2879164218902588,-10.992650985717773,-0.2116185426712036,6.958220958709717,-3.7357161045074463,7.9709672927856445,-3.2527360916137695,-4.1834259033203125,-12.27963638305664
1971-02-01,5.290465354919434,0.2900758981704712,-8.962839126586914,-11.65917682647705,1.5403528213500977,7.852921485900879,-2.268061876296997,2.2918152809143066,6.848813056945801,-0.879584789276123,-6.931589126586914
1971-03-01,2.8122239112854004,1.4223072528839111,0.3051915168762207,-7.443360328674316,1.4331042766571045,12.92241096496582,-5.969228267669678,4.66352653503418,4.601624488830566,-8.491375923156738,-10.071317672729492
1971-04-01,1.710943341255188,1.038658618927002,-1.1610230207443237,-0.5916683673858643,-2.232792377471924,7.735595703125,1.059532642364502,3.342710018157959,0.2022613286972046,-0.23537158966064453,-6.587528705596924
1971-05-01,-0.8493533134460449,-0.8587110042572021,-3.541372537612915,-3.1735594272613525,-1.3855979442596436,4.386407375335693,-0.8457546234130859,-1.6008155345916748,4.465583801269531,4.648411273956299,-6.23195219039917
