,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8,r850_cluster9,r850_cluster10,r850_cluster11
1965-01-01,76.5892,52.428295,84.245346,64.721695,53.23748,34.96528,66.76268,47.72388,86.9956,43.248787,80.735054
1965-02-01,72.438446,40.03989,82.29937,66.9576,41.677917,31.9595,50.087555,55.38166,82.37964,23.200964,78.974174
1965-03-01,68.94453,40.036613,77.35908,81.47217,32.244514,28.655598,66.45637,65.03292,82.38455,41.025986,68.31225
1965-04-01,65.925644,56.772346,70.849556,83.54263,31.838285,27.120766,65.70287,56.092564,84.00292,46.531395,62.41699
1965-05-01,70.769295,47.850006,83.45746,82.35998,31.18635,19.322113,69.24101,70.80697,85.370674,19.818436,65.386734
1965-06-01,69.147644,44.39049,86.40427,83.42797,50.04824,19.426949,61.072166,69.1542,86.577896,23.857813,81.04464
1965-07-01,67.14597,53.66173,86.92516,83.71135,52.621582,43.558372,71.47037,70.41548,85.93743,13.63488,82.45335
1965-08-01,69.66854,59.01644,83.0889,69.79139,59.67493,50.734573,67.339264,66.74302,75.80623,22.265652,82.766205
1965-09-01,66.95269,47.34222,85.6344,68.593994,63.62749,48.70342,75.95038,64.95429,74.26976,20.765217,83.96688
1965-10-01,74.64651,52.172764,84.944786,73.86189,51.912315,20.242687,74.99868,47.612495,79.79974,17.844612,83.31495
1965-11-01,75.40983,76.59576,85.28386,69.024796,50.194023,29.630224,56.33008,52.369328,82.101166,50.361103,79.80302
1965-12-01,72.90364,74.82014,84.97919,70.16814,69.930626,51.116234,67.629196,49.692787,85.94726,53.23748,82.78259
1966-01-01,70.67076,52.455605,82.56905,70.98595,65.17141,37.61557,67.05268,58.68054,88.6167,37.425144,66.64392
1966-02-01,74.75833,55.85535,84.56031,78.37477,59.791897,36.24812,72.00209,55.346455,86.76169,35.08751,83.11242
1966-03-01,69.728485,59.90681,82.20297,83.20599,42.200546,20.44611,66.49454,51.25231,87.10806,25.039297,68.86993
1966-04-01,76.170105,43.24296,78.51431,79.7373,39.388493,23.637373,58.101055,62.490685,84.17289,16.1599,65.52107
1966-05-01,67.2628,45.58552,86.74035,63.02092,48.566658,25.579382,77.69023,66.52737,76.90555,30.013334,71.07951
1966-06-01,70.54928,43.369366,89.73462,65.38153,46.6542,24.080605,61.486027,60.528976,79.10036,22.429157,76.0749
1966-07-01,68.55638,40.509705,86.71408,72.20073,56.30022,50.62522,69.13915,72.04314,78.58161,17.839252,74.7649
1966-08-01,68.92902,24.750376,84.75894,59.942924,75.78105,69.30331,63.554436,74.10334,68.59906,29.098965,82.73814
1966-09-01,69.88608,52.048485,85.338425,54.32374,70.179924,51.92865,76.46559,73.51236,74.30525,30.08064,81.15071
1966-10-01,77.08612,37.480957,87.83858,56.27888,57.309803,32.29023,72.37638,47.967476,71.73779,31.43824,79.65686
1966-11-01,73.50415,63.602043,81.55126,56.520195,48.500996,30.335087,65.53092,55.513897,72.38787,47.20085,82.50667
1966-12-01,72.515915,62.58097,84.17289,67.49591,47.320686,30.472982,66.23845,49.402233,81.13922,31.329895,65.56703
1967-01-01,67.21051,38.09926,86.55214,71.76089,50.79774,23.378944,61.28185,37.96413,77.843254,22.94485,68.058426
1967-02-01,71.62745,34.050537,83.43748,68.5567,49.399185,23.701557,54.51709,43.097237,83.466194,14.333931,67.8929
1967-03-01,73.24728,69.9485,76.0579,81.42917,41.769623,25.171055,70.13431,44.546467,84.329315,46.504105,75.51233
1967-04-01,67.71048,75.53091,79.49855,68.27969,34.866364,20.218678,68.12768,60.015038,76.81292,58.19928,80.93089
1967-05-01,69.656296,36.982773,80.78563,71.279495,35.183907,19.019436,69.57353,54.893757,76.454834,28.086403,79.16242
1967-06-01,67.218956,36.047028,86.27513,76.497055,55.371765,33.457672,76.14066,70.32686,80.42248,27.6692,81.920685
1967-07-01,67.66487,28.081337,84.14014,62.731075,64.25294,59.29887,69.79818,65.90823,72.11053,22.248951,80.17587
1967-08-01,71.46361,33.358017,83.58443,68.64116,74.12053,54.02557,54.887,65.68527,76.821365,19.992344,82.182495
1967-09-01,75.12046,53.09151,81.574425,64.83736,76.00216,47.166225,64.27996,66.68858,74.34856,32.150322,77.30275
1967-10-01,71.99398,45.77949,86.83253,45.134266,62.898296,30.402128,70.57178,52.076374,71.230515,22.507381,79.95629
1967-11-01,73.01587,56.180832,84.44755,51.73518,58.60128,39.972443,52.241905,46.71524,75.49544,50.378853,77.59665
1967-12-01,72.47705,46.134197,85.204254,63.32563,64.24956,57.989834,68.33037,56.86153,76.55787,41.887856,73.44659
1968-01-01,62.595882,53.24423,84.74531,68.57386,62.848587,47.559193,72.09401,64.010704,82.52248,37.459084,75.139336
