,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7,vws_u850-250_cluster8,vws_u850-250_cluster9,vws_u850-250_cluster10,vws_u850-250_cluster11
1965-01-01,22.111175537109375,24.288076400756836,31.723100662231445,18.58348846435547,18.878414154052734,25.019681930541992,20.4556884765625,10.974117279052734,22.73687171936035,14.485508918762207,27.817392349243164
1965-02-01,21.299726486206055,24.65143394470215,25.772472381591797,19.833251953125,30.743820190429688,34.346458435058594,14.153107643127441,18.681255340576172,8.573986053466797,28.33554458618164,21.922163009643555
1965-03-01,29.564123153686523,25.764326095581055,38.19187927246094,11.267412185668945,27.81739044189453,41.72282409667969,9.440835952758789,14.285089492797852,2.1801586151123047,27.243837356567383,37.254966735839844
1965-04-01,25.948450088500977,10.539064407348633,18.52320098876953,9.546749114990234,34.431190490722656,26.06087875366211,19.280879974365234,12.662191390991211,2.5190773010253906,22.660289764404297,24.100692749023438
1965-05-01,20.678918838500977,10.658010482788086,11.790454864501953,0.9271373748779297,29.82320213317871,23.893756866455078,12.34119701385498,8.670122146606445,-6.688753128051758,23.07090187072754,17.86491584777832
1965-06-01,11.21527099609375,0.6159191131591797,6.678976058959961,-6.410123825073242,24.98220443725586,7.392660140991211,11.783936500549316,2.743936538696289,-5.561197280883789,1.855905532836914,10.035573959350586
1965-07-01,24.0827693939209,0.3047008514404297,1.2937564849853516,4.177822113037109,21.873279571533203,-7.4268798828125,4.733453750610352,-4.689460754394531,-2.4408645629882812,11.581890106201172,8.595170021057129
1965-08-01,23.70637321472168,0.3128471374511719,2.9785728454589844,-5.359149932861328,8.679899215698242,2.3496170043945312,18.824644088745117,-2.9117660522460938,-7.509979248046875,-3.2132091522216797,5.575860977172852
1965-09-01,12.698038101196289,-0.9059543609619141,5.999508857727051,-6.586099624633789,16.512500762939453,5.566083908081055,3.8160934448242188,-2.7276439666748047,-7.953178405761719,1.2562789916992188,20.13306427001953
1965-10-01,12.377043724060059,9.559783935546875,7.549083709716797,-1.3149394989013672,19.414491653442383,20.001081466674805,10.573281288146973,3.1887683868408203,-7.808162689208984,11.065364837646484,8.961787223815918
1965-11-01,28.643505096435547,8.293725967407227,20.54041862487793,7.876598358154297,21.335575103759766,26.434017181396484,14.272054672241211,3.3060836791992188,-1.720663070678711,18.466171264648438,30.29247283935547
1965-12-01,32.39115905761719,7.307929992675781,14.87819766998291,6.734375,35.50823211669922,30.978458404541016,17.565105438232422,11.681283950805664,1.5072097778320312,26.199378967285156,25.933786392211914
1966-01-01,30.740373611450195,19.367206573486328,36.691184997558594,14.934463500976562,24.758380889892578,42.3236083984375,15.47932243347168,10.928417205810547,9.92567253112793,29.81476593017578,24.748537063598633
1966-02-01,43.112998962402344,9.448099136352539,24.35137939453125,17.504501342773438,32.740936279296875,36.776519775390625,16.559200286865234,11.829408645629883,5.084281921386719,36.57958221435547,22.823469161987305
1966-03-01,29.130407333374023,12.016496658325195,25.290117263793945,15.628669738769531,32.50132751464844,31.77429962158203,22.047204971313477,10.280162811279297,4.787233352661133,27.216825485229492,16.967845916748047
1966-04-01,20.36830711364746,17.504499435424805,20.381437301635742,9.574466705322266,37.006282806396484,28.0767879486084,10.856204986572266,12.261028289794922,-0.6761531829833984,32.95428466796875,25.035737991333008
1966-05-01,19.265453338623047,7.911981582641602,9.185515403747559,-2.9294509887695312,26.202594757080078,20.842599868774414,9.108381271362305,8.81297492980957,-6.014814376831055,16.80865478515625,19.336023330688477
1966-06-01,11.819559097290039,0.20842552185058594,4.303094863891602,-8.335399627685547,19.27366065979004,10.884103775024414,15.740266799926758,2.9622745513916016,-13.281824111938477,6.223239898681641,12.669673919677734
1966-07-01,23.68671417236328,0.8501129150390625,1.583709716796875,-3.9092159271240234,16.941587448120117,-3.548166275024414,7.610010147094727,3.3331756591796875,-7.025762557983398,4.859443664550781,3.9617347717285156
1966-08-01,17.709644317626953,4.311300277709961,6.254421234130859,-4.669073104858398,8.235288619995117,1.9119396209716797,12.08542537689209,1.1422386169433594,-8.872053146362305,-3.4332847595214844,9.743505477905273
1966-09-01,14.929537773132324,-3.984710693359375,-0.11980438232421875,-8.611112594604492,11.849100112915039,10.998985290527344,8.584854125976562,-0.47757530212402344,-8.589776992797852,-1.75274658203125,17.040058135986328
