,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8,r300_cluster9,r300_cluster10,r300_cluster11,r300_cluster12
1965-01-01,60.939487,37.884247,59.00498,32.42961,43.805717,34.99804,41.107883,65.958405,56.05325,72.22058,18.519482,38.25444
1965-02-01,62.29086,40.529663,62.23517,25.867674,50.35619,17.400707,37.708977,74.95118,58.04837,53.283344,14.390011,37.87114
1965-03-01,60.772408,46.542862,51.244,34.5869,75.88486,26.106827,39.274933,64.11726,57.15892,60.57093,25.18953,22.067448
1965-04-01,52.051548,66.38102,35.055374,51.532295,77.943855,19.875767,31.831734,80.276405,53.686302,57.54058,33.22078,47.65672
1965-05-01,56.375942,68.59071,59.46035,52.367687,71.51951,28.026594,42.11036,64.672554,61.42762,34.742508,21.196018,30.873487
1965-06-01,54.15969,52.536404,42.1595,33.548386,33.8678,13.333485,29.083122,65.847015,52.718227,24.90615,27.469666,27.618725
1965-07-01,39.681164,57.745335,18.719322,10.201576,40.999775,12.240921,14.213104,69.97813,42.043198,25.659645,17.577614,29.956192
1965-08-01,44.059612,45.876183,37.784325,11.3006935,31.554907,15.045223,21.040405,62.593895,48.415127,19.644806,25.75465,35.312542
1965-09-01,32.08235,44.980183,39.504257,9.728184,57.59791,13.805237,28.319801,60.83957,58.31864,25.558086,35.192966,20.589947
1965-10-01,58.27769,38.69343,42.81635,17.39088,62.11068,23.8185,34.76708,50.061344,55.619175,21.939682,15.955967,44.387215
1965-11-01,47.79104,57.696194,36.631157,15.869152,70.82335,28.91932,44.69844,53.201443,49.769775,19.600578,11.84943,68.656235
1965-12-01,51.37832,48.61169,42.53133,19.449883,68.66934,24.996243,39.404335,67.1771,56.50862,45.12105,10.440727,46.91142
1966-01-01,54.327023,43.870052,50.72536,46.504814,68.16897,32.677647,39.444305,63.820377,52.00088,26.129316,13.490665,50.85012
1966-02-01,53.330574,32.902542,34.86425,22.736137,56.623615,29.200745,49.806065,75.7515,71.50633,55.50733,13.420074,48.466522
1966-03-01,62.80915,48.6274,44.334625,41.836113,71.42097,33.918694,37.612286,68.001526,58.33416,48.48786,16.823105,31.628666
1966-04-01,41.14336,52.513058,48.37459,43.81752,59.655647,21.293175,30.507456,69.05215,60.42063,19.122982,20.073467,31.136187
1966-05-01,56.20337,63.64965,47.919872,16.222282,66.66526,20.987835,26.889376,71.95448,57.39845,35.363297,18.994938,20.341045
1966-06-01,40.399715,51.961483,35.77698,7.832081,45.994278,13.925686,27.491842,62.454567,53.340424,19.682766,31.700895,28.110723
1966-07-01,36.643745,63.552795,29.112099,14.820358,39.605183,16.767292,24.962141,75.60704,45.88101,23.73751,15.010784,45.685658
1966-08-01,56.557953,50.2099,34.75755,8.730034,46.230667,15.885754,34.72964,71.473495,43.249527,29.465042,34.731285,30.477907
1966-09-01,52.961216,50.548065,44.150764,9.726482,47.197567,17.189182,15.706821,49.507294,46.380054,16.338833,21.80371,26.516733
1966-10-01,49.128086,49.257774,50.011265,23.652147,62.185345,24.819323,44.328056,58.234024,54.89173,18.62558,22.210827,24.78485
