,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9,mgu50_cluster10,mgu50_cluster11,mgu50_cluster12
1965-01-01,-0.5526978,1.2350972,0.60321045,2.3470109,2.5660043,1.8357003,-0.071042255,-0.1287239,1.989843,1.2699673,-0.7759285,-0.7752758
1965-02-01,-0.6677353,1.1265786,0.5562828,2.6781082,2.8361614,1.5362135,-0.41745645,-0.053118896,1.8969662,1.0340275,-0.9610294,-0.9776497
1965-03-01,-0.758004,0.77853507,0.48067704,2.9580417,2.5268984,2.226434,-0.29036218,-0.32392806,1.5668465,1.1265786,-0.8384975,-1.1995761
1965-04-01,-0.6677349,1.1184311,0.26885375,1.422806,2.3489661,0.42821044,-0.27569732,-0.51782835,2.0335114,0.57648736,-1.2644272,-0.65567684
1965-05-01,-0.78342324,0.116666034,-0.30241966,0.57779086,1.2315124,0.086359024,-0.17076282,-0.5833309,0.9796051,0.19227104,-1.0610758,-0.5109848
1965-06-01,0.27309036,-0.4774189,-0.69771576,-0.1560978,0.33109742,-0.5354263,-0.71954995,-1.4329087,0.34999847,-0.24864884,-0.6661053,-0.82285535
1965-07-01,-0.19324875,-0.42364806,-0.7948292,-0.47807083,-0.2424572,-0.9007412,-0.4125681,-1.3973873,-0.10917091,-0.9088882,-0.27439386,-0.9646141
1965-08-01,0.048882294,-1.0464108,-1.6255054,-0.40996093,-0.29003602,-0.5533501,-0.8668493,-0.7567009,-0.44287568,-0.7967846,-0.8626129,-0.94278014
1965-09-01,0.29850882,-0.8616352,-1.1334217,-0.11177826,-0.1394783,-0.058659364,-0.8587025,-1.4619118,-0.23691711,-0.7550713,-0.57550967,-1.3520893
1965-10-01,-0.4914322,-0.6472038,-0.84045255,-0.023137664,-0.037802123,0.0821228,-0.26266176,-0.8508812,-0.064524844,-0.5351006,-0.42918816,-0.8277432
1965-11-01,-0.68044436,-0.76126325,-0.89976346,0.184124,0.10167541,0.29883423,0.17369576,-1.0894276,-0.08570786,-0.6455742,-0.87336695,-0.085381314
1965-12-01,-0.82676584,-0.8945488,-1.0206665,0.3284897,0.112104036,0.5706215,-0.07136841,-1.4244354,-0.1437149,-0.6703415,-1.1790454,-0.20693588
1966-01-01,-1.1888489,-0.59836274,-0.87145007,0.50087893,0.32133713,0.6469406,-0.2359974,-1.3070114,0.05153198,-0.67188644,-1.0263745,-0.30525398
1966-02-01,-0.8317345,-0.52582395,-0.8701378,0.5110542,0.33807677,0.6269188,-0.34332848,-1.4077781,0.13260499,-0.6656502,-0.69092405,-0.35087815
1966-03-01,-1.2804248,-0.6613838,-1.0939903,0.23927994,0.08730926,0.41422653,0.07188263,-1.5446495,-0.10207901,-0.7001144,-1.1081047,-0.26783562
1966-04-01,-1.043443,-0.70306855,-1.1478195,-0.042341612,-0.052516937,-0.06958465,-0.21138,-1.3972747,-0.16477127,-0.7788895,-1.0027424,-0.505146
1966-05-01,-1.4868816,-0.66007006,-0.86849594,-0.2737442,-0.13129196,-0.3357788,0.3006586,-1.2732041,-0.10470505,-0.45033112,-1.7232071,-0.710618
1966-06-01,-1.2321752,0.2465004,-0.22779159,-0.35317534,0.1549244,-0.8596344,0.33282527,-0.5661968,0.31477243,-0.8031788,-0.7562416,-0.6521927
1966-07-01,-0.6544905,-0.017396163,0.22057076,-0.95022583,-0.71258736,-0.34431344,0.29639167,-0.49234486,-0.72144926,-0.3564579,-0.5231985,-0.48709297
1966-08-01,-0.22089882,0.7345783,0.078775026,-0.54880065,-0.4703533,-0.47429198,-0.81105614,-0.5770283,-0.1437645,-0.59639394,-0.47527695,-1.0171845
1966-09-01,-0.4503315,0.54617465,0.36761743,-0.37779275,-0.28982696,-0.21466216,-0.6965038,-0.12768134,-0.055470657,-0.08632469,-0.7040531,-1.1136843
1966-10-01,-0.4116001,0.9597443,0.20350266,0.41816482,0.70142746,0.48315468,-0.39124984,-0.18643455,0.8107281,0.79989624,-0.5767002,-0.51269495
