,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,21.88977,24.966858,27.33493,23.605682,27.184753,28.932617,17.56076,19.811584,28.596802,24.340149,21.616333,25.402435
1965-02-01,22.807343,26.343506,27.853363,25.610016,27.350403,28.660675,17.58371,20.64035,28.758453,25.75473,22.466553,26.155884
1965-03-01,23.154114,25.762695,27.960632,26.856415,26.715729,28.528442,16.702057,20.266632,28.391724,26.817505,21.63678,27.229645
1965-04-01,23.169586,25.215332,28.533936,26.892365,26.613922,28.924622,15.752533,19.65091,28.766449,27.846375,20.831451,28.38324
1965-05-01,22.485016,23.991394,28.102844,26.531586,25.665405,28.833313,15.16922,17.473938,28.619751,27.3479,18.539215,28.766937
1965-06-01,21.462646,22.427643,27.28003,25.542664,24.840607,28.956543,13.859955,15.728058,28.624756,26.253693,17.446014,28.381744
1965-07-01,20.642853,21.73758,26.951721,24.147064,23.390137,28.726044,13.201324,14.109924,28.812866,24.42398,16.627197,28.079376
1965-08-01,19.833038,21.064484,27.185242,22.456085,22.762451,28.737,13.469757,13.320068,28.964539,23.61316,16.1492,27.54599
1965-09-01,19.127014,21.296997,27.233154,22.114288,23.130676,28.867249,13.953278,13.948273,29.728455,23.417084,16.070374,27.158295
1965-10-01,19.758698,21.6333,27.688202,22.352295,23.741913,28.898163,13.096558,14.805481,29.9021,23.56726,16.598267,27.866821
1965-11-01,19.476776,22.90863,27.92221,22.381226,24.95337,29.470001,14.240662,16.148712,30.206451,23.816742,17.586212,27.819916
1965-12-01,20.084503,23.907074,28.157715,23.494904,25.784668,29.280884,15.6432495,17.767334,29.58374,24.46341,18.992767,27.51056
1966-01-01,21.346924,25.25821,28.292053,24.98236,26.842194,29.458984,16.97873,19.941467,29.916382,25.093811,20.716064,27.737335
1966-02-01,22.136139,25.612732,28.526031,25.7146,27.39038,29.088318,17.883423,20.411957,29.713654,25.582489,21.321198,27.782715
1966-03-01,22.026215,25.715607,28.85788,25.534058,26.903717,29.077728,17.765442,20.415497,29.573975,26.16394,20.740753,28.915863
1966-04-01,22.374664,25.382782,28.919891,24.813446,26.562317,29.502869,15.16983,19.20871,29.613312,26.59259,20.336823,28.951172
1966-05-01,21.689331,23.707,28.364166,23.754913,25.487183,29.420654,14.473389,18.174927,30.081787,26.34195,19.266724,28.179596
1966-06-01,20.210754,22.77005,27.895172,22.955627,24.581451,29.51648,14.072998,16.2818,29.859894,25.186096,17.092194,28.303131
1966-07-01,19.032227,21.922821,27.472565,22.161346,23.782166,29.332397,14.535431,15.059906,30.057587,24.239532,14.75882,28.16043
1966-08-01,19.049347,21.772034,26.853302,21.222351,23.746857,28.786774,13.258575,14.489044,29.39444,23.535065,15.568237,26.42163
1966-09-01,18.79721,20.872375,26.72522,20.287415,23.476044,28.430237,13.338226,14.220245,29.33139,22.71405,15.074524,26.562836
1966-10-01,19.132568,21.143677,26.837677,20.391296,24.092804,28.723724,13.606537,14.581818,29.5896,22.594543,16.290863,26.27237
1966-11-01,19.437164,22.559235,27.403473,20.962158,24.795288,28.846252,14.518799,15.863739,29.740875,22.88501,16.959564,26.544159
1966-12-01,20.433136,23.712555,27.600159,21.778107,25.575928,29.182129,15.551575,17.1734,29.13321,23.827026,18.657013,26.62384
1967-01-01,21.644592,25.184906,27.584381,23.418,26.92279,29.502045,17.500275,19.349823,28.41925,24.37909,20.68451,26.225647
1967-02-01,22.572113,26.529144,27.9039,25.384247,27.390045,29.240112,18.11679,20.203705,28.124756,25.373718,22.548584,26.302246
1967-03-01,22.377289,26.231659,28.095215,26.085419,27.215271,29.459473,18.045166,20.39804,28.83844,26.243652,22.415344,26.794586
1967-04-01,21.985138,25.687256,28.3266,25.763367,26.234161,29.312225,16.899261,19.515076,29.042786,26.922272,21.511383,27.703583
1967-05-01,21.383667,23.904816,28.22644,24.511322,25.195953,29.577667,15.541534,17.81778,29.956787,26.817108,20.163635,27.91391
1967-06-01,19.995361,22.41336,27.839783,22.844055,24.489288,29.390839,15.776428,15.976746,29.58316,25.524475,17.534332,27.769684
1967-07-01,18.822449,21.276978,27.150665,21.112701,23.44104,28.793365,15.446869,14.521851,29.900696,24.003479,15.828522,27.053986
1967-08-01,18.590546,20.269318,26.429474,19.681366,23.548737,28.894531,14.688629,13.749084,29.418884,22.441406,15.413818,25.959686
1967-09-01,19.168,20.533264,26.656342,18.68573,23.69345,29.070312,13.94339,14.242401,29.252106,22.179962,15.867584,25.638672
1967-10-01,18.976196,20.951447,26.470032,19.3508,24.596954,28.860962,14.906494,14.354095,28.253479,22.34024,15.9722595,25.250519
1967-11-01,19.44046,22.515015,26.895752,20.39151,25.45337,29.317719,14.873932,16.327332,28.993195,22.24408,17.440674,25.99527
1967-12-01,20.643951,24.177765,27.098572,21.391663,26.41043,29.40036,16.414978,18.348663,29.178986,23.101501,19.000244,25.603607
1968-01-01,22.138794,25.318665,27.185822,22.578522,26.716919,29.060883,17.380157,19.830444,28.381775,24.473846,20.862701,25.139618
1968-02-01,22.946503,26.083313,27.62207,24.657349,27.011719,28.69043,18.638947,20.489288,28.166138,25.262756,21.617493,25.817719
1968-03-01,22.826813,25.860748,27.50534,25.205383,27.239716,28.48764,18.437134,20.450684,27.61267,25.952759,21.2406,25.705444
1968-04-01,22.377197,25.779633,28.040985,25.073334,26.696655,29.235474,16.539307,19.893768,28.305603,26.48346,20.31961,27.26593
1968-05-01,21.735687,24.505035,27.995483,23.05481,25.811798,29.262695,15.366577,18.559814,29.127167,26.177795,18.805634,27.519684
1968-06-01,21.14215,23.720581,28.011322,21.86972,24.830475,29.367035,14.332855,17.013153,28.75174,25.61493,17.785736,28.097382
1968-07-01,20.294403,23.054321,27.440033,21.030884,24.370483,29.254272,13.021149,15.331482,28.953552,24.465454,16.589264,27.7388
1968-08-01,19.491638,22.397003,26.966217,21.086273,23.976776,29.45459,11.695587,14.747345,28.565765,23.6167,16.800964,27.480103
1968-09-01,19.649933,21.396881,26.990448,20.671295,23.525696,29.380402,11.602112,14.680084,28.700806,23.27591,16.1362,26.886078
1968-10-01,20.276093,21.880615,27.374756,20.913666,23.849182,29.913605,12.665527,15.139069,29.728119,23.17453,16.245514,27.38266
1968-11-01,19.753296,23.29126,27.738281,21.638763,25.445282,30.139618,14.026703,16.720825,30.035278,23.302124,16.551666,27.948517
1968-12-01,20.775665,24.148407,27.848602,22.381165,26.37909,29.891815,15.674744,18.587006,30.336975,23.900604,19.161255,27.909424
1969-01-01,21.590729,25.119995,28.399536,23.766327,27.000763,30.093658,17.415924,19.736115,30.433624,24.806702,20.853394,28.194427
1969-02-01,22.688019,26.534668,28.669739,24.710815,27.106903,29.700897,18.344513,20.903137,30.31311,25.581451,22.406006,28.050354
1969-03-01,22.835175,26.357758,28.519012,26.374695,26.94281,29.558868,18.567047,20.222198,28.870758,26.68283,22.083466,28.123657
1969-04-01,22.272675,25.443512,28.656403,26.715149,26.41571,30.164429,16.398102,19.550995,29.415283,27.34018,20.96054,28.26416
1969-05-01,21.927612,24.53595,28.636414,25.403015,25.71991,29.947021,14.878815,17.513855,29.787018,27.328918,19.172607,28.766663
1969-06-01,21.09488,22.915161,28.14981,24.452393,24.982574,29.598846,14.517853,16.270416,29.835236,26.20343,17.815338,28.316467
1969-07-01,19.605347,22.08963,27.559631,22.32138,24.007812,29.126099,14.596802,15.211609,29.478363,24.845673,17.53897,26.941254
1969-08-01,18.940826,20.360626,26.747437,21.447662,23.532501,29.085083,13.435944,14.566559,29.472717,23.698639,15.925873,26.075226
1969-09-01,19.006989,20.645203,27.014587,20.735443,23.595581,28.925598,12.680664,14.831146,29.627045,23.20691,15.906372,25.447113
1969-10-01,19.389984,21.800964,27.172516,21.273834,24.296509,29.162506,13.766144,14.897797,29.426056,23.381256,16.849823,26.094208
1969-11-01,19.535095,22.568542,27.311462,22.532654,25.589142,29.434784,15.989441,15.503876,29.723969,23.675049,17.158508,26.262909
