,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11,abs_vo600_cluster12
1965-01-01,-1.8566096e-05,-7.687674e-05,-0.000100750185,-6.662528e-05,-5.0406856e-05,-4.17076e-05,-2.622326e-05,-5.3063017e-05,-7.957408e-05,8.923162e-06,-7.617311e-05,-5.4498065e-05
1965-02-01,-1.203337e-05,-7.857274e-05,-9.180359e-05,-7.2431154e-05,-4.6216217e-05,-5.296937e-05,-2.3369681e-05,-4.671874e-05,-7.723199e-05,2.3276225e-06,-7.6837154e-05,-5.815926e-05
1965-03-01,-1.7255965e-05,-7.4561576e-05,-9.345471e-05,-7.6594864e-05,-4.2635784e-05,-4.0980747e-05,-2.9005056e-05,-4.915954e-05,-7.63795e-05,1.4751422e-06,-7.786013e-05,-5.4004515e-05
1965-04-01,-2.089024e-05,-7.2524585e-05,-9.285349e-05,-9.4532945e-05,-3.9782204e-05,4.148594e-05,-2.2508222e-05,-4.830705e-05,-9.3195886e-05,6.49134e-06,-9.0790985e-05,-5.020872e-05
1965-05-01,-1.2248738e-05,-7.310786e-05,-9.183948e-05,-9.046793e-05,-3.769137e-05,3.7178645e-05,-2.7667997e-05,-4.9760758e-05,-9.2935654e-05,1.2149103e-06,-8.274173e-05,-5.9325816e-05
1965-06-01,-1.3092247e-05,-8.927815e-05,-9.376879e-05,-8.1072656e-05,-4.2411444e-05,4.5541972e-05,-1.9959738e-05,-4.6153404e-05,-9.175115e-05,-2.2085442e-07,-8.421339e-05,-5.4435244e-05
1965-07-01,-2.3501538e-05,-8.447732e-05,-0.00010293075,-8.243663e-05,-1.8658528e-05,9.5174546e-05,-2.0785305e-05,-4.7948106e-05,-9.984527e-05,1.3136159e-06,-8.826045e-05,-4.2715823e-05
1965-08-01,-1.6241958e-05,-8.4028645e-05,-9.099596e-05,-8.90232e-05,-3.587872e-05,7.0775524e-05,-2.1072457e-05,-3.8714355e-05,-9.526877e-05,3.153189e-06,-8.8789886e-05,-4.663726e-05
1965-09-01,-1.2912778e-05,-6.828908e-05,-9.471101e-05,-7.5096286e-05,-4.922235e-05,1.4098747e-05,-1.8784212e-05,-5.422958e-05,-9.393172e-05,1.3854078e-06,-7.628977e-05,-5.500955e-05
1965-10-01,-2.2819548e-05,-6.5273976e-05,-9.073573e-05,-8.2589184e-05,-4.603675e-05,4.50933e-05,-3.2773936e-05,-4.3290853e-05,-7.426175e-05,1.2777236e-06,-7.9035664e-05,-4.7211557e-05
1965-11-01,-2.084537e-05,-8.1569895e-05,-8.5719534e-05,-8.544276e-05,-4.2357602e-05,9.908108e-06,-2.5873294e-05,-4.251913e-05,-9.043204e-05,5.1094175e-06,-8.4374915e-05,-5.011898e-05
