,vws_v850-200_cluster1,vws_v850-200_cluster2,vws_v850-200_cluster3,vws_v850-200_cluster4,vws_v850-200_cluster5,vws_v850-200_cluster6,vws_v850-200_cluster7,vws_v850-200_cluster8,vws_v850-200_cluster9,vws_v850-200_cluster10,vws_v850-200_cluster11,vws_v850-200_cluster12
1965-01-01,0.9588416814804077,-3.3290865421295166,15.65126895904541,-5.042932987213135,2.880204677581787,2.7102179527282715,-9.884973526000977,2.0089316368103027,0.7866475582122803,-7.029788970947266,6.1415910720825195,11.203656196594238
1965-02-01,-3.3062744140625,2.2686944007873535,13.682075500488281,-9.792253494262695,5.202617645263672,-6.64860725402832,-5.935546875,1.0530333518981934,4.47263240814209,-4.801567077636719,3.4527130126953125,7.346949577331543
1965-03-01,-7.016542911529541,-2.0714807510375977,11.289754867553711,-3.508639335632324,4.782434463500977,1.3878552913665771,-2.393057346343994,6.873047828674316,-1.9875915050506592,2.9714527130126953,5.062066078186035,5.424850940704346
1965-04-01,0.9448602199554443,-3.8773117065429688,7.043034553527832,-11.801185607910156,0.9691439867019653,-0.12804186344146729,-5.211447715759277,-2.3967361450195312,3.1473259925842285,-11.593668937683105,-1.1773958206176758,2.3393383026123047
1965-05-01,-0.05077528953552246,-5.561723709106445,1.499707818031311,-6.676570415496826,1.0280135869979858,0.12068307399749756,-5.7250871658325195,6.993730545043945,-5.58821439743042,-3.1877987384796143,-1.03905189037323,6.898803234100342
1965-06-01,1.6159758567810059,-12.337636947631836,-0.29729247093200684,-9.514830589294434,-3.8898212909698486,-5.221014499664307,0.5408663749694824,3.9236717224121094,0.9110100269317627,-2.9559993743896484,-3.791950225830078,-1.9081168174743652
1965-07-01,0.8447815179824829,-4.659543991088867,2.49019193649292,-11.647387504577637,-2.9559993743896484,-1.3863836526870728,6.7067413330078125,2.3960001468658447,1.7270922660827637,1.1442815065383911,-8.863582611083984,-0.48346829414367676
1965-08-01,-4.014919281005859,-7.409499168395996,5.8082404136657715,-6.5507354736328125,-3.9707672595977783,-2.164200782775879,3.6830410957336426,6.2151780128479,-1.9000223875045776,-1.185490369796753,-3.0457756519317627,-5.2305803298950195
1965-09-01,2.362150192260742,-10.209493637084961,7.119565010070801,-7.880457878112793,-5.353471755981445,-0.6865689754486084,-0.8653860092163086,5.608819007873535,-0.8940849304199219,-6.389579772949219,-3.5917930603027344,-0.4422593116760254
1965-10-01,-4.516048908233643,-0.8631783723831177,12.317031860351562,-8.03646183013916,-8.633255004882812,-4.206982612609863,-10.817323684692383,4.705167770385742,-5.715520858764648,-0.17734527587890625,-2.8647513389587402,0.7093808650970459
1965-11-01,5.71552038192749,-0.280367374420166,7.438933372497559,-10.997611999511719,-10.07703685760498,0.8962925672531128,-4.892815113067627,6.777384281158447,-2.2856197357177734,2.6130828857421875,0.9610493183135986,-5.22763729095459
1965-12-01,5.138596534729004,-4.654392242431641,1.5578417778015137,-1.8455679416656494,-1.1648858785629272,-2.2892990112304688,-17.6778621673584,2.908167839050293,2.1914281845092773,-2.9140543937683105,4.575654029846191,3.621227979660034
1966-01-01,-5.3020405769348145,-1.729492425918579,10.438437461853027,-5.225367069244385,-2.3334765434265137,8.272774696350098,-13.194341659545898,5.525550842285156,2.3262431621551514,-1.1349116563796997,7.906767845153809,5.934234619140625
1966-02-01,3.6506683826446533,-3.1110610961914062,-0.6763174533843994,3.3548245429992676,2.8448739051818848,-3.2586212158203125,-8.33932113647461,5.992101669311523,2.160599708557129,1.155888319015503,7.268063545227051,3.0835742950439453
1966-03-01,-0.9844582080841064,-5.606563568115234,-5.750507354736328,-7.537866592407227,1.6397989988327026,0.21917009353637695,-8.94113540649414,7.1790924072265625,3.6412649154663086,-2.3045430183410645,2.3768765926361084,8.437694549560547
1966-04-01,3.453921318054199,-7.61526346206665,3.5334880352020264,-9.48580551147461,0.0983734130859375,-2.1287729740142822,-3.5117883682250977,3.5891852378845215,0.0947568416595459,-1.4936854839324951,0.8636610507965088,2.7370970249176025
1966-05-01,0.3045237064361572,-7.972590446472168,-1.7020058631896973,-4.764603137969971,0.027486681938171387,-1.0712581872940063,2.3370931148529053,-0.7660109996795654,-5.9544878005981445,0.9859046936035156,-3.5776116847991943,7.953784465789795
1966-06-01,-3.317934513092041,-13.093073844909668,7.0192365646362305,-2.8202803134918213,-6.301689147949219,-4.588109493255615,-3.048854351043701,2.5164802074432373,-3.688281774520874,-0.2343604564666748,-4.07598876953125,-0.7204408645629883
1966-07-01,2.84053373336792,-5.551590919494629,4.366769313812256,-7.695553779602051,-4.102752208709717,-3.391714572906494,0.6097707748413086,1.1146583557128906,1.0387080907821655,3.5074479579925537,-5.534230709075928,-0.28499388694763184
1966-08-01,1.2969383001327515,-9.480018615722656,7.347629547119141,-5.843818187713623,-4.853573322296143,-0.9099546670913696,-1.39748215675354,-4.178702354431152,-4.068032264709473,-3.723724603652954,-4.024631977081299,6.371851921081543
1966-09-01,-3.609438419342041,-4.65899658203125,6.585235595703125,-0.8368977308273315,0.27125024795532227,-2.660423755645752,-5.249960899353027,2.531670093536377,-0.6300241947174072,-3.890091896057129,-6.154851913452148,5.858284950256348
1966-10-01,-1.3728885650634766,-4.729883193969727,10.936092376708984,-1.4112253189086914,-0.842684268951416,-3.8582653999328613,-9.0018949508667,1.3200851678848267,-7.472043037414551,1.3548049926757812,-2.8311305046081543,5.260087013244629
1966-11-01,-0.8144744634628296,-3.1479508876800537,9.526312828063965,-5.09661340713501,0.30307698249816895,1.0235180854797363,-13.381685256958008,0.6567875146865845,-2.4672937393188477,-8.12015151977539,-1.2737915515899658,9.871343612670898
1966-12-01,2.188809871673584,-4.617766380310059,10.640971183776855,-5.045980453491211,-0.8672778606414795,4.665506362915039,-17.81210708618164,2.497673511505127,1.0148380994796753,-6.826829433441162,2.05499267578125,2.476696729660034
1967-01-01,-3.466282606124878,7.102424144744873,9.049969673156738,-8.632817268371582,10.888440132141113,-3.4887638092041016,-2.474607467651367,3.1465487480163574,-3.5079145431518555,3.803501844406128,4.83098030090332,3.890096664428711
1967-02-01,-7.134063720703125,-3.643634796142578,8.375530242919922,-6.739392280578613,9.751052856445312,3.6536266803741455,-8.729402542114258,10.145724296569824,5.277276039123535,8.870951652526855,7.209001541137695,6.170699119567871
1967-03-01,-3.987515449523926,-3.025815725326538,3.5079145431518555,2.040802001953125,8.870951652526855,-2.69942045211792,-4.467116355895996,4.689431190490723,1.9850151538848877,-5.678608417510986,3.7668657302856445,7.951716899871826
1967-04-01,5.545385360717773,-0.48542940616607666,6.430482387542725,-10.168206214904785,-1.165696620941162,-7.679443359375,-5.864287376403809,3.582019567489624,0.011656999588012695,-3.748547315597534,-0.9550385475158691,6.404670715332031
1967-05-01,-0.8384689688682556,-1.6536240577697754,11.248140335083008,-9.81017017364502,-4.275609016418457,-0.8034980893135071,-10.207340240478516,-0.6303088068962097,2.5120761394500732,-10.706924438476562,-3.403834342956543,2.2173216342926025
1967-06-01,-6.151548385620117,-12.381364822387695,0.6486269235610962,-8.152383804321289,-0.13238990306854248,-3.1090798377990723,-3.14738130569458,-5.145718574523926,4.885934352874756,-14.487112045288086,-5.781855583190918,6.388017654418945
1967-07-01,3.284766912460327,-9.678613662719727,1.8884286880493164,-2.092425584793091,-1.1923412084579468,-4.646966934204102,1.06911039352417,3.131561279296875,0.8201508522033691,-10.331403732299805,-6.505420207977295,2.5312271118164062
1967-08-01,-0.28892624378204346,-3.7260663509368896,2.526231288909912,1.525397539138794,3.6403043270111084,-1.290592908859253,2.045797824859619,9.358878135681152,8.431318283081055,4.619489669799805,-3.781853199005127,-5.6078338623046875
1967-09-01,-1.8051648139953613,-10.090770721435547,9.743558883666992,-6.66362190246582,2.07077693939209,-7.214829921722412,-10.017498016357422,1.2239816188812256,-0.001665353775024414,2.310577392578125,-7.404672145843506,1.279768466949463
1967-10-01,-0.7701926827430725,-7.756878852844238,8.856797218322754,-5.994178771972656,0.3846799433231354,-3.271444797515869,-5.515410423278809,9.843475341796875,-0.9217329621315002,-3.1723601818084717,-3.3996710777282715,0.37718629837036133
1967-11-01,4.302253246307373,-4.971696376800537,9.534566879272461,-9.507089614868164,-1.9117426872253418,-0.9716914296150208,-3.0241501331329346,4.74854850769043,-0.12489604949951172,0.2980853319168091,-0.8093265891075134,4.574526786804199
1967-12-01,-2.950045108795166,-6.533730506896973,12.6378173828125,-4.532895088195801,-3.8584558963775635,5.3813557624816895,-16.65614128112793,6.221489429473877,6.481274127960205,-3.579521656036377,2.841801881790161,4.115741729736328
1968-01-01,-2.144702672958374,-3.0839834213256836,8.460604667663574,0.9767952561378479,3.3529560565948486,0.735427737236023,-10.572039604187012,6.290420055389404,-1.489258885383606,8.227730751037598,8.67436695098877,3.281465768814087
1968-02-01,0.14864277839660645,-1.252138376235962,15.741975784301758,-4.80682373046875,0.9081365466117859,-2.655750274658203,-17.973033905029297,7.459743499755859,3.5943233966827393,-0.3524957299232483,6.4574666023254395,5.082874298095703
1968-03-01,-2.618943929672241,-1.65559720993042,9.028985977172852,-5.401394844055176,3.952481746673584,0.17483222484588623,-15.94936752319336,11.277030944824219,6.907641887664795,0.5096323490142822,2.587799549102783,5.007137775421143
1968-04-01,4.473439693450928,-6.245119094848633,7.014522552490234,-6.753335952758789,2.644425392150879,-0.5924475193023682,-3.5561013221740723,-1.1332241296768188,-6.776693820953369,-1.3420319557189941,0.043177127838134766,3.7995920181274414
1968-05-01,-1.7221325635910034,-5.0644707679748535,7.511414527893066,7.0159382820129395,-3.297745943069458,-4.690740585327148,4.955466270446777,2.5212645530700684,-8.276570320129395,2.8447394371032715,1.2811590433120728,5.997381687164307
1968-06-01,3.084691047668457,-10.399330139160156,10.957802772521973,0.26897287368774414,-3.0620408058166504,-7.623957633972168,0.05733370780944824,17.577360153198242,3.2765111923217773,15.434072494506836,-2.37969970703125,-8.06563949584961
1968-07-01,-1.0404993295669556,-2.4334945678710938,10.746164321899414,-3.331721305847168,0.7198557257652283,-8.312668800354004,-2.879422664642334,3.6219286918640137,-1.413521647453308,1.6534733772277832,-6.323687553405762,3.532742977142334
1968-08-01,-0.026189446449279785,-6.153810501098633,5.618696212768555,-2.2565388679504395,1.843170404434204,-0.34329402446746826,-2.1482415199279785,2.405181646347046,-1.0320055484771729,-4.937063217163086,-5.714960098266602,4.897425174713135
1968-09-01,-2.508523464202881,-6.4334001541137695,4.76506233215332,-1.126145839691162,0.3864712715148926,-0.8274446725845337,2.45048189163208,2.645841121673584,-3.6106033325195312,3.1420249938964844,-5.48350191116333,-0.008493900299072266
1968-10-01,-1.9833190441131592,-8.420258522033691,6.667689800262451,-6.333597183227539,-0.6490733623504639,-3.134946823120117,-16.06332778930664,4.11174201965332,1.4198923110961914,-0.3171045780181885,-2.795191526412964,1.9266935586929321
1968-11-01,3.2142224311828613,-10.618047714233398,4.668090343475342,-1.660551905632019,-0.49618375301361084,3.45559024810791,-13.73105239868164,0.0601649284362793,2.3952717781066895,-5.3454766273498535,-0.8677904605865479,3.5440683364868164
1968-12-01,2.957991123199463,-5.785742282867432,6.456050872802734,-3.3515403270721436,-0.2923307418823242,-0.8515106439590454,-10.069485664367676,-1.760354995727539,3.220593214035034,-3.8986871242523193,1.5841071605682373,3.458421230316162
1969-01-01,7.445815086364746,-0.41336196660995483,7.92352819442749,-10.03879165649414,-3.544617176055908,-2.080437183380127,-15.152063369750977,12.082131385803223,-3.6733193397521973,-4.452347755432129,5.047407150268555,3.5923123359680176
1969-02-01,-1.007664442062378,-4.7794036865234375,7.498053073883057,-5.6106696128845215,0.9470986127853394,-2.6043319702148438,-23.015783309936523,6.778076648712158,2.388566017150879,-1.3233639001846313,11.90951919555664,7.8076958656311035
1969-03-01,-6.091411590576172,0.013627350330352783,7.197494983673096,-6.8674116134643555,2.426419734954834,-5.41458797454834,-14.565332412719727,1.8162188529968262,-3.47648024559021,-3.565814971923828,4.363770008087158,8.896368026733398
1969-04-01,1.5641133785247803,-5.932425498962402,4.2312822341918945,-8.302064895629883,4.483387470245361,-2.5725350379943848,-6.454049587249756,-10.79586410522461,-0.5662908554077148,-2.429448127746582,0.7260333299636841,2.876878261566162
1969-05-01,1.8858692646026611,-7.784226894378662,2.455188274383545,-13.787060737609863,-6.409381866455078,-4.808172225952148,-5.476667881011963,0.9592117667198181,8.879711151123047,-9.5035400390625,-1.6118088960647583,-1.075800895690918
1969-06-01,-5.703790187835693,-10.386287689208984,11.793686866760254,-9.607258796691895,-2.4029507637023926,-2.9518284797668457,1.8321170806884766,-0.8698771595954895,4.83164119720459,-0.6912078857421875,-3.8686442375183105,0.715434193611145
1969-07-01,0.012870192527770996,-8.314935684204102,5.107973098754883,-9.112133979797363,-4.669628143310547,-2.4211201667785645,1.4437389373779297,5.840819835662842,-10.012292861938477,-6.135321617126465,-7.102860927581787,7.3284687995910645
1969-08-01,-7.410233020782471,-15.821316719055176,3.6695337295532227,-8.085542678833008,-4.94368839263916,-1.8866264820098877,-0.9963083267211914,-0.18548297882080078,2.6278011798858643,-4.197214126586914,-4.084410190582275,-2.6732258796691895
1969-09-01,-3.289483070373535,-6.590322494506836,6.00056266784668,0.9153015613555908,-0.709377646446228,0.5443356037139893,0.33386945724487305,5.731044292449951,0.10069084167480469,3.4015297889709473,-4.741549491882324,-4.718080520629883
1969-10-01,-0.844136655330658,-9.577733993530273,3.7883944511413574,-7.348910331726074,-2.7988996505737305,-0.4708995819091797,-1.7336976528167725,2.749690055847168,-3.022993564605713,0.39519214630126953,-1.3831727504730225,-2.8579516410827637
1969-11-01,-1.5550284385681152,-4.239610195159912,9.93204402923584,-2.8624937534332275,-2.92154598236084,4.671141624450684,-10.24622917175293,2.203083038330078,-1.6269503831863403,-7.699434757232666,-2.4998555183410645,4.845268726348877
1969-12-01,1.0924568176269531,-7.550291538238525,8.777506828308105,0.205166757106781,-0.8168821334838867,4.5121564865112305,-11.608203887939453,-1.3044371604919434,5.668964385986328,-11.96175765991211,3.180464744567871,6.844698905944824
1970-01-01,-2.426774501800537,-9.895687103271484,5.599391937255859,-4.936056137084961,2.6670947074890137,6.315768241882324,-16.844669342041016,-6.67592191696167,-5.598737716674805,0.6901835203170776,2.9152722358703613,12.697674751281738
1970-02-01,-4.60537052154541,0.9914021492004395,11.67680549621582,-7.581541538238525,1.8256467580795288,1.0064631700515747,-13.521442413330078,8.584731101989746,-4.491431713104248,0.21543681621551514,7.673216819763184,7.009226322174072
1970-03-01,-2.92836856842041,-5.675351619720459,9.231040954589844,-4.097883224487305,7.267880916595459,6.051219940185547,-5.812864303588867,-1.4353721141815186,-2.136033058166504,-0.9121686220169067,4.436426639556885,-2.6808457374572754
1970-04-01,0.056969642639160156,-3.7724356651306152,4.725203514099121,-3.2413742542266846,-0.2835383415222168,-7.514094829559326,-6.173672199249268,1.3404228687286377,1.8498750925064087,-2.5164852142333984,0.7229246497154236,5.387884140014648
1970-05-01,-0.10935544967651367,-4.535305023193359,10.905424118041992,-3.401805877685547,-2.3711142539978027,-2.496840476989746,-9.292593955993652,3.352039337158203,-4.372253894805908,7.413252353668213,-0.6083307266235352,0.35753333568573
1970-06-01,-0.15912222862243652,-7.1329874992370605,3.810415267944336,-2.273545742034912,-0.7006606459617615,-4.664959907531738,-1.7051591873168945,8.925238609313965,-2.839967727661133,-1.265773057937622,-3.3251914978027344,4.370944023132324
