,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11,ssta20_cluster12
1965-01-01,-4.6289062,-1.5518188,0.81625366,-2.9129944,0.66607666,2.4139404,-8.957916,-6.7070923,2.078125,-2.1785278,-4.9023438,-1.1162415
1965-02-01,-4.0154114,-0.47924805,1.0306091,-1.212738,0.5276489,1.8379211,-9.239044,-6.1824036,1.9356995,-1.0680237,-4.356201,-0.6668701
1965-03-01,-3.8587646,-1.2501831,0.9477539,-0.15646362,-0.29714966,1.515564,-10.310822,-6.7462463,1.3788452,-0.19537354,-5.3760986,0.21676636
1965-04-01,-4.3652954,-2.3195496,0.99905396,-0.6425171,-0.9209595,1.38974,-11.782349,-7.883972,1.2315674,0.31149292,-6.70343,0.84835815
1965-05-01,-4.960724,-3.4543457,0.6571045,-0.91415405,-1.7803345,1.3875732,-12.27652,-9.971802,1.1740112,-0.097839355,-8.906525,1.3211975
1965-06-01,-5.531494,-4.566498,0.28588867,-1.451477,-2.153534,1.9624023,-13.134186,-11.266083,1.6306152,-0.740448,-9.548126,1.3876038
1965-07-01,-5.908844,-4.8141174,0.4000244,-2.4046326,-3.16156,2.174347,-13.350372,-12.441772,2.2611694,-2.127716,-9.9244995,1.5276794
1965-08-01,-6.610779,-5.3793335,0.74142456,-3.987732,-3.681366,2.2931824,-12.97406,-13.123749,2.5207214,-2.830658,-10.294617,1.1021729
1965-09-01,-7.4692383,-5.2992554,0.63690186,-4.481964,-3.4655762,2.270996,-12.642975,-12.64798,3.1322021,-3.1791687,-10.525879,0.56204224
1965-10-01,-7.1256714,-5.251068,0.803833,-4.532074,-3.142456,2.013794,-13.787811,-12.078888,3.0177307,-3.3171082,-10.286102,0.9824524
1965-11-01,-7.6067505,-4.1748962,0.8386841,-4.702301,-2.1301575,2.3864746,-12.842865,-10.934814,3.1229248,-3.2667847,-9.497314,0.73638916
1965-12-01,-6.9255676,-3.1029968,1.147644,-3.5151672,-1.2254028,2.270813,-11.366821,-9.242737,2.5736694,-2.5466614,-8.017303,0.5004883
1966-01-01,-5.695282,-1.7839966,1.2498474,-2.059845,-0.2000122,2.4167786,-10.063477,-7.1007385,2.874176,-1.9483948,-6.3261414,0.6951294
1966-02-01,-5.0802307,-1.6036377,1.3096619,-1.50177,0.17401123,1.8719482,-9.332947,-6.804413,2.497284,-1.6338806,-5.895172,0.5663452
1966-03-01,-5.3486023,-1.6592102,1.4830627,-1.8407593,-0.47109985,1.7029114,-9.609375,-6.95932,2.1991577,-1.2108765,-6.6340637,1.5410461
1966-04-01,-5.3131714,-2.3050537,1.2320557,-2.8743896,-1.1255188,1.815033,-12.518005,-8.479126,1.9254761,-1.0952454,-7.351013,1.2633362
1966-05-01,-5.834198,-3.8165283,0.8406372,-3.7686157,-2.0363464,1.8971252,-13.05014,-9.348602,2.558258,-1.1815796,-8.256805,0.6560669
1966-06-01,-7.015381,-4.456085,0.66903687,-4.270508,-2.6446838,2.2903442,-13.153137,-10.944336,2.6337585,-2.040039,-10.133942,1.0769958
