,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10,mgv500_cluster11,mgv500_cluster12
1965-01-01,-0.14437819,0.24239638,0.042827774,-0.4145905,-0.34644875,-0.10110893,0.11921134,0.21178408,-0.3140703,-0.32466698,-0.7919458,0.030906677
1965-02-01,0.043269254,0.2616762,-0.16277497,0.28434104,-0.18073025,-0.23400743,-0.23474328,0.011038065,0.19324008,0.123332165,-0.56647456,0.14746884
1965-03-01,-0.048567582,0.29655656,0.080062866,0.4201831,-0.4911212,0.25829116,-0.3280519,-0.048861932,0.22753175,0.38765755,-0.7018751,0.2930244
1965-04-01,-0.1640995,0.114943266,-0.17778675,-0.40325803,-0.26388398,-0.2245883,-0.4156207,0.39118975,0.2962622,-0.16807327,-0.089334905,0.6898068
1965-05-01,-0.17660938,0.068436146,-0.30067745,-0.40679026,-0.08359508,-0.11803393,0.5695652,-0.11862262,0.21296144,0.3407089,-0.29376024,-0.10861478
1965-06-01,-0.0651983,0.21134257,-0.477434,-0.44402537,-0.51879007,0.40355235,-0.22032022,0.18352656,-0.09036513,0.13481183,-0.15203123,0.37588352
1965-07-01,-0.067700244,0.12936635,-0.67082125,-0.13069093,-0.39531064,0.32466692,-0.24327946,0.27168408,-0.31730825,-0.057398032,-0.6465374,0.52026176
1965-08-01,0.10935066,0.05666218,-0.4145905,-0.21619931,-0.71306026,0.20928212,-0.37941584,0.36425683,-0.54572296,0.03620491,-0.23665655,0.36808336
1965-09-01,0.009713506,0.18337941,-0.13142681,-0.33187842,-0.5914942,0.729691,-0.17572632,0.3886878,-0.30244356,0.35748678,-0.34438825,0.223558
1965-10-01,-0.3326143,-0.08359511,-0.32010448,0.21104808,0.37529492,-0.036793612,-0.1717526,0.06254916,-0.3336445,-0.14055161,-0.2521099,0.009419155
1965-11-01,-0.0030906678,-0.1735187,0.041797567,-0.030906653,0.013098526,0.09904842,-0.44299513,0.2254713,0.11126391,0.03370285,-0.025902748,0.39383888
1965-12-01,0.068141796,0.06990788,0.5140804,-0.14452532,-0.37632504,0.07711945,-0.31200987,-0.087716006,-0.42857203,-0.0076530455,-0.50230646,-0.37382317
1966-01-01,0.1257155,0.10314751,0.34850246,-0.3865499,-0.40853924,-0.20007429,0.4030419,-0.079566814,-0.08419609,0.13888016,-0.238411,-0.40202922
1966-02-01,0.11443148,0.07681811,-0.1526235,-0.3794612,-0.21859162,0.16680089,0.43891925,-0.036311388,-0.54669607,-0.11848211,-0.7566077,-0.86279315
1966-03-01,0.12687282,0.1640522,0.03587737,0.022567987,-0.03052473,0.0011573315,0.17707224,0.16144824,-0.015045333,0.12860885,-0.435592,-0.31522903
1966-04-01,-0.42705655,-0.17461288,-0.44904596,-0.34430715,-0.39494053,0.16520956,0.24217233,0.18633091,-0.16795817,0.2894784,-0.26112372,-0.08708944
1966-05-01,0.083762124,-0.05656471,-0.30423445,0.20152092,-0.102713466,-0.21049023,-0.16086955,0.059024047,-0.10473881,0.0724781,-0.35862917,0.3878519
1966-06-01,0.18372694,0.06466608,-0.27703705,-0.093020774,-0.02560606,-0.50850403,-0.09909687,0.20108695,-0.27559036,0.34126917,-0.090561435,0.2016656
1966-07-01,0.14322022,0.04123001,-0.743009,-0.21497495,0.03472004,0.048174,-0.055117942,0.10039878,-0.28065372,0.22322097,-0.21309428,0.018083358
1966-08-01,-0.060036756,0.19457693,-0.41577253,-0.6057201,-0.23117766,0.12643883,-0.05323744,-0.012441349,-0.39334923,-0.17967625,0.051790666,0.0742141
1966-09-01,-0.36354786,0.19226225,-0.5203668,-0.34387314,-0.083761975,0.42213798,0.14539023,0.20369096,-0.05323739,-0.10965745,-0.4548326,-0.64246553
1966-10-01,-0.07392478,0.13323817,-0.46264452,-0.04933138,0.31320375,-0.23754302,-0.2776157,0.007812023,-0.3307084,0.14133954,-0.26271504,-0.262715
1966-11-01,0.14133954,-0.014900684,-0.14987488,0.030669402,0.3502385,-0.46032995,0.062930085,-0.002025342,0.030380059,0.0044846535,-0.28730837,-0.31710976
1966-12-01,-0.049331427,0.15681887,0.19732562,-0.26560837,0.16260548,-0.3392438,0.37410852,0.24390836,-0.1005435,0.02068739,-0.023725366,-0.16130355
1967-01-01,0.04429648,0.07443806,-0.12839317,-0.017152404,-0.028476287,-0.4454627,0.29658657,-0.02531228,-0.19950067,0.24030003,-0.46611214,-0.021149063
1967-02-01,0.046960928,0.13039151,0.3555375,-0.080100015,-0.16219836,0.046128273,0.055953432,-0.15587029,-0.19100775,0.39383897,-0.746712,0.040299796
1967-03-01,0.13355553,-0.044463,-0.22781047,-0.67677015,0.22081622,0.14437988,-0.099417284,-0.23480463,0.023313904,0.34354743,-0.16952561,-0.2850961
1967-04-01,-0.33788553,-0.10258131,-0.22164889,-0.2874275,0.16835995,-0.22947574,0.113239095,-0.051290654,0.06744385,-0.0013322353,-0.41032523,-0.11390523
1967-05-01,-0.46228203,0.06561208,0.004662752,0.008659458,0.05978365,-0.27310604,0.13755222,0.24363062,-0.14188194,-0.09159045,-0.10507925,-0.041798554
1967-06-01,0.094921015,0.09442143,-0.37835178,-0.47244018,-0.19134083,0.09691934,0.08942561,0.18934247,-0.26794377,-0.29791877,-0.135887,0.5142387
1967-07-01,-0.07710252,0.050124966,-0.001665306,-0.5666951,-0.57002574,0.33838505,-0.37452173,0.50641197,-0.5710248,-0.033139087,-0.13422164,0.39850178
1967-08-01,0.36885977,-0.032806028,0.23813519,0.23846817,-0.12756053,-0.0764364,-0.61299,0.20532914,-0.32606205,0.26577887,-0.16103268,0.08276453
1967-09-01,0.030974234,0.08975866,-0.702249,-0.08476277,0.2572859,0.3235641,-0.1660285,0.13705263,-0.4013327,0.1257287,-0.47210717,0.49275666
1967-10-01,-0.20782709,0.31190714,-0.20949236,-0.38118282,-0.55154103,-0.22048321,0.06194844,0.48193234,-0.017318916,0.3700255,-0.5512081,0.060782753
