,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8,zgu850_cluster9,zgu850_cluster10,zgu850_cluster11,zgu850_cluster12
1965-01-01,-0.25060424,-0.02867775,0.08310051,-0.004562378,-0.16391906,-0.07071686,0.18770866,0.1808651,-0.0074951174,-0.0661541,0.13589326,-0.21019478
1965-02-01,-0.30274564,0.042038728,-0.06810951,-0.0042362213,0.06419907,-0.26135826,0.23724289,0.05800743,-0.04790497,-0.11796951,0.29101372,0.08570747
1965-03-01,-0.6410122,0.06941299,-0.22714043,-0.00032577515,0.31121826,-0.318388,0.0205307,0.17467347,0.12155457,-0.027700042,-0.03291435,-0.22257805
1965-04-01,0.26950532,0.077560045,-0.43766135,-0.048882294,0.21084633,-0.020204926,0.098091125,-0.020856857,0.09548378,0.004888153,0.054096602,-0.1730442
1965-05-01,0.1688076,-0.1557724,-0.2502781,0.025744628,-0.13133125,-0.21899375,0.120903015,-0.20660973,-0.15577202,0.06648026,-0.055073928,-0.06224365
1965-06-01,0.28710327,0.15707588,-0.33696327,0.17141457,0.13621922,-0.09320259,0.075279236,0.09580956,0.07853775,0.038454436,-0.009776497,0.085055545
1965-07-01,0.5520462,0.2219265,-0.30828553,0.26689833,0.0638731,-0.37639505,-0.040735245,0.22453365,0.0009777069,0.042039108,-0.09222488,-0.097113036
1965-08-01,0.35977477,0.08864021,-0.2382206,0.098090746,0.37215883,-0.12188034,0.058332823,0.25940323,0.085055545,-0.16750412,0.06941299,-0.063547134
1965-09-01,0.5380333,0.20302506,-0.1818428,0.175325,0.13393784,-0.026396561,0.023137664,0.0984169,-0.11536255,-0.17434768,-0.26331368,-0.09580994
1965-10-01,0.3561905,0.03812828,-0.17923585,0.018901443,-0.004562378,0.2512558,0.08831444,-0.02281189,-0.0016292572,-0.253537,0.123184204,0.08570747
1965-11-01,0.10330506,-0.15837936,-0.17988738,-0.03519554,0.059310533,0.028026199,0.12122879,0.031936646,0.054748535,-0.37150687,0.4471119,0.042038918
1965-12-01,-0.5435734,-0.16554871,0.022485733,0.017923355,0.18575363,-0.33859253,0.16000862,0.27015725,-0.29492456,-0.29101372,-0.060614396,0.15055808
1966-01-01,-0.39551696,-0.239608,0.21170807,0.02986908,0.038731385,0.20612869,0.13129196,-0.004266739,0.04824982,-0.3347946,0.05054741,-0.09518661
1966-02-01,-0.32691726,0.0029541017,0.2484703,0.015426636,0.09617157,-0.09748421,0.063020326,-0.059409715,0.15558091,-0.124399565,-0.20514373,-0.14409295
1966-03-01,0.054486085,0.10733108,0.20448723,-0.019693756,-0.19989204,-0.17067948,0.08796539,-0.04496765,0.13129196,-0.042341612,0.1457344,-0.030853271
1966-04-01,0.47133827,-0.012472535,-0.13884124,-0.045295715,-0.16772576,-0.0009845734,0.10733108,-0.007877732,0.10962868,-0.015426636,-0.027899552,-0.20678481
1966-05-01,0.28457528,-0.016740035,-0.2336998,0.091576,-0.058096696,-0.06072273,0.08632469,0.15820694,-0.04201355,-0.14015427,0.25503463,-0.200877
1966-06-01,0.31608582,0.0065647126,-0.17166404,0.062363815,-0.012472535,-0.023960877,0.04562378,-0.021663284,0.0062362673,-0.04004364,-0.15919152,-0.124399185
1966-07-01,0.43785897,0.064661406,-0.28720093,0.05350151,0.07122574,-0.07746239,0.052516937,0.07221069,0.1385128,-0.20809785,-0.3446415,-0.24485931
1966-08-01,0.31575736,0.15131417,-0.13293342,0.18118286,-0.09584312,-0.048905946,0.03249512,0.15459633,-0.16772537,-0.0682724,-0.19956398,-0.27669793
1966-09-01,0.28030854,-0.10634651,0.2225399,0.031510163,0.015427018,-0.050875854,0.021663666,0.08960686,-0.0009849549,-0.049562834,-0.23927955,-0.20744094
1966-10-01,0.43753013,0.07024117,0.17232056,-0.025273895,0.007549286,-0.112911224,0.10175095,-0.061050795,-0.19135818,-0.113895416,0.12505531,0.015755082
1966-11-01,0.027571106,-0.08632431,0.0938736,-0.11717834,0.03216629,-0.038731,0.19135818,0.023960877,-0.07910347,-0.1349022,0.14442138,0.3751667
1966-12-01,-0.05054741,0.010831451,-0.04135704,-0.068928525,-0.16214561,-0.031181717,0.22746353,0.026914978,0.19168624,-0.04004364,-0.040700532,0.092560574
1967-01-01,-0.14531212,-0.06922722,-0.12506637,-0.066288754,-0.20409012,-0.8908123,0.29748154,-0.11984177,0.11037216,-0.14367905,-0.021551896,-0.113637544
1967-02-01,-0.62043345,-0.16000672,-0.0013061523,-0.009796524,0.117556,-0.5335728,0.27723616,0.093717955,0.24523468,-0.087840274,0.012408828,-0.0026123046
1967-03-01,-0.04114456,0.1485775,0.0829422,0.0068572997,-0.022858048,-0.7680317,0.14596558,0.23739776,0.05355377,-0.17241517,-0.09992256,-0.29944116
1967-04-01,0.24458161,-0.027429963,0.13257675,-0.05583916,0.2870323,-0.17992592,0.1329033,0.12147446,-0.12082138,-0.19984475,-0.179599,0.089472964
1967-05-01,0.25927582,0.067921445,-0.096983336,0.10220833,-0.03983841,-0.012408447,0.1495575,-0.12898521,0.2550312,-0.25045928,0.18906899,0.014694596
1967-06-01,0.06073723,0.38303605,-0.0052246093,0.2530716,-0.16065979,-0.17241517,0.11037216,0.039838027,0.07902298,-0.12245407,0.030368423,0.13061753
1967-07-01,0.24980621,0.052247237,-0.07183991,0.2645008,0.0117553715,-0.30042037,0.06890106,0.16457824,0.14204636,-0.1355156,-0.06596203,-0.17796631
1967-08-01,0.2729908,-0.21127395,0.12473984,0.1727417,-0.052246857,-0.35397378,0.05224762,0.05845108,0.021552276,-0.14629135,0.15412903,-0.011102295
1967-09-01,0.38401565,-0.012081909,0.089472964,0.121147916,0.010122681,-0.12343369,0.14661789,-0.052247237,-0.06759491,-0.116902925,0.15608788,0.010122681
1967-10-01,0.43463022,-0.12898484,-0.0724926,-0.033633806,0.09077911,-0.15870056,0.2315197,0.032001115,0.037226103,-0.12082138,-0.029062653,0.31413573
1967-11-01,0.08751373,-0.22662163,-0.0173069,-0.121147916,0.24850006,-0.23674431,0.094371416,0.13094406,-0.15804748,-0.26384774,0.21388626,-0.026449967
1967-12-01,-0.06498222,-0.025470352,-0.11135177,-0.0022857666,-0.08588104,0.032654572,0.04277725,0.33895302,0.12735252,-0.25013274,-0.066941835,-0.0519207
1968-01-01,-0.34644318,0.29976425,0.5065361,-0.009116745,0.79791373,-0.43469507,0.23375778,0.27277833,-0.07366486,-0.2760605,-0.19874915,-0.07184143
1968-02-01,-0.64949,0.11450882,0.06600647,-0.011304855,-0.2352169,-0.19911385,0.19400863,0.17395096,-0.11159134,-0.2523567,0.07585297,-0.13310738
