,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,21.92102813720703,30.625273541706367,49.896195670154604,69.48511460248162,26.166918969923447,34.61780421781224,30.127363062616602,39.22270916877909,86.07549956350616,41.361989646122375,40.070028866038605,60.10917481921968
1965-02-01,22.739791870117188,31.5058708190918,51.03527675165194,74.16641010957605,26.39694624049689,35.02077898442351,30.719751386500114,41.51252990073346,86.3918246644916,43.6694046546673,41.48863998113894,61.538855234781906
1965-03-01,22.91933250427246,31.231547564995,51.025661575459985,77.94597289141485,25.98024696432134,35.08026552516104,29.377797824233323,40.05748261796668,85.61038392962831,45.11295844768656,40.22230634502336,63.25911567324684
1965-04-01,22.711124420166016,30.59595387156417,51.604643491941076,78.55672275318818,25.45523694766465,35.09840681063418,28.11346481095499,38.04968570141082,87.40564404111919,45.76209166954304,38.51629892985026,66.14874885195778
1965-05-01,21.678667068481445,29.388655685796973,50.466778122376056,76.83227763456456,24.052701970582365,34.09683025435896,26.89322286577367,34.52982801072141,87.40437247536399,44.39096121952452,34.80826733159084,67.52879733131046
1965-06-01,20.71014404296875,27.730104399890436,48.89447934159608,74.21623678768381,22.93929438437185,33.29683644882101,24.890865496735074,30.82972587423122,87.35488544810902,42.33085369241649,32.726175644818476,66.83314641316733
1965-07-01,19.965585708618164,26.548536812386864,47.65915380460079,71.36439155129825,21.860917409261067,32.635899726918204,23.64059989132098,27.49791855507709,87.643999041933,39.76833409276502,31.104121488683365,66.16976601736886
1965-08-01,19.229721069335938,25.65063848728087,47.703994323160046,67.4481616300695,21.276829319615516,32.35692283175639,23.461673508829143,26.00492517998878,87.5941767837062,38.37722581008385,29.882608675489237,65.42639505295527
1965-09-01,18.581819534301758,25.76343257252763,47.577294679445636,66.14748449886545,21.583368444955475,32.304290114649085,23.790733849824363,27.386397503791972,89.07038948752663,37.791913131187705,29.631805419921875,64.91889045352028
1965-10-01,19.0815486907959,26.387705454012245,48.51926464900792,67.76672251084271,22.225851653724586,32.825970176039945,23.52881645088765,28.943449385622717,90.00047625917377,37.70125816608298,30.49468059165805,66.46268027169364
1965-11-01,19.397056579589844,27.764506456328604,49.5770766356281,68.2308926301844,23.459179170670048,33.56974014383278,24.61162681010232,32.16723584114237,90.89931719230883,38.38357267708614,32.083085004021136,66.26627785818917
1965-12-01,20.38752555847168,29.031118532506433,50.60372575421199,69.50931549072266,24.703886175668366,34.34615735186647,26.77448898998659,35.500015096461524,89.40227970932469,40.139586350013474,35.03836463479435,65.83749226161412
1966-01-01,21.352197647094727,30.546737298732854,50.94100738240179,72.98836427576401,25.965210699266002,34.99884068571179,29.201319680285096,39.74599635347407,89.82486724853516,42.152506729652146,38.29028185676126,65.60882840837752
1966-02-01,21.961191177368164,30.807825414145867,51.34330107786945,75.28007170733284,26.79812215989636,35.206247797075484,30.6304248411264,40.63137541425989,89.20825033476858,43.582580829488826,39.8435817045324,66.16994312831334
1966-03-01,21.921550750732422,30.988628108326985,51.75142199079567,74.690123165355,26.26015140164283,35.37131176879075,30.16850485730527,40.25926387056391,88.90885439786044,44.048056109198214,39.05984467151118,67.15443474905831
1966-04-01,22.069992065429688,30.30926541584294,51.662330983955165,72.39615496467141,25.527240384009577,35.241343011919234,27.380726942375524,37.86958329221036,89.80398467092803,43.937498947669724,37.607585682588464,67.1843755812872
1966-05-01,21.23018455505371,28.874611273044493,50.413301057904675,68.70277629179112,24.177359509211712,34.35363516902292,25.9374333851373,35.597983826982215,90.64440293745561,42.31517397124192,35.047635845109525,65.84868658156623
1966-06-01,19.691181182861328,27.75673982573719,48.97720301262686,67.5441349253935,23.00553270565566,33.68668840420957,24.934503925380422,32.370567321777344,90.2424956813003,40.30740672144397,31.47151423435585,66.29836218697685
1966-07-01,18.692975997924805,26.65690212714963,48.01404721268983,66.42997405108284,22.13405998804236,32.980019525186904,24.344549606095498,29.880089455462517,90.67572969378847,38.49863841615875,28.132879967783012,66.82907740275066
1966-08-01,18.421911239624023,26.292938139380478,47.10019370105779,63.078296885770904,21.643776021977907,32.136649327562345,23.37064173684191,28.290292049976106,88.60243595007694,37.257776589229195,28.779070985083486,62.83482142857143
