,r900_cluster1,r900_cluster2,r900_cluster3,r900_cluster4,r900_cluster5,r900_cluster6,r900_cluster7,r900_cluster8,r900_cluster9,r900_cluster10,r900_cluster11,r900_cluster12
1965-01-01,83.57757414230193,81.68417998034545,136.93614372840295,218.05453580968518,373.1371446089311,120.4149751102223,395.8819580078125,111.87514518071147,212.18559830277053,131.43309231462152,183.26377868652344,401.3986924115349
1965-02-01,84.45093944819287,81.83618025346236,133.34076221172626,226.29410238826975,385.21530844948506,113.90872843125287,420.69759368896484,112.2874324761548,215.11969389738857,137.8454668768521,155.8023452758789,381.8086960736443
1965-03-01,84.80534409031723,82.98519211586076,146.7316407423753,209.82228447409236,381.7886005748402,115.85341060862821,414.37095642089844,114.30645914911067,258.91404328522856,145.1044148412244,184.61393992106122,387.5675425809972
1965-04-01,81.30839954723011,81.97366155759252,179.15753584641675,220.03324172076054,358.36455605246806,115.62883152681238,399.1880798339844,112.84780039370638,195.63906634295427,143.02902221679688,226.80099487304688,357.79389774098115
1965-05-01,81.57727019955414,83.41130728673453,188.91385885385367,228.1329884248621,391.1796223033558,117.82710131476907,371.3495635986328,116.3581885180427,209.3344935664424,142.6501833159348,233.9544423421224,309.91100984461167
1965-06-01,82.49835390033144,83.33269369722616,201.7395312969501,223.96969514734604,356.9331082430753,115.8688657424029,319.7784233093262,112.24503007907312,210.0361011646412,139.93355323528422,203.2543182373047,343.42952055089614
1965-07-01,83.46031266029435,81.80389211635396,206.78580357478214,212.72962233599492,373.0850913307884,116.68829637415269,286.2114715576172,113.23183300425706,174.648850052445,142.5712453907934,235.24154663085938,318.44994040096503
1965-08-01,80.50133290916982,82.536489313299,198.65084428053635,235.0220848532284,369.0763993696733,117.63204686781938,334.2146682739258,111.35126873127464,178.77619708025895,138.35735978751347,234.2419179280599,354.5872632194968
1965-09-01,74.51822300149936,82.93774344704369,161.22661003699668,218.9384011661305,367.70016063343394,114.1140489017262,277.5166130065918,113.75012814419941,149.17334097403065,137.09733897242054,220.05373636881512,305.5503172032973
1965-10-01,77.38918728298611,83.30494466454091,158.7734662569486,225.58293062097886,388.4995547207919,112.01606638291302,362.23758697509766,115.19815019033487,163.56157373498985,141.90630419500943,184.18561299641928,332.24794724408315
1965-11-01,74.49293810911853,83.93670477048315,130.01839564396784,216.9665168313419,339.6899483420632,116.93561217364142,335.6977844238281,115.21661628797216,150.6071161340784,138.1615868930159,192.89302825927734,311.1305236816406
1965-12-01,82.17613143150253,82.84414464777166,197.76341364933893,208.99988062241496,383.2637093283913,112.15089349185719,377.7322006225586,114.27700079760506,260.45876962167245,139.60973805394667,190.84668477376303,301.62750692928535
1966-01-01,83.55405402906014,83.57642587989268,192.77481665978064,218.96974900189568,406.67925747958094,114.86602110021254,437.4156188964844,116.80851167845495,278.06051748770255,145.03189613079203,177.69939422607422,319.64261672076054
1966-02-01,81.9116457544192,81.484260944405,162.21774174616885,227.4869582232307,390.97803289240056,119.84047609217026,426.16085052490234,114.90909243092953,227.2783632631655,145.49959116968617,207.90625254313153,411.30227481617646
1966-03-01,81.97869965524384,82.92940698488795,163.31005096435547,226.81548174689797,379.97433055530894,119.34723573572495,430.7463836669922,117.6538893320028,184.36313205295139,149.2760756920124,201.05200449625653,407.15260225183823
1966-04-01,81.45459107678346,83.44443928111683,164.72367506760816,231.3350677490234,366.31431579589844,117.013443217558,378.5145950317383,114.30701468754741,169.85653064869066,145.62579187853584,217.37286885579428,371.57177644617417
1966-05-01,82.4002044369476,83.12754968200068,205.02665593073917,219.65327543370861,337.8239718350497,119.17516483980066,339.76722717285156,112.23381931341967,193.68370903862845,132.546904991413,232.9741923014323,306.8818709429572
1966-06-01,82.78101140802556,83.20332344132241,205.95830770639273,230.13610839843747,350.58826099742544,116.23601913452147,373.8153839111328,114.72736469750265,203.46206382468893,133.42975747996363,227.3985544840495,377.8106689453125
1966-07-01,80.97893300682607,82.3189899174854,212.82298748309796,226.81613248937268,327.80959389426494,117.559954699348,256.8639373779297,113.10485543556584,174.44609182852284,141.60135203394398,249.95216369628906,283.89995799345127
1966-08-01,83.52759775489268,82.80287077932647,226.67146829458383,225.7267671472886,336.0872442072088,118.78052318797391,247.8963279724121,113.22894050079641,219.58982679578992,135.2606017014076,238.94292195638022,269.797628066119
1966-09-01,77.1448000512942,82.08651494498204,176.05605492225058,219.78670008042278,326.0163393887606,119.27418428308823,317.902774810791,112.81507917978232,154.03819613986545,133.47196907832705,231.8238067626953,309.1810787425321
1966-10-01,80.18367266414141,83.78168163877545,158.1463887141301,222.68140456255742,330.2535317160866,114.92172129013959,290.02336502075195,112.70878986247534,161.62254898636428,128.75895006903286,205.2184549967448,270.3296436982996
1966-11-01,78.298225788155,83.39467482133345,146.97726323054385,221.1243573357077,315.54017500443894,113.07351729449103,352.47989654541016,112.61562236304422,189.53976101345484,131.1339674324825,190.69271087646484,323.71954076430376
1966-12-01,81.86590021306819,82.31253190474077,172.85974942720853,223.37466969209558,328.110746903853,113.01519169526941,397.36881256103516,113.31497859028936,196.41007317437064,135.8117728397764,211.21234893798828,384.84564388499535
1967-01-01,84.6230477997751,82.20179586699514,156.95972442626953,230.27538972742417,388.88362537730825,113.51124258602366,438.7282180786133,113.55397122577556,219.42323755334922,135.89728782916893,187.7593231201172,383.04443359375
1967-02-01,84.59936585089173,81.94004790951507,184.5644290630634,221.85572455911074,391.76604531028056,117.46578777537626,431.94114685058594,112.69286813087834,288.93836692527486,139.08102101293105,187.65811920166016,419.5062525132123
1967-03-01,85.12856069237294,81.9305612583353,208.98281977726862,226.4789356904871,325.2216685901989,122.55162631764131,419.4426727294922,115.57460155301881,261.93192093460647,133.62076857994344,216.1962890625,420.3872680664062
1967-04-01,81.52240021060211,83.0669287479285,182.4352264404297,218.33682340734143,359.1093583540483,118.14459632424746,420.89527130126953,113.710507142891,195.4678005642361,135.3839874267578,198.73905181884766,344.36221403234146
1967-05-01,82.90323584970803,83.29642132075146,213.50936889648438,227.38005694221047,365.74540571732956,116.72185449039235,401.1798095703125,114.77217442781023,209.05107568811485,134.54985783017915,215.70325215657553,350.9806015912224
1967-06-01,84.58799882368608,82.29916890462239,285.83192091721753,223.03944756002986,360.9913219105114,117.32122757855583,407.10693359375,113.35790689709117,243.03306297019674,136.81011857657597,235.1085917154948,357.8514996696921
1967-07-01,83.39200260663273,82.26741251319346,213.721436720628,232.76912464815027,341.1219510165128,118.74439576092888,309.628963470459,112.18664298937158,207.01042457863136,138.14674903606547,235.1354217529297,318.1345995734719
1967-08-01,79.2967748160314,82.16473550507517,189.26938863900992,221.95472717285153,349.8821952126243,116.67043461519128,231.44378662109375,111.62056043310072,157.35819781268083,135.86640193544585,237.7825419108073,268.3170542997472
1967-09-01,80.20998251558554,80.53497545646898,154.77988903339093,222.70703035242417,337.3922868208452,114.26889195161706,284.0923500061035,111.98444551634557,132.29485970956307,132.95881337132948,219.54554239908856,326.634687535903
1967-10-01,77.03469016335228,83.49262584339489,155.26765676645132,215.87286556468288,331.84491937810725,115.2676918927361,256.8888854980469,114.75702304284549,156.76886947066694,127.42780488112878,192.0791753133138,236.73793568330652
1967-11-01,75.62805329910432,83.48331836738971,126.80018498347356,216.26131394330193,326.9695975563743,110.92532101799459,336.1024856567383,113.15780195217688,173.05741486725984,131.5654096932247,192.3769760131836,292.6095401539522
1967-12-01,80.26716444227431,83.12300287111842,143.89297778789813,209.02229757869944,353.4958232532848,113.55716480928308,382.3868942260742,115.1095418096746,208.30884862829137,136.4343577417834,187.73771921793622,305.8644463034237
1968-01-01,83.96130186138731,82.27792219682173,222.1990291888897,219.30815752814797,380.5537830699574,113.58994315652285,425.4202651977539,111.95193170343788,260.9883908872251,135.49719185664736,176.58696492513022,380.2322836483226
1968-02-01,83.2915874442669,82.66646452624389,184.8144824688251,228.85089201085705,369.83285383744675,114.76038764504824,410.2886962890625,110.00195475457942,289.2504656756366,133.21701575969828,180.57029724121094,417.8883720846737
