,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1555.8163686899038,2168.586243974402,1179.6899839889172,1163.3322669719828,3275.4837528351813,2830.0369262695312,3622.816031319754,3392.635498046875,1043.5911504715837,3273.9245999243954,1905.7978792010613,2808.617485894097
1965-02-01,1557.5030048076922,2163.5201961436173,1180.4728663244914,1162.3694268588363,3270.082732169859,2826.787312825521,3612.350463867187,3399.3086751302085,1043.3533031088084,3284.2928978704635,1908.016104068396,2819.516838921441
1965-03-01,1559.66064453125,2165.592015043218,1180.4197089616644,1163.7057880971624,3277.982650264617,2823.4688652886284,3616.8273925781245,3391.7930094401045,1046.1307189625163,3285.5033628402216,1910.6983112839032,2816.6113959418403
1965-04-01,1568.1003981370193,2160.571808510638,1181.307557571766,1164.2761090158046,3274.2193406628026,2821.689181857639,3635.181971958705,3394.869791666667,1047.8250612249028,3276.191957535282,1913.8895286704008,2832.4345906575522
1965-05-01,1565.4625525841345,2164.135482463431,1181.0172857240188,1164.3446648257902,3275.2315398185483,2822.3229302300347,3630.8415004185263,3386.0107421875,1048.1031981156898,3272.6570375504034,1917.27721016362,2826.5735202365454
1965-06-01,1574.7098482572114,2159.353572764295,1181.852544740189,1165.6973301679238,3266.5084346648187,2809.562174479167,3626.478358677455,3370.5074055989585,1050.5006464034166,3261.651414440524,1918.8364856647995,2836.146884494358
1965-07-01,1572.2710712139422,2162.062494805519,1180.0788347111193,1165.4976259428881,3246.9437137726813,2813.778856065538,3615.6420026506694,3359.049072265625,1050.221023164265,3237.0904737903224,1914.2973126105542,2822.5567287868926
1965-08-01,1567.8541917067307,2164.9972469248673,1183.3523772483647,1166.1970748024426,3275.203188004032,2821.2522718641494,3629.9968174525666,3383.2224527994795,1049.9023121255668,3278.4717190650204,1917.8296359080189,2830.087449815538
1965-09-01,1565.9933706430288,2178.768596243351,1184.56179596657,1166.6932555450792,3278.985398815524,2839.756266276042,3640.707397460937,3392.834879557292,1049.7808426772992,3275.811570690524,1921.702143831073,2833.224826388889
1965-10-01,1565.8774038461538,2172.7861120345747,1185.9321771666062,1166.1443039466596,3278.3980831023187,2842.9662068684897,3630.741010393415,3409.0838623046875,1049.4336063997735,3289.2969931325606,1920.4859319722877,2832.6829698350693
1965-11-01,1559.9240347055288,2167.977061170213,1180.1484573719113,1164.5792081986351,3279.014144405242,2823.8037109375,3624.04065813337,3385.449625651042,1047.8864758743523,3272.7710354712704,1915.3267338590802,2816.704983181424
1965-12-01,1558.046123798077,2169.709031125333,1181.1850614325945,1163.5807852909484,3291.0496865549394,2827.595859103733,3633.3720615931916,3385.2972412109375,1045.6098012973607,3283.7020381804437,1915.890790831368,2822.3741319444443
1966-01-01,1560.0033804086538,2169.929926446144,1180.869027071221,1162.4490251212285,3284.1790968371974,2834.742906358507,3629.872349330357,3395.263671875,1045.3938696668556,3280.110808341734,1910.6848374852593,2821.1212158203125
1966-02-01,1555.9908353365383,2174.610154172208,1182.1893026662428,1163.0579034213363,3289.039857925907,2847.1421983506943,3640.5624389648433,3398.651123046875,1045.2695223951587,3288.341300718246,1913.3960651901532,2812.8492567274307
1966-03-01,1560.7789963942307,2170.1505620428857,1181.07392067133,1162.9055400278378,3275.012403918851,2834.698486328125,3624.728393554687,3397.652791341146,1045.9097274226847,3280.3116336945563,1909.8936836674527,2819.7962443033857
1966-04-01,1565.740215594952,2163.155283826463,1180.4235414017078,1164.069333131286,3270.2916299143144,2828.5686916775176,3630.144391741071,3386.301472981771,1047.1143653355732,3266.578920425907,1913.9101424307191,2824.391343858507
1966-05-01,1569.9423452524038,2167.8447317569817,1179.1916248410248,1165.7511252918464,3253.1547300277216,2813.3897569444443,3601.9594464983256,3372.2261555989585,1049.4602974214702,3260.742384387601,1910.905024690448,2823.2986450195312
1966-06-01,1571.5836275540864,2167.886936918218,1185.4812267214752,1166.897000718391,3283.410841418851,2840.732659233941,3638.4669712611603,3398.265787760417,1050.5900486763278,3281.8127047631046,1923.433584537146,2830.0862630208335
1966-07-01,1567.6980356069712,2167.6373420877662,1181.7375715388807,1165.9835078798492,3263.1211803805445,2824.863518608941,3620.202200753348,3370.61767578125,1049.0366881375487,3257.861131237399,1916.2833735627946,2818.2171291775176
1966-08-01,1572.2655310997595,2174.333028590426,1184.7881938135902,1167.464318987967,3271.4369250882055,2833.231438530816,3641.4088657924103,3389.293619791667,1050.21491964864,3273.2695548765123,1921.2328640919811,2835.8666314019097
1966-09-01,1564.47998046875,2179.098186087101,1185.3317615597748,1167.1736513335131,3285.955810546875,2843.716261121962,3646.148463657924,3399.21630859375,1049.5732598971827,3280.513640372984,1919.9981113649762,2825.0752766927085
1966-10-01,1566.134502704327,2178.6178264212103,1185.4736328125,1166.6010573814656,3282.541976436492,2841.107855902778,3637.1688842773433,3407.5545247395835,1048.7163326283194,3289.0955771169356,1918.6316148290093,2828.283182779948
1966-11-01,1560.4178560697114,2172.769749418218,1183.0990103788154,1165.0174125583694,3275.1819241431454,2840.174018012153,3623.657008579799,3402.7510579427085,1046.8321488928918,3283.970199092742,1914.952922317217,2816.8663872612847
1966-12-01,1559.0341421274038,2166.505464594415,1182.1328806322674,1163.9852308952945,3284.2850223664313,2833.3653767903647,3628.3612932477677,3396.4556884765625,1045.3745787625487,3277.516814201109,1915.974973282724,2821.9060262044272
1967-01-01,1553.663330078125,2168.8538896276596,1182.387808866279,1163.8527635596265,3276.233107043851,2834.820556640625,3620.226178850446,3397.0941162109375,1043.5475720025097,3280.8577998991937,1910.85205078125,2814.1016642252607
1967-02-01,1558.5963792067307,2170.026673661902,1184.7833677779797,1164.162317034842,3289.0294228830644,2835.4070027669272,3631.226893833705,3401.0835774739585,1044.7649545620143,3288.9256631174394,1913.4544516509434,2823.8013373480903
1967-03-01,1562.1500338040864,2172.450029089096,1183.3046136900437,1163.8637639188219,3291.438539566532,2836.627875434028,3644.970049176897,3401.0605875651045,1044.5021555213732,3288.0121046496974,1911.9443497567806,2824.511379665799
1967-04-01,1568.3936485877402,2170.9486941073806,1182.2442343068678,1164.3631577765805,3282.2970482610885,2827.577548556858,3634.177507672991,3399.5090738932295,1047.0427043697377,3289.2849829889115,1912.511516067217,2830.6406656901045
1967-05-01,1569.9171799879807,2164.361831989694,1182.4137133221293,1164.7227039556394,3273.7777217741937,2829.9119737413193,3635.3781563895086,3400.04150390625,1047.9797679525584,3273.5408659904233,1918.0999180056012,2831.8896823459204
1967-06-01,1571.6592172475962,2175.2553087599736,1187.3932594476744,1166.895050399605,3275.79345703125,2839.010959201389,3647.906276157924,3406.73095703125,1048.7513725004048,3282.412818170363,1922.075725051592,2841.174994574653
1967-07-01,1568.92333984375,2173.222708194814,1186.0000255496002,1166.827392578125,3286.739226310484,2835.838826497396,3647.9594639369416,3392.794596354167,1048.9130998522508,3278.2015892767135,1921.0474554097877,2826.823933919271
1967-08-01,1566.246807391827,2176.9620854803857,1187.6518072083938,1167.3208232309628,3303.6105248235885,2836.686028374566,3641.1095755440847,3404.9485270182295,1048.9795427865934,3297.765916393649,1925.4196454893868,2820.1551649305557
1967-09-01,1565.8853853665864,2177.742686170213,1186.8860289107922,1167.7509316630749,3270.1776319934474,2840.4237535264756,3620.513262067522,3399.1206868489585,1049.2180226380344,3280.6746944304437,1918.6848190595517,2818.587409125434
1967-10-01,1564.6375450721152,2170.536641871676,1185.254757903343,1166.3788894127156,3293.6289141255043,2829.7612508138022,3650.16850062779,3395.156453450521,1048.1530065981217,3281.712882749496,1922.2957970961083,2834.823947482639
1967-11-01,1559.241943359375,2170.957394863697,1183.0039800599563,1165.0021888469828,3280.2801316784276,2826.6057332356772,3617.064557756696,3395.6160481770835,1046.2086415661431,3288.7317288306454,1914.9235563458135,2809.603712293837
1967-12-01,1556.9342510516826,2169.932393824801,1180.8532005132631,1164.2816091954023,3276.472916141633,2828.9840698242188,3618.9562116350444,3389.4793701171875,1045.39804409205,3273.6324187247983,1911.1355763561319,2810.250684950087
1968-01-01,1554.2000638521633,2175.881373628657,1180.112971815952,1162.9149408450073,3272.9925340221776,2835.913764105903,3619.95370047433,3392.0957438151045,1042.7728366357676,3285.0452053931454,1906.6463830336083,2818.5767279730903
1968-02-01,1557.7550330528845,2167.9055071891626,1180.5401469385902,1163.7359969917386,3273.3748897429437,2830.0120035807295,3632.665797642299,3391.8674723307295,1044.5566127954987,3271.956511466734,1908.4674187426297,2825.3616333007812
1968-03-01,1560.8756197415864,2178.125649310173,1183.615538131359,1164.7314593435706,3294.6854129914313,2848.736233181424,3641.519383021763,3404.5086669921875,1045.6048995102008,3290.2717836441534,1913.2628242924527,2823.7979465060766
1968-04-01,1559.2946213942307,2169.999792220745,1179.7848723655522,1164.9177077720906,3267.4999606224796,2823.9629109700522,3603.0173165457586,3388.276774088542,1047.1057951141515,3279.820792905746,1907.5435998304833,2812.5608656141494
1968-05-01,1562.48291015625,2169.1323138297876,1181.595274459484,1165.6630803250719,3268.0128528225805,2817.3021104600693,3615.0166102818075,3376.077067057292,1048.0487724659974,3271.7474168346776,1913.5343731574292,2808.2600911458335
1968-06-01,1568.0878155048076,2167.664613115027,1183.7767135265262,1167.0195761494253,3268.228247857863,2839.0016343858506,3604.3437412806916,3393.3333333333335,1049.4194702780926,3267.1900595388106,1917.0861586084905,2809.6925523546006
1968-07-01,1570.4674353966345,2169.5052775930853,1185.9966189362283,1166.8743826329023,3277.030501827117,2829.4194539388022,3621.8357631138388,3404.559529622396,1049.5148179444625,3291.168212890625,1916.6934607163914,2823.1569078233506
1968-08-01,1561.4141376201922,2165.955628740027,1182.7975960664971,1167.0357118803881,3260.0499306955644,2822.346666124132,3615.028163364955,3381.3167317708335,1049.3141925396696,3260.9130859375,1914.8273971845517,2812.4638875325522
1968-09-01,1566.0172213040864,2164.932575631649,1181.4939986827762,1166.2409780217315,3266.7391869329635,2815.9142388237847,3618.36918422154,3377.36083984375,1049.5205735913212,3273.577880859375,1917.5303333210495,2823.3225504557295
