,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10,vo600_cluster11,vo600_cluster12
1965-01-01,4.701069e-07,1.4841135e-06,-1.1967197e-05,1.7026257e-05,-5.2595715e-07,3.12134e-05,5.3427284e-06,-3.1821182e-06,4.077461e-06,8.923162e-06,7.4784257e-06,7.1374307e-06
1965-02-01,7.0028327e-06,-2.1188316e-07,-3.0205993e-06,1.1220385e-05,3.6646816e-06,1.9951629e-05,8.196308e-06,3.1621603e-06,6.4195483e-06,2.3276225e-06,6.8143854e-06,3.4762343e-06
1965-03-01,1.7802377e-06,3.7992795e-06,-4.671725e-06,7.056675e-06,7.245115e-06,3.1940253e-05,2.5609334e-06,7.2136027e-07,7.272036e-06,1.4751422e-06,5.7914076e-06,7.630981e-06
1965-04-01,-1.8540377e-06,5.836271e-06,-4.070498e-06,-1.0881406e-05,1.00986945e-05,0.00011440694,9.057767e-06,1.5738478e-06,-9.5443465e-06,6.49134e-06,-7.139446e-06,1.1426775e-05
1965-05-01,6.7874644e-06,5.252994e-06,-3.0564916e-06,-6.8163936e-06,1.2189528e-05,0.000110099645,3.8979924e-06,1.2014061e-07,-9.284115e-06,1.2149103e-06,9.0980757e-07,2.30968e-06
1965-06-01,5.9439553e-06,-1.0917298e-05,-4.985799e-06,2.5788831e-06,7.4694544e-06,0.00011846297,1.1606251e-05,3.727495e-06,-8.099611e-06,-2.2085442e-07,-5.6184945e-07,7.2002513e-06
1965-07-01,-4.465335e-06,-6.116461e-06,-1.4147765e-05,1.2149103e-06,3.122237e-05,0.00016809555,1.07806845e-05,1.9327927e-06,-1.6193728e-05,1.3136159e-06,-4.6089117e-06,1.8919673e-05
1965-08-01,2.7942442e-06,-5.667789e-06,-2.2129752e-06,-5.3716576e-06,1.400218e-05,0.00014369652,1.0493532e-05,1.1166543e-05,-1.16172305e-05,3.153189e-06,-5.1383468e-06,1.4998237e-05
1965-09-01,6.123424e-06,1.0071773e-05,-5.928021e-06,8.555253e-06,6.585469e-07,8.701975e-05,1.2781777e-05,-4.34868e-06,-1.0280179e-05,1.3854078e-06,7.3617703e-06,6.6259454e-06
1965-10-01,-3.7833452e-06,1.3086879e-05,-1.9527433e-06,1.0623553e-06,3.8441503e-06,0.0001180143,-1.2079472e-06,6.590046e-06,9.389791e-06,1.2777236e-06,4.615875e-06,1.4423938e-05
1965-11-01,-1.8091669e-06,-3.2090393e-06,3.0634546e-06,-1.7912243e-06,7.5232965e-06,8.282911e-05,5.6926947e-06,7.3617703e-06,-6.7805013e-06,5.1094175e-06,-7.233757e-07,1.1516517e-05
1965-12-01,-6.6056236e-07,6.0247185e-06,2.0068284e-05,7.119488e-06,2.3724933e-06,4.1568845e-05,9.587202e-06,-2.9757284e-06,-4.2409956e-06,6.769522e-06,6.455448e-06,1.0538402e-05
1966-01-01,-5.387421e-06,9.708601e-06,1.2372606e-05,1.1614953e-05,-1.6760358e-05,4.064201e-05,5.3582116e-06,8.364379e-06,1.5862388e-06,7.389717e-07,1.3907156e-06,-1.0014628e-07
1966-02-01,3.0526644e-06,-1.4202262e-05,-2.3568136e-06,1.1476459e-05,1.9854342e-06,3.308178e-05,7.329738e-06,-1.2244054e-06,3.2237476e-06,5.7085235e-06,9.268675e-06,-5.2163377e-06
1966-03-01,1.6758568e-06,1.8876708e-06,-2.446428e-06,1.1158732e-05,6.5802305e-06,6.663031e-05,5.643349e-06,9.670839e-07,1.2359269e-06,3.3052165e-06,1.1354256e-05,-5.908816e-06
1966-04-01,6.2491745e-07,-1.0044423e-06,-9.881478e-07,-1.0169595e-05,8.8206e-06,0.00011046011,4.9753107e-06,-9.4741335e-07,-5.802911e-06,3.7777318e-06,-1.7458005e-06,4.0302803e-06
1966-05-01,7.2319745e-06,2.5068293e-06,-1.073987e-05,1.6120135e-05,2.3077506e-05,5.3155498e-05,9.252381e-06,-1.0633965e-05,-1.5082118e-05,-2.0716725e-06,-6.0880484e-06,1.636454e-05
1966-06-01,4.2013635e-06,-7.171573e-06,-1.819124e-06,-3.8721155e-06,1.735845e-05,0.00015275016,1.0099648e-05,8.67396e-06,2.338711e-07,1.4314501e-06,-9.460822e-06,1.2682187e-05
1966-07-01,6.262504e-06,-1.7338782e-05,-7.147133e-06,-1.1429365e-06,1.9835077e-05,0.00013973156,9.855245e-06,8.144416e-06,-1.6312286e-05,4.649337e-08,-9.827429e-06,2.1537759e-05
1966-08-01,4.266538e-06,-2.386514e-09,-2.9363458e-05,-4.434245e-06,1.2535544e-05,0.00012007333,1.8387909e-06,5.9529266e-06,-1.331426e-05,6.2787876e-08,-1.9983527e-06,3.6310885e-06
1966-09-01,2.8978757e-06,-6.4383603e-06,-1.1432348e-05,9.203501e-06,1.4401161e-05,0.00012211004,5.789989e-06,6.0018065e-06,-1.2401819e-05,1.1166776e-07,9.798216e-06,-2.2834902e-06
1966-10-01,4.763493e-06,-9.881478e-07,3.3977994e-07,1.3399103e-05,1.0417374e-05,9.7596305e-05,8.535462e-06,2.0750485e-06,4.649337e-08,2.0750485e-06,-4.792706e-06,-4.140962e-06
1966-11-01,1.5617989e-06,2.6646012e-07,-1.2532168e-05,7.1830946e-06,2.6534726e-06,8.583232e-05,7.981482e-06,-2.8293252e-06,-7.7633376e-07,1.17127165e-05,5.3500626e-06,6.982373e-07
1966-12-01,5.7574034e-06,1.0865449e-05,7.2890034e-06,6.0832754e-06,8.600637e-06,7.20235e-05,1.5210644e-06,1.6269732e-06,-1.6073063e-06,1.39204985e-05,6.0262464e-06,1.0344054e-05
1967-01-01,-5.282458e-06,2.721954e-06,8.215964e-06,8.199924e-06,-8.177842e-06,3.1387048e-05,1.8557439e-06,-1.4134639e-07,2.721954e-06,2.9385046e-06,1.1151449e-05,1.0405547e-05
1967-02-01,3.8768994e-06,-4.0232444e-06,1.525792e-05,9.876196e-06,1.4306606e-06,4.3898955e-05,2.9977673e-07,-8.594903e-06,1.5482494e-05,7.863066e-06,5.344642e-06,5.777747e-06
1967-03-01,-1.1498309e-05,-6.0764833e-06,5.2564174e-06,6.651975e-06,2.9304865e-06,5.0443643e-05,-3.1730779e-06,4.767171e-06,1.0405547e-05,2.2808308e-06,9.619544e-06,1.4146208e-06
1967-04-01,2.0482366e-06,2.3690554e-06,9.574542e-07,1.5923619e-05,7.646511e-06,4.4035303e-05,3.4999393e-06,-8.9077e-06,1.046971e-05,2.4011351e-06,4.831334e-06,-4.857371e-06
1967-05-01,7.149243e-06,-1.4005564e-06,-1.0155782e-06,8.400435e-06,1.21379635e-05,0.00014975289,5.7376456e-06,-2.0903171e-06,-2.1353117e-07,8.612078e-07,2.6658126e-06,6.8845693e-06
1967-06-01,-1.6812737e-06,-1.2530654e-07,-7.119139e-06,7.6384895e-06,8.544801e-06,0.000112153,9.895375e-07,-5.418806e-06,5.5531746e-06,-1.1278644e-06,1.1528409e-05,1.5338124e-05
1967-07-01,3.1069358e-06,-9.364867e-06,-1.216089e-06,1.0216172e-06,7.1332033e-06,0.00012889168,4.0052255e-06,5.609316e-06,-9.156334e-06,4.4414628e-07,1.5474472e-05,2.021456e-05
1967-08-01,1.2381715e-06,-1.5620819e-05,1.1339034e-06,1.08145905e-05,-1.3444151e-06,0.00011461528,7.1973664e-06,1.5867474e-05,-9.284664e-06,1.0697404e-06,-4.3008185e-07,1.7391361e-05
1967-09-01,7.1893446e-06,-1.2107863e-05,-1.0840631e-05,-8.8724846e-07,2.323025e-05,0.00014174846,2.7941387e-06,-9.300704e-06,-2.346973e-06,7.0882015e-07,1.14963295e-05,1.0975e-05
1967-10-01,6.2990766e-06,1.21379635e-05,-4.961639e-06,-4.713005e-06,7.1973664e-06,0.00011941151,6.2429317e-06,-7.1882096e-07,-6.4534433e-06,-3.7585705e-06,-1.7935599e-06,1.08787535e-05
1967-11-01,1.5541082e-07,3.478999e-07,1.0036605e-05,4.382189e-06,-5.5070304e-06,6.7831985e-05,8.47262e-06,3.33953e-06,5.593276e-06,1.4455874e-05,-4.8092515e-06,1.2980112e-05
1967-12-01,5.408805e-06,-2.162502e-06,-2.6918497e-06,-3.9800216e-07,4.6949863e-06,4.7075053e-05,2.024175e-06,-3.0688134e-06,-2.0662555e-06,7.2615294e-06,8.70521e-06,7.598388e-06
1968-01-01,4.8486254e-06,1.2460634e-05,-5.424794e-06,2.0910149e-05,-6.3739717e-06,2.361809e-05,-1.1054704e-05,-4.4197877e-06,-7.7139775e-06,3.843619e-06,-2.8099093e-06,1.4055404e-06
1968-02-01,-5.0804883e-06,9.910891e-06,1.3577312e-05,5.121983e-07,-6.6717475e-06,2.2129188e-05,2.9502771e-06,-4.51284e-06,-1.1138451e-05,5.518632e-06,7.3797564e-06,-1.6839258e-06
1968-03-01,4.5229317e-06,6.132803e-06,1.151146e-05,1.3186473e-05,1.7684579e-06,8.6812644e-05,3.4527839e-06,9.681753e-07,1.2659584e-06,8.1428225e-06,1.651789e-05,4.3740365e-06
1968-04-01,2.1779124e-06,5.481408e-06,1.6847116e-06,5.490714e-06,5.369744e-06,6.0459093e-05,8.254487e-06,4.2902902e-06,4.941685e-06,-9.673968e-07,-1.0883668e-06,4.764872e-06
1968-05-01,4.3368127e-06,-8.300238e-06,-4.6431232e-06,7.3704505e-06,8.5987995e-06,6.805249e-05,1.2101227e-06,8.45921e-06,3.108471e-06,-3.1263044e-06,-2.1399028e-06,3.0805531e-06
1968-06-01,7.2215626e-06,-1.0961645e-05,-6.603077e-07,-8.464194e-07,2.3292392e-05,0.00012875313,5.6861318e-06,7.500734e-06,-7.965231e-06,-4.4383996e-06,5.388356e-06,1.2358272e-05
1968-07-01,1.2566525e-06,-1.2711105e-05,-1.4302364e-05,5.1184907e-06,1.909555e-05,0.000118405274,-8.504961e-06,1.0348256e-05,4.9975133e-06,-1.2930905e-06,9.454918e-06,7.4076743e-06
1968-08-01,2.2372842e-07,-4.6338173e-06,-1.1296652e-05,-1.5257319e-06,1.8099847e-05,0.00013109816,1.2227993e-05,1.6443446e-05,-1.9439081e-05,1.3776225e-06,-5.9179947e-06,1.0041171e-05
1968-09-01,5.54655e-06,5.7140496e-06,-1.018928e-05,-5.3503463e-06,3.0978845e-05,0.0001273666,9.901585e-06,-2.3818502e-06,-5.722577e-06,2.4756882e-06,-1.8610874e-05,1.4619542e-05
1968-10-01,2.0010993e-06,6.384056e-06,-4.215064e-06,6.393362e-06,1.0822841e-05,0.00013642097,1.4619542e-05,-4.531452e-06,-1.1255906e-06,4.606678e-06,5.68034e-07,8.794217e-06
1968-11-01,-1.2292352e-05,3.862231e-06,-9.844967e-06,6.0397506e-06,3.9366714e-06,6.634025e-05,8.542964e-06,1.2479246e-05,-1.2124852e-05,4.429872e-06,6.9516973e-06,3.7598656e-06
1968-12-01,-9.487849e-07,-5.3410404e-06,-1.9764775e-05,9.203664e-06,8.952411e-06,4.173616e-05,1.31399465e-05,2.196517e-06,-9.351774e-06,8.756993e-06,9.54797e-06,6.970309e-06
1969-01-01,-3.2612734e-06,1.4207064e-05,-3.1890522e-06,1.8811123e-05,3.852445e-06,1.9208335e-05,6.957929e-06,1.5115074e-07,1.6406921e-06,4.773261e-06,2.6427515e-06,8.5558095e-06
1969-02-01,-4.6244313e-06,9.278014e-06,1.1261218e-06,-1.1488228e-06,-2.7737842e-06,6.712664e-05,1.5594487e-06,5.0350573e-06,5.901704e-06,3.4732875e-06,5.21561e-06,1.7670827e-06
1969-03-01,-7.946575e-06,7.860686e-06,7.2016737e-06,-6.962575e-06,9.32315e-06,9.014693e-05,2.119159e-06,2.2997046e-06,-1.3706165e-05,3.870504e-06,8.85372e-06,-1.1065276e-07
1969-04-01,-5.6806603e-06,8.664141e-06,-1.130483e-05,7.6169417e-06,4.4663248e-06,8.442345e-05,5.820457e-06,-2.6654525e-06,2.05596e-06,4.7822905e-06,7.959989e-06,1.2627239e-05
1969-05-01,-1.1350494e-08,-7.061877e-06,-1.6838727e-05,-9.995834e-06,5.3329713e-06,0.0001353028,1.1426575e-05,-6.763963e-06,-9.255571e-06,7.740455e-07,8.077346e-06,9.494677e-06
1969-06-01,2.606641e-06,-8.542396e-06,-6.529248e-06,-3.8209837e-06,1.7754897e-05,0.00016220493,1.1065473e-05,-2.5842019e-06,-2.1960223e-06,3.1844102e-06,-7.964634e-06,1.5895217e-05
1969-07-01,7.761384e-06,7.0752867e-06,-4.8591537e-06,6.8377267e-07,1.8549323e-05,0.00012757521,5.1975585e-06,-4.0015293e-06,-1.5647092e-05,1.0719596e-06,-2.432258e-05,1.4929268e-05
1969-08-01,1.1893135e-06,-8.9604873e-07,-8.217401e-06,-1.2893681e-05,1.144463e-05,0.00011002562,8.429422e-06,1.0650205e-05,-1.7840786e-05,-1.3773388e-07,-3.532099e-06,1.4333451e-05
1969-09-01,4.0059167e-06,-1.0077085e-05,-1.7626953e-06,9.223848e-06,1.5642447e-05,8.5019274e-05,1.1932119e-05,2.8233044e-06,-1.0654847e-05,5.2697724e-06,-4.2091633e-06,1.1318243e-05
1969-10-01,3.4732875e-06,1.6858321e-06,1.5684782e-06,-4.12792e-06,1.7168106e-05,0.00010517782,1.5488979e-05,-5.5994096e-06,-1.0203468e-05,5.396163e-06,-1.2577715e-05,1.05057625e-05
1969-11-01,3.112189e-06,-3.7577847e-06,-3.2251628e-06,5.0350573e-06,9.115516e-06,0.00010606252,6.3440566e-06,1.2164019e-06,2.814275e-06,5.3600525e-06,1.1634209e-05,8.962048e-06
1969-12-01,2.8413633e-06,5.9349986e-07,-2.241155e-06,7.1023715e-06,-6.7729925e-06,4.145225e-05,8.619001e-06,3.852445e-06,-3.8029248e-06,6.1183673e-06,2.4351175e-06,6.65721e-07
1970-01-01,-1.8182836e-06,-2.19102e-06,3.1002419e-06,1.0879123e-05,-1.0566e-06,8.545916e-05,3.505389e-06,-2.053268e-06,1.5687729e-06,9.509717e-06,1.0360531e-05,8.156512e-06
