,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9,mgu500_cluster10,mgu500_cluster11,mgu500_cluster12
1965-01-01,-0.35912323,-1.0633568,1.3116798,-0.65763205,-0.21573487,-1.6620042,0.4168045,-1.095945,-0.6700161,-0.80819017,0.038454436,-0.4415718
1965-02-01,-0.0084728245,-1.1559076,-0.6354721,-0.88151395,-0.104608536,-1.4550686,-0.62178534,0.17728043,-0.69738996,-0.3842163,-0.27243805,-1.353067
1965-03-01,-0.83523864,-0.43570596,0.60451335,-1.0222956,0.103630826,-1.0252287,-0.082774356,-0.74855363,-0.6367756,-0.46470928,-0.8560955,-0.8280691
1965-04-01,-0.27634925,0.92387867,0.5161991,-1.7069762,0.23593941,0.28123704,0.8257879,-1.9337909,-1.4335601,-1.8011566,-0.016294098,-0.22909585
1965-05-01,-1.2148926,0.33957022,0.6885912,-0.10232735,-0.20693588,-0.11764374,0.6582842,-0.9558153,-1.4417073,-1.2787659,-0.75930786,-0.20660992
1965-06-01,-1.1718757,1.1311405,0.69380534,-0.18738289,-0.23463592,-0.5931072,1.026858,-1.4782063,-1.8291823,-1.4987367,-0.9105175,-0.03910599
1965-07-01,-1.0776958,1.3126576,1.7874693,-1.386307,-0.45232582,0.22779235,1.682209,-1.9370499,-2.4320664,-2.9257793,-0.720528,0.6224369
1965-08-01,-0.94343185,1.8510166,1.4876568,-1.2087008,-0.36107865,0.51163673,1.3625176,-1.4146591,-2.298454,-2.3916569,-0.6201557,0.3389185
1965-09-01,-0.8264397,1.115498,0.44124585,0.021834183,-0.34999886,-0.45330352,1.1190828,-1.2152183,-2.8374648,-1.2966893,-0.36335984,-0.5429214
1965-10-01,-0.3799797,-0.5895227,0.318388,-0.17630291,0.11601448,-0.40865764,0.55628264,-0.5595415,-1.5420792,-1.004372,0.05507431,-0.6775112
1965-11-01,-0.12839814,1.2262986,0.5673626,-1.0125191,0.20041808,-0.1808651,-0.19096756,0.026722526,-1.0633571,-1.0711781,-0.13589326,-0.004562378
1965-12-01,-0.18575326,0.15120983,-0.5957144,-0.85446584,-0.090595625,-0.7915703,-0.3617304,-0.30274564,-1.1500416,-0.65567684,-0.93267787,-0.8173151
1966-01-01,0.43949968,-1.1442095,-1.667408,-0.39092177,-0.020350266,-0.61050797,0.30689508,-0.64300233,-0.49103203,-0.7286705,-0.7355633,-1.1130276
1966-02-01,-0.62101096,-0.71947974,-0.2553627,0.023304367,-0.24781342,-0.8353451,-0.08402672,-0.14540596,-1.1862228,0.0016410828,-0.5241833,0.4690407
1966-03-01,-0.47462082,-1.5702518,-0.18183938,-0.2501114,-0.10569,-0.4815132,0.4785591,-0.26192778,-1.1977112,-0.98206407,-0.1316204,-0.16739693
1966-04-01,-0.20054856,1.6434473,0.50514585,0.03282299,-0.37319717,-0.21203652,0.28523177,-1.7310846,-0.9364399,-1.244976,0.035448838,-0.92692125
1966-05-01,-1.5032928,0.2747284,1.9864476,-0.8514284,-0.05284538,-1.1369884,0.94595873,0.1667408,-1.9670818,-1.0992416,-0.6298733,-0.058096696
1966-06-01,-0.9705761,0.39781457,0.93447053,-0.67254317,-0.74934846,-0.24026413,1.2118248,-0.067615315,-1.9775856,-2.1728818,-0.5218857,0.9659807
1966-07-01,-1.3460709,1.7727699,2.2762747,-1.2377551,-0.4257141,0.23205872,1.4300976,-0.66269606,-2.034041,-2.2365584,-1.1855663,1.1839254
1966-08-01,-1.297493,0.91116637,2.0422466,-1.3542767,-0.45492706,0.43917197,0.67221487,-0.96565247,-1.9838215,-2.075726,-0.5911423,1.1845818
1966-09-01,-1.3345829,0.4874212,1.6552633,-0.033807755,-0.14048234,-0.0892786,2.0432315,-1.1169662,-2.3563626,-2.1266017,-0.38993722,1.5420243
1966-10-01,-1.2538383,-0.13194847,1.0913645,-0.7322811,0.20022011,-0.98140717,0.8481461,0.15623741,-0.9781254,-0.5021917,-0.7962856,0.08008804
1966-11-01,-0.83042145,-0.42440146,0.86587065,-0.20645675,0.21236496,-0.26159936,-0.3236347,0.17232093,-1.2741886,-0.0045951842,-0.6521927,0.16411495
1966-12-01,-0.62593424,-0.52746546,-0.42079085,-0.21138,0.28720132,-1.1100734,-0.1637867,-0.9068993,-0.96433944,-0.23468438,-0.34858018,-0.6699171
1967-01-01,-0.34874916,-1.1915592,-0.16490479,-1.2065804,-0.20898819,-0.67104816,-0.3049923,-0.68117106,-0.40981254,-0.61227036,-0.23707123,-1.3528723
1967-02-01,-0.29780808,-1.4136093,-1.2457659,-0.5632885,-0.40491486,-1.1298425,-0.3879345,-1.0103271,0.011102295,-1.041349,-0.79480857,-1.2297649
1967-03-01,0.3317688,-1.1086172,-0.00065307616,-0.65178186,0.20768204,-0.5165926,-0.14302635,-0.97767293,-0.09306526,-0.83399355,-0.14563866,-0.27462387
1967-04-01,-0.06269646,-0.39446545,-0.17306843,-0.43593636,0.40295523,-1.1553129,0.85521907,-1.1033924,-0.4320179,-1.1500883,0.20866165,-1.2333572
1967-05-01,-0.9557945,-0.34352437,-0.5427166,-0.43005848,0.20213051,-0.7722769,0.3454836,-0.8803627,-1.14617,-0.9894287,0.024490738,0.023837661
1967-06-01,-0.6521084,-0.654068,0.75823534,-0.8362793,-0.2723381,-0.9006084,0.067594334,-1.9899594,-1.4354877,-1.8746897,-0.64329225,0.3523411
1967-07-01,-1.1158012,0.56818694,0.5740646,-1.1037191,-0.34156495,-0.65863955,0.9936737,-1.8841594,-1.933141,-1.8603218,1.055064,1.0442879
1967-08-01,-0.47642785,0.07347222,0.87024003,-1.7450516,-0.2651535,-0.9002819,0.36083144,-0.83334064,-0.955468,-2.4409173,-0.072819516,1.3956493
1967-09-01,-1.158905,0.38303605,1.1014332,-0.7138254,-0.13420944,-0.14041404,1.2082131,-0.99824524,-1.7564808,-2.4663875,-0.080329895,0.9737545
1967-10-01,-0.78729784,0.65374124,-0.27625617,-1.6235771,-0.037226103,1.0449413,0.44899827,-0.87970984,-1.9465294,-0.24066314,-0.17959937,-0.9721216
1967-11-01,-0.6472103,0.24490814,-0.5871264,-0.42614,0.42287445,-0.3889141,-0.40915984,-0.44116116,-0.6272915,-0.3507084,-0.72035635,-0.27103156
1967-12-01,-0.34613687,-0.65896606,0.18384418,-0.36442336,-0.25111237,-0.59529,-0.759215,-0.721336,-0.62696457,-0.5459816,0.09926949,-0.5574106
1968-01-01,-0.4357891,0.68814546,0.035009004,-0.9051281,-0.20385437,-1.628648,-0.032456208,-0.9200802,-0.45803413,0.15826988,0.67027664,-1.3587868
1968-02-01,0.18197365,-0.49523163,-1.2045285,-1.1414394,-0.36905366,-0.81140673,0.44016534,-1.0353184,-0.3657711,-1.3992665,-0.5747307,-1.7066891
1968-03-01,-0.6214096,-1.5670173,-1.3412822,0.39458084,-0.31909257,-1.0433414,0.6516777,-0.9755112,-0.35373688,-0.006199646,-0.17905656,-0.67720526
1968-04-01,-0.6764759,-0.6556896,0.56670797,-0.18306771,0.048137665,-0.6987213,-0.30450517,0.105391696,-0.902211,-0.9273739,-0.069288634,-0.45292893
1968-05-01,-0.5331581,-0.2913769,0.99848574,-0.72242546,-0.32966805,-0.8916359,-0.3829109,-0.9368553,-0.518206,-1.2701702,-0.51455957,0.5371693
1968-06-01,-1.0320358,0.18233833,0.9394081,0.028445054,-0.5984352,0.12143745,0.55832064,-0.022974778,-1.1695198,-2.2949135,-0.94159585,0.65204275
1968-07-01,-1.2497486,-0.9397728,1.4317223,-0.5915062,-0.47480926,-0.5116417,1.3274246,-1.2949684,-0.48793754,-3.0012927,-1.3653511,1.3901494
1968-08-01,-1.0360477,2.2661037,1.5885338,-0.41026193,-0.29174194,0.20093688,1.4134884,-1.9488347,-2.090694,-2.8725617,0.19656067,0.5612381
1968-09-01,-1.4379219,1.0892906,1.0207313,-1.5465958,0.0725708,0.2932003,1.4488621,0.13128357,-1.8758987,-1.6567281,-1.3117431,-0.116332054
1968-10-01,-1.1151825,-0.7669163,-0.1177906,0.011305237,0.098097995,-0.30158806,-0.07585259,0.6035404,-1.5954624,-0.93576145,-0.5273231,-1.0065091
1968-11-01,0.16519889,0.6039051,0.8960117,-0.120708086,-0.13930663,-0.7574345,-0.94852525,-0.98098147,-0.72607195,-1.153109,-0.2253704,-1.021096
1968-12-01,-0.09226303,0.31581038,1.6169783,-1.2858517,-0.034279633,-0.9911922,0.19364338,-1.4087474,-1.1294053,-1.3445644,0.37379378,0.87084925
1969-01-01,0.46010628,-0.82766074,0.4431881,0.22159424,-0.06800423,-1.2957287,-0.2464737,0.11776314,-0.8359539,-0.45579377,0.10847511,-1.7830365
1969-02-01,0.75733453,-0.8206943,0.34267464,-0.6206627,-0.22059898,-0.26140136,0.020898819,-0.37452048,-0.32774696,-0.88504946,-0.5380623,-0.33471337
1969-03-01,0.028528595,-0.30452594,-0.10217247,-0.81041086,-0.4783512,0.31315097,0.46508217,-1.2343588,-0.9022995,-1.0578797,-0.28860322,-0.80842054
1969-04-01,-0.10349922,-0.051417924,0.9832411,-0.23320465,-0.10051346,-0.8757612,-0.8339636,0.4451786,-1.0588748,-1.4015499,-0.35163155,-0.7079069
1969-05-01,-0.08459053,0.19041176,0.6893301,-0.9374626,-0.38513565,0.8047718,-0.1801279,-1.1096293,-1.9707944,-1.5767018,-1.5936203,0.885713
1969-06-01,-1.4038719,1.2914159,1.0691583,-1.1643642,-0.5868267,0.8412615,1.0323368,0.16719094,-2.320104,-2.6528268,-0.92220306,0.24713707
1969-07-01,-0.7118877,1.6012497,1.6364129,-1.3315551,-0.21330109,0.13866234,1.1013359,-1.1739842,-2.0905483,-1.1089659,-1.7541764,-0.1612196
1969-08-01,-0.8495544,0.96035177,1.3786604,-1.5697358,-0.5964462,0.99982756,0.7656275,-0.9567032,-2.138317,-1.6765522,-0.6800419,-0.43887597
1969-09-01,-1.539217,0.53441334,1.0094475,-1.6297786,-0.34134787,-0.6760613,1.8440746,0.6253067,-1.8351179,-1.6337591,-1.3630692,0.8240118
1969-10-01,-1.1676815,0.9125832,0.62597007,-1.554476,0.5659275,0.6654457,1.1527538,0.26836777,-2.6568074,-1.0429522,-1.1388214,-0.31978568
