,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11,mpi_cluster12
1967-10-01,5.572919798200134,2.1961863207569943,6.587009556289844,8.35538153398423,4.64320626050907,6.846355212371648,3.9327328712491285,5.027621023951114,6.19167665023047,9.007445199049764,3.805579354500593,3.8379907903534973
1967-11-01,6.363417851584714,2.600055814602204,7.516558284319985,8.715726281211932,4.882694859568676,7.202723307673388,3.2521038532556057,5.393699601923484,6.320790295748338,9.074813680252914,3.3395489481227245,3.440977321026342
1967-12-01,6.812499610073751,2.6489151057533733,7.10005143822442,8.890725822871904,5.310913644058777,7.810899578384843,3.5905796880020526,5.706746409223362,6.872663883285783,9.062426576867493,3.2557960553194962,3.849779666769545
1968-01-01,7.725334643199856,3.497324999964583,6.623875525181702,8.832733299796738,5.642794459211611,7.8521275786887275,3.553204744371507,6.817619866536932,7.544462788735733,8.936397545555572,3.700274839221357,4.076122924284597
1968-02-01,7.797662382711188,6.5452248768216155,7.150360506402193,8.871853025592575,6.205725521687587,8.06647703241227,3.981448169459611,6.9834573363744425,7.646516994400363,8.788557414488988,3.7412308809828447,4.005802448878833
1968-03-01,7.880031801551361,7.238404156690872,7.1638848521934975,8.727893714359972,6.351583644210149,8.193859244231009,4.22292590185804,7.519182628656086,8.02691384143149,8.701175818781323,4.591673024449378,4.500868613950609
1968-04-01,7.852199250926722,7.385975884416599,8.255435098051255,8.818693186623218,6.189800282177492,8.093751733123772,5.929308879938174,7.901184851141851,8.19679767790887,9.078449696439039,3.7917262501786713,3.459387895964939
1968-05-01,7.271276943035613,5.310083478726482,8.505828459606295,8.784670442675587,4.983086787250629,7.676257777343502,5.947202228501197,7.73508842747776,7.924379980815805,9.062994543806305,3.0647173025793464,4.475346218503348
1968-06-01,6.530890679321379,3.3546706504755037,8.687924714743712,8.807642171533344,4.082196592059192,7.155798001493784,5.840181306384328,7.5531476839477385,7.514602333351733,9.072771666356697,3.9613803387978934,4.469330012350844
1968-07-01,6.377927556002304,2.5135558155547604,8.413394962827585,8.46607904491892,3.9896565566333595,6.354468063298586,5.619242038179609,6.548862393296632,6.7425874663113055,9.061291985902718,3.72609697252219,3.440386939604991
1968-08-01,6.051788957442771,2.5696700573534157,8.347353867291696,8.414349327232074,4.047055258136199,5.723475585765345,5.096948600961405,6.045816968907617,5.717236919749315,9.103722537040179,3.817838210865874,4.289618014160078
1968-09-01,5.911363694332898,2.141184721730673,7.924223073343418,8.405216530898398,3.7740568897948497,5.786135253387732,4.94025695114937,5.669518102795922,5.768611858285588,9.110445593355577,2.9867238180848674,4.6056653186414085
1968-10-01,6.625437573808012,2.6890084841710467,8.459201348898995,8.571740546851068,3.7290963390823406,5.920046047928855,3.73971989772582,5.776777454498893,6.443129391557074,9.30192063592632,4.287375848700793,3.354745987140155
1968-11-01,6.514796051103217,2.793265103516544,8.79469423649557,8.793636188137269,3.40960491269129,6.955690588961592,3.0412405285277493,6.010488416201591,7.064799886774262,9.393403166130852,2.778852439788033,3.6910003638095477
1968-12-01,7.1086067357797695,0.0,8.84474629220612,8.995552471805894,4.520235960163007,7.635553546088229,4.688568415918877,6.565007687739528,7.4806391334738,9.129869984354741,3.4635637189160247,4.690282484172413
1969-01-01,7.387182629932521,5.324236876707381,8.761111214721723,9.054852268095436,5.480071324275989,8.043246702417832,4.439947864328884,7.066718443561804,7.174025425496508,9.221312360817954,3.2365477670535796,4.7665522802491616
1969-02-01,7.849547776164354,6.141595609523437,8.618692387955495,9.075505430064963,6.75135857491569,7.9419413759892326,4.011275015280591,7.34377780256582,8.087380867907981,9.021248212094404,4.1099518645095605,4.330935545023414
1969-03-01,7.268870374670999,7.628364187963518,8.510962808798803,8.895538991433693,6.441489820435779,7.750515607515553,4.880885751859091,7.801101690121866,7.809935525416219,9.053015763354132,4.34812093898947,4.737382661581888
1969-04-01,7.308906215165709,7.869697001000869,8.432864619124084,8.928809453222984,5.762399992297839,7.11416373580385,4.990149044647013,8.313571902957904,7.718201920009402,9.170734552331115,4.14560126528344,4.297745623141354
1969-05-01,6.101335517132006,6.175743089813676,8.710324568974528,9.054260915057668,4.843278218159542,6.8819446872776115,4.780644297200597,8.160533154530611,7.28135440542489,9.068995547489779,4.5233739668147,5.327669201731652
1969-06-01,6.196341352703718,5.16617985587325,8.504871476206695,8.880556201967329,5.360933345531855,6.420942612592544,5.561996519234138,7.274627694002767,7.218207565479988,9.01769559809128,4.563528638512143,4.8117951330463145
1969-07-01,5.407220555630518,2.7098664153985865,7.797736405151346,8.703321764305498,6.056342937187128,6.07501114733139,5.679504020254092,6.736661437873329,6.2650854463958305,8.939348714364519,3.747354187185494,4.5979535778789975
1969-08-01,4.564323086670143,2.46114195722861,7.134867843045903,8.267781455813735,5.254523548343991,5.705809812110322,4.794825991414799,5.9539836758757385,6.125065938994937,8.904811364039222,4.16710996909228,4.646198642943206
1969-09-01,4.5681376533172156,1.980657938563851,6.319496509134061,8.469582474689446,3.8911020994967602,5.514959652063955,4.91763406188874,5.301137896861585,6.428767558775157,8.907384700452988,3.2959728584038315,3.7986268520479247
1969-10-01,5.241605811415357,2.5554425433044967,7.198857618811505,8.423416197637524,4.594741417551647,6.381707825489629,4.821007465793713,5.748023852886688,6.199498792718772,8.938109798860147,3.7092128719842314,3.726008197825722
1969-11-01,5.442357973038515,2.728722728743336,7.406198351765718,8.60223899729478,3.9041179361243907,7.207468140184251,3.7968648866107513,5.891942117662578,6.492006416293736,9.06512796518364,3.2357173459680006,3.280360179302741
1969-12-01,6.605451052238696,1.5521293354322585,7.360704107800477,8.618892811997721,6.104190907387847,8.204195707545695,3.3449947236211353,6.41742976981917,7.286906798780929,9.103669190328318,2.909670768434658,3.007116908630944
1970-01-01,7.008272982106589,5.548769189159035,7.5852465989433036,8.738035765000676,6.513231646729753,8.428325786834424,4.121576560932578,6.983941812122456,7.460262952228424,9.148884694193478,3.9113120907048535,3.5266766208489075
1970-02-01,7.4018418045571375,6.465701776199843,7.084616966579505,8.538642723152428,6.587307218843947,8.375263415680676,5.1803770994503155,7.161807878651966,7.344425170763962,9.00808806580523,3.2092932363791498,3.1491218769597737
1970-03-01,7.281294215627773,7.130114623288364,7.473020410100133,8.756314998238112,6.112311502924599,8.45801330758013,5.794453621209583,7.810983163730809,7.504367606323008,8.985880591279509,3.604362040613824,4.109129679264119
1970-04-01,7.1991208389948325,7.10709120189139,7.979859398953268,8.838894909059109,5.540553539943918,7.544150949040126,5.352752532463851,8.245091539292611,7.263266933695008,8.994294960822444,2.9977466148719145,4.06153243900292
1970-05-01,7.2004378560118525,4.92411750448599,8.237214910328703,8.833040042570861,5.182987151381672,7.082206436368356,6.099446616596683,8.08549556163546,6.921166260510783,9.127223541736427,3.886225681371457,4.113382759815343
1970-06-01,6.375777350447469,2.2640685686294333,7.6415908703813225,8.46085290053931,4.323548414592308,5.942824472085729,5.784597196854689,6.662419049688866,6.503125838014902,8.990241230721534,4.427323946293105,3.79601673015232
1970-07-01,6.084165627525936,2.1101960035852327,6.557496300566031,8.201433906546171,4.026284089724854,5.883568744250029,5.465912771055732,5.915929373152538,6.629149486865683,9.017072804351837,4.576749651743524,4.951828468549196
1970-08-01,5.774568611035709,0.0,6.1356493929725096,8.019035463613282,4.811697699755055,5.834685809015054,4.5846430826917315,5.413350464885646,6.663471102506558,8.822152991186167,4.246169973870609,4.490220197192767
1970-09-01,5.454497449692507,0.0,5.763381606251171,8.010388488413472,4.516425010229914,6.123321618615025,4.649395899492168,4.891263823427494,6.32042747076994,8.999270544812243,3.3185498665122695,2.83880031089115
1970-10-01,5.7637064345022,1.7593270924470104,5.805258601707879,8.173576220870869,4.072094108409108,6.594936759262095,3.708771250922703,4.878099688215371,6.582264171783784,9.03679299008654,3.455728320695611,2.984009332498402
1970-11-01,6.343520329895231,2.02157604096088,5.846760863835051,8.364157286836887,5.061471651380956,7.60249976886907,5.275613951440478,5.559751555931912,6.995771767346724,9.055422276858236,3.4221572200189394,3.058599318737071
1970-12-01,6.482308905248631,2.080322749326356,5.821904627115643,8.438483546923623,5.5554932958186996,7.890003014340926,3.835191348303112,5.6699226930372,7.573596260357464,9.042025436324016,3.1426801269906814,3.123357356138383
1971-01-01,7.2483463707339135,3.573986265888629,6.337853188536489,8.532168024674872,6.303753093444731,8.21161176142726,5.244504363131864,6.562154788943654,7.216232963213208,9.23928450168917,3.704787190051233,3.584031178777953
1971-02-01,7.010499426808738,6.135303085998546,6.4888522778626045,8.559394739504244,7.2692222859635045,8.278888048188255,5.323997904454301,6.835085760076817,7.783608126610994,9.20442907382884,3.2038843198900757,3.4587930841389998
1971-03-01,7.318333281856725,7.649182193199348,6.957442582176142,8.403076218121143,7.2040029797034695,8.460405942082314,5.921712277650369,7.886957010266229,8.228170295231884,9.080024338088887,3.7125440006099453,3.4067377564123724
1971-04-01,7.2322810067404975,8.143721223873733,7.860445198229483,8.461929692109184,6.572790343044932,7.902935685101898,6.55019808267537,8.039800976892016,8.492092154968132,9.107285800759167,3.8526237599222823,3.8183131506712624
1971-05-01,6.2421572191701475,6.236288639636367,8.132350893247473,8.578390907218091,5.202216144528603,7.298226439799774,6.426016166111201,7.687073488021391,7.9305452989341205,9.184531279800082,3.399407880099905,4.8177599123491825
1971-06-01,6.412360729760791,3.664133377169364,7.683974746548621,8.546558984690192,3.457726775627977,6.345829219991764,5.9457732606442155,7.147691164836325,7.443593270220938,9.112802188124704,4.2870733935976375,4.251829650501395
1971-07-01,5.077436705008346,2.7089116604177383,7.832033611571011,8.561381039331419,4.23941809672239,5.925729897993783,6.038507496335054,5.953426450030195,6.486631572531941,9.077839388534791,3.2963636194851857,4.942372215211607
1971-08-01,4.78514986862992,2.371230767861545,7.548976573139316,8.23115463821706,4.1339794965613965,6.030877753782061,5.33980964179536,5.453329381442623,6.501363767689672,8.999927752117935,3.6026301325026124,4.026140260332905
1971-09-01,5.512920026006881,1.7647346438887521,6.855471826546973,8.180354844629006,4.4699738643798455,6.316907795611618,4.651956967995923,5.334850082887437,7.010983616310958,8.784588226757084,3.332465614840661,2.7155931348886457
1971-10-01,5.829029577747019,2.2144598993470166,6.62748735477307,8.245551865397474,3.6722395673932233,6.865433293773727,4.172023729532482,4.879477847451054,6.980619595112885,8.998170931606877,2.6969177038987358,2.6206245233003624
1971-11-01,6.581909709259618,2.5455977706722384,6.747251579163424,8.549010874982553,4.61251057697353,7.971872212994459,4.708377692550989,5.51031292328851,7.404850411290247,9.230615247818056,2.5004725406365136,2.7625893480771113
1971-12-01,7.309683615558389,2.363160529653875,6.488628491140894,8.725233797923927,6.166045276930827,8.036231511733453,3.9508384731164363,5.710564859394588,7.3795127265846245,9.112359720510744,3.522790902232333,3.3101977999131464
1972-01-01,7.743097250447465,5.590588872865868,6.569819315000465,8.906159881934654,6.56614482389047,8.244374523696845,4.956524344576529,7.002648881749157,7.577908705421873,9.11577133487932,3.3944627518083887,3.7206079671209658
1972-02-01,7.863510832006998,7.54126707921568,7.313955033817466,8.781550304425608,6.656631695507066,8.000234680765619,5.12345705704192,7.6375838548320605,8.11448603194373,8.963446283260035,3.601584660006729,3.2806337959401652
1972-03-01,7.886666762972226,8.391587301178735,7.737784318493402,8.736444703087956,6.72077535095361,8.203122493359583,3.607414142435262,7.908417422965784,8.276644676032856,9.053363613983585,4.977998881329591,3.9776249088027047
1972-04-01,7.573297233950644,8.088262835714518,8.573927901844343,8.929871979189814,6.973803729495035,7.756739546687609,5.79698174892826,8.288341602360253,8.083581717766641,9.200439914258615,3.939299749076633,4.365348398494166
1972-05-01,6.716861506468034,7.4970909845326705,8.630064525940512,8.887481223470765,5.892716736222206,6.732673008944562,5.5264408987193505,8.0640664958021,7.492442871782607,9.100432796891251,4.24159913822355,4.979755298033139
1972-06-01,5.9038004347284,6.466256576517951,8.768730021015173,8.985126783421252,5.6741772448129515,6.112470062398556,5.999160508192407,7.4548672543154995,7.4014520479482515,8.936767738404905,3.9347161494173206,4.43274390802641
1972-07-01,5.893291673051965,5.343644479073273,8.897048535378099,8.842762870561163,5.381935461919742,5.86836845129952,5.870641077763563,6.71761418009031,6.391870328775084,8.909018752714854,3.570565092783199,4.285844629387312
1972-08-01,5.078077512947966,4.954845791759713,8.945580456921668,8.810900332884536,5.010625628254991,5.8225013052093155,5.843019668023883,6.381077207032052,5.555947597283581,8.856642436404739,3.716839266820822,5.4900926560550785
1972-09-01,5.876523695882668,2.992765670893811,8.605173040637503,8.680280006694673,3.6184109986478408,5.060951967970478,4.349290362310337,5.949264001738819,5.856817160760016,8.81398055334246,3.692146023191857,3.965036804721236
1972-10-01,5.4435188022698044,2.7830217825715176,8.738221519551688,8.777356534345955,3.3664914057616717,5.660109804821286,3.669406744442053,5.874597767241448,5.870799498556397,9.230549754731975,3.4417511865378385,3.5575710844170243
1972-11-01,5.613151070233142,4.270015220120854,8.832536680805116,8.913253493982381,4.2273995088263066,7.014928938253976,3.1744498847457416,6.20541393082653,6.372746519868804,9.141520346252879,3.3218413341876265,3.4498145093655035
1972-12-01,6.551939074753236,6.100612872895052,8.723171914578794,8.892022921472153,3.6340149189576096,7.706013685369111,3.7773338102304246,6.587100857781681,6.681716469391491,8.937780251240184,3.5086428894116275,3.130886656461916
1973-01-01,6.44448725367243,6.622819532813977,8.54722486186862,8.83720852915479,5.131885190065024,8.130285823998667,4.0656695457405325,6.903236765282847,7.056650214036885,9.174437139099167,3.861208226623306,3.6452535161141015
1973-02-01,7.295097786322765,7.136600324974394,8.440031048424986,8.83663918448589,6.200691893447636,8.500429371057441,5.039847246532,7.496962645186442,7.709721399554365,9.01374659993408,3.454028594997568,3.6762015311299616
1973-03-01,7.0071470295359015,7.7365975415401715,8.329460802832276,8.844776271514275,6.040413089297465,8.468145274110395,5.502570753131289,8.186235233808656,7.7299654201285035,8.997016842290895,3.7166967741734402,4.113889594796441
1973-04-01,6.826765511321469,6.6930431692324746,8.308393517015933,8.811132594141325,4.377504899754508,8.203182623564533,6.089337517341068,8.122694576144552,7.640705165823795,9.068781725725136,4.373894138477982,4.462871469789985
1973-05-01,6.6364141694220375,5.284186102194328,8.629682013732232,8.903457250746508,3.8406969781990776,7.708964004273974,5.767250373777035,7.891149419136836,7.324962109037659,9.119637958336854,4.157772483624589,4.721408489574499
1973-06-01,5.978623424801161,2.3774854292178134,7.91931035310544,8.55872700716997,4.263370790180027,7.01656013452965,5.368793297087645,7.0380599140225195,6.947133117719365,9.006557960074502,3.8444669784708196,3.7857971442200924
1973-07-01,5.518573778758748,2.498782617748288,7.356449620394417,8.47372404869716,3.894860183393876,6.613351796232031,5.6484191403683095,6.136564933361857,6.8163119940194505,8.927770248175506,4.362816089127921,4.934942601787204
1973-08-01,5.526683781871791,0.0,6.522470298203817,8.043833268141956,4.935459780819053,6.370091930411037,5.023917584586071,5.311025499891286,6.986654139594609,8.835855379623988,3.369204726432102,4.048275972710598
1973-09-01,5.303219407826984,0.0,5.9067736244450115,7.712590525087035,4.526880998684352,6.3154212826871605,4.185392865303155,4.4073248400901095,7.211367871963619,8.99776044704258,3.9445826109959663,2.835181116206869
1973-10-01,5.622480996536877,2.1836376646177906,5.906381792405575,8.074439755409733,3.7368269545474826,6.688354890259682,3.8016216130612546,4.598842767596359,6.7338512659598,9.071096904436923,3.5622416466801594,2.9748395288619336
1973-11-01,6.792427298672282,2.1110221208470237,5.833387654534178,8.302330278550555,4.274141273635286,7.395637028955074,2.901753552821944,5.731442496195314,6.831020629711424,9.052820815158983,3.4812343917794877,2.8979529627698124
1973-12-01,6.6784462357737935,2.607235450251529,6.242699560159209,8.446103349067638,5.848360711740186,8.311512503782453,4.5569059559213265,6.10339660093054,7.587337120536575,9.141582940773649,3.573110814216925,3.2547075184046403
1974-01-01,6.809055176404479,4.7153867684935165,6.098686926268948,8.383741884228673,6.477067349129686,8.307671110598593,4.291382520679244,6.833225444046674,8.120571303366548,9.311735569654875,3.857472346985511,2.6838455774333165
1974-02-01,7.131223095155339,7.1642270937569865,6.728727973512436,8.34081257684253,7.127844269205902,8.275380428134376,3.5895359053916738,7.0197991453808966,8.188070364764572,9.190209254344756,3.5829521512094913,3.971954899989129
1974-03-01,7.1593274477507105,8.191630889290028,7.194828930407033,8.258425911223842,6.742827276694452,8.44197311125329,5.650785693102134,7.92722070765954,8.698812703378248,9.230239576323735,3.6922517294743606,3.276934998424753
1974-04-01,7.2830576298671135,8.200289343203156,7.875767476656647,8.41754019578089,6.648855826857337,8.428340056686562,6.121971880803027,8.109466238617413,8.26994681073474,9.090097124193605,3.5891498441616867,3.8106502726555234
1974-05-01,6.915165341278818,7.348038413830103,8.244028568825197,8.730836600939439,5.836278837875664,8.011520653361332,6.124205373280078,8.288741557964062,7.96079732421643,9.049848982206413,4.753411544448256,5.297718137131987
1974-06-01,6.0477358200814395,5.479922575543655,8.059586980123365,8.409203260252786,4.1185538051112065,6.954091980745583,5.947474529970287,7.27519741140403,7.6453561753001145,9.076776712387577,4.743676012990681,5.022816532161335
1974-07-01,5.974453982718754,2.7561054269617844,7.634121772813069,8.286290326062925,5.333373986102034,6.4994392214103405,5.910903032351758,6.54432807392481,7.003111956153672,8.854642374145351,3.991795418230006,3.683839725374826
1974-08-01,5.18312709615765,2.286695678213653,7.4754916963693265,8.301239456468636,4.972481179930847,6.2074781330709,6.07991763796889,5.700133745462243,6.48424895183978,9.002900142713141,3.180533836690522,4.191825068846218
1974-09-01,5.290688845483964,2.3437263470513634,7.6091790640017525,8.164440101800528,4.788779647864423,6.54655708906723,4.881378610350849,5.274943229583582,6.990789896326955,8.840122275624974,3.628976875553417,3.840001872730333
1974-10-01,5.933455712086958,2.149360315243383,6.314349038779342,8.197453989297957,3.900202948941722,7.006401630689889,4.191663978373825,5.459229342110384,7.004328930087926,8.968600709892723,2.96903817769206,3.5081126673962895
1974-11-01,6.728069787055721,2.345017791184227,6.859733344730432,8.570914843379589,5.944898341046328,7.479602218976717,3.3279139434781975,5.851989060209302,7.620665772088844,9.033975637891588,3.3029210960180047,3.5233157759744724
1974-12-01,6.378197194686173,2.20608751410178,6.684910218286414,8.535312323754948,4.891262330811296,8.33055383945941,4.762994445623146,6.09274265260031,7.51658719344415,9.12346598989884,3.3707019262090574,3.652329432960305
1975-01-01,7.616419728451935,4.557494026334029,7.3565702552613566,8.740722833688933,6.256440978987067,8.372948000741347,5.289344801965339,6.591740111259991,7.325839245967977,8.985456038801736,2.793582271617056,3.4608473094463332
1975-02-01,7.2005661060374075,6.62261192320833,7.764957652778273,8.662321181086575,6.41164275624631,8.651911682964329,4.4220224094435725,7.100923406397646,8.03852605758934,8.952340898331997,4.10408229492527,4.130450837457534
1975-03-01,7.480240441236907,8.05635480020143,7.9218508047138885,8.53656815822633,7.1822779249710935,8.465948200835525,4.102181803053471,7.606418909082379,7.9039552328179905,9.009702665488593,4.446159063150757,4.162079860835853
1975-04-01,7.26039167896992,7.903089314097765,8.260018613301668,8.531671602905101,6.378363252886389,8.183380465901106,5.519665075530371,8.006375901369344,7.948983271193101,8.983225657105871,3.596593796014825,4.120267494554673
1975-05-01,6.71754685740856,5.839221173322722,7.757721766357069,8.571723088073584,4.699363783063614,7.755819998407276,5.818585561139713,7.610701664170707,7.7954860959507855,8.953086633746326,5.257641491723047,5.6339891247538745
1975-06-01,6.347211356314254,2.959158123356265,7.659897834348007,8.557044017167527,4.173005897222546,7.244257082453038,5.812481669175461,6.920430488897513,6.878415793124478,8.969715626668613,4.052056472551921,4.269811348544235
1975-07-01,5.9590394450405455,2.945500021633049,7.528861847920676,8.139184870077345,4.024505169988991,6.931621211890263,5.829334905014687,6.7350166147157156,6.843624687405221,8.901846583732471,3.7893109336320228,3.8221136434656957
1975-08-01,5.735808120271325,2.5017887114623885,7.023986083082506,7.9621711568863365,4.20791517166913,5.881182059501143,4.890540614829907,5.68398547259246,6.456995094854557,8.861293281933825,3.865471053105807,3.454022872799222
1975-09-01,5.040663897077572,2.170670490993721,6.103527544966683,7.944641138933083,4.462935141230954,5.983392678830218,4.424087312158032,4.826116732054635,6.457552092578944,8.545390398684303,3.5704266799685396,3.246835682368607
1975-10-01,6.415276454934624,1.999357893436944,5.779461916663582,7.875348960702331,4.563041167666321,6.848084650350245,3.4543073616010855,5.021044493422404,6.78437381139083,8.735702524620645,3.4967707048822314,2.4931815362931466
1975-11-01,6.579147645058115,2.5072864048239776,6.296000874376124,8.348774782848563,3.604725036358543,7.311568662757423,3.3778809744570384,5.619917259105676,6.709286096971917,8.954532678890999,3.329787135047238,3.339513672886989
1975-12-01,6.598662925419441,2.4192962595337293,6.445365213367499,8.417119482218217,6.018540258102321,7.7954299475144575,3.285779351095873,5.686856627050441,7.472816903150046,8.94448959072107,3.0213339043609877,2.362682216767665
1976-01-01,7.3932929137564996,5.065466513222243,6.2761683498122585,8.062277833725807,6.546660302384129,7.835853008956184,2.9212328385316653,6.401359871028861,8.101402607779747,8.98209025060851,2.9036641349041763,3.416372203920256
1976-02-01,7.358475787394143,7.434997706258134,6.705655855690221,8.200686309670955,6.760557167648505,8.492204672318287,4.700767435222694,7.13621370202977,8.502891811951821,8.98007607278225,3.385160443803261,3.564112013722452
1976-03-01,7.37750786667628,8.261119775865488,7.16421562465434,8.346703087530521,6.879921363258012,8.439659955538218,3.381274715760796,7.621793957489916,8.254330926452242,8.982078497518533,4.003860846950484,5.131654709158477
1976-04-01,7.29860340903477,8.108618223666756,8.100239076338967,8.578752202891126,6.601035339075227,8.418056999574683,5.429428535468907,7.698242955063339,8.097935672482398,8.915066462713172,3.7547888379082845,4.079774819312666
1976-05-01,6.698941465842631,7.57509651228682,8.389002424217134,8.709267965133426,5.986325645478424,7.556598821433484,5.7564363353593295,7.49171576957442,7.929498589775711,8.958055855970557,3.5493014139112704,5.027464435709338
1976-06-01,6.271711698053804,6.611350682707897,8.160708104579438,8.572252058943835,6.575435130131048,6.854903515760918,5.8295344930023685,7.144700200523487,6.932231651910051,8.902654168650807,3.5962259495878657,4.297508444198437
1976-07-01,6.19468769688758,5.668268260389815,8.048024624664695,8.480573864578593,6.095916241084435,5.797913321370907,5.459473059329156,6.2715972160986775,6.668883035511993,8.708946551669547,3.6891463058399276,4.837814179643824
1976-08-01,6.14678556013929,2.9136427208291202,7.867266017787718,8.456641660187243,5.333431171095978,5.893465675224423,4.940878967974392,6.198639699507075,6.8536230075178555,8.805733370584573,3.836207316018761,5.11441225743752
1976-09-01,5.9737786254225815,2.9086039546947333,7.7536289467992106,8.364718609183697,3.7242120353428523,5.392918148296806,5.237792391697344,5.529966412570146,6.350320429305698,8.777482713569738,3.1724814059269626,5.121411982955555
1976-10-01,6.1508135620188344,2.9500742002957203,7.756045549669159,8.451861157598938,4.849491629649933,6.171800884773697,3.990785636986012,5.462486583424136,6.322317235899164,8.850947039446732,3.755762935367719,3.8898333870119317
1976-11-01,6.63936673725057,2.873337528286692,7.747365049164052,8.558277794280787,4.302672542965565,7.1352185383498306,3.7419011700353897,5.671401521600795,6.9112013101819425,9.01182512588971,2.9692759105023985,3.25841232677
1976-12-01,6.879680655746537,3.534255269775259,7.5495602632153265,8.657821125258527,4.988992318567583,8.103856000432742,3.625684829688017,6.095578384878567,7.335026395874932,8.99507827281438,3.136346982700849,3.651750367206986
1977-01-01,7.673009309825992,5.672319786055656,7.7090141668713255,8.698660315060955,5.136070432190983,8.02949050068641,3.384627391581123,6.962824352454735,8.026460134789872,8.944569642253109,3.7269524882301495,3.572681768140404
1977-02-01,7.667433271544811,7.393776016044307,7.478417231210009,8.506385736684573,5.764637642459477,8.124716335985562,3.711127210234944,7.438127392070471,7.996417952646957,8.930281139724197,3.7411602781733038,3.7558189463077167
1977-03-01,7.648653371687731,8.287186139405389,7.766548535715691,8.536606050385704,5.4285054967987705,7.959135765656409,4.056542228995558,7.762054773785187,7.921116190771212,8.824238168314503,3.8025395176541905,3.7619887533796392
1977-04-01,7.332119026499309,7.385287644671495,7.603679713711971,8.588480995073267,4.876687745095828,7.85872844203731,5.750753011727398,7.985387085370886,7.656065930279854,8.844643996134353,3.5963707149059516,4.925227441312277
1977-05-01,7.2866756225443154,6.120815615029474,7.984663585714238,8.676811610896847,6.016834610112098,6.650206202555371,4.929885413885798,8.000872300148005,7.291280152134021,8.841968782660697,3.383252839416729,4.935118221288501
1977-06-01,7.20646221080045,4.439125321154463,8.054780915042963,8.593057270730975,4.731352673371742,6.296586758041695,5.409973455427249,7.634965123063968,6.420786450031914,8.740063637042843,4.415804480972339,5.061051487489128
1977-07-01,6.785678356705245,2.7200886062422733,7.5343067479544,8.38213868296642,3.8171561773239366,5.234743124234331,5.6201700199923215,6.710892924390987,5.366352737890138,8.582504433710964,4.614015085127995,5.055670770984316
