,engpi,ogpi
1970-01-01,0.5311613299358089,0.20228529705687442
1970-02-01,0.3433199441295199,0.16827852686731096
1970-03-01,0.4568563952314071,0.19141983481472077
1970-04-01,0.7219825120077864,0.3577573604249137
1970-05-01,1.124747410744839,0.7827350231448293
1970-06-01,1.9655211021407768,1.9216886732282226
1970-07-01,2.529328298265065,2.7821693072721625
1970-08-01,3.477089341592679,4.14619363512728
1970-09-01,3.4344243856233327,4.543719995433152
1970-10-01,2.950036607980852,2.322387075657376
1970-11-01,1.8869214933318832,1.532291191507258
1970-12-01,1.1585902958403402,0.6560072686976768
1971-01-01,0.6613922982031998,0.25079655795999944
1971-02-01,0.6635841821691986,0.33267525319595975
1971-03-01,0.811839174024746,0.5728853846358702
1971-04-01,1.1652463265827864,0.9423824179876397
1971-05-01,1.5992287701158017,1.3603688283272675
1971-06-01,2.077915320520542,1.8246519130735273
1971-07-01,2.7182885766729945,2.9718478683538856
1971-08-01,3.4832590123273413,4.862986135994737
1971-09-01,4.039998188395871,6.004364752558366
1971-10-01,2.8387992815459553,2.9611064440141583
1971-11-01,2.1385234627508662,1.691395942465484
1971-12-01,0.8900018528113813,0.41268470184175066
1972-01-01,0.6456925619177027,0.2964629035784871
1972-02-01,0.462146185810468,0.23703352922894558
1972-03-01,0.6736368326096862,0.26641141872010854
1972-04-01,0.8227359136009827,0.41668770447560194
1972-05-01,1.4681232943755986,1.134492701086865
1972-06-01,1.9927024529402344,1.975126279945443
1972-07-01,3.187036875482131,3.1671385434521695
1972-08-01,3.39948114118543,5.204104132510458
1972-09-01,4.360157242675239,4.975998724966064
1972-10-01,2.5357530033038502,2.9964875645207036
1972-11-01,1.726997383872118,1.4131754737730364
1972-12-01,0.9239334092819638,0.6285010890600518
1973-01-01,0.37574472371057216,0.1488483418887615
1973-02-01,0.30172941995782,0.13930055378022885
1973-03-01,0.39695562103921667,0.15646134228185687
1973-04-01,0.5709555380050613,0.2954287533122032
1973-05-01,1.0167915603391628,0.7465539933458283
1973-06-01,1.3086368432462328,1.0550704484264932
1973-07-01,2.3818416518322483,2.842659853800118
1973-08-01,3.3054328277775444,3.9188673736188
1973-09-01,3.408033543234369,3.9625529723619968
1973-10-01,2.846027730701789,2.7310915856805176
1973-11-01,1.6431803854287705,1.2300260237218006
1973-12-01,1.3354764093986304,0.7924490945140151
1974-01-01,0.8128112201676387,0.4196029231066494
1974-02-01,0.5835577732467531,0.23907160179622866
1974-03-01,0.7935444463192017,0.4491408839486943
1974-04-01,1.159600641296538,0.8567127528251994
1974-05-01,1.6164047020740593,1.5009803979094176
1974-06-01,2.0508907007230133,2.231230573365973
1974-07-01,3.1956407812886107,4.740574979180756
1974-08-01,3.885893012124271,6.155005346645804
1974-09-01,4.217329941202948,5.405344374713028
1974-10-01,3.1714547077218675,3.5943158696386797
1974-11-01,2.1838282658893418,2.1940962235617136
1974-12-01,1.4197947698084188,0.8209362618165887
1975-01-01,0.5399282754177024,0.25667634149708723
1975-02-01,0.31452240141877186,0.10913008743656623
1975-03-01,0.4381685044839164,0.22740563208678682
1975-04-01,0.6183428060713526,0.404078080036287
1975-05-01,1.3427173378931534,1.0736655334727165
1975-06-01,1.6854271506186727,1.579863243521359
1975-07-01,2.9626596380097343,3.696198695271439
1975-08-01,3.3733196901956197,4.1887258886248855
1975-09-01,4.245111030001957,6.659429107330711
1975-10-01,3.0965596225538063,2.9042765289709376
1975-11-01,2.0850756111535182,1.4125894292848473
1975-12-01,1.2348116987998616,0.5653912237760822
1976-01-01,0.7015496861425756,0.36026599715702645
1976-02-01,0.4083918217211958,0.19406827545990565
1976-03-01,0.6522805913312975,0.3440500376080012
1976-04-01,1.1151765963446096,0.9704583825323239
1976-05-01,1.7510208447324511,1.4643412032722931
1976-06-01,1.8127906321627958,2.193810737307732
1976-07-01,2.3359863476399316,2.575358091197847
1976-08-01,2.9515104311272933,3.6697234147774247
1976-09-01,3.3995558152738843,4.130225451749596
1976-10-01,1.9587129053385046,1.5181439308451672
1976-11-01,2.0316425024294955,1.7244279205580093
1976-12-01,1.1297555559081796,0.6584179829929581
1977-01-01,0.40374048634527476,0.2106499008227427
1977-02-01,0.3896826074846255,0.16636795762413278
1977-03-01,0.6046081321851491,0.32052027642908576
1977-04-01,0.6285066218223717,0.19770517905117496
1977-05-01,1.3537124481229443,1.2374651707115258
1977-06-01,1.5443819414461384,1.2758044085410443
1977-07-01,2.84446422182177,2.6589421249742164
1977-08-01,2.4840161860789274,2.6699127690294535
1977-09-01,3.633484940211578,4.122373667119091
1977-10-01,2.532634534837528,2.227115802583431
1977-11-01,1.8821714782264238,1.8294791981334022
1977-12-01,0.7792305637780965,0.5665700271347907
1978-01-01,0.49361631200376804,0.34156986619486285
1978-02-01,0.3438128373097042,0.19066986065358493
1978-03-01,0.32091041870352405,0.15699738307154548
1978-04-01,0.7363673930261351,0.5442522203442512
1978-05-01,0.9821878236464784,0.6353274233089603
1978-06-01,1.6947571398539258,1.614852217507324
1978-07-01,2.7969152133111432,4.04263406525742
1978-08-01,3.1519508147381723,4.148569313970692
1978-09-01,3.8266206843868122,5.406034905402494
1978-10-01,2.999939078999428,3.34067052264341
1978-11-01,1.9399994234810993,1.8395839238658727
1978-12-01,0.9962995269444958,0.5782351387885866
1979-01-01,0.35785959168217524,0.23406907979337174
1979-02-01,0.3245709441053165,0.19657453886323623
1979-03-01,0.5285951966510736,0.2306853260835556
1979-04-01,0.9726738698418114,0.7958025224795449
1979-05-01,1.3070231864110935,1.05163180574205
1979-06-01,1.70072311691562,1.374938515392766
1979-07-01,2.0327153002209126,1.8606653020851194
1979-08-01,3.5837963842866922,4.615642251554209
1979-09-01,3.7948484168843954,6.108584045872543
1979-10-01,2.756850245057045,3.1545953415728185
1979-11-01,2.1337836351102824,1.7845510383093162
1979-12-01,1.3494863591237742,0.8107215750274936
1980-01-01,0.7842486754702445,0.3712095281425977
1980-02-01,0.520518440527699,0.2779477978403172
1980-03-01,0.7249497471259924,0.394901729039334
1980-04-01,1.1274249545610422,0.7538133676416107
1980-05-01,1.600608310209536,1.3834785015186015
1980-06-01,2.8250011125813583,2.7950772483107915
1980-07-01,3.0835431375451785,3.619825007407505
1980-08-01,3.898744682520112,4.744933799478322
1980-09-01,4.586326791457516,6.819003134005988
1980-10-01,2.9005901485410885,2.759787518732211
1980-11-01,2.349569480799585,2.6859837623500504
1980-12-01,1.6197420195807721,1.0916585715811684
1981-01-01,0.8777880978433135,0.35554281296738344
1981-02-01,0.41901010560581586,0.24409699758501888
1981-03-01,0.5783149764043666,0.42155614357036836
1981-04-01,0.8824933635417122,0.5575161707957274
1981-05-01,1.1857426044245805,0.7904056892645298
1981-06-01,2.0461744751984665,2.063773340057237
1981-07-01,3.1409492600808235,3.67923987201253
1981-08-01,3.064124033755757,3.2126432980823743
1981-09-01,3.1479971948700847,3.791670270400282
1981-10-01,3.156758020839046,3.5255251001074424
1981-11-01,2.2393043296688244,1.8875271152895083
1981-12-01,1.1136382160530807,0.6845861821927608
1982-01-01,0.7478200292772191,0.28013282570087716
1982-02-01,0.526031340607556,0.2312345892755217
