,engpi,ogpi
1970-01-01,0.2661624559101453,0.07852574343508736
1970-02-01,0.2928763249570076,0.08370666407004591
1970-03-01,0.2858493737006722,0.11610520780478843
1970-04-01,0.9820332514736435,0.5726126208351779
1970-05-01,1.1292619137508455,0.8682374561636852
1970-06-01,2.195304088351694,2.471041347099772
1970-07-01,3.1494357104005437,5.123074764485635
1970-08-01,3.3412406533216408,4.673403408724867
1970-09-01,3.4152252003426846,4.148758117975885
1970-10-01,2.367712569289203,2.213847237877213
1970-11-01,1.0816607608156243,0.47907434555905726
1970-12-01,0.5452577291938026,0.1641124873969595
1971-01-01,0.37828598263814145,0.15260260123245642
1971-02-01,0.359414997263405,0.10762278970108695
1971-03-01,0.4097707481545327,0.12630645219237627
1971-04-01,0.589402401294324,0.305394727062243
1971-05-01,1.175244641516755,1.027985515766427
1971-06-01,2.6861664619526726,3.7366739560201556
1971-07-01,3.391286308047628,4.117064026841575
1971-08-01,3.7949449204237724,5.597390092848277
1971-09-01,3.0001304455258744,3.6897117242548174
1971-10-01,3.0598606402365385,3.0369483555305967
1971-11-01,1.2637568997320063,0.7356018225047628
1971-12-01,0.49184207555483656,0.23498577625623807
1972-01-01,0.3942844375341578,0.123814472161491
1972-02-01,0.2622888585276694,0.08109512827237848
1972-03-01,0.19609411213872352,0.07232959736591446
1972-04-01,0.6588626038513232,0.27653799061348505
1972-05-01,1.6843060116389907,1.2097780174119297
1972-06-01,1.5557224039202155,1.5945710258881796
1972-07-01,3.2460258948950247,3.5270268434455763
1972-08-01,3.6774927694447577,5.243305172948243
1972-09-01,4.0348975674827186,4.780943734371409
1972-10-01,2.736327740312903,2.118894266907742
1972-11-01,2.27804223265117,1.3475524250459467
1972-12-01,0.7532512633453693,0.19565103385345733
1973-01-01,0.5147857806633944,0.11030607077130206
1973-02-01,0.36159493905218554,0.08002139699997653
1973-03-01,0.39196879768020126,0.13041895360051162
1973-04-01,1.0781490636254802,0.8216417253622486
1973-05-01,1.4703825801159354,1.5440945654806957
1973-06-01,2.2299103072549324,2.558180263460391
1973-07-01,3.316553013898562,4.758899677676337
1973-08-01,3.5415502004450214,4.670169624512909
1973-09-01,3.110062542719472,3.277158937202006
1973-10-01,2.381862348313767,2.119172564166156
1973-11-01,1.18398189188164,0.5885705565864804
1973-12-01,0.5269934900168272,0.2795633069492027
1974-01-01,0.4450451730749356,0.22766665690241988
1974-02-01,0.264245452894874,0.08148109402095527
1974-03-01,0.2767829723235657,0.10718750102280251
1974-04-01,0.4023336657067726,0.12343241159335559
1974-05-01,1.4000932776155004,1.3275740186985598
1974-06-01,1.8831740889524955,2.204065354921547
1974-07-01,3.129482199540077,5.083997278225903
1974-08-01,4.549148443148798,6.158435293823504
1974-09-01,3.185987573655099,3.0643760511231806
1974-10-01,3.2327402689513964,2.3467496381242925
1974-11-01,0.857791469092622,0.3098592160646036
1974-12-01,0.4099550575301357,0.09762713216002196
1975-01-01,0.2530907559871175,0.08352865197485186
1975-02-01,0.25637588979021686,0.07206710210299216
1975-03-01,0.25914991065184145,0.11626940531587097
1975-04-01,0.6754509565603732,0.45049877483641504
1975-05-01,1.3808474024825301,1.2160007199836822
1975-06-01,1.94452694987246,2.057571891679906
1975-07-01,3.21640617586237,4.009462315244752
1975-08-01,4.072476033756574,5.806621083310256
1975-09-01,3.2665904253422324,3.1224886156911045
1975-10-01,2.3865013783767646,2.370418312251144
1975-11-01,1.2969687636223948,0.6288500343870659
1975-12-01,0.38390979936844116,0.137098322189185
1976-01-01,0.3007960196298068,0.1299953562598736
1976-02-01,0.21937832470977306,0.09161803727478146
1976-03-01,0.18509771412583273,0.08756728671183439
1976-04-01,0.38149318324038345,0.13276667901377864
1976-05-01,1.5413568323583315,1.1433989875729549
1976-06-01,2.1501478676441086,2.1600210035101135
1976-07-01,3.1060610974446754,4.333751194684802
1976-08-01,4.329184696973014,6.637389468105772
1976-09-01,4.207540178365577,4.211405287464133
1976-10-01,2.7763607325792226,2.3467042528525264
1976-11-01,1.7501980599470368,0.8285523663878954
1976-12-01,0.5499681559410012,0.15003816051019594
1977-01-01,0.26218014941037643,0.0878559654796689
1977-02-01,0.2834761376656293,0.07405032083688366
1977-03-01,0.2476032440954996,0.0666714913331571
1977-04-01,0.3358333836896896,0.0990005970805689
1977-05-01,0.9553619653606321,0.5995437036896984
1977-06-01,1.9064615492410406,1.8251320726544862
1977-07-01,2.798484762906281,3.193762125690143
1977-08-01,3.7987898730076313,4.7776662948852495
1977-09-01,3.860156087802391,4.234711923528296
1977-10-01,3.0634136800795972,2.3491573610443
1977-11-01,1.3081624145072948,0.518802102478085
1977-12-01,0.5050600731041893,0.17247050216944654
1978-01-01,0.32841465250906726,0.10104363579274192
1978-02-01,0.27846685223519624,0.0699672493302264
1978-03-01,0.26265366537434687,0.07944552881135972
1978-04-01,0.5882415743173978,0.19918508245503375
1978-05-01,1.373555824004437,1.3897095964831883
1978-06-01,2.2836697042435685,2.688684021525935
1978-07-01,3.4560150029861454,4.890704547296292
1978-08-01,3.937386452752411,5.923372174709181
1978-09-01,3.3440556283057385,3.648119325558446
