,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10,abs_vo1000_cluster11
1965-01-01,-0.0002438411149127847,-4.190842568035463e-05,0.005049558967584744,-7.877831194491591e-05,-0.010208731691818684,-0.001457997495890595,-0.00020540912107496365,0.005426447023637593,-4.698011480286368e-05,-0.003099299283348955,-0.00011644591342782906
1965-02-01,-0.00023388079973622497,-4.096013302844686e-05,0.00010963394743157551,0.0004532429011305794,-0.000729998282622546,-0.001326704295934178,-0.00021247931105857035,0.005456059443531558,-4.718405307357898e-05,0.0006139453034847975,-0.00011617526952385791
1965-03-01,-0.00023201130662688655,-4.157826587738034e-05,0.0002110346031258814,0.0001615340261196252,-0.008813349268166348,-0.0013980649479587253,-0.00020878509442299242,0.003993375139543787,-4.6367623554033344e-05,-0.0001227810571435839,-0.0001173732885239479
1965-04-01,-0.0002567722035832155,-4.1334857720156606e-05,-0.008221386815421283,0.00033892378269229084,-0.0047905181418173015,-0.0007909823883286057,-0.00020813904262556717,-0.005523047730093822,-4.569087309391762e-05,-0.0022871954570291564,-0.00012522387846525924
1965-05-01,-0.0002583554733599372,-4.1023043054979975e-05,-0.01695980317890644,0.00023908980438136496,-0.004764494951814413,-0.0006492563746481513,-0.00021225345468648324,-0.00834432285046205,-4.766997676597384e-05,0.00022449421521741897,-0.00012019629492042169
1965-06-01,-0.0002681813759195125,-4.0754284557394666e-05,-0.015728635480627418,0.0003796910823439248,-0.006455107359215617,-6.380510815991633e-05,-0.00022078554427092215,-0.010043011570814997,-4.7426188984900364e-05,-0.0004278808773960918,-0.00012142191369107354
1965-07-01,-0.0002769730653038577,-4.0732092290932514e-05,-0.012742247781716287,-5.580939159699483e-05,-0.007164015551097691,0.0003569140365774123,-0.0002184959423796433,-0.012641743524000049,-4.563964125736675e-05,-0.0035174653021385893,-0.000124406484355316
1965-08-01,-0.0002622624058002496,-4.099206744603493e-05,-0.01645638985792175,0.00012137513294874225,-0.01333959517069161,-3.789526772379759e-05,-0.00021869001523932308,-0.01242368743987754,-4.7692975613244926e-05,-0.002724205478443764,-0.00012443111944464104
1965-09-01,-0.0002527669387157349,-4.09390216640031e-05,-0.017431812011636794,0.00023277354557649232,-0.0023793321815901436,-0.00041954690459533595,-0.00021050589389122297,-0.0119525779155083,-4.9936950290430104e-05,0.00329792637785431,-0.00011664218509938123
1965-10-01,-0.0002464223892756683,-4.063580308071903e-05,-0.019483157666400075,0.00015375031580333598,-0.001895659079309553,-0.00036523952076095156,-0.00021726476162013303,-0.012056670675519854,-5.2203507721060305e-05,0.00023526263248641044,-0.0001165976551528186
