,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,-0.084103525,-0.082107306,0.02405876,0.042392194,0.011713862,-0.071023166,0.022167623,0.3778056,0.019488513,0.018753052,-0.0206455
1965-02-01,-0.07343966,0.03924036,0.03351438,-0.010086715,-0.028472722,-0.057785273,0.019541025,0.77342,-0.05195427,0.022798002,-0.07932317
1965-03-01,-0.03577459,-0.023954988,0.032989085,0.0024157763,0.022850513,-0.04255116,0.04764539,0.29580396,0.014077783,0.026475191,-0.017125905
1965-04-01,-0.018701851,-0.11320597,0.038820088,-0.046858728,0.025529623,0.01901573,0.0418669,1.5855038,0.020276487,0.03220111,-0.05195427
1965-05-01,0.021327138,-0.20434803,0.0473302,-0.013343632,0.04869598,-0.014551878,-0.0005259514,2.3857155,0.0287866,0.031203032,-0.04118532
1965-06-01,-0.02201134,-0.081109226,0.045123875,-0.08053136,0.021642268,0.018805623,0.04128909,1.7150464,0.031097949,0.02815622,-0.030311286
1965-07-01,0.037454247,-0.582522,0.03855741,-0.07385987,0.013027132,0.032306194,0.029627085,1.8532567,0.010348022,0.02815622,-0.03824359
1965-08-01,0.035458088,-1.0568285,0.01701951,-0.085416794,-0.0109272,0.024846733,0.061933935,1.6763306,0.029364407,0.032884,-0.036562562
1965-09-01,0.02710557,-0.24731874,0.029101789,0.0566808,0.041814387,0.034722626,0.034985304,1.0820423,-0.00856328,0.027053058,-0.058205545
1965-10-01,0.025529623,-0.32937288,0.018175244,-0.05332011,-0.029680908,0.02306062,0.0544219,1.5583451,-0.058835924,0.022430241,-0.09576553
1965-11-01,-0.018701851,-0.032675207,0.037611842,-0.022116423,-0.14714128,0.020854354,0.03382957,1.4667827,0.0351429,0.025266945,-0.06251311
1965-12-01,-0.018964529,-0.0012089014,0.021116972,0.029837191,0.0004196167,-0.038978994,0.030204952,1.8349757,0.014340401,0.024846733,-0.023482203
1966-01-01,-0.10259497,-0.012870491,0.018587768,0.064817786,-0.02139616,-0.071683764,0.02310139,0.38418758,0.018998086,0.026019216,-0.10943371
1966-02-01,-0.054495692,0.06153518,0.03139907,0.060668945,0.008375227,-0.08499652,0.021733642,0.6614763,0.033450663,0.027751744,-0.052033722
1966-03-01,-0.019070983,-0.08517891,0.026839912,0.021870375,0.0047734976,-0.07296032,0.021323264,0.80545485,-0.037945926,0.035730243,-0.025317013
1966-04-01,-0.0274598,-0.091561735,0.026247203,-0.036076665,0.029985726,0.017584741,0.040471792,1.5265787,-0.006533265,0.030715168,-0.041046143
1966-05-01,0.0137094855,0.028754711,0.039605558,-0.03411621,0.00983417,-0.00037837029,0.025380969,1.7239908,-0.04469347,0.02478826,-0.0148765445
1966-06-01,0.034499288,-0.8599186,0.03632295,-0.119190335,-0.001654923,0.03253883,0.024833858,2.124833,-0.0117762685,0.020092309,-0.047292233
1966-07-01,0.04275137,-0.5408679,0.022736609,-0.07674444,0.0022203922,0.028253198,0.063130856,2.127842,0.0107916,0.03518319,-0.04378164
1966-08-01,0.024514735,-0.5029812,0.021095335,-0.061471224,-0.0027947426,0.019362867,0.053511024,1.7625613,-0.037170887,0.021277726,-0.03785473
1966-09-01,-0.0064876676,-0.29517424,0.034772813,-0.023994863,0.0009893775,0.03144467,0.028617978,1.0809199,0.026475132,0.014210999,-0.04145646
1966-10-01,0.0050470233,-0.34992987,0.024697065,0.05433166,0.017311215,0.023238122,0.0018556118,1.2143668,0.013891816,0.028891504,-0.018204689
1966-11-01,-0.03790033,-0.028326094,0.030031323,0.028298795,-0.021168172,0.010882795,0.015669942,1.0930017,-0.01628989,0.023192525,-0.061881542
1966-12-01,-0.082853734,-0.14804989,0.032310903,-0.010545313,-0.016700208,-0.017475247,0.05601859,1.7653425,0.044939816,0.02989453,-0.016836941
1967-01-01,-0.005895734,0.0050902367,0.025702,0.019528925,0.013094306,-0.1781658,0.024394095,0.7301105,0.0078105927,0.028997779,-0.028233767
1967-02-01,-0.060563922,-0.016306162,0.015709996,0.06258339,-0.010656238,-0.033779144,0.04453504,0.1345675,0.012257218,0.042913318,-0.01766634
1967-03-01,-0.0086683035,0.0040439367,0.021830738,0.05463165,-0.004849434,-0.08007705,0.029520929,0.5000334,0.020784438,0.0246557,-0.0861454
1967-04-01,-0.028390765,0.047569215,0.031718075,0.07294154,0.019319654,-0.006837368,0.0012190342,0.7309998,0.037315667,0.026120484,-0.10257208
1967-05-01,-0.013115048,-0.21211767,0.01351279,-0.06731236,0.018116415,-0.010080814,0.026695967,2.727356,0.009118438,0.027899146,-0.045445085
1967-06-01,-0.02342093,-0.35305166,0.023557127,0.055207074,0.037368,0.023923278,0.081207156,1.6245236,0.0003296137,0.031404197,-0.033099055
1967-07-01,0.024446428,-0.4777161,0.020627499,0.007967472,0.00566566,0.031665802,0.046732247,1.6034935,0.03595555,0.03129959,-0.03942895
1967-08-01,-0.028443098,-0.39757097,0.01942426,-0.01034236,-0.042829394,0.0019514561,0.049452543,2.1840746,0.031037986,0.023190916,-0.069666505
1967-09-01,0.018011808,-0.5036638,0.023661733,0.029102385,0.019633532,0.029677868,0.043174863,1.2623535,-0.0039601326,0.026120484,-0.061087012
1967-10-01,0.014820635,-0.21232688,0.034019887,-0.05130434,0.019110382,0.0054564476,0.025388062,1.6684675,0.004985571,0.034281492,-0.047223806
1967-11-01,-0.10932052,-0.03665638,0.026852906,0.009484649,-0.046491385,0.02517885,0.023243189,0.85838455,-0.019497395,0.0246557,-0.120881915
1967-12-01,-0.041469216,-0.066893935,0.031351864,0.04490125,0.0062412024,0.0036777258,0.049086332,0.51305956,0.019319654,0.022458494,-0.10717571
1968-01-01,-0.042372197,0.03462267,0.032428116,0.101649106,0.0144254565,-0.18033063,0.021195054,0.20323023,-0.027865916,0.0144254565,-0.036606878
1968-02-01,-0.13402212,0.11879626,0.025509745,0.03815624,-0.009454101,-0.14867717,0.014090687,0.6039382,0.06408155,0.024840206,-0.01499626
1968-03-01,-0.069190204,-0.13052571,0.021232247,0.082604975,0.007358283,0.0040850937,0.04812464,0.7044035,0.026662797,0.032279342,0.012491286
1968-04-01,-0.068297505,-0.048695445,0.03406474,0.030903101,-0.08436602,0.009738803,0.016322434,0.7258282,-0.04557103,0.026848793,-0.028758615
1968-05-01,0.03101468,0.0033039749,0.0358873,0.0268116,0.021009088,-0.0004155934,0.030047596,1.0100024,-0.0068876147,0.028262228,-0.03876424
1968-06-01,0.04187581,-0.32219458,0.013049215,0.0036759377,-0.046984434,0.02614206,0.07367802,1.53234,-0.0017546117,0.029601246,-0.016484082
1968-07-01,0.057237566,-0.06770241,0.030196398,-0.038466662,0.05742356,0.018293798,0.059394926,1.6727905,-0.033259273,0.03406474,-0.088457525
1968-08-01,0.015504122,-0.36333287,0.029675633,-0.103075385,0.02874577,0.029898822,0.061887026,1.5056708,-0.0022753477,0.024579853,-0.037127614
1968-09-01,0.021790177,-0.37865746,0.0326885,-0.07279819,-0.057771146,0.028262228,0.019260883,1.4469762,-0.042818546,0.027183533,-0.029465318
1968-10-01,-0.0053997934,-0.49783212,0.01888892,0.02364996,-0.014921844,0.01185897,0.051249087,1.2219429,0.013569951,0.022608489,-0.025782973
1968-11-01,-0.011276692,-0.14744973,0.032762885,-0.02734518,-0.0063668787,0.010259539,0.032056153,0.84641623,-0.0068876147,0.025137782,-0.13048851
1968-12-01,-0.006627232,-0.002349764,0.025472552,0.0006259084,-0.0067016482,-0.00569734,0.022013366,1.0870717,-0.0039491653,0.016434014,-0.17527199
1969-01-01,-0.033682764,0.040518045,0.052231252,0.045763552,-0.1541763,-0.117661536,0.021573186,0.12729782,0.016174912,0.02676773,-0.19435781
1969-02-01,-0.05115074,-0.09942967,0.017549932,0.03644389,0.011082172,-0.15208822,0.044235706,0.52783954,-0.027215004,0.023610234,-0.086901605
1969-03-01,0.0013551116,-0.132685,0.031300247,0.027786255,0.032624364,-0.026858509,0.022438943,0.67878747,0.018568456,0.029161274,-0.096374035
1969-04-01,-0.031594753,-0.031136394,0.029466867,-0.029608607,-0.04009956,-0.06464642,0.035883665,1.4918387,-0.049724817,0.03506887,-0.06892431
1969-05-01,-0.0066913962,-0.24299318,0.023253739,-0.09179062,0.016073048,0.017448068,0.04199493,2.1660118,0.030587256,0.03272617,-0.12163383
1969-06-01,0.027175128,-0.5117864,0.031300247,-0.087359905,0.027531624,0.012660921,0.046221852,1.630055,-0.028386354,0.031453013,-0.056090713
1969-07-01,0.018364727,-0.34856504,0.048870087,-0.10946232,0.0506016,0.027378857,0.01103127,2.565484,0.0008967519,0.038379073,-0.050335944
1969-08-01,0.0025264025,-0.41696018,0.046527445,-0.04030329,0.024934351,0.022438943,0.0477497,1.6171196,-0.016520321,0.03741151,-0.060012043
1969-09-01,-0.0039922595,-0.13828701,0.04204583,-0.032511413,0.008230269,0.03089279,0.024934351,2.014402,0.024017632,0.0357818,-0.09596664
1969-10-01,0.009656191,-0.2936147,0.020452738,0.02442509,-0.022071362,0.01566559,0.033642888,1.4554768,-0.023853838,0.024170458,-0.016469419
1969-11-01,-0.053595245,-0.2534842,0.012457192,0.019179583,0.011540532,0.019485116,0.073315084,1.1039779,-0.014330447,0.028702974,-0.041372776
