,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,-3.382672115497973e-06,5.752855377257523e-06,2.1803510828642565e-07,9.44914373773114e-07,3.2988017747729e-05,9.557379000493951e-06,2.0288280211389065e-05,-4.56148817257989e-06,1.7239695656220043e-05,1.086776277051368e-06,-9.256659309771335e-06
1965-02-01,1.3633929240672266e-06,2.3406092175548565e-06,1.1169677728085425e-05,1.46815789075599e-06,2.3825766055035107e-05,2.917711418903261e-05,1.3678572940989397e-05,6.194754860189278e-06,1.1996369645809562e-05,1.0364789721444884e-05,4.982632273106102e-06
1965-03-01,-4.6703125373286144e-07,5.458579484714695e-06,6.092859457403228e-06,1.602054321035605e-06,1.781401847851653e-05,2.841925140130211e-05,6.111250958712574e-06,6.3657931345265495e-06,9.171369204826382e-06,7.3161888022613395e-06,-6.950734711029905e-06
1965-04-01,1.3023437326999455e-06,1.083036664795145e-05,1.642715319207668e-05,1.3725465880970905e-06,-2.8771261316829953e-05,3.187469701515511e-05,6.813962848335653e-06,-1.0294449046861181e-05,2.6178768545529845e-05,-2.913763420441352e-06,-8.812478633692741e-06
1965-05-01,-4.054106659142991e-07,1.2586030114410581e-05,1.4570708174745106e-05,3.2435351413737777e-06,-1.1206726536660096e-05,1.3643442511429863e-05,-2.2677287678890663e-06,-5.170151585584141e-06,-2.272219035148737e-06,-1.0126887611311924e-07,-1.2883141277019272e-05
1965-06-01,-5.35463596592513e-06,1.375721344250754e-05,2.0287971310936298e-05,3.175607063796535e-06,2.1894641251533772e-07,2.459278460408218e-06,-7.83264093773509e-06,-7.968522238245767e-06,1.7602415406751486e-05,1.7464030706419593e-06,-1.5048701904809356e-05
1965-07-01,5.326480059523766e-06,1.884305381357384e-05,2.6402804897762498e-05,1.0192536016396893e-06,-1.0721280639038675e-05,8.782466777215872e-06,-4.684052037965615e-06,-1.626879046463208e-05,4.062804919158225e-05,-7.723776269069111e-06,-2.5626622752469935e-05
1965-08-01,3.023228280551233e-06,1.5019027443941013e-05,1.7134799883671538e-05,3.444737530657762e-06,-1.894983886979224e-05,-6.434190350103706e-07,-1.0223431595380696e-05,-1.560205938793453e-05,2.9761578919836516e-05,-6.396673122501604e-06,-1.9988971017124694e-05
1965-09-01,-6.35613374265311e-06,1.5356573139039636e-05,1.3275897848920116e-05,2.4300314025269373e-06,1.4142855517010586e-05,-9.451910524436052e-06,-2.37375021010558e-06,-2.2801398569884312e-05,1.6394470018591772e-05,5.139326152526667e-06,-9.013778749662874e-06
1965-10-01,1.2389209683200355e-06,1.0529790965089585e-05,6.846927045354187e-06,3.762267559354799e-06,-5.744050730010547e-07,-1.0599680871037937e-05,1.729681135908864e-06,1.4634282966393845e-06,2.3845185144940238e-05,4.759464838405785e-06,-1.1445635292065244e-05
