,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9,zgv600_cluster10,zgv600_cluster11
1965-01-01,-0.070202254,-0.3880991,0.03134818,0.33702952,0.025019694,-0.24298505,-0.1206831,0.010596561,-0.33658797,-0.19162114,0.07417593
1965-02-01,-0.64094484,-0.06416807,-0.07756095,0.19059095,0.011479592,-0.2865487,0.373676,-0.0141287325,-0.4824379,-0.058133937,-0.22709021
1965-03-01,-0.33084825,-0.2778654,0.3105381,-0.23871703,0.054748893,0.032819904,0.08153467,-0.04106169,-0.26771036,0.119947195,0.3274632
1965-04-01,0.011038065,0.084625326,0.30730027,-0.3719099,-0.018543983,0.08079877,0.4766981,0.40237504,-0.5118727,-0.15997866,0.020310069
1965-05-01,-0.18779461,0.07991575,0.27948436,-0.039737128,-0.16468823,-0.39854845,0.09242556,-0.07697227,-0.0033850193,-0.060047198,0.09890125
1965-06-01,-0.105818436,-0.24990225,-0.32304788,-0.26152906,0.044741057,-0.05666218,-0.010449362,0.078738354,0.006475687,-0.37794405,-0.13304572
1965-07-01,0.015894841,-0.06549265,-0.42651168,0.3003831,-0.021487474,0.08550835,-0.044299506,0.095957756,-0.40340525,-0.24254355,0.08006291
1965-08-01,-0.24960789,0.0518054,-0.21237278,0.06166611,-0.04915626,0.42754182,-0.06946635,-0.057986736,0.09433885,-0.110822394,-0.11773956
1965-09-01,-0.028993368,-0.049156286,0.1401101,-0.07976856,-0.015894841,0.19839117,-0.065786935,0.18455681,-0.28360525,-0.3142175,0.1377553
1965-10-01,-0.12642288,0.21987863,-0.25166836,0.04812603,0.031789683,0.5661802,0.21884842,-0.091836885,0.069172,0.041503143,-0.22399957
1965-11-01,-0.023106385,-0.37308726,-0.25946862,0.13819683,0.17881696,0.2940546,-0.06019435,0.15129542,-0.110822365,0.2237052,-0.06828896
1965-12-01,0.012804198,-0.120683074,-0.16454108,0.39118972,0.09271991,0.23680368,-0.3245197,-0.34615436,0.20471969,-0.16807325,0.39089543
1966-01-01,0.1417735,-0.87711513,-0.14379887,0.0082459925,0.048897408,-0.23074365,-0.13916954,0.08752346,-0.4272012,0.24000232,0.23320298
1966-02-01,0.66025954,-0.37801448,-0.101122096,0.18719892,0.050778054,0.19992962,-0.48911867,-0.32738107,-0.1313575,-0.016492033,-0.19486625
