,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8,r850_cluster9,r850_cluster10,r850_cluster11
1965-01-01,58.34813,73.881546,61.132774,80.941444,48.367622,45.9286,75.275505,77.49503,56.182655,51.248917,61.339165
1965-02-01,69.42938,73.18702,72.230415,82.45335,56.978737,42.675476,86.01605,82.36325,58.244934,46.822964,56.921406
1965-03-01,64.51858,71.293465,65.815895,84.5058,66.98708,47.327477,90.46658,85.42964,70.35979,52.585545,53.057297
1965-04-01,60.877243,67.49979,71.44416,82.27316,77.942215,54.547905,78.9365,78.31896,66.76268,51.897575,69.354034
1965-05-01,52.464333,71.98634,71.6784,83.98654,77.370544,52.187504,66.9314,75.96348,64.736435,44.488773,68.18449
1965-06-01,60.667576,73.17392,68.975655,81.47872,73.54247,57.99923,54.801796,72.67923,58.980408,54.705154,52.60848
1965-07-01,66.86096,75.17559,57.073742,81.44759,72.09446,46.382336,57.5717,82.74,46.3594,34.013588,67.18529
1965-08-01,69.47525,72.67923,76.71697,83.401764,73.52609,46.616573,47.23902,76.14203,58.151566,49.07853,70.09606
1965-09-01,70.44496,72.50888,54.903355,80.98404,69.45232,44.00064,51.72394,76.47946,58.93618,37.063595,69.26886
1965-10-01,79.085556,60.719994,68.09603,83.78834,72.084625,47.907337,55.09664,74.024055,54.93284,50.542927,65.21802
1965-11-01,68.1075,76.04375,62.51527,80.925064,74.875824,34.41163,47.627235,76.07487,52.377518,46.89831,66.74957
1965-12-01,64.14674,69.041176,55.076984,85.02669,70.80533,67.04278,66.199196,71.39174,54.605236,53.625694,64.79377
1966-01-01,58.790524,67.804535,52.80034,85.59944,77.68694,61.341564,80.08368,81.44128,59.468502,33.06178,57.60201
1966-02-01,62.958538,69.569244,50.136024,84.35018,72.517555,53.067917,80.11487,76.53126,56.104874,68.489075,72.970634
1966-03-01,67.66499,77.67545,64.73803,86.35622,75.726875,49.435066,85.48125,79.69626,61.793003,50.85997,67.187294
1966-04-01,63.716957,70.06009,68.1821,86.874954,75.80731,46.18963,76.07654,79.09872,63.99767,52.521267,66.81136
1966-05-01,60.005306,73.12495,71.07295,83.59341,68.855156,46.567196,54.865467,77.23222,53.1303,47.66378,60.806404
1966-06-01,77.93811,64.59193,70.54928,81.045654,67.72081,54.381195,61.62556,74.60403,62.6926,57.26384,60.313927
1966-07-01,59.92815,72.65053,74.27078,84.05962,73.97858,43.359516,59.74265,73.32194,62.203403,25.436563,61.740475
