,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10,vo1000_cluster11
1965-01-01,-6.246628e-07,1.3854078e-06,7.582079e-05,4.2564905e-05,-8.341893e-06,-3.5769554e-06,1.0803051e-06,7.958967e-05,6.069582e-06,1.286254e-05,1.2368997e-05
1965-02-01,8.007868e-06,1.7622951e-06,2.6421538e-05,5.644695e-05,8.644544e-05,-1.11147165e-05,9.546784e-07,7.9885795e-05,2.9198782e-06,4.9994986e-05,9.183394e-06
1965-03-01,9.4974675e-06,2.4353067e-06,2.7435544e-05,6.129265e-05,5.6119316e-06,4.0325976e-06,3.655703e-06,6.525895e-05,7.487404e-06,4.2627722e-05,2.0409272e-05
1965-04-01,1.0623553e-06,1.8295395e-07,-5.6888668e-05,5.5540622e-05,4.5840243e-05,-9.221301e-06,3.126268e-06,-2.9905277e-05,-3.2359603e-06,2.0983578e-05,1.8273575e-05
1965-05-01,6.01574e-06,-2.56754e-07,-0.00014427284,5.7102014e-05,4.6100475e-05,5.181202e-06,4.911999e-06,-5.811803e-05,-4.564041e-06,4.6100475e-05,1.6048143e-05
1965-06-01,-5.1832176e-06,1.7443454e-06,-0.00013196116,4.8011836e-05,2.9194354e-05,5.191532e-05,-6.4664273e-06,-7.5104916e-05,-9.122596e-06,3.9576724e-05,1.2117736e-05
1965-07-01,-2.2668173e-06,1.1700395e-06,-0.00010209728,3.0091709e-05,2.2105272e-05,0.00011197512,-6.336413e-07,-0.000101092235,-1.09621615e-05,8.68088e-06,1.8013343e-05
1965-08-01,-4.0033046e-07,1.4302714e-06,-0.00013923869,5.680589e-05,-3.9650527e-05,8.6050604e-05,-1.2797318e-06,-9.8911674e-05,-1.1976175e-05,1.6613478e-05,1.664937e-05
1965-09-01,1.4571924e-06,5.1497045e-07,-0.00014899293,6.636269e-05,6.9952104e-05,5.6994333e-05,6.5451823e-06,-9.420058e-05,-1.30619665e-05,7.6834796e-05,1.8497914e-05
1965-10-01,5.908063e-06,6.0470484e-07,-0.00016950638,6.218103e-05,7.478883e-05,4.0240764e-05,-4.1063904e-06,-9.524151e-05,-1.6139886e-05,4.620816e-05,1.9395266e-05
1965-11-01,2.0045773e-06,4.834874e-08,-0.00012991519,4.1039406e-05,8.789018e-05,1.7555692e-05,5.118389e-06,-5.79924e-05,-7.821429e-06,5.790963e-05,2.2562923e-05
1965-12-01,-2.6572525e-07,1.3808312e-07,-4.7636953e-05,5.662642e-05,8.367262e-05,-7.973984e-06,9.36287e-06,-5.6619458e-05,6.8413065e-06,7.188141e-05,2.1297652e-05
1966-01-01,9.130181e-06,4.1309977e-07,4.2360985e-05,5.2642252e-05,5.236526e-05,-1.2977289e-06,1.3586481e-05,4.291497e-05,5.4559714e-06,2.6222171e-05,1.5272868e-05
1966-02-01,6.3602674e-06,1.4721845e-06,5.9151545e-05,3.5028865e-05,3.0157076e-05,5.716669e-06,9.69231e-06,1.8547882e-05,5.138245e-06,8.457772e-05,2.0413501e-05
1966-03-01,1.0287025e-05,1.6869672e-07,-7.6777855e-05,5.241414e-05,-1.2939508e-05,-4.5075685e-06,2.6127382e-06,9.781925e-06,-2.6745365e-06,5.776659e-05,1.5191401e-05
1966-04-01,-5.2407813e-06,-2.3049506e-07,-0.00014079543,5.3978325e-05,6.129415e-05,5.985512e-06,-1.8598585e-06,-4.165699e-05,-7.5055905e-06,6.117195e-05,1.5411364e-05
1966-05-01,-1.7387662e-05,-1.843564e-06,-0.00016018482,6.330642e-05,-6.529086e-05,2.0421647e-05,-1.6271551e-05,-9.633017e-05,-7.912931e-06,-3.2931763e-05,1.4026407e-05
1966-06-01,-1.4443685e-06,-9.0668254e-07,-0.00017998969,5.1664632e-05,3.9745864e-05,3.7749895e-05,3.2074531e-06,-0.00010784976,-1.1750075e-05,4.2116582e-05,1.4425601e-05
1966-07-01,6.656519e-07,5.190086e-07,-0.00014499103,4.7159454e-05,-1.7167698e-05,8.660627e-05,-3.611418e-06,-0.000103092025,-9.868163e-06,8.20959e-06,1.4107876e-05
1966-08-01,-2.967823e-06,7.8785524e-07,-0.0002031918,7.361212e-05,-2.1102605e-05,4.7102425e-05,-5.037109e-06,-0.00013823733,-1.273584e-05,1.4645564e-05,1.7480652e-05
1966-09-01,1.2929559e-06,-2.9566945e-07,-0.00017811592,3.924891e-05,-1.3126886e-05,4.5163488e-05,-8.496536e-07,-0.00010068872,-1.3469049e-05,3.081697e-05,2.6132557e-05
1966-10-01,1.6432678e-06,-2.9566945e-07,-0.00016179789,6.356712e-05,6.5954126e-05,2.6539896e-05,8.5302963e-07,-0.00011004125,-1.2084092e-05,2.6091822e-05,1.8270892e-05
1966-11-01,-8.60541e-06,-4.5860725e-07,-0.00015238833,4.4022934e-05,5.563213e-05,-2.0961124e-06,2.034314e-06,-8.82404e-05,-1.7702405e-06,6.126157e-05,1.3953086e-05
1966-12-01,-3.4566292e-06,2.990455e-07,-0.00011883979,6.170964e-05,5.6609744e-05,-1.1347911e-06,9.985593e-06,-3.6997015e-05,-2.087967e-06,0.00010688366,1.8808581e-05
1967-01-01,7.654533e-06,2.0161533e-06,7.201064e-05,2.8275113e-05,5.432554e-05,-9.348827e-06,1.7354396e-06,2.2749022e-05,4.165635e-06,8.644745e-05,1.7832486e-05
1967-02-01,6.090544e-06,1.222128e-06,1.6958256e-05,6.4014246e-05,6.439923e-05,-4.2638603e-06,8.464598e-06,5.3034248e-05,8.191902e-06,8.850871e-05,1.5867474e-05
1967-03-01,8.88166e-06,9.414143e-07,5.6563247e-05,4.294452e-05,-2.1812608e-05,-1.0054624e-05,1.0517833e-05,4.8189897e-05,2.7299757e-06,5.6442943e-05,2.4024273e-05
1967-04-01,1.08145905e-05,-6.3059633e-07,-0.00012077696,6.657277e-05,8.441026e-05,1.3985809e-06,1.1752982e-05,-2.7603375e-05,-5.547132e-06,1.278273e-06,1.6420887e-05
1967-05-01,6.7000983e-06,1.1900484e-06,-0.00015552959,5.8945323e-05,7.259613e-05,1.970927e-05,2.842262e-06,-6.85157e-05,-8.290128e-06,7.1449205e-05,1.9428555e-05
1967-06-01,1.2060882e-06,-1.0926669e-07,-0.00012593411,1.3677891e-05,2.0848176e-05,2.038299e-05,1.6071099e-06,-0.00011546742,-7.8249395e-06,5.783048e-05,1.917992e-05
1967-07-01,1.1419252e-06,6.687187e-07,-0.00015403779,3.5926627e-05,1.7551769e-05,5.2328447e-05,-2.536326e-07,-0.00011650206,-1.1698819e-05,5.46223e-05,2.2107386e-05
1967-08-01,3.8207545e-06,1.3745193e-06,-0.00016229885,4.306483e-05,1.3774137e-05,2.2997656e-05,7.814942e-06,-9.783847e-05,-1.18271455e-05,0.00010133341,1.933231e-05
1967-09-01,-1.1920274e-06,-3.017558e-07,-0.0001476134,5.2296367e-05,1.3782159e-05,3.938344e-05,-1.016691e-05,-7.793973e-05,-1.065616e-05,5.641086e-05,2.3663353e-05
1967-10-01,2.596753e-07,3.3186006e-07,-0.00013806907,7.249988e-05,9.73713e-05,8.384392e-06,1.0590018e-05,-6.123313e-05,-7.1913237e-06,5.3322983e-05,1.46964885e-05
1967-11-01,8.288149e-06,-7.4288255e-07,-0.00010448743,4.4781205e-05,9.450801e-05,7.1091417e-06,-6.867376e-07,-8.936086e-05,-3.3655706e-06,5.4421787e-05,1.436765e-05
1967-12-01,4.334066e-06,3.3987817e-07,-9.926298e-06,3.0248146e-05,1.8016955e-05,-1.921886e-06,-5.531092e-06,-3.0126685e-06,4.350106e-06,8.251743e-05,1.6525151e-05
1968-01-01,5.202237e-06,1.2845703e-06,0.000109201996,4.554216e-05,7.8949386e-05,3.8157013e-06,1.7312414e-06,5.1246516e-05,3.713336e-06,2.7600901e-05,1.739262e-05
1968-02-01,-1.6839258e-06,7.1692193e-07,9.9542754e-05,4.273186e-05,7.5832e-05,2.633882e-06,6.067661e-06,8.061509e-05,7.5379576e-06,2.6735477e-05,1.3391196e-05
1968-03-01,1.7578732e-05,4.935864e-07,-5.6689525e-05,5.249347e-05,1.1083401e-05,3.0526353e-06,8.282404e-06,2.8717575e-05,2.503606e-06,1.0981039e-05,1.6555114e-05
1968-04-01,9.464224e-06,-2.0003208e-06,-7.204382e-05,5.615989e-05,-5.0525705e-06,-3.907975e-06,-8.542178e-06,-5.989067e-05,-2.6051857e-06,-9.9845565e-06,1.6359696e-05
1968-05-01,4.1041785e-06,-9.115611e-07,-0.0001461725,2.3134195e-05,4.6575085e-05,4.7834837e-06,-2.6144917e-06,-9.482401e-05,-3.0611627e-06,2.0593758e-05,1.7709011e-05
1968-06-01,-6.789196e-07,-2.7524948e-08,-0.00016750101,4.392298e-05,9.557276e-06,3.5855e-05,1.4613761e-06,-7.8018034e-05,-8.709685e-06,6.767096e-05,1.8276656e-05
1968-07-01,7.63101e-06,5.5872806e-07,-0.00018001709,4.8436214e-05,-3.0456948e-05,4.3206448e-05,-4.540758e-06,-0.0001241926,-1.1203592e-05,-1.842127e-06,1.5187186e-05
1968-08-01,-1.0868593e-05,6.052578e-07,-0.0001552455,2.548852e-05,3.1062595e-05,3.716709e-05,-1.2050405e-05,-0.00010935011,-9.230796e-06,-8.464194e-07,1.3177167e-05
1968-09-01,7.761286e-06,4.935864e-07,-0.00016425335,7.5971584e-05,6.666595e-05,3.6580837e-05,1.6288759e-06,-0.0001157803,-1.1696793e-05,2.118932e-05,1.5512884e-05
1968-10-01,3.5365301e-06,-2.8808427e-07,-0.00017798846,5.3889315e-05,0.000110216315,3.405901e-05,4.2437605e-06,-7.8315825e-05,-1.0887197e-05,7.9638005e-05,2.0454172e-05
1968-11-01,-4.7733993e-06,3.446985e-07,-0.00012415537,2.553505e-05,0.000102408885,1.1446322e-05,1.9917934e-06,-7.692929e-05,-5.834241e-06,7.631589e-05,1.6369002e-05
1968-12-01,-2.1771266e-06,7.9136953e-07,-8.451337e-05,4.737537e-05,-5.6875644e-05,-9.240102e-06,3.3539254e-07,-6.713975e-05,1.7591519e-06,5.6094752e-05,1.7197202e-05
1969-01-01,7.734299e-06,7.559938e-07,3.497046e-05,5.0840918e-05,6.057263e-05,-4.967478e-06,1.0767562e-05,-1.1476353e-05,7.80652e-06,9.909942e-06,1.6310485e-05
