,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10,mgv500_cluster11
1965-01-01,-0.10066731,-0.06431522,0.8244715,-0.003532195,-0.55528927,0.49332887,0.15203123,-0.80445576,0.9870993,0.12024152,0.053718686
1965-02-01,0.11479609,0.011038112,1.0689281,-0.20427819,-0.85758555,0.6511,-0.08742161,-1.2311145,0.8824581,-0.03723514,-0.25269857
1965-03-01,-0.13083813,0.012804175,0.60591733,-0.26197058,-0.5483721,0.6112156,0.11965287,-1.0826155,0.8995304,-0.077708125,-0.15114823
1965-04-01,0.098018214,-0.16998653,0.24048309,0.03134818,-0.4594787,0.46124482,-0.09581061,-0.81387484,1.089827,0.07255702,-0.15453319
1965-05-01,0.30553418,-0.05003934,0.46212777,-0.06652286,-0.42680597,0.1796999,-0.48714748,-0.7243928,0.55175704,0.59752834,-0.63476354
1965-06-01,0.3805932,0.10522976,0.95089436,0.15865408,0.031642508,0.11715088,-0.3049455,-0.7070261,0.95957756,0.3354106,-0.7494124
1965-07-01,0.091689706,-0.11376591,0.5829581,0.2556421,-0.2323885,0.07049675,-0.36293226,-0.47699246,-0.007211542,0.5648557,-0.6880406
1965-08-01,0.20221773,0.10522976,0.40296373,-0.0011774063,-0.21752386,-0.21310863,-0.35822266,-0.6057701,0.3074475,0.3875104,-0.5161409
1965-09-01,0.2323885,-0.043563653,0.79106283,0.012804175,-0.21031232,0.24946079,-0.30862486,-0.4983328,-0.06343222,0.14629142,-0.22473541
1965-10-01,0.20030446,0.37220424,1.387561,-0.23989439,-0.3039153,0.51260865,-0.2416605,-0.40414113,0.41635662,0.20471954,-0.096399285
1965-11-01,0.11862264,0.16851477,0.9735592,-0.10905631,-0.6981957,0.07108526,-0.27904278,-0.5839883,1.0306629,0.05224695,-0.031495355
1965-12-01,0.34468263,0.08771598,0.7168869,-0.17116392,-0.96678907,-0.0066228868,-0.072262645,-1.1815166,0.9333805,-0.101108864,-0.019279862
