,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5,vws500-250_cluster6,vws500-250_cluster7,vws500-250_cluster8,vws500-250_cluster9,vws500-250_cluster10,vws500-250_cluster11
1965-01-01,17.182199478149414,9.819255828857422,16.766843795776367,12.906665802001953,12.564164161682129,33.543155670166016,13.79916000366211,5.282771110534668,20.5203800201416,13.080106735229492,24.571727752685547
1965-02-01,18.759458541870117,6.506953239440918,26.973766326904297,12.19369125366211,8.287110328674316,33.22683334350586,14.69328784942627,5.1031951904296875,29.458576202392578,8.225977897644043,18.48908233642578
1965-03-01,19.76389503479004,5.603681564331055,20.208463668823242,8.50994873046875,12.123090744018555,29.03166389465332,10.715117454528809,7.743584156036377,22.95072364807129,7.150021553039551,13.90515422821045
1965-04-01,15.333778381347656,1.8769077062606812,12.12812328338623,10.497906684875488,11.025993347167969,22.229150772094727,12.38875961303711,1.8840522766113281,18.83658790588379,7.6759490966796875,15.761124610900879
1965-05-01,8.756837844848633,12.133740425109863,12.610803604125977,8.278010368347168,5.919930458068848,22.26389503479004,17.347976684570312,13.074188232421875,12.935004234313965,3.805614948272705,21.3336238861084
1965-06-01,5.850531101226807,21.161191940307617,16.28407096862793,16.44402313232422,7.155783176422119,10.99302864074707,25.89002799987793,16.806114196777344,8.52389907836914,16.33443832397461,20.388521194458008
1965-07-01,7.883616924285889,20.171804428100586,11.127872467041016,15.147997856140137,11.315932273864746,4.36588191986084,20.6561222076416,19.869155883789062,4.855587959289551,22.63157081604004,11.19074821472168
1965-08-01,7.2086501121521,18.27498435974121,11.160553932189941,11.906171798706055,11.937853813171387,5.355790138244629,20.2946834564209,16.508468627929688,5.052242755889893,14.092949867248535,11.184919357299805
1965-09-01,5.636706352233887,10.783517837524414,17.180526733398438,12.65609359741211,6.799817085266113,14.002403259277344,24.490198135375977,8.024493217468262,10.474143028259277,13.92294692993164,17.92061996459961
1965-10-01,8.780500411987305,7.925045490264893,22.407764434814453,13.67855167388916,5.307592868804932,26.433088302612305,13.475521087646484,0.4310801029205322,12.158355712890625,3.3715715408325195,18.396671295166016
1965-11-01,14.71176528930664,5.088220119476318,16.393688201904297,14.867215156555176,11.6556396484375,29.713916778564453,10.672867774963379,4.790799617767334,17.94498062133789,8.251171112060547,22.112159729003906
1965-12-01,13.549779891967773,6.648768424987793,18.600236892700195,12.503493309020996,7.371725559234619,43.11924743652344,18.58768081665039,1.1564563512802124,22.885265350341797,7.4495368003845215,34.648101806640625
1966-01-01,18.64306640625,7.139106750488281,12.29943561553955,14.671101570129395,15.223965644836426,34.92169189453125,18.60601234436035,5.939201831817627,19.194791793823242,12.743746757507324,24.557342529296875
1966-02-01,17.61852264404297,3.3795392513275146,18.724529266357422,13.108537673950195,9.65062427520752,35.29927062988281,14.304402351379395,4.262997627258301,24.79451560974121,5.739619731903076,22.90277862548828
