,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,27.933685,11.975891,25.852509,25.598541,17.7883,20.93573,25.009766,24.02481,26.862427,8.561493,27.511078
1965-02-01,28.447113,9.825836,26.246704,26.463745,16.336792,20.784058,25.370514,24.289764,26.841461,7.59848,27.96164
1965-03-01,28.645203,10.958984,27.48413,27.17276,18.157013,22.18863,26.172852,25.126038,27.468658,8.99408,28.621765
1965-04-01,29.325775,12.992767,28.711578,29.039886,21.268036,23.666565,27.949646,26.49469,28.780914,10.265442,29.769379
1965-05-01,28.558868,18.714355,29.112732,28.747498,25.95929,27.31897,29.403625,28.223083,29.530853,16.221039,29.330292
1965-06-01,28.55539,23.874634,29.24295,26.732178,29.5094,30.362122,27.973114,28.861755,28.242035,21.831879,28.151245
1965-07-01,28.318878,26.921295,28.755463,25.481781,30.687958,31.908417,26.331512,28.558868,27.483612,25.446869,28.139252
1965-08-01,27.865326,26.451263,28.447113,25.510712,32.621918,32.96472,25.298676,27.184235,27.070984,25.071136,28.157227
1965-09-01,28.361298,25.061646,29.028412,26.05957,32.020172,33.125885,26.080048,27.185242,27.616333,23.389648,28.09085
1965-10-01,28.446106,22.746979,29.31781,27.521027,30.272308,31.687378,28.50351,28.488037,28.877716,20.207764,28.520966
1965-11-01,28.481049,18.470856,28.4516,28.250519,25.41043,28.29245,28.034485,27.849854,28.580353,15.148773,28.897675
1965-12-01,28.533936,14.962677,27.04953,27.160797,20.693237,24.83963,26.58847,25.875458,27.75058,12.046722,28.417664
1966-01-01,28.541168,13.225769,26.608704,26.855835,17.888977,22.488647,25.979858,24.580444,27.276398,10.366425,28.3349
1966-02-01,29.250702,11.432526,26.635437,27.410034,17.501678,22.072083,25.937012,24.328796,27.699005,9.036621,28.413574
1966-03-01,29.5094,13.265106,28.107971,28.172516,20.1568,23.090271,26.34851,24.757446,28.165466,11.4809265,28.980927
