,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11
1965-01-01,0.8681526,-0.45591086,-0.7521385,0.31154442,-0.07723427,-0.6530697,-0.0042366027,0.54618037,-0.6876133,0.6256954,-0.47383422
1965-02-01,0.641338,0.5028378,-0.5979954,0.32783812,0.07267227,-0.8277432,-0.057681274,0.7977623,-0.80167276,0.5803978,0.123183824
1965-03-01,0.6452488,-0.053444672,-1.0320721,0.31773606,0.049208067,-0.4471119,-0.06191788,0.65013695,-0.588871,0.53510016,-0.38910484
1965-04-01,0.5748577,-0.04986,-1.0431522,0.1472992,-0.04986,-0.47904816,-0.07723427,0.309589,-0.5210873,0.34804344,-0.19520417
1965-05-01,-0.07267189,-0.4699234,-1.1780678,-0.09320259,-0.79319954,0.7426878,-0.051815413,0.30241966,-0.27993393,-0.41419753,-0.7964584
1965-06-01,-1.1350511,0.25842533,-0.9111694,-0.89129066,1.3977131,1.2921269,-0.0909214,0.45949516,-0.03161087,-2.170382,-1.3136352
1965-07-01,-0.76419604,1.1533006,-0.6485077,-1.0203403,2.0240605,1.2872384,-0.12513885,0.33826676,0.13882637,-2.4486861,-1.4664742
1965-08-01,-0.51685065,-0.119924925,-0.7997173,-1.0350052,1.4162884,1.1428722,-0.028351974,0.40963516,-0.014012909,-2.3365827,-1.0526028
1965-09-01,-0.57746506,-0.16587448,-0.39790344,-0.63807946,0.8534878,0.9170353,0.1029789,0.5856121,-0.08831406,-2.493984,-1.0024166
1965-10-01,0.45949554,-0.9916626,-0.11503677,-0.020204544,-1.3064655,0.50511897,0.17499924,0.43342477,-0.10754128,0.12709466,-0.22942162
1965-11-01,0.6250442,-0.259729,-0.20269927,0.40018463,-1.0148003,-0.4083317,0.14860268,0.46177673,-0.37378806,0.4340763,-0.125465
1965-12-01,0.5080517,-0.5641041,-0.3226246,0.46373177,-0.74333954,-0.5598675,0.12057686,0.61722296,-0.5465061,0.32457963,-0.016619872
1966-01-01,0.5071152,0.23993607,-0.55930406,0.27965164,0.15722199,-1.0329396,-0.057768248,0.3951889,-0.45197257,0.36367875,-0.19102974
1966-02-01,0.51893157,0.22943267,-0.8793278,0.34628257,0.22647858,-0.60853803,-0.05547104,0.6663067,-0.71783864,0.596722,-0.3902653
1966-03-01,0.7404865,-0.19398384,-0.87112236,0.002625656,-0.14146729,-0.9955212,-0.07647781,0.6088665,-0.7995682,0.27275926,-0.19890746
1966-04-01,0.7920189,-0.30197144,-0.9528515,0.113895796,-0.5858906,-0.02067833,-0.14901619,0.331184,-0.71389997,0.50383264,-0.517947
