,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1020.8243,1013.09576,1016.63696,1025.532,1017.223,1018.0453,1011.3805,1025.8068,1015.14795,1017.063,1017.3434
1965-02-01,1016.9768,1011.33826,1012.1941,1021.0408,1014.5891,1011.95654,1010.02905,1021.97406,1011.8046,1014.5178,1014.73303
1965-03-01,1019.40906,1012.3491,1010.3144,1016.3616,1014.2921,1015.868,1011.66205,1021.07056,1011.0846,1015.4704,1013.5659
1965-04-01,1012.0868,1009.95154,1006.8954,1008.2982,1010.0242,1013.9578,1009.9292,1019.4271,1008.15063,1012.2592,1010.8229
1965-05-01,1012.3454,1008.1333,1001.25073,1007.23584,1008.61206,1012.5532,1009.5695,1019.8246,1004.60077,1009.80835,1006.07556
1965-06-01,1008.2579,1007.52673,996.55914,1002.9233,1003.998,1010.5296,1011.63403,1015.7644,1000.97845,1005.87714,1000.7229
1965-07-01,1004.5469,1007.1856,997.4906,1001.6457,1000.47174,1010.3293,1011.18945,1014.1507,1002.4054,1007.5429,997.99536
1965-08-01,1008.9966,1007.80273,1001.7115,1003.77966,1005.4113,1012.9414,1010.8198,1016.93524,1005.3376,1009.91376,1001.8485
1965-09-01,1014.42737,1009.6898,1004.52515,1010.76276,1010.0862,1015.2825,1011.54974,1019.64966,1006.4563,1011.7525,1006.48486
1965-10-01,1016.4596,1010.59033,1009.26697,1016.66797,1013.42456,1024.2104,1010.74915,1023.24536,1010.1066,1016.39197,1012.0043
1965-11-01,1019.1399,1011.8201,1014.17737,1023.02155,1017.47107,1028.3574,1011.1714,1027.3236,1013.98755,1019.09534,1016.17114
1965-12-01,1019.3303,1011.058,1015.0896,1031.3597,1018.24194,1022.51306,1010.2834,1028.6843,1013.33575,1016.72565,1017.5355
1966-01-01,1019.5941,1013.5468,1016.573,1027.0034,1019.03076,1024.4779,1012.00085,1029.0331,1015.31555,1018.2742,1018.62463
1966-02-01,1017.31146,1012.0722,1012.56604,1021.7628,1015.1428,1016.47845,1010.7873,1023.10596,1012.12354,1015.3374,1015.59717
1966-03-01,1015.4558,1010.8592,1009.0391,1011.7781,1012.4321,1012.97284,1010.1895,1018.2046,1009.00665,1012.9628,1012.9084
1966-04-01,1013.7458,1009.5918,1005.02783,1010.0043,1010.6032,1014.2697,1009.52045,1017.89044,1007.78546,1012.44336,1010.00806
